#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_30_0 , AIR2 , 2000-01-30 , 18:50 , BASE1 , 2000-01-30 , 21:55
LEG_30_28 , AIR24 , 2000-01-30 , 22:45 , BASE1 , 2000-01-31 , 01:49
LEG_30_29 , AIR13 , 2000-01-30 , 23:35 , BASE1 , 2000-01-31 , 03:16
LEG_30_30 , AIR26 , 2000-01-30 , 12:20 , BASE1 , 2000-01-30 , 14:19
LEG_30_31 , BASE1 , 2000-01-30 , 15:09 , AIR13 , 2000-01-30 , 19:12
LEG_30_32 , AIR16 , 2000-01-30 , 14:05 , BASE2 , 2000-01-30 , 16:06
LEG_30_33 , BASE2 , 2000-01-30 , 17:15 , AIR13 , 2000-01-30 , 22:20
LEG_30_34 , BASE2 , 2000-01-30 , 02:00 , AIR10 , 2000-01-30 , 03:26
LEG_30_35 , AIR18 , 2000-01-30 , 14:40 , BASE2 , 2000-01-30 , 17:41
LEG_30_36 , BASE2 , 2000-01-30 , 18:46 , AIR16 , 2000-01-30 , 20:26
LEG_30_37 , AIR41 , 2000-01-30 , 14:20 , BASE2 , 2000-01-30 , 16:19
LEG_30_38 , BASE2 , 2000-01-30 , 17:23 , AIR18 , 2000-01-30 , 20:17
LEG_30_39 , BASE2 , 2000-01-30 , 01:58 , AIR18 , 2000-01-30 , 04:41
LEG_30_40 , AIR8 , 2000-01-30 , 00:00 , BASE2 , 2000-01-30 , 01:13
LEG_30_41 , BASE2 , 2000-01-30 , 01:52 , AIR16 , 2000-01-30 , 03:32
LEG_30_42 , AIR18 , 2000-01-30 , 21:35 , BASE2 , 2000-01-31 , 00:34
LEG_30_43 , AIR24 , 2000-01-30 , 14:25 , BASE2 , 2000-01-30 , 16:21
LEG_30_44 , BASE2 , 2000-01-30 , 17:26 , AIR2 , 2000-01-30 , 21:47
LEG_30_45 , BASE3 , 2000-01-30 , 03:05 , AIR10 , 2000-01-30 , 04:55
LEG_30_46 , AIR19 , 2000-01-30 , 22:05 , BASE3 , 2000-01-31 , 02:01
LEG_30_47 , BASE2 , 2000-01-30 , 13:55 , AIR9 , 2000-01-30 , 18:43
LEG_30_48 , AIR16 , 2000-01-30 , 11:05 , BASE2 , 2000-01-30 , 13:07
LEG_30_49 , BASE2 , 2000-01-30 , 00:17 , AIR9 , 2000-01-30 , 05:06
LEG_30_50 , AIR16 , 2000-01-30 , 21:10 , BASE2 , 2000-01-30 , 23:11
LEG_30_51 , BASE2 , 2000-01-30 , 22:17 , AIR16 , 2000-01-30 , 23:59
LEG_30_52 , AIR9 , 2000-01-30 , 16:30 , BASE2 , 2000-01-30 , 20:53
LEG_30_53 , BASE2 , 2000-01-30 , 02:11 , AIR11 , 2000-01-30 , 03:56
LEG_30_54 , AIR9 , 2000-01-30 , 20:40 , BASE2 , 2000-01-31 , 00:59
LEG_30_55 , BASE3 , 2000-01-30 , 23:00 , BASE2 , 2000-01-31 , 00:49
LEG_30_56 , AIR22 , 2000-01-30 , 14:50 , BASE1 , 2000-01-30 , 18:23
LEG_30_57 , BASE1 , 2000-01-30 , 19:51 , AIR1 , 2000-01-30 , 22:36
LEG_30_58 , BASE1 , 2000-01-30 , 01:05 , AIR22 , 2000-01-30 , 05:06
LEG_30_59 , AIR22 , 2000-01-30 , 01:35 , BASE1 , 2000-01-30 , 05:02
LEG_30_60 , BASE1 , 2000-01-30 , 20:39 , AIR22 , 2000-01-31 , 00:27
LEG_30_61 , AIR22 , 2000-01-30 , 20:05 , BASE1 , 2000-01-30 , 23:39
LEG_30_62 , AIR36 , 2000-01-30 , 14:40 , BASE1 , 2000-01-30 , 15:32
LEG_30_63 , BASE1 , 2000-01-30 , 16:50 , AIR22 , 2000-01-30 , 20:46
LEG_30_64 , BASE2 , 2000-01-30 , 12:00 , AIR22 , 2000-01-30 , 16:55
LEG_30_65 , AIR22 , 2000-01-30 , 23:40 , BASE2 , 2000-01-31 , 03:58
LEG_30_66 , BASE2 , 2000-01-30 , 20:45 , AIR22 , 2000-01-31 , 01:41
LEG_30_67 , AIR1 , 2000-01-30 , 17:41 , BASE2 , 2000-01-30 , 19:36
LEG_30_68 , BASE2 , 2000-01-30 , 11:41 , AIR24 , 2000-01-30 , 13:14
LEG_30_69 , AIR19 , 2000-01-30 , 06:25 , BASE2 , 2000-01-30 , 10:51
LEG_30_70 , AIR19 , 2000-01-30 , 01:40 , BASE1 , 2000-01-30 , 05:05
LEG_30_71 , BASE1 , 2000-01-30 , 01:14 , AIR39 , 2000-01-30 , 02:19
LEG_30_72 , AIR19 , 2000-01-30 , 20:25 , BASE1 , 2000-01-31 , 00:03
LEG_30_73 , BASE1 , 2000-01-30 , 00:59 , AIR19 , 2000-01-30 , 05:13
LEG_30_74 , AIR1 , 2000-01-30 , 16:40 , BASE1 , 2000-01-30 , 19:44
LEG_30_75 , BASE1 , 2000-01-30 , 20:32 , AIR19 , 2000-01-31 , 00:33
LEG_30_76 , BASE2 , 2000-01-30 , 22:15 , AIR15 , 2000-01-30 , 23:59
LEG_30_77 , AIR4 , 2000-01-30 , 16:30 , BASE2 , 2000-01-30 , 20:53
LEG_30_78 , BASE2 , 2000-01-30 , 00:11 , AIR4 , 2000-01-30 , 05:04
LEG_30_79 , AIR15 , 2000-01-30 , 21:10 , BASE2 , 2000-01-30 , 23:00
LEG_30_80 , BASE1 , 2000-01-30 , 21:24 , AIR26 , 2000-01-30 , 23:09
LEG_30_81 , AIR27 , 2000-01-30 , 17:05 , BASE1 , 2000-01-30 , 20:30
LEG_30_82 , AIR10 , 2000-01-30 , 11:40 , BASE1 , 2000-01-30 , 14:21
LEG_30_83 , BASE1 , 2000-01-30 , 15:16 , AIR27 , 2000-01-30 , 19:04
LEG_30_84 , BASE1 , 2000-01-30 , 19:05 , AIR15 , 2000-01-30 , 21:34
LEG_30_85 , AIR27 , 2000-01-30 , 14:30 , BASE1 , 2000-01-30 , 17:57
LEG_30_86 , BASE1 , 2000-01-30 , 23:30 , AIR27 , 2000-01-31 , 03:23
LEG_30_87 , BASE1 , 2000-01-30 , 00:42 , AIR26 , 2000-01-30 , 02:30
LEG_30_88 , AIR27 , 2000-01-30 , 20:10 , BASE1 , 2000-01-30 , 23:38
LEG_30_89 , AIR31 , 2000-01-30 , 15:00 , BASE2 , 2000-01-30 , 17:39
LEG_30_90 , BASE2 , 2000-01-30 , 18:44 , AIR10 , 2000-01-30 , 20:10
LEG_30_91 , BASE2 , 2000-01-30 , 02:07 , AIR31 , 2000-01-30 , 04:39
LEG_30_92 , AIR28 , 2000-01-30 , 18:50 , BASE1 , 2000-01-30 , 22:11
LEG_30_93 , BASE1 , 2000-01-30 , 23:23 , AIR13 , 2000-01-31 , 03:30
LEG_30_94 , AIR28 , 2000-01-30 , 13:00 , BASE1 , 2000-01-30 , 16:19
LEG_30_95 , BASE1 , 2000-01-30 , 17:20 , AIR29 , 2000-01-30 , 19:21
LEG_30_96 , AIR4 , 2000-01-30 , 14:45 , BASE1 , 2000-01-30 , 18:28
LEG_30_97 , BASE1 , 2000-01-30 , 19:30 , AIR28 , 2000-01-30 , 22:39
LEG_30_98 , BASE1 , 2000-01-30 , 03:10 , AIR45 , 2000-01-30 , 04:14
LEG_30_99 , AIR28 , 2000-01-30 , 22:25 , BASE1 , 2000-01-31 , 01:44
LEG_30_100 , BASE1 , 2000-01-30 , 00:40 , AIR28 , 2000-01-30 , 03:50
LEG_30_101 , AIR13 , 2000-01-30 , 20:10 , BASE1 , 2000-01-30 , 23:48
LEG_30_102 , BASE2 , 2000-01-30 , 15:21 , AIR28 , 2000-01-30 , 18:05
LEG_30_103 , AIR39 , 2000-01-30 , 13:20 , BASE2 , 2000-01-30 , 14:33
LEG_30_104 , BASE2 , 2000-01-30 , 21:55 , AIR8 , 2000-01-30 , 23:12
LEG_30_105 , AIR28 , 2000-01-30 , 18:10 , BASE2 , 2000-01-30 , 20:45
LEG_30_106 , BASE2 , 2000-01-30 , 18:33 , AIR28 , 2000-01-30 , 21:06
LEG_30_107 , BASE2 , 2000-01-30 , 11:38 , AIR28 , 2000-01-30 , 14:08
LEG_30_108 , AIR13 , 2000-01-30 , 06:20 , BASE2 , 2000-01-30 , 10:44
LEG_30_109 , AIR28 , 2000-01-30 , 15:05 , BASE2 , 2000-01-30 , 17:42
LEG_30_110 , BASE1 , 2000-01-30 , 17:15 , AIR1 , 2000-01-30 , 20:01
LEG_30_111 , BASE1 , 2000-01-30 , 04:17 , AIR7 , 2000-01-30 , 05:14
LEG_30_112 , AIR1 , 2000-01-30 , 23:59 , BASE1 , 2000-01-31 , 03:18
LEG_30_113 , BASE1 , 2000-01-30 , 13:07 , AIR1 , 2000-01-30 , 15:43
LEG_30_114 , BASE3 , 2000-01-30 , 23:25 , AIR5 , 2000-01-31 , 01:04
LEG_30_115 , AIR38 , 2000-01-30 , 19:13 , BASE3 , 2000-01-30 , 22:27
LEG_30_116 , BASE3 , 2000-01-30 , 14:40 , AIR38 , 2000-01-30 , 18:19
LEG_30_117 , BASE2 , 2000-01-30 , 16:58 , AIR1 , 2000-01-30 , 18:34
LEG_30_118 , BASE2 , 2000-01-30 , 15:18 , AIR1 , 2000-01-30 , 16:54
LEG_30_119 , AIR5 , 2000-01-30 , 13:20 , BASE2 , 2000-01-30 , 14:30
LEG_30_120 , AIR29 , 2000-01-30 , 01:36 , BASE1 , 2000-01-30 , 03:29
LEG_30_121 , BASE1 , 2000-01-30 , 03:21 , AIR29 , 2000-01-30 , 05:18
LEG_30_122 , AIR25 , 2000-01-30 , 00:20 , BASE1 , 2000-01-30 , 01:59
LEG_30_123 , AIR29 , 2000-01-30 , 14:30 , BASE1 , 2000-01-30 , 16:31
LEG_30_124 , BASE1 , 2000-01-30 , 00:00 , AIR8 , 2000-01-30 , 01:18
LEG_30_125 , AIR29 , 2000-01-30 , 21:20 , BASE1 , 2000-01-30 , 23:15
LEG_30_126 , AIR10 , 2000-01-30 , 21:10 , BASE1 , 2000-01-30 , 23:56
LEG_30_127 , BASE1 , 2000-01-30 , 01:10 , AIR29 , 2000-01-30 , 03:10
LEG_30_128 , AIR29 , 2000-01-30 , 16:05 , BASE1 , 2000-01-30 , 18:00
LEG_30_129 , BASE1 , 2000-01-30 , 18:59 , AIR24 , 2000-01-30 , 21:40
LEG_30_130 , AIR29 , 2000-01-30 , 20:15 , BASE1 , 2000-01-30 , 22:11
LEG_30_131 , AIR29 , 2000-01-30 , 17:55 , BASE1 , 2000-01-30 , 19:47
LEG_30_132 , BASE1 , 2000-01-30 , 13:10 , AIR29 , 2000-01-30 , 15:12
LEG_30_133 , AIR45 , 2000-01-30 , 13:00 , BASE1 , 2000-01-30 , 14:06
LEG_30_134 , BASE1 , 2000-01-30 , 15:11 , AIR29 , 2000-01-30 , 17:13
LEG_30_135 , BASE1 , 2000-01-30 , 15:30 , AIR48 , 2000-01-30 , 18:53
LEG_30_136 , AIR8 , 2000-01-30 , 13:00 , BASE1 , 2000-01-30 , 14:29
LEG_30_137 , BASE1 , 2000-01-30 , 00:45 , AIR10 , 2000-01-30 , 03:00
LEG_30_138 , AIR48 , 2000-01-30 , 20:10 , BASE1 , 2000-01-30 , 23:13
LEG_30_139 , AIR22 , 2000-01-30 , 08:35 , BASE1 , 2000-01-30 , 12:06
LEG_30_140 , BASE1 , 2000-01-30 , 13:15 , AIR30 , 2000-01-30 , 16:44
LEG_30_141 , AIR30 , 2000-01-30 , 17:50 , BASE1 , 2000-01-30 , 21:35
LEG_30_142 , BASE1 , 2000-01-30 , 22:45 , AIR29 , 2000-01-31 , 00:46
LEG_30_143 , BASE1 , 2000-01-30 , 19:10 , AIR30 , 2000-01-30 , 22:41
LEG_30_144 , AIR13 , 2000-01-30 , 14:35 , BASE1 , 2000-01-30 , 18:18
LEG_30_145 , AIR30 , 2000-01-30 , 21:25 , BASE1 , 2000-01-31 , 01:18
LEG_30_146 , BASE1 , 2000-01-30 , 03:14 , AIR27 , 2000-01-30 , 07:00
LEG_30_147 , AIR31 , 2000-01-30 , 22:10 , BASE1 , 2000-01-31 , 01:40
LEG_30_148 , BASE1 , 2000-01-30 , 16:20 , AIR31 , 2000-01-30 , 19:27
LEG_30_149 , AIR31 , 2000-01-30 , 00:00 , BASE1 , 2000-01-30 , 03:31
LEG_30_150 , BASE1 , 2000-01-30 , 19:25 , AIR31 , 2000-01-30 , 22:29
LEG_30_151 , AIR43 , 2000-01-30 , 14:45 , BASE1 , 2000-01-30 , 18:13
LEG_30_152 , AIR25 , 2000-01-30 , 15:20 , BASE1 , 2000-01-30 , 16:45
LEG_30_153 , BASE1 , 2000-01-30 , 17:43 , AIR37 , 2000-01-30 , 21:24
LEG_30_154 , BASE1 , 2000-01-30 , 04:02 , AIR45 , 2000-01-30 , 05:07
LEG_30_155 , AIR37 , 2000-01-30 , 23:50 , BASE1 , 2000-01-31 , 03:01
LEG_30_156 , BASE1 , 2000-01-30 , 01:03 , AIR14 , 2000-01-30 , 02:46
LEG_30_157 , AIR32 , 2000-01-30 , 21:10 , BASE1 , 2000-01-31 , 00:04
LEG_30_158 , BASE1 , 2000-01-30 , 17:16 , AIR32 , 2000-01-30 , 20:18
LEG_30_159 , AIR32 , 2000-01-30 , 15:05 , BASE1 , 2000-01-30 , 17:55
LEG_30_160 , BASE1 , 2000-01-30 , 19:42 , AIR23 , 2000-01-30 , 22:11
LEG_30_161 , AIR1 , 2000-01-30 , 14:59 , BASE3 , 2000-01-30 , 17:55
LEG_30_162 , BASE1 , 2000-01-30 , 03:05 , AIR32 , 2000-01-30 , 06:08
LEG_30_163 , AIR34 , 2000-01-30 , 21:40 , BASE1 , 2000-01-31 , 01:15
LEG_30_164 , AIR29 , 2000-01-30 , 13:39 , BASE1 , 2000-01-30 , 15:40
LEG_30_165 , BASE1 , 2000-01-30 , 16:50 , AIR34 , 2000-01-30 , 20:07
LEG_30_166 , AIR24 , 2000-01-30 , 00:55 , BASE2 , 2000-01-30 , 02:49
LEG_30_167 , AIR7 , 2000-01-30 , 12:45 , BASE1 , 2000-01-30 , 13:49
LEG_30_168 , BASE1 , 2000-01-30 , 15:32 , AIR35 , 2000-01-30 , 18:18
LEG_30_169 , BASE1 , 2000-01-30 , 19:20 , AIR10 , 2000-01-30 , 21:40
LEG_30_170 , AIR35 , 2000-01-30 , 15:20 , BASE1 , 2000-01-30 , 17:57
LEG_30_171 , BASE1 , 2000-01-30 , 23:01 , AIR35 , 2000-01-31 , 01:58
LEG_30_172 , AIR25 , 2000-01-30 , 20:45 , BASE1 , 2000-01-30 , 22:15
LEG_30_173 , AIR35 , 2000-01-30 , 13:00 , BASE1 , 2000-01-30 , 15:30
LEG_30_174 , BASE1 , 2000-01-30 , 03:02 , AIR35 , 2000-01-30 , 05:45
LEG_30_175 , AIR35 , 2000-01-30 , 20:40 , BASE1 , 2000-01-30 , 23:08
LEG_30_176 , BASE1 , 2000-01-30 , 04:06 , BASE2 , 2000-01-30 , 05:39
LEG_30_177 , AIR11 , 2000-01-30 , 16:15 , BASE1 , 2000-01-30 , 19:27
LEG_30_178 , BASE1 , 2000-01-30 , 20:19 , AIR38 , 2000-01-30 , 23:33
LEG_30_179 , AIR38 , 2000-01-30 , 00:25 , BASE1 , 2000-01-30 , 03:27
LEG_30_180 , AIR38 , 2000-01-30 , 17:25 , BASE1 , 2000-01-30 , 20:29
LEG_30_181 , BASE1 , 2000-01-30 , 21:22 , AIR25 , 2000-01-30 , 22:54
LEG_30_182 , BASE2 , 2000-01-30 , 22:14 , AIR24 , 2000-01-30 , 23:56
LEG_30_183 , AIR37 , 2000-01-30 , 16:35 , BASE2 , 2000-01-30 , 20:48
LEG_30_184 , BASE2 , 2000-01-30 , 00:02 , AIR37 , 2000-01-30 , 04:54
LEG_30_185 , AIR10 , 2000-01-30 , 21:30 , BASE2 , 2000-01-30 , 23:07
LEG_30_186 , BASE3 , 2000-01-30 , 15:05 , AIR28 , 2000-01-30 , 16:56
LEG_30_187 , AIR28 , 2000-01-30 , 15:40 , BASE3 , 2000-01-30 , 17:36
LEG_30_188 , BASE3 , 2000-01-30 , 18:45 , AIR22 , 2000-01-30 , 22:43
LEG_30_189 , BASE3 , 2000-01-30 , 23:10 , AIR28 , 2000-01-31 , 00:58
LEG_30_190 , AIR1 , 2000-01-30 , 19:29 , BASE3 , 2000-01-30 , 22:23
LEG_30_191 , BASE3 , 2000-01-30 , 03:25 , AIR5 , 2000-01-30 , 05:00
LEG_30_192 , AIR28 , 2000-01-30 , 00:05 , BASE3 , 2000-01-30 , 02:01
LEG_30_193 , AIR14 , 2000-01-30 , 12:39 , BASE3 , 2000-01-30 , 14:05
LEG_30_194 , BASE3 , 2000-01-30 , 15:00 , AIR30 , 2000-01-30 , 17:14
LEG_30_195 , AIR30 , 2000-01-30 , 23:35 , BASE3 , 2000-01-31 , 02:06
LEG_30_196 , AIR22 , 2000-01-30 , 14:25 , BASE3 , 2000-01-30 , 17:57
LEG_30_197 , BASE3 , 2000-01-30 , 18:50 , AIR31 , 2000-01-30 , 20:40
LEG_30_198 , BASE3 , 2000-01-30 , 15:00 , AIR19 , 2000-01-30 , 19:33
LEG_30_199 , AIR31 , 2000-01-30 , 11:30 , BASE3 , 2000-01-30 , 13:32
LEG_30_200 , BASE3 , 2000-01-30 , 03:10 , AIR31 , 2000-01-30 , 04:59
LEG_30_201 , AIR6 , 2000-01-30 , 22:05 , BASE3 , 2000-01-31 , 02:07
LEG_30_202 , BASE3 , 2000-01-30 , 23:15 , AIR6 , 2000-01-31 , 04:04
LEG_30_203 , AIR31 , 2000-01-30 , 20:15 , BASE3 , 2000-01-30 , 22:22
LEG_30_204 , AIR6 , 2000-01-30 , 17:50 , BASE3 , 2000-01-30 , 21:54
LEG_30_205 , AIR10 , 2000-01-30 , 11:20 , BASE3 , 2000-01-30 , 13:40
LEG_30_206 , BASE3 , 2000-01-30 , 14:50 , AIR6 , 2000-01-30 , 19:33
LEG_30_207 , BASE2 , 2000-01-30 , 12:05 , AIR30 , 2000-01-30 , 14:57
LEG_30_208 , BASE2 , 2000-01-30 , 22:07 , AIR25 , 2000-01-30 , 23:12
LEG_30_209 , AIR30 , 2000-01-30 , 18:05 , BASE2 , 2000-01-30 , 21:08
LEG_30_210 , BASE2 , 2000-01-30 , 17:12 , AIR29 , 2000-01-30 , 20:17
LEG_30_211 , AIR30 , 2000-01-30 , 12:50 , BASE2 , 2000-01-30 , 15:52
LEG_30_212 , BASE2 , 2000-01-30 , 01:55 , AIR30 , 2000-01-30 , 04:46
LEG_30_213 , AIR25 , 2000-01-30 , 13:15 , BASE2 , 2000-01-30 , 14:34
LEG_30_214 , BASE2 , 2000-01-30 , 15:30 , AIR30 , 2000-01-30 , 18:23
LEG_30_215 , AIR3 , 2000-01-30 , 14:25 , BASE2 , 2000-01-30 , 16:00
LEG_30_216 , BASE2 , 2000-01-30 , 11:51 , AIR3 , 2000-01-30 , 13:21
LEG_30_217 , AIR10 , 2000-01-30 , 11:30 , BASE2 , 2000-01-30 , 13:04
LEG_30_218 , BASE2 , 2000-01-30 , 13:57 , AIR29 , 2000-01-30 , 17:03
LEG_30_219 , AIR29 , 2000-01-30 , 15:00 , BASE2 , 2000-01-30 , 17:52
LEG_30_220 , BASE2 , 2000-01-30 , 18:42 , AIR15 , 2000-01-30 , 20:11
LEG_30_221 , BASE2 , 2000-01-30 , 00:26 , AIR29 , 2000-01-30 , 03:31
LEG_30_222 , AIR11 , 2000-01-30 , 20:40 , BASE2 , 2000-01-30 , 22:47
LEG_30_223 , BASE2 , 2000-01-30 , 22:21 , AIR41 , 2000-01-31 , 00:01
LEG_30_224 , AIR29 , 2000-01-30 , 18:25 , BASE2 , 2000-01-30 , 21:11
LEG_30_225 , BASE1 , 2000-01-30 , 03:06 , AIR49 , 2000-01-30 , 05:12
LEG_30_226 , AIR15 , 2000-01-30 , 22:40 , BASE1 , 2000-01-31 , 01:42
LEG_30_227 , AIR49 , 2000-01-30 , 13:25 , BASE1 , 2000-01-30 , 15:30
LEG_30_228 , BASE1 , 2000-01-30 , 16:40 , AIR11 , 2000-01-30 , 19:17
LEG_30_229 , BASE2 , 2000-01-30 , 02:10 , AIR8 , 2000-01-30 , 03:19
LEG_30_230 , AIR51 , 2000-01-30 , 15:40 , BASE1 , 2000-01-30 , 17:58
LEG_30_231 , BASE1 , 2000-01-30 , 18:45 , AIR25 , 2000-01-30 , 20:05
LEG_30_232 , BASE1 , 2000-01-30 , 03:18 , AIR51 , 2000-01-30 , 05:50
LEG_30_233 , AIR1 , 2000-01-30 , 21:59 , BASE1 , 2000-01-31 , 01:12
LEG_30_234 , BASE1 , 2000-01-30 , 13:04 , AIR25 , 2000-01-30 , 14:30
LEG_30_235 , BASE2 , 2000-01-30 , 11:30 , AIR25 , 2000-01-30 , 12:33
LEG_30_236 , AIR25 , 2000-01-30 , 00:00 , BASE2 , 2000-01-30 , 01:12
LEG_30_237 , AIR23 , 2000-01-30 , 23:15 , BASE1 , 2000-01-31 , 01:57
LEG_30_238 , BASE1 , 2000-01-30 , 02:53 , AIR36 , 2000-01-30 , 03:39
LEG_30_239 , AIR26 , 2000-01-30 , 00:00 , BASE1 , 2000-01-30 , 02:03
LEG_30_240 , AIR8 , 2000-01-30 , 12:00 , BASE2 , 2000-01-30 , 13:13
LEG_30_241 , BASE2 , 2000-01-30 , 14:15 , AIR46 , 2000-01-30 , 18:43
LEG_30_242 , AIR46 , 2000-01-30 , 19:45 , BASE2 , 2000-01-31 , 00:41
LEG_30_243 , AIR50 , 2000-01-30 , 18:45 , BASE3 , 2000-01-30 , 21:58
LEG_30_244 , BASE3 , 2000-01-30 , 23:05 , BASE2 , 2000-01-31 , 00:54
LEG_30_245 , AIR22 , 2000-01-30 , 09:40 , BASE3 , 2000-01-30 , 13:11
LEG_30_246 , BASE3 , 2000-01-30 , 14:47 , AIR50 , 2000-01-30 , 17:45
LEG_30_247 , BASE1 , 2000-01-30 , 13:25 , AIR10 , 2000-01-30 , 15:41
LEG_30_248 , AIR10 , 2000-01-30 , 13:35 , BASE1 , 2000-01-30 , 16:19
LEG_30_249 , BASE1 , 2000-01-30 , 22:55 , AIR10 , 2000-01-31 , 01:07
LEG_30_250 , AIR10 , 2000-01-30 , 22:45 , BASE1 , 2000-01-31 , 01:31
LEG_30_251 , AIR15 , 2000-01-30 , 01:00 , BASE2 , 2000-01-30 , 02:51
LEG_30_252 , AIR2 , 2000-01-30 , 23:10 , BASE3 , 2000-01-31 , 01:55
LEG_30_253 , BASE3 , 2000-01-30 , 14:30 , AIR2 , 2000-01-30 , 17:56
LEG_30_254 , BASE3 , 2000-01-30 , 14:41 , AIR44 , 2000-01-30 , 17:56
LEG_30_255 , BASE1 , 2000-01-30 , 12:00 , BASE3 , 2000-01-30 , 14:01
LEG_30_256 , BASE3 , 2000-01-30 , 23:20 , AIR22 , 2000-01-31 , 03:28
LEG_30_257 , AIR44 , 2000-01-30 , 18:52 , BASE3 , 2000-01-30 , 22:15
LEG_30_258 , BASE3 , 2000-01-30 , 18:40 , AIR10 , 2000-01-30 , 20:37
LEG_30_259 , AIR10 , 2000-01-30 , 00:15 , BASE3 , 2000-01-30 , 02:39
LEG_30_260 , BASE1 , 2000-01-30 , 00:53 , AIR12 , 2000-01-30 , 02:19
LEG_30_261 , AIR19 , 2000-01-30 , 08:50 , BASE1 , 2000-01-30 , 12:17
LEG_30_262 , BASE1 , 2000-01-30 , 13:12 , AIR18 , 2000-01-30 , 16:39
LEG_30_263 , AIR18 , 2000-01-30 , 17:45 , BASE1 , 2000-01-30 , 21:28
LEG_30_264 , BASE2 , 2000-01-30 , 20:42 , AIR19 , 2000-01-31 , 01:50
LEG_30_265 , AIR30 , 2000-01-30 , 16:15 , BASE2 , 2000-01-30 , 19:16
LEG_30_266 , BASE1 , 2000-01-30 , 13:10 , AIR38 , 2000-01-30 , 16:34
LEG_30_267 , AIR45 , 2000-01-30 , 14:20 , BASE1 , 2000-01-30 , 15:27
LEG_30_268 , BASE1 , 2000-01-30 , 16:40 , AIR19 , 2000-01-30 , 20:49
