#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_28_0 , AIR2 , 2000-01-28 , 18:50 , BASE1 , 2000-01-28 , 21:55
LEG_28_67 , AIR1 , 2000-01-28 , 17:41 , BASE2 , 2000-01-28 , 19:36
LEG_28_68 , BASE2 , 2000-01-28 , 11:41 , AIR24 , 2000-01-28 , 13:14
LEG_28_69 , AIR19 , 2000-01-28 , 06:25 , BASE2 , 2000-01-28 , 10:51
LEG_28_70 , BASE1 , 2000-01-28 , 01:14 , AIR39 , 2000-01-28 , 02:19
LEG_28_71 , AIR19 , 2000-01-28 , 01:40 , BASE1 , 2000-01-28 , 05:05
LEG_28_72 , AIR19 , 2000-01-28 , 20:25 , BASE1 , 2000-01-29 , 00:03
LEG_28_73 , BASE1 , 2000-01-28 , 00:59 , AIR19 , 2000-01-28 , 05:13
LEG_28_74 , AIR1 , 2000-01-28 , 16:40 , BASE1 , 2000-01-28 , 19:44
LEG_28_75 , BASE1 , 2000-01-28 , 20:32 , AIR19 , 2000-01-29 , 00:33
LEG_28_76 , BASE2 , 2000-01-28 , 22:15 , AIR15 , 2000-01-28 , 23:59
LEG_28_77 , AIR4 , 2000-01-28 , 16:30 , BASE2 , 2000-01-28 , 20:53
LEG_28_78 , BASE2 , 2000-01-28 , 00:11 , AIR4 , 2000-01-28 , 05:04
LEG_28_79 , AIR15 , 2000-01-28 , 21:10 , BASE2 , 2000-01-28 , 23:00
LEG_28_80 , BASE1 , 2000-01-28 , 21:24 , AIR26 , 2000-01-28 , 23:09
LEG_28_81 , AIR27 , 2000-01-28 , 17:05 , BASE1 , 2000-01-28 , 20:30
LEG_28_82 , AIR10 , 2000-01-28 , 11:40 , BASE1 , 2000-01-28 , 14:21
LEG_28_83 , BASE1 , 2000-01-28 , 15:16 , AIR27 , 2000-01-28 , 19:04
LEG_28_84 , BASE1 , 2000-01-28 , 19:05 , AIR15 , 2000-01-28 , 21:34
LEG_28_85 , AIR27 , 2000-01-28 , 14:30 , BASE1 , 2000-01-28 , 17:57
LEG_28_86 , BASE1 , 2000-01-28 , 23:30 , AIR27 , 2000-01-29 , 03:23
LEG_28_87 , BASE1 , 2000-01-28 , 00:42 , AIR26 , 2000-01-28 , 02:30
LEG_28_88 , AIR27 , 2000-01-28 , 20:10 , BASE1 , 2000-01-28 , 23:38
LEG_28_89 , AIR31 , 2000-01-28 , 15:00 , BASE2 , 2000-01-28 , 17:39
LEG_28_90 , BASE2 , 2000-01-28 , 18:44 , AIR10 , 2000-01-28 , 20:10
LEG_28_91 , BASE2 , 2000-01-28 , 02:07 , AIR31 , 2000-01-28 , 04:39
LEG_28_92 , AIR28 , 2000-01-28 , 18:50 , BASE1 , 2000-01-28 , 22:11
LEG_28_93 , BASE1 , 2000-01-28 , 23:23 , AIR13 , 2000-01-29 , 03:30
LEG_28_94 , AIR28 , 2000-01-28 , 13:00 , BASE1 , 2000-01-28 , 16:19
LEG_28_95 , BASE1 , 2000-01-28 , 17:20 , AIR29 , 2000-01-28 , 19:21
LEG_28_96 , AIR4 , 2000-01-28 , 14:45 , BASE1 , 2000-01-28 , 18:28
LEG_28_97 , BASE1 , 2000-01-28 , 19:30 , AIR28 , 2000-01-28 , 22:39
LEG_28_98 , BASE1 , 2000-01-28 , 03:10 , AIR45 , 2000-01-28 , 04:14
LEG_28_99 , AIR28 , 2000-01-28 , 22:25 , BASE1 , 2000-01-29 , 01:44
LEG_28_100 , BASE1 , 2000-01-28 , 00:40 , AIR28 , 2000-01-28 , 03:50
LEG_28_101 , AIR13 , 2000-01-28 , 20:10 , BASE1 , 2000-01-28 , 23:48
LEG_28_102 , BASE2 , 2000-01-28 , 15:21 , AIR28 , 2000-01-28 , 18:05
LEG_28_103 , AIR39 , 2000-01-28 , 13:20 , BASE2 , 2000-01-28 , 14:33
LEG_28_104 , BASE2 , 2000-01-28 , 21:55 , AIR8 , 2000-01-28 , 23:12
LEG_28_105 , AIR28 , 2000-01-28 , 18:10 , BASE2 , 2000-01-28 , 20:45
LEG_28_106 , BASE2 , 2000-01-28 , 18:33 , AIR28 , 2000-01-28 , 21:06
LEG_28_107 , BASE2 , 2000-01-28 , 11:38 , AIR28 , 2000-01-28 , 14:08
LEG_28_108 , AIR13 , 2000-01-28 , 06:20 , BASE2 , 2000-01-28 , 10:44
LEG_28_109 , AIR28 , 2000-01-28 , 15:05 , BASE2 , 2000-01-28 , 17:42
LEG_28_110 , BASE1 , 2000-01-28 , 17:15 , AIR1 , 2000-01-28 , 20:01
LEG_28_111 , BASE1 , 2000-01-28 , 04:17 , AIR7 , 2000-01-28 , 05:14
LEG_28_112 , AIR1 , 2000-01-28 , 23:59 , BASE1 , 2000-01-29 , 03:18
LEG_28_113 , BASE1 , 2000-01-28 , 13:07 , AIR1 , 2000-01-28 , 15:43
LEG_28_114 , BASE3 , 2000-01-28 , 23:25 , AIR5 , 2000-01-29 , 01:04
LEG_28_115 , AIR38 , 2000-01-28 , 19:13 , BASE3 , 2000-01-28 , 22:27
LEG_28_116 , BASE3 , 2000-01-28 , 14:40 , AIR38 , 2000-01-28 , 18:19
LEG_28_117 , BASE2 , 2000-01-28 , 16:58 , AIR1 , 2000-01-28 , 18:34
LEG_28_118 , BASE2 , 2000-01-28 , 15:18 , AIR1 , 2000-01-28 , 16:54
LEG_28_119 , AIR5 , 2000-01-28 , 13:20 , BASE2 , 2000-01-28 , 14:30
LEG_28_120 , AIR29 , 2000-01-28 , 01:36 , BASE1 , 2000-01-28 , 03:29
LEG_28_121 , BASE1 , 2000-01-28 , 03:21 , AIR29 , 2000-01-28 , 05:18
LEG_28_122 , AIR29 , 2000-01-28 , 14:30 , BASE1 , 2000-01-28 , 16:31
LEG_28_123 , BASE1 , 2000-01-28 , 00:00 , AIR8 , 2000-01-28 , 01:18
LEG_28_124 , AIR29 , 2000-01-28 , 21:20 , BASE1 , 2000-01-28 , 23:15
LEG_28_125 , AIR10 , 2000-01-28 , 21:10 , BASE1 , 2000-01-28 , 23:56
LEG_28_126 , BASE1 , 2000-01-28 , 01:10 , AIR29 , 2000-01-28 , 03:10
LEG_28_127 , AIR29 , 2000-01-28 , 16:05 , BASE1 , 2000-01-28 , 18:00
LEG_28_128 , BASE1 , 2000-01-28 , 18:59 , AIR24 , 2000-01-28 , 21:40
LEG_28_129 , AIR29 , 2000-01-28 , 20:15 , BASE1 , 2000-01-28 , 22:11
LEG_28_130 , AIR29 , 2000-01-28 , 17:55 , BASE1 , 2000-01-28 , 19:47
LEG_28_131 , BASE1 , 2000-01-28 , 13:10 , AIR29 , 2000-01-28 , 15:12
LEG_28_132 , AIR45 , 2000-01-28 , 13:00 , BASE1 , 2000-01-28 , 14:06
LEG_28_133 , BASE1 , 2000-01-28 , 15:11 , AIR29 , 2000-01-28 , 17:13
LEG_28_134 , BASE1 , 2000-01-28 , 15:30 , AIR48 , 2000-01-28 , 18:53
LEG_28_135 , AIR8 , 2000-01-28 , 13:00 , BASE1 , 2000-01-28 , 14:29
LEG_28_136 , BASE1 , 2000-01-28 , 00:45 , AIR10 , 2000-01-28 , 03:00
LEG_28_137 , AIR48 , 2000-01-28 , 20:10 , BASE1 , 2000-01-28 , 23:13
LEG_28_138 , AIR22 , 2000-01-28 , 08:35 , BASE1 , 2000-01-28 , 12:06
LEG_28_139 , BASE1 , 2000-01-28 , 13:15 , AIR30 , 2000-01-28 , 16:44
LEG_28_140 , AIR30 , 2000-01-28 , 17:50 , BASE1 , 2000-01-28 , 21:35
LEG_28_141 , BASE1 , 2000-01-28 , 22:45 , AIR29 , 2000-01-29 , 00:46
LEG_28_142 , BASE1 , 2000-01-28 , 19:10 , AIR30 , 2000-01-28 , 22:41
LEG_28_143 , AIR13 , 2000-01-28 , 14:35 , BASE1 , 2000-01-28 , 18:18
LEG_28_144 , AIR30 , 2000-01-28 , 21:25 , BASE1 , 2000-01-29 , 01:18
LEG_28_145 , BASE1 , 2000-01-28 , 03:14 , AIR27 , 2000-01-28 , 07:00
LEG_28_146 , BASE1 , 2000-01-28 , 03:00 , AIR43 , 2000-01-28 , 06:43
LEG_28_147 , AIR31 , 2000-01-28 , 22:10 , BASE1 , 2000-01-29 , 01:40
LEG_28_148 , BASE1 , 2000-01-28 , 16:20 , AIR31 , 2000-01-28 , 19:27
LEG_28_149 , AIR31 , 2000-01-28 , 00:00 , BASE1 , 2000-01-28 , 03:31
LEG_28_150 , BASE1 , 2000-01-28 , 19:25 , AIR31 , 2000-01-28 , 22:29
LEG_28_151 , AIR43 , 2000-01-28 , 14:45 , BASE1 , 2000-01-28 , 18:13
LEG_28_152 , AIR25 , 2000-01-28 , 15:20 , BASE1 , 2000-01-28 , 16:45
LEG_28_153 , BASE1 , 2000-01-28 , 17:43 , AIR37 , 2000-01-28 , 21:24
LEG_28_154 , BASE1 , 2000-01-28 , 04:02 , AIR45 , 2000-01-28 , 05:07
LEG_28_155 , AIR37 , 2000-01-28 , 23:50 , BASE1 , 2000-01-29 , 03:01
LEG_28_156 , BASE1 , 2000-01-28 , 01:03 , AIR14 , 2000-01-28 , 02:46
LEG_28_157 , AIR32 , 2000-01-28 , 21:10 , BASE1 , 2000-01-29 , 00:04
LEG_28_158 , BASE1 , 2000-01-28 , 17:16 , AIR32 , 2000-01-28 , 20:18
LEG_28_159 , AIR32 , 2000-01-28 , 15:05 , BASE1 , 2000-01-28 , 17:55
LEG_28_160 , BASE1 , 2000-01-28 , 19:42 , AIR23 , 2000-01-28 , 22:11
LEG_28_161 , AIR1 , 2000-01-28 , 14:59 , BASE3 , 2000-01-28 , 17:55
LEG_28_162 , BASE1 , 2000-01-28 , 03:05 , AIR32 , 2000-01-28 , 06:08
LEG_28_163 , AIR34 , 2000-01-28 , 21:40 , BASE1 , 2000-01-29 , 01:15
LEG_28_164 , AIR29 , 2000-01-28 , 13:39 , BASE1 , 2000-01-28 , 15:40
LEG_28_165 , BASE1 , 2000-01-28 , 16:50 , AIR34 , 2000-01-28 , 20:07
LEG_28_166 , AIR24 , 2000-01-28 , 00:55 , BASE2 , 2000-01-28 , 02:49
LEG_28_167 , AIR7 , 2000-01-28 , 12:45 , BASE1 , 2000-01-28 , 13:49
LEG_28_168 , BASE1 , 2000-01-28 , 15:32 , AIR35 , 2000-01-28 , 18:18
LEG_28_169 , BASE1 , 2000-01-28 , 19:20 , AIR10 , 2000-01-28 , 21:40
LEG_28_170 , AIR35 , 2000-01-28 , 15:20 , BASE1 , 2000-01-28 , 17:57
LEG_28_171 , BASE1 , 2000-01-28 , 23:01 , AIR35 , 2000-01-29 , 01:58
LEG_28_172 , AIR25 , 2000-01-28 , 20:45 , BASE1 , 2000-01-28 , 22:15
LEG_28_173 , AIR35 , 2000-01-28 , 13:00 , BASE1 , 2000-01-28 , 15:30
LEG_28_174 , BASE1 , 2000-01-28 , 03:02 , AIR35 , 2000-01-28 , 05:45
LEG_28_175 , AIR35 , 2000-01-28 , 20:40 , BASE1 , 2000-01-28 , 23:08
LEG_28_176 , BASE1 , 2000-01-28 , 04:06 , BASE2 , 2000-01-28 , 05:39
LEG_28_177 , AIR11 , 2000-01-28 , 16:15 , BASE1 , 2000-01-28 , 19:27
LEG_28_178 , BASE1 , 2000-01-28 , 20:19 , AIR38 , 2000-01-28 , 23:33
LEG_28_179 , AIR38 , 2000-01-28 , 00:25 , BASE1 , 2000-01-28 , 03:27
LEG_28_180 , AIR38 , 2000-01-28 , 17:25 , BASE1 , 2000-01-28 , 20:29
LEG_28_181 , BASE1 , 2000-01-28 , 21:22 , AIR25 , 2000-01-28 , 22:54
LEG_28_182 , BASE2 , 2000-01-28 , 22:14 , AIR24 , 2000-01-28 , 23:56
LEG_28_183 , AIR37 , 2000-01-28 , 16:35 , BASE2 , 2000-01-28 , 20:48
LEG_28_184 , BASE2 , 2000-01-28 , 00:02 , AIR37 , 2000-01-28 , 04:54
LEG_28_185 , AIR10 , 2000-01-28 , 21:30 , BASE2 , 2000-01-28 , 23:07
LEG_28_186 , BASE3 , 2000-01-28 , 15:05 , AIR28 , 2000-01-28 , 16:56
LEG_28_187 , AIR28 , 2000-01-28 , 15:40 , BASE3 , 2000-01-28 , 17:36
LEG_28_188 , BASE3 , 2000-01-28 , 18:45 , AIR22 , 2000-01-28 , 22:43
LEG_28_189 , BASE3 , 2000-01-28 , 23:10 , AIR28 , 2000-01-29 , 00:58
LEG_28_190 , AIR1 , 2000-01-28 , 19:29 , BASE3 , 2000-01-28 , 22:23
LEG_28_191 , BASE3 , 2000-01-28 , 03:25 , AIR5 , 2000-01-28 , 05:00
LEG_28_192 , AIR28 , 2000-01-28 , 00:05 , BASE3 , 2000-01-28 , 02:01
LEG_28_193 , AIR14 , 2000-01-28 , 12:39 , BASE3 , 2000-01-28 , 14:05
LEG_28_194 , BASE3 , 2000-01-28 , 15:00 , AIR30 , 2000-01-28 , 17:14
LEG_28_195 , AIR30 , 2000-01-28 , 23:35 , BASE3 , 2000-01-29 , 02:06
LEG_28_196 , AIR22 , 2000-01-28 , 14:25 , BASE3 , 2000-01-28 , 17:57
LEG_28_197 , BASE3 , 2000-01-28 , 18:50 , AIR31 , 2000-01-28 , 20:40
LEG_28_198 , BASE3 , 2000-01-28 , 15:00 , AIR19 , 2000-01-28 , 19:33
LEG_28_199 , AIR31 , 2000-01-28 , 11:30 , BASE3 , 2000-01-28 , 13:32
LEG_28_200 , BASE3 , 2000-01-28 , 03:10 , AIR31 , 2000-01-28 , 04:59
LEG_28_201 , AIR6 , 2000-01-28 , 22:05 , BASE3 , 2000-01-29 , 02:07
LEG_28_202 , BASE3 , 2000-01-28 , 23:15 , AIR6 , 2000-01-29 , 04:04
LEG_28_203 , AIR31 , 2000-01-28 , 20:15 , BASE3 , 2000-01-28 , 22:22
LEG_28_204 , AIR6 , 2000-01-28 , 17:50 , BASE3 , 2000-01-28 , 21:54
LEG_28_205 , AIR10 , 2000-01-28 , 11:20 , BASE3 , 2000-01-28 , 13:40
LEG_28_206 , BASE3 , 2000-01-28 , 14:50 , AIR6 , 2000-01-28 , 19:33
LEG_28_207 , BASE2 , 2000-01-28 , 12:05 , AIR30 , 2000-01-28 , 14:57
LEG_28_208 , BASE2 , 2000-01-28 , 22:07 , AIR25 , 2000-01-28 , 23:12
LEG_28_209 , AIR30 , 2000-01-28 , 18:05 , BASE2 , 2000-01-28 , 21:08
LEG_28_210 , BASE2 , 2000-01-28 , 17:12 , AIR29 , 2000-01-28 , 20:17
LEG_28_211 , AIR30 , 2000-01-28 , 12:50 , BASE2 , 2000-01-28 , 15:52
LEG_28_212 , BASE2 , 2000-01-28 , 01:55 , AIR30 , 2000-01-28 , 04:46
LEG_28_213 , AIR25 , 2000-01-28 , 13:15 , BASE2 , 2000-01-28 , 14:34
LEG_28_214 , BASE2 , 2000-01-28 , 15:30 , AIR30 , 2000-01-28 , 18:23
LEG_28_215 , AIR3 , 2000-01-28 , 14:25 , BASE2 , 2000-01-28 , 16:00
LEG_28_216 , BASE2 , 2000-01-28 , 11:51 , AIR3 , 2000-01-28 , 13:21
LEG_28_217 , AIR10 , 2000-01-28 , 11:30 , BASE2 , 2000-01-28 , 13:04
LEG_28_218 , BASE2 , 2000-01-28 , 13:57 , AIR29 , 2000-01-28 , 17:03
LEG_28_219 , AIR29 , 2000-01-28 , 15:00 , BASE2 , 2000-01-28 , 17:52
LEG_28_220 , BASE2 , 2000-01-28 , 18:42 , AIR15 , 2000-01-28 , 20:11
LEG_28_221 , BASE2 , 2000-01-28 , 00:26 , AIR29 , 2000-01-28 , 03:31
LEG_28_222 , AIR11 , 2000-01-28 , 20:40 , BASE2 , 2000-01-28 , 22:47
LEG_28_223 , BASE2 , 2000-01-28 , 22:21 , AIR41 , 2000-01-29 , 00:01
LEG_28_224 , AIR29 , 2000-01-28 , 18:25 , BASE2 , 2000-01-28 , 21:11
LEG_28_225 , BASE1 , 2000-01-28 , 03:06 , AIR49 , 2000-01-28 , 05:12
LEG_28_226 , AIR15 , 2000-01-28 , 22:40 , BASE1 , 2000-01-29 , 01:42
LEG_28_227 , AIR49 , 2000-01-28 , 13:25 , BASE1 , 2000-01-28 , 15:30
LEG_28_228 , BASE1 , 2000-01-28 , 16:40 , AIR11 , 2000-01-28 , 19:17
LEG_28_229 , BASE2 , 2000-01-28 , 02:10 , AIR8 , 2000-01-28 , 03:19
LEG_28_230 , AIR51 , 2000-01-28 , 15:40 , BASE1 , 2000-01-28 , 17:58
LEG_28_231 , BASE1 , 2000-01-28 , 18:45 , AIR25 , 2000-01-28 , 20:05
LEG_28_232 , BASE1 , 2000-01-28 , 03:18 , AIR51 , 2000-01-28 , 05:50
LEG_28_233 , AIR1 , 2000-01-28 , 21:59 , BASE1 , 2000-01-29 , 01:12
LEG_28_234 , BASE1 , 2000-01-28 , 13:04 , AIR25 , 2000-01-28 , 14:30
LEG_28_235 , BASE2 , 2000-01-28 , 11:30 , AIR25 , 2000-01-28 , 12:33
LEG_28_236 , AIR25 , 2000-01-28 , 00:00 , BASE2 , 2000-01-28 , 01:12
LEG_28_237 , AIR23 , 2000-01-28 , 23:15 , BASE1 , 2000-01-29 , 01:57
LEG_28_238 , BASE1 , 2000-01-28 , 02:53 , AIR36 , 2000-01-28 , 03:39
LEG_28_239 , AIR26 , 2000-01-28 , 00:00 , BASE1 , 2000-01-28 , 02:03
LEG_28_240 , AIR8 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 13:13
LEG_28_241 , BASE2 , 2000-01-28 , 14:15 , AIR46 , 2000-01-28 , 18:43
LEG_28_242 , AIR46 , 2000-01-28 , 19:45 , BASE2 , 2000-01-29 , 00:41
LEG_28_243 , AIR50 , 2000-01-28 , 18:45 , BASE3 , 2000-01-28 , 21:58
LEG_28_244 , BASE3 , 2000-01-28 , 23:05 , BASE2 , 2000-01-29 , 00:54
LEG_28_245 , AIR22 , 2000-01-28 , 09:40 , BASE3 , 2000-01-28 , 13:11
LEG_28_246 , BASE3 , 2000-01-28 , 14:47 , AIR50 , 2000-01-28 , 17:45
LEG_28_247 , BASE1 , 2000-01-28 , 13:25 , AIR10 , 2000-01-28 , 15:41
LEG_28_248 , AIR10 , 2000-01-28 , 13:35 , BASE1 , 2000-01-28 , 16:19
LEG_28_249 , BASE1 , 2000-01-28 , 22:55 , AIR10 , 2000-01-29 , 01:07
LEG_28_250 , AIR10 , 2000-01-28 , 22:45 , BASE1 , 2000-01-29 , 01:31
LEG_28_251 , AIR2 , 2000-01-28 , 23:10 , BASE3 , 2000-01-29 , 01:55
LEG_28_252 , BASE3 , 2000-01-28 , 14:30 , AIR2 , 2000-01-28 , 17:56
LEG_28_253 , BASE3 , 2000-01-28 , 14:41 , AIR44 , 2000-01-28 , 17:56
LEG_28_254 , BASE1 , 2000-01-28 , 12:00 , BASE3 , 2000-01-28 , 14:01
LEG_28_255 , BASE3 , 2000-01-28 , 23:20 , AIR22 , 2000-01-29 , 03:28
LEG_28_256 , AIR44 , 2000-01-28 , 18:52 , BASE3 , 2000-01-28 , 22:15
LEG_28_257 , BASE3 , 2000-01-28 , 18:40 , AIR10 , 2000-01-28 , 20:37
LEG_28_258 , BASE1 , 2000-01-28 , 00:53 , AIR12 , 2000-01-28 , 02:19
LEG_28_259 , AIR19 , 2000-01-28 , 08:50 , BASE1 , 2000-01-28 , 12:17
LEG_28_260 , BASE1 , 2000-01-28 , 13:12 , AIR18 , 2000-01-28 , 16:39
LEG_28_261 , AIR18 , 2000-01-28 , 17:45 , BASE1 , 2000-01-28 , 21:28
LEG_28_262 , BASE2 , 2000-01-28 , 20:42 , AIR19 , 2000-01-29 , 01:50
LEG_28_263 , AIR30 , 2000-01-28 , 16:15 , BASE2 , 2000-01-28 , 19:16
LEG_28_264 , BASE1 , 2000-01-28 , 13:10 , AIR38 , 2000-01-28 , 16:34
LEG_28_265 , AIR45 , 2000-01-28 , 14:20 , BASE1 , 2000-01-28 , 15:27
LEG_28_266 , BASE1 , 2000-01-28 , 16:40 , AIR19 , 2000-01-28 , 20:49
