#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_31_0 , AIR2 , 2000-01-31 , 18:50 , BASE1 , 2000-01-31 , 21:55
LEG_31_197 , AIR22 , 2000-01-31 , 14:25 , BASE3 , 2000-01-31 , 17:57
LEG_31_198 , BASE3 , 2000-01-31 , 18:50 , AIR31 , 2000-01-31 , 20:40
LEG_31_199 , BASE3 , 2000-01-31 , 15:00 , AIR19 , 2000-01-31 , 19:33
LEG_31_200 , AIR31 , 2000-01-31 , 11:30 , BASE3 , 2000-01-31 , 13:32
LEG_31_201 , BASE3 , 2000-01-31 , 03:10 , AIR31 , 2000-01-31 , 04:59
LEG_31_202 , AIR6 , 2000-01-31 , 22:05 , BASE3 , 2000-02-01 , 02:07
LEG_31_204 , AIR31 , 2000-01-31 , 20:15 , BASE3 , 2000-01-31 , 22:22
LEG_31_205 , AIR6 , 2000-01-31 , 17:50 , BASE3 , 2000-01-31 , 21:54
LEG_31_206 , AIR10 , 2000-01-31 , 11:20 , BASE3 , 2000-01-31 , 13:40
LEG_31_207 , BASE3 , 2000-01-31 , 14:50 , AIR6 , 2000-01-31 , 19:33
LEG_31_208 , BASE2 , 2000-01-31 , 12:05 , AIR30 , 2000-01-31 , 14:57
LEG_31_210 , AIR30 , 2000-01-31 , 18:05 , BASE2 , 2000-01-31 , 21:08
LEG_31_211 , BASE2 , 2000-01-31 , 17:12 , AIR29 , 2000-01-31 , 20:17
LEG_31_212 , AIR30 , 2000-01-31 , 12:50 , BASE2 , 2000-01-31 , 15:52
LEG_31_213 , BASE2 , 2000-01-31 , 01:55 , AIR30 , 2000-01-31 , 04:46
LEG_31_214 , AIR25 , 2000-01-31 , 13:15 , BASE2 , 2000-01-31 , 14:34
LEG_31_215 , BASE2 , 2000-01-31 , 15:30 , AIR30 , 2000-01-31 , 18:23
LEG_31_216 , AIR3 , 2000-01-31 , 14:25 , BASE2 , 2000-01-31 , 16:00
LEG_31_217 , BASE2 , 2000-01-31 , 11:51 , AIR3 , 2000-01-31 , 13:21
LEG_31_218 , AIR10 , 2000-01-31 , 11:30 , BASE2 , 2000-01-31 , 13:04
LEG_31_219 , BASE2 , 2000-01-31 , 13:57 , AIR29 , 2000-01-31 , 17:03
LEG_31_220 , AIR29 , 2000-01-31 , 15:00 , BASE2 , 2000-01-31 , 17:52
LEG_31_221 , BASE2 , 2000-01-31 , 18:42 , AIR15 , 2000-01-31 , 20:11
LEG_31_222 , BASE2 , 2000-01-31 , 00:26 , AIR29 , 2000-01-31 , 03:31
LEG_31_223 , AIR11 , 2000-01-31 , 20:40 , BASE2 , 2000-01-31 , 22:47
LEG_31_225 , AIR29 , 2000-01-31 , 18:25 , BASE2 , 2000-01-31 , 21:11
LEG_31_227 , AIR15 , 2000-01-31 , 22:40 , BASE1 , 2000-02-01 , 01:42
LEG_31_228 , AIR49 , 2000-01-31 , 13:25 , BASE1 , 2000-01-31 , 15:30
LEG_31_229 , BASE1 , 2000-01-31 , 16:40 , AIR11 , 2000-01-31 , 19:17
LEG_31_230 , BASE2 , 2000-01-31 , 02:10 , AIR8 , 2000-01-31 , 03:19
LEG_31_231 , AIR51 , 2000-01-31 , 15:40 , BASE1 , 2000-01-31 , 17:58
LEG_31_232 , BASE1 , 2000-01-31 , 18:45 , AIR25 , 2000-01-31 , 20:05
LEG_31_233 , BASE1 , 2000-01-31 , 03:18 , AIR51 , 2000-01-31 , 05:50
LEG_31_234 , AIR1 , 2000-01-31 , 21:59 , BASE1 , 2000-02-01 , 01:12
LEG_31_235 , BASE1 , 2000-01-31 , 13:04 , AIR25 , 2000-01-31 , 14:30
LEG_31_236 , BASE2 , 2000-01-31 , 11:30 , AIR25 , 2000-01-31 , 12:33
LEG_31_237 , AIR25 , 2000-01-31 , 00:00 , BASE2 , 2000-01-31 , 01:12
LEG_31_238 , AIR23 , 2000-01-31 , 23:15 , BASE1 , 2000-02-01 , 01:57
LEG_31_239 , BASE1 , 2000-01-31 , 02:53 , AIR36 , 2000-01-31 , 03:39
LEG_31_240 , AIR26 , 2000-01-31 , 00:00 , BASE1 , 2000-01-31 , 02:03
LEG_31_241 , AIR8 , 2000-01-31 , 12:00 , BASE2 , 2000-01-31 , 13:13
LEG_31_242 , BASE2 , 2000-01-31 , 14:15 , AIR46 , 2000-01-31 , 18:43
LEG_31_243 , AIR46 , 2000-01-31 , 19:45 , BASE2 , 2000-02-01 , 00:41
LEG_31_244 , AIR50 , 2000-01-31 , 18:45 , BASE3 , 2000-01-31 , 21:58
LEG_31_245 , BASE3 , 2000-01-31 , 23:05 , BASE2 , 2000-02-01 , 00:54
LEG_31_246 , AIR22 , 2000-01-31 , 09:40 , BASE3 , 2000-01-31 , 13:11
LEG_31_247 , BASE3 , 2000-01-31 , 14:47 , AIR50 , 2000-01-31 , 17:45
LEG_31_248 , BASE1 , 2000-01-31 , 13:25 , AIR10 , 2000-01-31 , 15:41
LEG_31_249 , AIR10 , 2000-01-31 , 13:35 , BASE1 , 2000-01-31 , 16:19
LEG_31_251 , AIR10 , 2000-01-31 , 22:45 , BASE1 , 2000-02-01 , 01:31
LEG_31_252 , AIR15 , 2000-01-31 , 01:00 , BASE2 , 2000-01-31 , 02:51
LEG_31_253 , AIR2 , 2000-01-31 , 23:10 , BASE3 , 2000-02-01 , 01:55
LEG_31_254 , BASE3 , 2000-01-31 , 14:30 , AIR2 , 2000-01-31 , 17:56
LEG_31_255 , BASE3 , 2000-01-31 , 14:41 , AIR44 , 2000-01-31 , 17:56
LEG_31_256 , BASE1 , 2000-01-31 , 12:00 , BASE3 , 2000-01-31 , 14:01
LEG_31_258 , AIR44 , 2000-01-31 , 18:52 , BASE3 , 2000-01-31 , 22:15
LEG_31_259 , BASE3 , 2000-01-31 , 18:40 , AIR10 , 2000-01-31 , 20:37
LEG_31_260 , AIR10 , 2000-01-31 , 00:15 , BASE3 , 2000-01-31 , 02:39
LEG_31_261 , BASE1 , 2000-01-31 , 00:53 , AIR12 , 2000-01-31 , 02:19
LEG_31_262 , AIR19 , 2000-01-31 , 08:50 , BASE1 , 2000-01-31 , 12:17
LEG_31_263 , BASE1 , 2000-01-31 , 13:12 , AIR18 , 2000-01-31 , 16:39
LEG_31_264 , AIR18 , 2000-01-31 , 17:45 , BASE1 , 2000-01-31 , 21:28
LEG_31_266 , AIR30 , 2000-01-31 , 16:15 , BASE2 , 2000-01-31 , 19:16
LEG_31_267 , BASE1 , 2000-01-31 , 13:10 , AIR38 , 2000-01-31 , 16:34
LEG_31_268 , AIR45 , 2000-01-31 , 14:20 , BASE1 , 2000-01-31 , 15:27
LEG_31_269 , BASE1 , 2000-01-31 , 16:40 , AIR19 , 2000-01-31 , 20:49
