#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_27_0 , AIR2 , 2000-01-27 , 18:50 , BASE1 , 2000-01-27 , 21:55
LEG_27_34 , AIR41 , 2000-01-27 , 14:20 , BASE2 , 2000-01-27 , 16:19
LEG_27_35 , BASE2 , 2000-01-27 , 17:23 , AIR18 , 2000-01-27 , 20:17
LEG_27_36 , AIR2 , 2000-01-27 , 06:59 , BASE2 , 2000-01-27 , 10:37
LEG_27_37 , AIR18 , 2000-01-27 , 21:35 , BASE2 , 2000-01-28 , 00:34
LEG_27_38 , BASE2 , 2000-01-27 , 17:26 , AIR2 , 2000-01-27 , 21:47
LEG_27_39 , AIR19 , 2000-01-27 , 22:05 , BASE3 , 2000-01-28 , 02:01
LEG_27_40 , AIR16 , 2000-01-27 , 11:05 , BASE2 , 2000-01-27 , 13:07
LEG_27_41 , AIR16 , 2000-01-27 , 21:10 , BASE2 , 2000-01-27 , 23:11
LEG_27_42 , BASE2 , 2000-01-27 , 22:17 , AIR16 , 2000-01-27 , 23:59
LEG_27_43 , AIR9 , 2000-01-27 , 16:30 , BASE2 , 2000-01-27 , 20:53
LEG_27_44 , AIR9 , 2000-01-27 , 20:40 , BASE2 , 2000-01-28 , 00:59
LEG_27_45 , AIR9 , 2000-01-27 , 06:15 , BASE2 , 2000-01-27 , 10:44
LEG_27_46 , BASE3 , 2000-01-27 , 23:00 , BASE2 , 2000-01-28 , 00:49
LEG_27_47 , BASE1 , 2000-01-27 , 19:51 , AIR1 , 2000-01-27 , 22:36
LEG_27_48 , BASE1 , 2000-01-27 , 00:05 , AIR22 , 2000-01-27 , 04:15
LEG_27_49 , AIR22 , 2000-01-27 , 20:15 , BASE1 , 2000-01-27 , 23:49
LEG_27_50 , BASE1 , 2000-01-27 , 20:39 , AIR22 , 2000-01-28 , 00:27
LEG_27_51 , AIR22 , 2000-01-27 , 20:05 , BASE1 , 2000-01-27 , 23:39
LEG_27_52 , AIR36 , 2000-01-27 , 14:40 , BASE1 , 2000-01-27 , 15:32
LEG_27_53 , BASE1 , 2000-01-27 , 16:50 , AIR22 , 2000-01-27 , 20:46
LEG_27_54 , AIR22 , 2000-01-27 , 23:40 , BASE2 , 2000-01-28 , 03:58
LEG_27_55 , BASE2 , 2000-01-27 , 14:08 , AIR22 , 2000-01-27 , 19:09
LEG_27_56 , BASE2 , 2000-01-27 , 20:45 , AIR22 , 2000-01-28 , 01:41
LEG_27_57 , AIR1 , 2000-01-27 , 17:41 , BASE2 , 2000-01-27 , 19:36
LEG_27_58 , BASE1 , 2000-01-27 , 00:03 , AIR14 , 2000-01-27 , 01:42
LEG_27_59 , AIR19 , 2000-01-27 , 20:25 , BASE1 , 2000-01-28 , 00:03
LEG_27_60 , AIR1 , 2000-01-27 , 16:40 , BASE1 , 2000-01-27 , 19:44
LEG_27_61 , BASE1 , 2000-01-27 , 20:32 , AIR19 , 2000-01-28 , 00:33
LEG_27_62 , AIR15 , 2000-01-27 , 21:10 , BASE2 , 2000-01-27 , 23:00
LEG_27_63 , BASE1 , 2000-01-27 , 21:24 , AIR26 , 2000-01-27 , 23:09
LEG_27_64 , AIR27 , 2000-01-27 , 17:05 , BASE1 , 2000-01-27 , 20:30
LEG_27_65 , AIR10 , 2000-01-27 , 11:40 , BASE1 , 2000-01-27 , 14:21
LEG_27_66 , BASE1 , 2000-01-27 , 15:16 , AIR27 , 2000-01-27 , 19:04
LEG_27_67 , BASE1 , 2000-01-27 , 19:05 , AIR15 , 2000-01-27 , 21:34
LEG_27_68 , AIR27 , 2000-01-27 , 14:30 , BASE1 , 2000-01-27 , 17:57
LEG_27_69 , BASE1 , 2000-01-27 , 23:30 , AIR27 , 2000-01-28 , 03:23
LEG_27_70 , AIR27 , 2000-01-27 , 20:10 , BASE1 , 2000-01-27 , 23:38
LEG_27_71 , BASE1 , 2000-01-27 , 02:14 , AIR27 , 2000-01-27 , 05:55
LEG_27_72 , AIR5 , 2000-01-27 , 15:05 , BASE2 , 2000-01-27 , 16:10
LEG_27_73 , BASE2 , 2000-01-27 , 18:44 , AIR10 , 2000-01-27 , 20:10
LEG_27_74 , BASE1 , 2000-01-27 , 23:23 , AIR13 , 2000-01-28 , 03:30
LEG_27_75 , BASE1 , 2000-01-27 , 17:20 , AIR29 , 2000-01-27 , 19:21
LEG_27_76 , BASE1 , 2000-01-27 , 19:30 , AIR28 , 2000-01-27 , 22:39
LEG_27_77 , AIR28 , 2000-01-27 , 22:25 , BASE1 , 2000-01-28 , 01:44
LEG_27_78 , AIR13 , 2000-01-27 , 20:10 , BASE1 , 2000-01-27 , 23:48
LEG_27_79 , AIR28 , 2000-01-27 , 13:05 , BASE2 , 2000-01-27 , 15:44
LEG_27_80 , BASE2 , 2000-01-27 , 01:13 , AIR28 , 2000-01-27 , 03:47
LEG_27_81 , BASE2 , 2000-01-27 , 21:55 , AIR8 , 2000-01-27 , 23:12
LEG_27_82 , AIR28 , 2000-01-27 , 18:10 , BASE2 , 2000-01-27 , 20:45
LEG_27_83 , BASE2 , 2000-01-27 , 18:33 , AIR28 , 2000-01-27 , 21:06
LEG_27_84 , AIR28 , 2000-01-27 , 15:05 , BASE2 , 2000-01-27 , 17:42
LEG_27_85 , BASE1 , 2000-01-27 , 17:15 , AIR1 , 2000-01-27 , 20:01
LEG_27_86 , AIR1 , 2000-01-27 , 23:59 , BASE1 , 2000-01-28 , 03:18
LEG_27_87 , BASE1 , 2000-01-27 , 13:07 , AIR1 , 2000-01-27 , 15:43
LEG_27_88 , BASE3 , 2000-01-27 , 23:25 , AIR5 , 2000-01-28 , 01:04
LEG_27_89 , AIR38 , 2000-01-27 , 19:13 , BASE3 , 2000-01-27 , 22:27
LEG_27_90 , BASE3 , 2000-01-27 , 14:40 , AIR38 , 2000-01-27 , 18:19
LEG_27_91 , BASE2 , 2000-01-27 , 16:58 , AIR1 , 2000-01-27 , 18:34
LEG_27_92 , AIR1 , 2000-01-27 , 15:55 , BASE2 , 2000-01-27 , 17:48
LEG_27_93 , BASE2 , 2000-01-27 , 15:18 , AIR1 , 2000-01-27 , 16:54
LEG_27_94 , AIR5 , 2000-01-27 , 13:20 , BASE2 , 2000-01-27 , 14:30
LEG_27_95 , BASE3 , 2000-01-27 , 02:15 , AIR22 , 2000-01-27 , 06:16
LEG_27_96 , AIR29 , 2000-01-27 , 14:30 , BASE1 , 2000-01-27 , 16:31
LEG_27_97 , AIR29 , 2000-01-27 , 21:20 , BASE1 , 2000-01-27 , 23:15
LEG_27_98 , AIR10 , 2000-01-27 , 21:10 , BASE1 , 2000-01-27 , 23:56
LEG_27_99 , AIR29 , 2000-01-27 , 16:05 , BASE1 , 2000-01-27 , 18:00
LEG_27_100 , BASE1 , 2000-01-27 , 18:59 , AIR24 , 2000-01-27 , 21:40
LEG_27_101 , AIR29 , 2000-01-27 , 20:15 , BASE1 , 2000-01-27 , 22:11
LEG_27_102 , AIR29 , 2000-01-27 , 17:55 , BASE1 , 2000-01-27 , 19:47
LEG_27_103 , BASE1 , 2000-01-27 , 13:10 , AIR29 , 2000-01-27 , 15:12
LEG_27_104 , BASE1 , 2000-01-27 , 15:11 , AIR29 , 2000-01-27 , 17:13
LEG_27_105 , AIR29 , 2000-01-27 , 00:35 , BASE1 , 2000-01-27 , 02:29
LEG_27_106 , BASE1 , 2000-01-27 , 02:21 , AIR29 , 2000-01-27 , 04:16
LEG_27_107 , BASE1 , 2000-01-27 , 15:30 , AIR48 , 2000-01-27 , 18:53
LEG_27_108 , AIR8 , 2000-01-27 , 13:00 , BASE1 , 2000-01-27 , 14:29
LEG_27_109 , AIR48 , 2000-01-27 , 20:10 , BASE1 , 2000-01-27 , 23:13
LEG_27_110 , AIR22 , 2000-01-27 , 07:35 , BASE1 , 2000-01-27 , 11:06
LEG_27_111 , BASE1 , 2000-01-27 , 13:15 , AIR30 , 2000-01-27 , 16:44
LEG_27_112 , AIR30 , 2000-01-27 , 17:50 , BASE1 , 2000-01-27 , 21:35
LEG_27_113 , BASE1 , 2000-01-27 , 22:45 , AIR29 , 2000-01-28 , 00:46
LEG_27_114 , BASE1 , 2000-01-27 , 19:10 , AIR30 , 2000-01-27 , 22:41
LEG_27_115 , AIR13 , 2000-01-27 , 14:35 , BASE1 , 2000-01-27 , 18:18
LEG_27_116 , AIR30 , 2000-01-27 , 21:25 , BASE1 , 2000-01-28 , 01:18
LEG_27_117 , AIR31 , 2000-01-27 , 22:10 , BASE1 , 2000-01-28 , 01:40
LEG_27_118 , BASE1 , 2000-01-27 , 16:20 , AIR31 , 2000-01-27 , 19:27
LEG_27_119 , BASE1 , 2000-01-27 , 19:25 , AIR31 , 2000-01-27 , 22:29
LEG_27_120 , AIR43 , 2000-01-27 , 14:45 , BASE1 , 2000-01-27 , 18:13
LEG_27_121 , BASE1 , 2000-01-27 , 00:06 , AIR31 , 2000-01-27 , 03:19
LEG_27_122 , BASE1 , 2000-01-27 , 03:08 , AIR36 , 2000-01-27 , 03:53
LEG_27_123 , AIR25 , 2000-01-27 , 15:20 , BASE1 , 2000-01-27 , 16:45
LEG_27_124 , BASE1 , 2000-01-27 , 17:43 , AIR37 , 2000-01-27 , 21:24
LEG_27_125 , AIR37 , 2000-01-27 , 23:50 , BASE1 , 2000-01-28 , 03:01
LEG_27_126 , AIR32 , 2000-01-27 , 21:10 , BASE1 , 2000-01-28 , 00:04
LEG_27_127 , BASE1 , 2000-01-27 , 17:16 , AIR32 , 2000-01-27 , 20:18
LEG_27_128 , AIR32 , 2000-01-27 , 15:05 , BASE1 , 2000-01-27 , 17:55
LEG_27_129 , BASE1 , 2000-01-27 , 19:42 , AIR23 , 2000-01-27 , 22:11
LEG_27_130 , BASE1 , 2000-01-27 , 02:05 , AIR32 , 2000-01-27 , 05:05
LEG_27_131 , BASE1 , 2000-01-27 , 00:01 , AIR24 , 2000-01-27 , 02:47
LEG_27_132 , AIR1 , 2000-01-27 , 14:59 , BASE3 , 2000-01-27 , 17:55
LEG_27_133 , AIR34 , 2000-01-27 , 21:40 , BASE1 , 2000-01-28 , 01:15
LEG_27_134 , BASE1 , 2000-01-27 , 16:50 , AIR34 , 2000-01-27 , 20:07
LEG_27_135 , AIR7 , 2000-01-27 , 12:45 , BASE1 , 2000-01-27 , 13:49
LEG_27_136 , BASE1 , 2000-01-27 , 15:32 , AIR35 , 2000-01-27 , 18:18
LEG_27_137 , BASE1 , 2000-01-27 , 19:20 , AIR10 , 2000-01-27 , 21:40
LEG_27_138 , AIR35 , 2000-01-27 , 15:20 , BASE1 , 2000-01-27 , 17:57
LEG_27_139 , BASE1 , 2000-01-27 , 23:01 , AIR35 , 2000-01-28 , 01:58
LEG_27_140 , AIR25 , 2000-01-27 , 20:45 , BASE1 , 2000-01-27 , 22:15
LEG_27_141 , AIR35 , 2000-01-27 , 13:00 , BASE1 , 2000-01-27 , 15:30
LEG_27_142 , BASE1 , 2000-01-27 , 02:02 , AIR35 , 2000-01-27 , 04:43
LEG_27_143 , AIR35 , 2000-01-27 , 20:40 , BASE1 , 2000-01-27 , 23:08
LEG_27_144 , BASE2 , 2000-01-27 , 01:05 , BASE1 , 2000-01-27 , 02:43
LEG_27_145 , BASE1 , 2000-01-27 , 16:15 , BASE2 , 2000-01-27 , 17:56
LEG_27_146 , AIR38 , 2000-01-27 , 15:00 , BASE1 , 2000-01-27 , 18:02
LEG_27_147 , BASE1 , 2000-01-27 , 20:19 , AIR38 , 2000-01-27 , 23:33
LEG_27_148 , AIR38 , 2000-01-27 , 17:25 , BASE1 , 2000-01-27 , 20:29
LEG_27_149 , BASE1 , 2000-01-27 , 21:22 , AIR25 , 2000-01-27 , 22:54
LEG_27_150 , AIR1 , 2000-01-27 , 11:00 , BASE3 , 2000-01-27 , 13:50
LEG_27_151 , BASE2 , 2000-01-27 , 22:14 , AIR24 , 2000-01-27 , 23:56
LEG_27_152 , AIR37 , 2000-01-27 , 16:35 , BASE2 , 2000-01-27 , 20:48
LEG_27_153 , BASE2 , 2000-01-27 , 01:12 , AIR1 , 2000-01-27 , 02:49
LEG_27_154 , AIR10 , 2000-01-27 , 21:30 , BASE2 , 2000-01-27 , 23:07
LEG_27_155 , BASE3 , 2000-01-27 , 15:05 , AIR28 , 2000-01-27 , 16:56
LEG_27_156 , BASE3 , 2000-01-27 , 18:45 , AIR22 , 2000-01-27 , 22:43
LEG_27_157 , BASE3 , 2000-01-27 , 23:10 , AIR28 , 2000-01-28 , 00:58
LEG_27_158 , AIR1 , 2000-01-27 , 19:29 , BASE3 , 2000-01-27 , 22:23
LEG_27_159 , AIR14 , 2000-01-27 , 12:39 , BASE3 , 2000-01-27 , 14:05
LEG_27_160 , AIR30 , 2000-01-27 , 23:35 , BASE3 , 2000-01-28 , 02:06
LEG_27_161 , AIR22 , 2000-01-27 , 14:25 , BASE3 , 2000-01-27 , 17:57
LEG_27_162 , BASE3 , 2000-01-27 , 18:50 , AIR31 , 2000-01-27 , 20:40
LEG_27_163 , BASE3 , 2000-01-27 , 15:00 , AIR19 , 2000-01-27 , 19:33
LEG_27_164 , AIR31 , 2000-01-27 , 11:30 , BASE3 , 2000-01-27 , 13:32
LEG_27_165 , AIR6 , 2000-01-27 , 22:05 , BASE3 , 2000-01-28 , 02:07
LEG_27_166 , BASE3 , 2000-01-27 , 23:15 , AIR6 , 2000-01-28 , 04:04
LEG_27_167 , AIR31 , 2000-01-27 , 20:15 , BASE3 , 2000-01-27 , 22:22
LEG_27_168 , AIR6 , 2000-01-27 , 17:50 , BASE3 , 2000-01-27 , 21:54
LEG_27_169 , BASE3 , 2000-01-27 , 02:20 , AIR5 , 2000-01-27 , 03:57
LEG_27_170 , AIR10 , 2000-01-27 , 11:20 , BASE3 , 2000-01-27 , 13:40
LEG_27_171 , BASE3 , 2000-01-27 , 14:50 , AIR6 , 2000-01-27 , 19:33
LEG_27_172 , BASE2 , 2000-01-27 , 17:12 , AIR29 , 2000-01-27 , 20:17
LEG_27_173 , AIR30 , 2000-01-27 , 12:50 , BASE2 , 2000-01-27 , 15:52
LEG_27_174 , BASE2 , 2000-01-27 , 00:55 , AIR30 , 2000-01-27 , 03:49
LEG_27_175 , BASE2 , 2000-01-27 , 15:30 , AIR30 , 2000-01-27 , 18:23
LEG_27_176 , BASE1 , 2000-01-27 , 00:14 , AIR39 , 2000-01-27 , 01:19
LEG_27_177 , BASE2 , 2000-01-27 , 18:42 , AIR15 , 2000-01-27 , 20:11
LEG_27_178 , AIR11 , 2000-01-27 , 20:40 , BASE2 , 2000-01-27 , 22:47
LEG_27_179 , BASE2 , 2000-01-27 , 22:21 , AIR41 , 2000-01-28 , 00:01
LEG_27_180 , AIR29 , 2000-01-27 , 18:25 , BASE2 , 2000-01-27 , 21:11
LEG_27_181 , AIR15 , 2000-01-27 , 22:40 , BASE1 , 2000-01-28 , 01:42
LEG_27_182 , BASE1 , 2000-01-27 , 16:40 , AIR11 , 2000-01-27 , 19:17
LEG_27_183 , AIR8 , 2000-01-27 , 15:05 , BASE2 , 2000-01-27 , 16:19
LEG_27_184 , BASE1 , 2000-01-27 , 18:45 , AIR25 , 2000-01-27 , 20:05
LEG_27_185 , AIR1 , 2000-01-27 , 21:59 , BASE1 , 2000-01-28 , 01:12
LEG_27_186 , BASE1 , 2000-01-27 , 13:04 , AIR25 , 2000-01-27 , 14:30
LEG_27_187 , BASE1 , 2000-01-27 , 02:06 , AIR49 , 2000-01-27 , 04:05
LEG_27_188 , AIR23 , 2000-01-27 , 23:15 , BASE1 , 2000-01-28 , 01:57
LEG_27_189 , AIR21 , 2000-01-27 , 17:20 , BASE1 , 2000-01-27 , 19:27
LEG_27_190 , BASE2 , 2000-01-27 , 11:38 , AIR28 , 2000-01-27 , 14:08
LEG_27_191 , AIR24 , 2000-01-27 , 11:20 , BASE1 , 2000-01-27 , 14:14
LEG_27_192 , AIR39 , 2000-01-27 , 15:05 , BASE1 , 2000-01-27 , 16:15
LEG_27_193 , AIR47 , 2000-01-27 , 15:10 , BASE1 , 2000-01-27 , 17:53
LEG_27_194 , BASE2 , 2000-01-27 , 14:15 , AIR46 , 2000-01-27 , 18:43
LEG_27_195 , AIR46 , 2000-01-27 , 19:45 , BASE2 , 2000-01-28 , 00:41
LEG_27_196 , BASE2 , 2000-01-27 , 14:00 , AIR46 , 2000-01-27 , 18:26
LEG_27_197 , AIR46 , 2000-01-27 , 19:40 , BASE2 , 2000-01-28 , 00:37
LEG_27_198 , AIR46 , 2000-01-27 , 21:30 , BASE3 , 2000-01-28 , 02:09
LEG_27_199 , BASE3 , 2000-01-27 , 16:00 , AIR46 , 2000-01-27 , 20:05
LEG_27_200 , AIR50 , 2000-01-27 , 18:45 , BASE3 , 2000-01-27 , 21:58
LEG_27_201 , BASE3 , 2000-01-27 , 23:05 , BASE2 , 2000-01-28 , 00:54
LEG_27_202 , AIR22 , 2000-01-27 , 09:40 , BASE3 , 2000-01-27 , 12:11
LEG_27_203 , BASE3 , 2000-01-27 , 14:47 , AIR50 , 2000-01-27 , 17:45
LEG_27_204 , AIR10 , 2000-01-27 , 13:35 , BASE1 , 2000-01-27 , 16:19
LEG_27_205 , BASE1 , 2000-01-27 , 22:55 , AIR10 , 2000-01-28 , 01:07
LEG_27_206 , AIR10 , 2000-01-27 , 22:45 , BASE1 , 2000-01-28 , 01:31
LEG_27_207 , BASE1 , 2000-01-27 , 21:34 , AIR12 , 2000-01-27 , 22:53
LEG_27_208 , BASE1 , 2000-01-27 , 02:00 , AIR43 , 2000-01-27 , 05:47
LEG_27_209 , AIR2 , 2000-01-27 , 23:10 , BASE3 , 2000-01-28 , 01:55
LEG_27_210 , BASE3 , 2000-01-27 , 14:30 , AIR2 , 2000-01-27 , 17:56
LEG_27_211 , BASE3 , 2000-01-27 , 14:41 , AIR44 , 2000-01-27 , 17:56
LEG_27_212 , BASE1 , 2000-01-27 , 12:00 , BASE3 , 2000-01-27 , 14:01
LEG_27_213 , BASE3 , 2000-01-27 , 23:20 , AIR22 , 2000-01-28 , 03:28
LEG_27_214 , AIR44 , 2000-01-27 , 18:52 , BASE3 , 2000-01-27 , 22:15
LEG_27_215 , BASE3 , 2000-01-27 , 18:40 , AIR10 , 2000-01-27 , 20:37
LEG_27_216 , AIR12 , 2000-01-27 , 23:45 , BASE1 , 2000-01-28 , 01:13
LEG_27_217 , AIR19 , 2000-01-27 , 07:50 , BASE1 , 2000-01-27 , 11:17
LEG_27_218 , BASE1 , 2000-01-27 , 13:12 , AIR18 , 2000-01-27 , 16:39
LEG_27_219 , AIR18 , 2000-01-27 , 17:45 , BASE1 , 2000-01-27 , 21:28
LEG_27_220 , BASE1 , 2000-01-27 , 13:05 , AIR5 , 2000-01-27 , 14:12
LEG_27_221 , BASE2 , 2000-01-27 , 20:42 , AIR19 , 2000-01-28 , 01:50
LEG_27_222 , AIR30 , 2000-01-27 , 16:15 , BASE2 , 2000-01-27 , 19:16
LEG_27_223 , BASE1 , 2000-01-27 , 13:10 , AIR38 , 2000-01-27 , 16:34
LEG_27_224 , BASE1 , 2000-01-27 , 16:40 , AIR19 , 2000-01-27 , 20:49
