#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_13_0 , AIR2 , 2000-01-13 , 12:00 , BASE1 , 2000-01-13 , 13:21
LEG_13_23 , BASE3 , 2000-01-13 , 15:00 , BASE2 , 2000-01-13 , 16:54
LEG_13_24 , BASE2 , 2000-01-13 , 19:10 , BASE3 , 2000-01-13 , 21:09
LEG_13_25 , BASE3 , 2000-01-13 , 02:10 , BASE2 , 2000-01-13 , 03:59
LEG_13_26 , BASE2 , 2000-01-13 , 19:07 , BASE3 , 2000-01-13 , 21:06
LEG_13_27 , AIR6 , 2000-01-13 , 16:45 , BASE2 , 2000-01-13 , 18:20
LEG_13_28 , AIR6 , 2000-01-13 , 20:20 , BASE2 , 2000-01-13 , 21:57
LEG_13_29 , AIR8 , 2000-01-13 , 23:55 , BASE2 , 2000-01-14 , 01:59
LEG_13_30 , AIR8 , 2000-01-13 , 13:20 , BASE2 , 2000-01-13 , 15:18
LEG_13_31 , BASE2 , 2000-01-13 , 10:41 , AIR8 , 2000-01-13 , 12:22
LEG_13_32 , BASE2 , 2000-01-13 , 19:13 , AIR7 , 2000-01-13 , 20:30
LEG_13_33 , AIR8 , 2000-01-13 , 16:35 , BASE2 , 2000-01-13 , 18:25
LEG_13_34 , AIR9 , 2000-01-13 , 11:00 , BASE2 , 2000-01-13 , 11:39
LEG_13_35 , AIR8 , 2000-01-13 , 15:05 , BASE2 , 2000-01-13 , 16:56
LEG_13_36 , BASE2 , 2000-01-13 , 14:14 , AIR8 , 2000-01-13 , 15:51
LEG_13_37 , AIR27 , 2000-01-13 , 15:57 , BASE1 , 2000-01-13 , 18:10
LEG_13_38 , BASE2 , 2000-01-13 , 14:21 , AIR14 , 2000-01-13 , 16:54
LEG_13_39 , AIR11 , 2000-01-13 , 16:55 , BASE2 , 2000-01-13 , 18:12
LEG_13_40 , BASE2 , 2000-01-13 , 19:32 , AIR12 , 2000-01-13 , 20:42
LEG_13_41 , AIR4 , 2000-01-13 , 18:45 , BASE2 , 2000-01-13 , 20:01
LEG_13_42 , BASE2 , 2000-01-13 , 19:38 , AIR14 , 2000-01-13 , 22:20
LEG_13_43 , AIR14 , 2000-01-13 , 21:25 , BASE2 , 2000-01-14 , 00:06
LEG_13_44 , AIR14 , 2000-01-13 , 17:40 , BASE2 , 2000-01-13 , 20:23
LEG_13_45 , BASE3 , 2000-01-13 , 13:36 , BASE1 , 2000-01-13 , 15:45
LEG_13_46 , AIR15 , 2000-01-13 , 11:25 , BASE3 , 2000-01-13 , 12:50
LEG_13_47 , BASE3 , 2000-01-13 , 17:35 , BASE1 , 2000-01-13 , 19:40
LEG_13_48 , AIR7 , 2000-01-13 , 21:15 , BASE2 , 2000-01-13 , 22:26
LEG_13_49 , BASE2 , 2000-01-13 , 23:14 , AIR16 , 2000-01-14 , 01:33
LEG_13_50 , AIR16 , 2000-01-13 , 12:45 , BASE2 , 2000-01-13 , 15:06
LEG_13_51 , BASE2 , 2000-01-13 , 16:11 , AIR17 , 2000-01-13 , 17:25
LEG_13_52 , AIR18 , 2000-01-13 , 13:05 , BASE2 , 2000-01-13 , 14:57
LEG_13_53 , AIR7 , 2000-01-13 , 23:00 , BASE2 , 2000-01-14 , 00:17
LEG_13_54 , BASE2 , 2000-01-13 , 21:16 , AIR36 , 2000-01-13 , 23:06
LEG_13_55 , BASE2 , 2000-01-13 , 00:57 , AIR38 , 2000-01-13 , 02:00
LEG_13_56 , BASE2 , 2000-01-13 , 23:13 , AIR4 , 2000-01-14 , 00:28
LEG_13_57 , BASE2 , 2000-01-13 , 21:01 , AIR18 , 2000-01-13 , 23:05
LEG_13_58 , AIR2 , 2000-01-13 , 18:25 , BASE2 , 2000-01-13 , 20:20
LEG_13_59 , AIR22 , 2000-01-13 , 13:00 , BASE1 , 2000-01-13 , 15:03
LEG_13_60 , AIR2 , 2000-01-13 , 21:00 , BASE1 , 2000-01-13 , 22:26
LEG_13_61 , BASE1 , 2000-01-13 , 23:37 , AIR23 , 2000-01-14 , 02:02
LEG_13_62 , BASE2 , 2000-01-13 , 16:15 , AIR2 , 2000-01-13 , 18:22
LEG_13_63 , AIR12 , 2000-01-13 , 21:30 , BASE1 , 2000-01-13 , 22:50
LEG_13_64 , BASE2 , 2000-01-13 , 17:45 , BASE1 , 2000-01-13 , 19:31
LEG_13_65 , BASE1 , 2000-01-13 , 16:25 , BASE2 , 2000-01-13 , 18:09
LEG_13_66 , BASE2 , 2000-01-13 , 19:22 , BASE1 , 2000-01-13 , 21:14
LEG_13_67 , BASE1 , 2000-01-13 , 22:06 , BASE2 , 2000-01-13 , 23:58
LEG_13_68 , BASE2 , 2000-01-13 , 16:15 , BASE1 , 2000-01-13 , 18:14
LEG_13_69 , BASE1 , 2000-01-13 , 14:01 , AIR25 , 2000-01-13 , 15:25
LEG_13_70 , BASE3 , 2000-01-13 , 22:25 , AIR18 , 2000-01-13 , 23:43
LEG_13_71 , AIR18 , 2000-01-13 , 23:55 , BASE3 , 2000-01-14 , 01:10
LEG_13_72 , BASE3 , 2000-01-13 , 13:30 , AIR12 , 2000-01-13 , 15:08
LEG_13_73 , AIR26 , 2000-01-13 , 00:05 , BASE3 , 2000-01-13 , 01:22
LEG_13_74 , BASE3 , 2000-01-13 , 02:30 , AIR39 , 2000-01-13 , 03:24
LEG_13_75 , AIR39 , 2000-01-13 , 00:05 , BASE3 , 2000-01-13 , 01:03
LEG_13_76 , BASE3 , 2000-01-13 , 22:25 , AIR12 , 2000-01-14 , 00:05
LEG_13_77 , BASE3 , 2000-01-13 , 14:10 , AIR14 , 2000-01-13 , 16:08
LEG_13_78 , AIR14 , 2000-01-13 , 23:15 , BASE3 , 2000-01-14 , 01:18
LEG_13_79 , AIR2 , 2000-01-13 , 17:25 , BASE1 , 2000-01-13 , 18:47
LEG_13_80 , BASE1 , 2000-01-13 , 20:11 , AIR27 , 2000-01-13 , 22:07
LEG_13_81 , AIR27 , 2000-01-13 , 22:55 , BASE1 , 2000-01-14 , 01:12
LEG_13_82 , BASE1 , 2000-01-13 , 12:34 , AIR27 , 2000-01-13 , 14:28
LEG_13_83 , BASE2 , 2000-01-13 , 21:08 , AIR8 , 2000-01-13 , 22:59
LEG_13_84 , AIR17 , 2000-01-13 , 18:50 , BASE2 , 2000-01-13 , 20:02
LEG_13_85 , AIR3 , 2000-01-13 , 18:15 , BASE1 , 2000-01-13 , 19:13
LEG_13_86 , BASE1 , 2000-01-13 , 20:35 , AIR6 , 2000-01-13 , 23:05
LEG_13_87 , AIR28 , 2000-01-13 , 13:15 , BASE2 , 2000-01-13 , 15:11
LEG_13_88 , BASE2 , 2000-01-13 , 14:15 , AIR28 , 2000-01-13 , 16:00
LEG_13_89 , AIR28 , 2000-01-13 , 16:43 , BASE2 , 2000-01-13 , 18:39
LEG_13_90 , BASE2 , 2000-01-13 , 19:28 , AIR21 , 2000-01-13 , 21:15
LEG_13_91 , BASE2 , 2000-01-13 , 17:50 , AIR28 , 2000-01-13 , 19:36
LEG_13_92 , AIR12 , 2000-01-13 , 15:50 , BASE2 , 2000-01-13 , 16:59
LEG_13_93 , BASE2 , 2000-01-13 , 23:24 , AIR29 , 2000-01-14 , 00:16
LEG_13_94 , AIR28 , 2000-01-13 , 20:28 , BASE2 , 2000-01-13 , 22:22
LEG_13_95 , BASE2 , 2000-01-13 , 21:15 , AIR28 , 2000-01-13 , 23:01
LEG_13_96 , AIR12 , 2000-01-13 , 18:40 , BASE2 , 2000-01-13 , 19:53
LEG_13_97 , AIR11 , 2000-01-13 , 10:35 , BASE2 , 2000-01-13 , 11:48
LEG_13_98 , BASE2 , 2000-01-13 , 00:52 , AIR11 , 2000-01-13 , 01:58
LEG_13_99 , AIR21 , 2000-01-13 , 22:00 , BASE2 , 2000-01-13 , 23:41
LEG_13_100 , BASE2 , 2000-01-13 , 16:24 , AIR4 , 2000-01-13 , 17:44
LEG_13_101 , BASE2 , 2000-01-13 , 14:39 , AIR11 , 2000-01-13 , 15:45
LEG_13_102 , BASE2 , 2000-01-13 , 01:22 , AIR9 , 2000-01-13 , 02:05
LEG_13_103 , AIR6 , 2000-01-13 , 00:15 , BASE2 , 2000-01-13 , 01:50
LEG_13_104 , BASE2 , 2000-01-13 , 14:28 , AIR6 , 2000-01-13 , 15:56
LEG_13_105 , AIR30 , 2000-01-13 , 23:00 , BASE2 , 2000-01-14 , 00:17
LEG_13_106 , AIR7 , 2000-01-13 , 12:10 , BASE2 , 2000-01-13 , 13:24
LEG_13_107 , AIR5 , 2000-01-13 , 13:20 , BASE2 , 2000-01-13 , 15:19
LEG_13_108 , BASE2 , 2000-01-13 , 16:07 , AIR21 , 2000-01-13 , 17:50
LEG_13_109 , AIR21 , 2000-01-13 , 18:35 , BASE2 , 2000-01-13 , 20:16
LEG_13_110 , BASE1 , 2000-01-13 , 22:09 , AIR4 , 2000-01-13 , 23:05
LEG_13_111 , BASE1 , 2000-01-13 , 20:34 , AIR29 , 2000-01-13 , 21:53
LEG_13_112 , AIR29 , 2000-01-13 , 22:45 , BASE1 , 2000-01-14 , 00:12
LEG_13_113 , BASE3 , 2000-01-13 , 02:30 , AIR15 , 2000-01-13 , 03:48
LEG_13_114 , BASE2 , 2000-01-13 , 16:01 , AIR20 , 2000-01-13 , 16:54
LEG_13_115 , AIR23 , 2000-01-13 , 13:20 , BASE2 , 2000-01-13 , 14:58
LEG_13_116 , BASE3 , 2000-01-13 , 02:25 , AIR31 , 2000-01-13 , 03:21
LEG_13_117 , AIR41 , 2000-01-13 , 13:10 , BASE2 , 2000-01-13 , 15:05
LEG_13_118 , AIR3 , 2000-01-13 , 15:50 , BASE1 , 2000-01-13 , 16:46
LEG_13_119 , BASE2 , 2000-01-13 , 16:22 , AIR26 , 2000-01-13 , 19:00
LEG_13_120 , AIR26 , 2000-01-13 , 21:00 , BASE2 , 2000-01-13 , 23:34
LEG_13_121 , BASE1 , 2000-01-13 , 19:22 , AIR1 , 2000-01-13 , 20:48
LEG_13_122 , AIR1 , 2000-01-13 , 11:40 , BASE1 , 2000-01-13 , 12:57
LEG_13_123 , BASE1 , 2000-01-13 , 14:03 , AIR3 , 2000-01-13 , 15:01
LEG_13_124 , AIR4 , 2000-01-13 , 14:10 , BASE1 , 2000-01-13 , 15:16
LEG_13_125 , BASE1 , 2000-01-13 , 16:33 , AIR3 , 2000-01-13 , 17:29
LEG_13_126 , BASE2 , 2000-01-13 , 13:02 , AIR4 , 2000-01-13 , 14:19
LEG_13_127 , BASE1 , 2000-01-13 , 21:55 , BASE2 , 2000-01-13 , 23:47
LEG_13_128 , BASE1 , 2000-01-13 , 14:02 , AIR1 , 2000-01-13 , 15:24
LEG_13_129 , BASE2 , 2000-01-13 , 00:55 , AIR22 , 2000-01-13 , 01:44
LEG_13_130 , AIR33 , 2000-01-13 , 16:00 , BASE3 , 2000-01-13 , 16:44
LEG_13_131 , BASE3 , 2000-01-13 , 14:05 , AIR33 , 2000-01-13 , 14:54
LEG_13_132 , BASE2 , 2000-01-13 , 19:11 , BASE1 , 2000-01-13 , 21:03
LEG_13_133 , AIR20 , 2000-01-13 , 17:35 , BASE2 , 2000-01-13 , 18:20
LEG_13_134 , BASE2 , 2000-01-13 , 17:40 , AIR34 , 2000-01-13 , 19:21
LEG_13_135 , AIR34 , 2000-01-13 , 20:10 , BASE2 , 2000-01-13 , 22:05
LEG_13_136 , BASE2 , 2000-01-13 , 16:10 , AIR31 , 2000-01-13 , 17:53
LEG_13_137 , AIR29 , 2000-01-13 , 14:34 , BASE2 , 2000-01-13 , 15:25
LEG_13_138 , BASE2 , 2000-01-13 , 21:26 , AIR31 , 2000-01-13 , 23:06
LEG_13_139 , AIR31 , 2000-01-13 , 13:40 , BASE2 , 2000-01-13 , 15:11
LEG_13_140 , BASE1 , 2000-01-13 , 18:18 , BASE2 , 2000-01-13 , 20:05
LEG_13_141 , AIR25 , 2000-01-13 , 16:05 , BASE1 , 2000-01-13 , 17:30
LEG_13_142 , BASE2 , 2000-01-13 , 10:43 , AIR36 , 2000-01-13 , 12:25
LEG_13_143 , BASE2 , 2000-01-13 , 14:26 , AIR36 , 2000-01-13 , 16:01
LEG_13_144 , AIR36 , 2000-01-13 , 13:20 , BASE2 , 2000-01-13 , 15:08
LEG_13_145 , AIR36 , 2000-01-13 , 16:45 , BASE2 , 2000-01-13 , 18:30
LEG_13_146 , AIR39 , 2000-01-13 , 11:55 , BASE3 , 2000-01-13 , 12:56
LEG_13_147 , BASE2 , 2000-01-13 , 21:00 , AIR30 , 2000-01-13 , 22:14
LEG_13_148 , BASE2 , 2000-01-13 , 16:25 , AIR12 , 2000-01-13 , 17:40
LEG_13_149 , AIR37 , 2000-01-13 , 13:00 , BASE2 , 2000-01-13 , 15:05
LEG_13_150 , AIR31 , 2000-01-13 , 18:40 , BASE2 , 2000-01-13 , 20:18
LEG_13_151 , BASE2 , 2000-01-13 , 21:03 , AIR37 , 2000-01-13 , 22:54
LEG_13_152 , AIR37 , 2000-01-13 , 20:15 , BASE2 , 2000-01-13 , 22:23
LEG_13_153 , BASE2 , 2000-01-13 , 23:16 , AIR2 , 2000-01-14 , 01:13
LEG_13_154 , AIR38 , 2000-01-13 , 11:00 , BASE2 , 2000-01-13 , 11:59
LEG_13_155 , BASE2 , 2000-01-13 , 17:37 , AIR37 , 2000-01-13 , 19:23
LEG_13_156 , AIR4 , 2000-01-13 , 15:15 , BASE2 , 2000-01-13 , 16:33
LEG_13_157 , BASE2 , 2000-01-13 , 16:03 , AIR40 , 2000-01-13 , 16:59
LEG_13_158 , AIR40 , 2000-01-13 , 17:40 , BASE2 , 2000-01-13 , 18:35
