#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_20_0 , AIR2 , 2000-01-20 , 12:00 , BASE1 , 2000-01-20 , 13:21
LEG_20_100 , AIR21 , 2000-01-20 , 22:00 , BASE2 , 2000-01-20 , 23:41
LEG_20_101 , BASE2 , 2000-01-20 , 16:24 , AIR4 , 2000-01-20 , 17:44
LEG_20_102 , BASE2 , 2000-01-20 , 14:39 , AIR11 , 2000-01-20 , 15:45
LEG_20_103 , BASE2 , 2000-01-20 , 01:22 , AIR9 , 2000-01-20 , 02:05
LEG_20_104 , AIR6 , 2000-01-20 , 00:15 , BASE2 , 2000-01-20 , 01:50
LEG_20_105 , BASE2 , 2000-01-20 , 16:13 , AIR9 , 2000-01-20 , 16:59
LEG_20_106 , BASE2 , 2000-01-20 , 14:28 , AIR6 , 2000-01-20 , 15:56
LEG_20_107 , AIR7 , 2000-01-20 , 12:10 , BASE2 , 2000-01-20 , 13:24
LEG_20_108 , AIR5 , 2000-01-20 , 13:20 , BASE2 , 2000-01-20 , 15:19
LEG_20_109 , BASE2 , 2000-01-20 , 16:07 , AIR21 , 2000-01-20 , 17:50
LEG_20_110 , AIR21 , 2000-01-20 , 18:35 , BASE2 , 2000-01-20 , 20:16
LEG_20_111 , AIR21 , 2000-01-20 , 14:55 , BASE2 , 2000-01-20 , 16:34
LEG_20_112 , AIR29 , 2000-01-20 , 21:00 , BASE2 , 2000-01-20 , 21:51
LEG_20_113 , BASE1 , 2000-01-20 , 20:34 , AIR29 , 2000-01-20 , 21:53
LEG_20_114 , AIR29 , 2000-01-20 , 22:45 , BASE1 , 2000-01-21 , 00:12
LEG_20_115 , BASE3 , 2000-01-20 , 02:30 , AIR15 , 2000-01-20 , 03:48
LEG_20_116 , BASE2 , 2000-01-20 , 16:01 , AIR20 , 2000-01-20 , 16:54
LEG_20_117 , AIR23 , 2000-01-20 , 13:20 , BASE2 , 2000-01-20 , 14:58
LEG_20_118 , BASE3 , 2000-01-20 , 02:25 , AIR31 , 2000-01-20 , 03:21
LEG_20_119 , AIR41 , 2000-01-20 , 13:10 , BASE2 , 2000-01-20 , 15:05
LEG_20_120 , AIR3 , 2000-01-20 , 15:50 , BASE1 , 2000-01-20 , 16:46
LEG_20_121 , BASE1 , 2000-01-20 , 18:01 , AIR31 , 2000-01-20 , 19:56
LEG_20_122 , BASE2 , 2000-01-20 , 16:22 , AIR26 , 2000-01-20 , 19:00
LEG_20_123 , AIR26 , 2000-01-20 , 21:00 , BASE2 , 2000-01-20 , 23:34
LEG_20_124 , BASE1 , 2000-01-20 , 19:22 , AIR1 , 2000-01-20 , 20:48
LEG_20_125 , AIR1 , 2000-01-20 , 11:40 , BASE1 , 2000-01-20 , 12:57
LEG_20_126 , BASE1 , 2000-01-20 , 14:03 , AIR3 , 2000-01-20 , 15:01
LEG_20_127 , AIR4 , 2000-01-20 , 14:10 , BASE1 , 2000-01-20 , 15:16
LEG_20_128 , BASE1 , 2000-01-20 , 16:33 , AIR3 , 2000-01-20 , 17:29
LEG_20_129 , BASE2 , 2000-01-20 , 13:02 , AIR4 , 2000-01-20 , 14:19
LEG_20_130 , BASE1 , 2000-01-20 , 21:55 , BASE2 , 2000-01-20 , 23:47
LEG_20_131 , BASE1 , 2000-01-20 , 14:02 , AIR1 , 2000-01-20 , 15:24
LEG_20_132 , BASE2 , 2000-01-20 , 00:55 , AIR22 , 2000-01-20 , 01:44
LEG_20_133 , AIR33 , 2000-01-20 , 16:00 , BASE3 , 2000-01-20 , 16:44
LEG_20_134 , BASE3 , 2000-01-20 , 14:05 , AIR33 , 2000-01-20 , 14:54
LEG_20_135 , BASE2 , 2000-01-20 , 19:11 , BASE1 , 2000-01-20 , 21:03
LEG_20_136 , AIR20 , 2000-01-20 , 17:35 , BASE2 , 2000-01-20 , 18:20
LEG_20_137 , BASE2 , 2000-01-20 , 17:40 , AIR34 , 2000-01-20 , 19:21
LEG_20_138 , AIR34 , 2000-01-20 , 20:10 , BASE2 , 2000-01-20 , 22:05
LEG_20_139 , BASE2 , 2000-01-20 , 23:00 , AIR7 , 2000-01-21 , 00:19
LEG_20_140 , AIR31 , 2000-01-20 , 20:45 , BASE2 , 2000-01-20 , 22:22
LEG_20_141 , BASE2 , 2000-01-20 , 16:10 , AIR31 , 2000-01-20 , 17:53
LEG_20_142 , AIR29 , 2000-01-20 , 14:34 , BASE2 , 2000-01-20 , 15:25
LEG_20_143 , BASE2 , 2000-01-20 , 21:26 , AIR31 , 2000-01-20 , 23:06
LEG_20_144 , AIR31 , 2000-01-20 , 13:40 , BASE2 , 2000-01-20 , 15:11
LEG_20_145 , BASE1 , 2000-01-20 , 18:18 , BASE2 , 2000-01-20 , 20:05
LEG_20_146 , AIR25 , 2000-01-20 , 16:05 , BASE1 , 2000-01-20 , 17:30
LEG_20_147 , BASE2 , 2000-01-20 , 10:43 , AIR36 , 2000-01-20 , 12:25
LEG_20_148 , BASE2 , 2000-01-20 , 14:26 , AIR36 , 2000-01-20 , 16:01
LEG_20_149 , AIR36 , 2000-01-20 , 13:20 , BASE2 , 2000-01-20 , 15:08
LEG_20_150 , BASE2 , 2000-01-20 , 16:09 , AIR13 , 2000-01-20 , 16:53
LEG_20_151 , AIR36 , 2000-01-20 , 16:45 , BASE2 , 2000-01-20 , 18:30
LEG_20_152 , AIR39 , 2000-01-20 , 11:55 , BASE3 , 2000-01-20 , 12:56
LEG_20_153 , BASE2 , 2000-01-20 , 16:25 , AIR12 , 2000-01-20 , 17:40
LEG_20_154 , AIR37 , 2000-01-20 , 13:00 , BASE2 , 2000-01-20 , 15:05
LEG_20_155 , AIR31 , 2000-01-20 , 18:40 , BASE2 , 2000-01-20 , 20:18
LEG_20_156 , BASE2 , 2000-01-20 , 21:03 , AIR37 , 2000-01-20 , 22:54
LEG_20_157 , AIR37 , 2000-01-20 , 20:15 , BASE2 , 2000-01-20 , 22:23
LEG_20_158 , BASE2 , 2000-01-20 , 23:16 , AIR2 , 2000-01-21 , 01:13
LEG_20_159 , AIR38 , 2000-01-20 , 11:00 , BASE2 , 2000-01-20 , 11:59
LEG_20_160 , BASE2 , 2000-01-20 , 17:37 , AIR37 , 2000-01-20 , 19:23
LEG_20_161 , AIR4 , 2000-01-20 , 15:15 , BASE2 , 2000-01-20 , 16:33
