#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_27_0 , AIR1 , 2000-01-27 , 12:40 , BASE1 , 2000-01-27 , 13:59
LEG_27_65 , BASE1 , 2000-01-27 , 15:04 , AIR3 , 2000-01-27 , 16:05
LEG_27_66 , AIR28 , 2000-01-27 , 14:15 , BASE2 , 2000-01-27 , 16:15
LEG_27_67 , BASE1 , 2000-01-27 , 22:53 , AIR46 , 2000-01-28 , 00:02
LEG_27_68 , BASE1 , 2000-01-27 , 15:03 , AIR1 , 2000-01-27 , 16:26
LEG_27_69 , BASE2 , 2000-01-27 , 00:52 , AIR11 , 2000-01-27 , 01:58
LEG_27_70 , AIR11 , 2000-01-27 , 15:05 , BASE2 , 2000-01-27 , 16:20
LEG_27_71 , BASE2 , 2000-01-27 , 15:38 , AIR11 , 2000-01-27 , 16:42
LEG_27_72 , AIR30 , 2000-01-27 , 16:20 , BASE2 , 2000-01-27 , 17:40
LEG_27_73 , BASE2 , 2000-01-27 , 13:53 , AIR7 , 2000-01-27 , 15:10
LEG_27_74 , AIR2 , 2000-01-27 , 23:05 , BASE2 , 2000-01-28 , 00:56
LEG_27_75 , AIR6 , 2000-01-27 , 00:15 , BASE2 , 2000-01-27 , 01:50
LEG_27_76 , BASE2 , 2000-01-27 , 22:01 , AIR30 , 2000-01-27 , 23:14
LEG_27_77 , BASE2 , 2000-01-27 , 15:19 , AIR6 , 2000-01-27 , 16:45
LEG_27_78 , AIR29 , 2000-01-27 , 13:20 , BASE2 , 2000-01-27 , 14:12
LEG_27_79 , AIR6 , 2000-01-27 , 17:45 , BASE2 , 2000-01-27 , 19:21
LEG_27_80 , AIR3 , 2000-01-27 , 16:50 , BASE1 , 2000-01-27 , 17:48
LEG_27_81 , BASE1 , 2000-01-27 , 18:57 , AIR31 , 2000-01-27 , 21:04
LEG_27_82 , AIR5 , 2000-01-27 , 21:10 , BASE2 , 2000-01-27 , 23:10
LEG_27_83 , BASE2 , 2000-01-27 , 18:47 , AIR5 , 2000-01-27 , 20:22
LEG_27_84 , AIR17 , 2000-01-27 , 16:40 , BASE2 , 2000-01-27 , 17:51
LEG_27_85 , AIR7 , 2000-01-27 , 22:15 , BASE2 , 2000-01-27 , 23:24
LEG_27_86 , AIR27 , 2000-01-27 , 21:35 , BASE2 , 2000-01-27 , 22:48
LEG_27_87 , BASE1 , 2000-01-27 , 19:06 , AIR4 , 2000-01-27 , 20:02
LEG_27_88 , AIR4 , 2000-01-27 , 20:50 , BASE1 , 2000-01-27 , 21:54
LEG_27_89 , BASE3 , 2000-01-27 , 02:30 , AIR15 , 2000-01-27 , 03:48
LEG_27_90 , AIR23 , 2000-01-27 , 14:25 , BASE2 , 2000-01-27 , 16:05
LEG_27_91 , BASE2 , 2000-01-27 , 15:29 , AIR23 , 2000-01-27 , 16:52
LEG_27_92 , AIR23 , 2000-01-27 , 17:40 , BASE2 , 2000-01-27 , 19:17
LEG_27_93 , BASE3 , 2000-01-27 , 02:25 , AIR31 , 2000-01-27 , 03:21
LEG_27_94 , BASE2 , 2000-01-27 , 22:25 , AIR41 , 2000-01-28 , 00:09
LEG_27_95 , AIR2 , 2000-01-27 , 19:29 , BASE2 , 2000-01-27 , 21:20
LEG_27_96 , AIR21 , 2000-01-27 , 14:45 , BASE1 , 2000-01-27 , 16:25
LEG_27_97 , AIR31 , 2000-01-27 , 12:50 , BASE2 , 2000-01-27 , 14:26
LEG_27_98 , AIR2 , 2000-01-27 , 15:10 , BASE1 , 2000-01-27 , 16:34
LEG_27_99 , BASE1 , 2000-01-27 , 17:18 , AIR2 , 2000-01-27 , 18:47
LEG_27_100 , AIR1 , 2000-01-27 , 17:10 , BASE1 , 2000-01-27 , 18:30
LEG_27_101 , BASE1 , 2000-01-27 , 21:26 , AIR2 , 2000-01-27 , 22:53
LEG_27_102 , AIR2 , 2000-01-27 , 20:15 , BASE1 , 2000-01-27 , 21:37
LEG_27_103 , BASE1 , 2000-01-27 , 22:46 , AIR12 , 2000-01-27 , 23:54
LEG_27_104 , BASE1 , 2000-01-27 , 23:24 , AIR2 , 2000-01-28 , 01:01
LEG_27_105 , AIR29 , 2000-01-27 , 19:50 , BASE2 , 2000-01-27 , 20:44
LEG_27_106 , BASE2 , 2000-01-27 , 20:32 , AIR12 , 2000-01-27 , 21:38
LEG_27_107 , AIR16 , 2000-01-27 , 17:12 , BASE2 , 2000-01-27 , 19:34
LEG_27_108 , BASE2 , 2000-01-27 , 14:04 , AIR16 , 2000-01-27 , 16:19
LEG_27_109 , AIR22 , 2000-01-27 , 23:40 , BASE1 , 2000-01-28 , 01:50
LEG_27_110 , BASE1 , 2000-01-27 , 19:13 , AIR22 , 2000-01-27 , 21:10
LEG_27_111 , AIR46 , 2000-01-27 , 19:15 , BASE1 , 2000-01-27 , 20:23
LEG_27_112 , BASE1 , 2000-01-27 , 17:28 , AIR46 , 2000-01-27 , 18:33
LEG_27_113 , AIR34 , 2000-01-27 , 21:10 , BASE2 , 2000-01-27 , 23:04
LEG_27_114 , BASE2 , 2000-01-27 , 21:56 , AIR34 , 2000-01-27 , 23:24
LEG_27_115 , BASE2 , 2000-01-27 , 17:00 , AIR44 , 2000-01-27 , 17:46
LEG_27_116 , BASE2 , 2000-01-27 , 18:47 , AIR34 , 2000-01-27 , 20:24
LEG_27_117 , AIR4 , 2000-01-27 , 12:00 , BASE2 , 2000-01-27 , 13:13
LEG_27_118 , AIR31 , 2000-01-27 , 21:45 , BASE2 , 2000-01-27 , 23:23
LEG_27_119 , BASE2 , 2000-01-27 , 17:25 , AIR12 , 2000-01-27 , 18:36
LEG_27_120 , AIR12 , 2000-01-27 , 19:35 , BASE2 , 2000-01-27 , 20:45
LEG_27_121 , BASE2 , 2000-01-27 , 13:54 , AIR12 , 2000-01-27 , 15:01
LEG_27_122 , AIR20 , 2000-01-27 , 12:00 , BASE2 , 2000-01-27 , 12:44
LEG_27_123 , AIR2 , 2000-01-27 , 14:00 , BASE2 , 2000-01-27 , 15:47
LEG_27_124 , BASE2 , 2000-01-27 , 17:15 , AIR2 , 2000-01-27 , 19:17
LEG_27_125 , BASE2 , 2000-01-27 , 22:23 , AIR2 , 2000-01-28 , 00:16
LEG_27_126 , AIR20 , 2000-01-27 , 18:35 , BASE2 , 2000-01-27 , 19:18
LEG_27_127 , AIR15 , 2000-01-27 , 12:25 , BASE3 , 2000-01-27 , 13:50
LEG_27_128 , BASE3 , 2000-01-27 , 23:00 , AIR34 , 2000-01-28 , 00:50
LEG_27_129 , AIR26 , 2000-01-27 , 20:45 , BASE3 , 2000-01-27 , 22:01
LEG_27_130 , BASE2 , 2000-01-27 , 17:09 , AIR13 , 2000-01-27 , 17:47
LEG_27_131 , AIR36 , 2000-01-27 , 14:20 , BASE2 , 2000-01-27 , 16:08
LEG_27_132 , BASE2 , 2000-01-27 , 11:43 , AIR36 , 2000-01-27 , 13:19
LEG_27_133 , BASE2 , 2000-01-27 , 15:24 , AIR36 , 2000-01-27 , 16:55
LEG_27_134 , BASE2 , 2000-01-27 , 20:24 , AIR29 , 2000-01-27 , 21:15
LEG_27_135 , AIR36 , 2000-01-27 , 17:45 , BASE2 , 2000-01-27 , 19:32
LEG_27_136 , BASE1 , 2000-01-27 , 16:50 , AIR29 , 2000-01-27 , 18:07
LEG_27_137 , BASE2 , 2000-01-27 , 18:37 , AIR37 , 2000-01-27 , 20:16
LEG_27_138 , BASE3 , 2000-01-27 , 22:55 , AIR17 , 2000-01-28 , 00:16
LEG_27_139 , AIR3 , 2000-01-27 , 14:15 , BASE1 , 2000-01-27 , 15:17
LEG_27_140 , BASE1 , 2000-01-27 , 16:32 , AIR12 , 2000-01-27 , 17:36
LEG_27_141 , AIR12 , 2000-01-27 , 18:30 , BASE1 , 2000-01-27 , 19:44
LEG_27_142 , AIR12 , 2000-01-27 , 22:35 , BASE1 , 2000-01-28 , 00:00
LEG_27_143 , BASE2 , 2000-01-27 , 22:12 , AIR29 , 2000-01-27 , 23:01
LEG_27_144 , AIR14 , 2000-01-27 , 18:40 , BASE2 , 2000-01-27 , 21:17
