#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_28_0 , AIR1 , 2000-01-28 , 12:40 , BASE1 , 2000-01-28 , 13:59
LEG_28_74 , BASE1 , 2000-01-28 , 19:16 , AIR17 , 2000-01-28 , 20:55
LEG_28_75 , AIR25 , 2000-01-28 , 17:05 , BASE1 , 2000-01-28 , 18:29
LEG_28_76 , BASE3 , 2000-01-28 , 03:35 , AIR18 , 2000-01-28 , 04:46
LEG_28_77 , AIR2 , 2000-01-28 , 01:05 , BASE3 , 2000-01-28 , 02:25
LEG_28_78 , BASE1 , 2000-01-28 , 03:03 , AIR3 , 2000-01-28 , 04:03
LEG_28_79 , BASE3 , 2000-01-28 , 03:40 , AIR2 , 2000-01-28 , 05:06
LEG_28_80 , AIR33 , 2000-01-28 , 13:05 , BASE3 , 2000-01-28 , 13:57
LEG_28_81 , BASE3 , 2000-01-28 , 14:45 , AIR26 , 2000-01-28 , 16:05
LEG_28_82 , AIR26 , 2000-01-28 , 12:25 , BASE3 , 2000-01-28 , 13:40
LEG_28_83 , BASE3 , 2000-01-28 , 23:05 , AIR26 , 2000-01-29 , 00:17
LEG_28_84 , AIR26 , 2000-01-28 , 16:45 , BASE3 , 2000-01-28 , 18:02
LEG_28_85 , BASE3 , 2000-01-28 , 03:40 , AIR26 , 2000-01-28 , 04:53
LEG_28_86 , AIR12 , 2000-01-28 , 00:45 , BASE3 , 2000-01-28 , 02:32
LEG_28_87 , BASE3 , 2000-01-28 , 03:20 , AIR46 , 2000-01-28 , 04:59
LEG_28_88 , AIR46 , 2000-01-28 , 12:05 , BASE3 , 2000-01-28 , 13:46
LEG_28_89 , BASE3 , 2000-01-28 , 14:30 , AIR12 , 2000-01-28 , 16:07
LEG_28_90 , AIR12 , 2000-01-28 , 16:00 , BASE3 , 2000-01-28 , 17:46
LEG_28_91 , AIR7 , 2000-01-28 , 12:20 , BASE3 , 2000-01-28 , 14:04
LEG_28_92 , BASE3 , 2000-01-28 , 18:45 , AIR26 , 2000-01-28 , 19:57
LEG_28_93 , AIR7 , 2000-01-28 , 16:15 , BASE3 , 2000-01-28 , 17:57
LEG_28_94 , BASE3 , 2000-01-28 , 23:20 , AIR7 , 2000-01-29 , 01:05
LEG_28_95 , AIR17 , 2000-01-28 , 14:45 , BASE2 , 2000-01-28 , 15:52
LEG_28_96 , AIR17 , 2000-01-28 , 21:50 , BASE2 , 2000-01-28 , 22:55
LEG_28_97 , BASE2 , 2000-01-28 , 12:03 , AIR17 , 2000-01-28 , 13:11
LEG_28_98 , AIR17 , 2000-01-28 , 19:50 , BASE2 , 2000-01-28 , 20:59
LEG_28_99 , BASE2 , 2000-01-28 , 17:11 , AIR17 , 2000-01-28 , 18:20
LEG_28_100 , AIR29 , 2000-01-28 , 15:34 , BASE2 , 2000-01-28 , 16:26
LEG_28_101 , BASE1 , 2000-01-28 , 13:02 , AIR29 , 2000-01-28 , 14:19
LEG_28_102 , AIR29 , 2000-01-28 , 15:00 , BASE1 , 2000-01-28 , 16:33
LEG_28_103 , AIR4 , 2000-01-28 , 12:50 , BASE1 , 2000-01-28 , 14:00
LEG_28_104 , BASE1 , 2000-01-28 , 15:04 , AIR3 , 2000-01-28 , 16:05
LEG_28_105 , BASE1 , 2000-01-28 , 01:08 , AIR8 , 2000-01-28 , 03:52
LEG_28_106 , AIR46 , 2000-01-28 , 00:55 , BASE1 , 2000-01-28 , 02:09
LEG_28_107 , BASE1 , 2000-01-28 , 22:53 , AIR46 , 2000-01-29 , 00:02
LEG_28_108 , AIR24 , 2000-01-28 , 12:50 , BASE1 , 2000-01-28 , 13:54
LEG_28_109 , BASE1 , 2000-01-28 , 15:03 , AIR1 , 2000-01-28 , 16:26
LEG_28_110 , BASE2 , 2000-01-28 , 15:38 , AIR11 , 2000-01-28 , 16:42
LEG_28_111 , AIR11 , 2000-01-28 , 11:35 , BASE2 , 2000-01-28 , 12:48
LEG_28_112 , BASE2 , 2000-01-28 , 13:53 , AIR7 , 2000-01-28 , 15:10
LEG_28_113 , AIR13 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 12:44
LEG_28_114 , BASE2 , 2000-01-28 , 13:51 , AIR29 , 2000-01-28 , 14:41
LEG_28_115 , BASE2 , 2000-01-28 , 01:52 , AIR11 , 2000-01-28 , 02:51
LEG_28_116 , AIR2 , 2000-01-28 , 23:05 , BASE2 , 2000-01-29 , 00:56
LEG_28_117 , BASE2 , 2000-01-28 , 22:01 , AIR30 , 2000-01-28 , 23:14
LEG_28_118 , BASE2 , 2000-01-28 , 15:19 , AIR6 , 2000-01-28 , 16:45
LEG_28_119 , AIR29 , 2000-01-28 , 13:20 , BASE2 , 2000-01-28 , 14:12
LEG_28_120 , AIR6 , 2000-01-28 , 17:45 , BASE2 , 2000-01-28 , 19:21
LEG_28_121 , AIR30 , 2000-01-28 , 00:00 , BASE2 , 2000-01-28 , 01:16
LEG_28_122 , AIR3 , 2000-01-28 , 16:50 , BASE1 , 2000-01-28 , 17:48
LEG_28_123 , BASE1 , 2000-01-28 , 18:57 , AIR31 , 2000-01-28 , 21:04
LEG_28_124 , BASE2 , 2000-01-28 , 00:21 , AIR17 , 2000-01-28 , 01:29
LEG_28_125 , AIR5 , 2000-01-28 , 21:10 , BASE2 , 2000-01-28 , 23:10
LEG_28_126 , BASE2 , 2000-01-28 , 18:47 , AIR5 , 2000-01-28 , 20:22
LEG_28_127 , AIR17 , 2000-01-28 , 16:40 , BASE2 , 2000-01-28 , 17:51
LEG_28_128 , BASE2 , 2000-01-28 , 02:17 , AIR13 , 2000-01-28 , 02:55
LEG_28_129 , AIR7 , 2000-01-28 , 22:15 , BASE2 , 2000-01-28 , 23:24
LEG_28_130 , BASE2 , 2000-01-28 , 00:00 , AIR7 , 2000-01-28 , 01:14
LEG_28_131 , AIR27 , 2000-01-28 , 21:35 , BASE2 , 2000-01-28 , 22:48
LEG_28_132 , AIR7 , 2000-01-28 , 02:00 , BASE2 , 2000-01-28 , 03:10
LEG_28_133 , BASE1 , 2000-01-28 , 19:06 , AIR4 , 2000-01-28 , 20:02
LEG_28_134 , AIR4 , 2000-01-28 , 20:50 , BASE1 , 2000-01-28 , 21:54
LEG_28_135 , BASE1 , 2000-01-28 , 04:18 , AIR4 , 2000-01-28 , 05:14
LEG_28_136 , BASE1 , 2000-01-28 , 04:15 , AIR1 , 2000-01-28 , 05:37
LEG_28_137 , BASE2 , 2000-01-28 , 22:25 , AIR41 , 2000-01-29 , 00:09
LEG_28_138 , AIR2 , 2000-01-28 , 19:29 , BASE2 , 2000-01-28 , 21:20
LEG_28_139 , BASE2 , 2000-01-28 , 02:20 , AIR27 , 2000-01-28 , 03:37
LEG_28_140 , BASE1 , 2000-01-28 , 13:18 , AIR2 , 2000-01-28 , 14:51
LEG_28_141 , AIR2 , 2000-01-28 , 15:10 , BASE1 , 2000-01-28 , 16:34
LEG_28_142 , AIR4 , 2000-01-28 , 15:05 , BASE1 , 2000-01-28 , 16:15
LEG_28_143 , BASE1 , 2000-01-28 , 17:18 , AIR2 , 2000-01-28 , 18:47
LEG_28_144 , AIR1 , 2000-01-28 , 17:10 , BASE1 , 2000-01-28 , 18:30
LEG_28_145 , BASE1 , 2000-01-28 , 19:40 , AIR2 , 2000-01-28 , 21:11
LEG_28_146 , BASE1 , 2000-01-28 , 21:26 , AIR2 , 2000-01-28 , 22:53
LEG_28_147 , AIR2 , 2000-01-28 , 20:15 , BASE1 , 2000-01-28 , 21:37
LEG_28_148 , BASE1 , 2000-01-28 , 22:46 , AIR12 , 2000-01-28 , 23:54
LEG_28_149 , BASE1 , 2000-01-28 , 23:24 , AIR2 , 2000-01-29 , 01:01
LEG_28_150 , AIR2 , 2000-01-28 , 22:00 , BASE1 , 2000-01-28 , 23:26
LEG_28_151 , AIR2 , 2000-01-28 , 00:00 , BASE1 , 2000-01-28 , 01:22
LEG_28_152 , BASE1 , 2000-01-28 , 04:10 , AIR10 , 2000-01-28 , 05:11
LEG_28_153 , AIR2 , 2000-01-28 , 01:55 , BASE1 , 2000-01-28 , 03:22
LEG_28_154 , BASE2 , 2000-01-28 , 20:32 , AIR12 , 2000-01-28 , 21:38
LEG_28_155 , AIR16 , 2000-01-28 , 17:12 , BASE2 , 2000-01-28 , 19:34
LEG_28_156 , AIR12 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 13:14
LEG_28_157 , BASE2 , 2000-01-28 , 14:04 , AIR16 , 2000-01-28 , 16:19
LEG_28_158 , BASE1 , 2000-01-28 , 19:13 , AIR22 , 2000-01-28 , 21:10
LEG_28_159 , BASE2 , 2000-01-28 , 00:24 , AIR29 , 2000-01-28 , 01:14
LEG_28_160 , AIR46 , 2000-01-28 , 19:15 , BASE1 , 2000-01-28 , 20:23
LEG_28_161 , BASE1 , 2000-01-28 , 17:28 , AIR46 , 2000-01-28 , 18:33
LEG_28_162 , AIR29 , 2000-01-28 , 00:15 , BASE2 , 2000-01-28 , 01:02
LEG_28_163 , BASE1 , 2000-01-28 , 04:11 , AIR3 , 2000-01-28 , 05:08
LEG_28_164 , BASE2 , 2000-01-28 , 00:16 , AIR2 , 2000-01-28 , 02:13
LEG_28_165 , AIR34 , 2000-01-28 , 21:10 , BASE2 , 2000-01-28 , 23:04
LEG_28_166 , AIR34 , 2000-01-28 , 14:00 , BASE2 , 2000-01-28 , 15:55
LEG_28_167 , BASE2 , 2000-01-28 , 17:00 , AIR44 , 2000-01-28 , 17:46
LEG_28_168 , AIR12 , 2000-01-28 , 16:50 , BASE2 , 2000-01-28 , 17:55
LEG_28_169 , BASE2 , 2000-01-28 , 18:47 , AIR34 , 2000-01-28 , 20:24
LEG_28_170 , BASE1 , 2000-01-28 , 21:34 , AIR29 , 2000-01-28 , 22:53
LEG_28_171 , BASE2 , 2000-01-28 , 00:25 , AIR12 , 2000-01-28 , 01:29
LEG_28_172 , AIR31 , 2000-01-28 , 21:45 , BASE2 , 2000-01-28 , 23:23
LEG_28_173 , BASE2 , 2000-01-28 , 17:25 , AIR12 , 2000-01-28 , 18:36
LEG_28_174 , AIR12 , 2000-01-28 , 19:35 , BASE2 , 2000-01-28 , 20:45
LEG_28_175 , BASE2 , 2000-01-28 , 13:54 , AIR12 , 2000-01-28 , 15:01
LEG_28_176 , AIR20 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 12:44
LEG_28_177 , BASE2 , 2000-01-28 , 22:26 , AIR31 , 2000-01-29 , 00:09
LEG_28_178 , AIR13 , 2000-01-28 , 15:30 , BASE2 , 2000-01-28 , 16:13
LEG_28_179 , BASE2 , 2000-01-28 , 17:15 , AIR2 , 2000-01-28 , 19:17
LEG_28_180 , BASE2 , 2000-01-28 , 22:23 , AIR2 , 2000-01-29 , 00:16
LEG_28_181 , AIR45 , 2000-01-28 , 00:50 , BASE1 , 2000-01-28 , 01:52
LEG_28_182 , AIR20 , 2000-01-28 , 18:35 , BASE2 , 2000-01-28 , 19:18
LEG_28_183 , AIR34 , 2000-01-28 , 00:25 , BASE3 , 2000-01-28 , 02:27
LEG_28_184 , BASE3 , 2000-01-28 , 23:00 , AIR34 , 2000-01-29 , 00:50
LEG_28_185 , AIR26 , 2000-01-28 , 20:45 , BASE3 , 2000-01-28 , 22:01
LEG_28_186 , BASE2 , 2000-01-28 , 17:09 , AIR13 , 2000-01-28 , 17:47
LEG_28_187 , AIR36 , 2000-01-28 , 14:20 , BASE2 , 2000-01-28 , 16:08
LEG_28_188 , BASE2 , 2000-01-28 , 11:43 , AIR36 , 2000-01-28 , 13:19
LEG_28_189 , AIR10 , 2000-01-28 , 13:10 , BASE2 , 2000-01-28 , 14:25
LEG_28_190 , BASE2 , 2000-01-28 , 15:24 , AIR36 , 2000-01-28 , 16:55
LEG_28_191 , BASE2 , 2000-01-28 , 20:24 , AIR29 , 2000-01-28 , 21:15
LEG_28_192 , AIR36 , 2000-01-28 , 17:45 , BASE2 , 2000-01-28 , 19:32
LEG_28_193 , AIR29 , 2000-01-28 , 23:45 , BASE1 , 2000-01-29 , 01:13
LEG_28_194 , AIR2 , 2000-01-28 , 15:55 , BASE2 , 2000-01-28 , 17:48
LEG_28_195 , BASE2 , 2000-01-28 , 18:37 , AIR37 , 2000-01-28 , 20:16
LEG_28_196 , BASE3 , 2000-01-28 , 22:55 , AIR17 , 2000-01-29 , 00:16
LEG_28_197 , AIR17 , 2000-01-28 , 01:05 , BASE3 , 2000-01-28 , 02:31
LEG_28_198 , AIR3 , 2000-01-28 , 14:15 , BASE1 , 2000-01-28 , 15:17
LEG_28_199 , BASE1 , 2000-01-28 , 16:32 , AIR12 , 2000-01-28 , 17:36
LEG_28_200 , AIR12 , 2000-01-28 , 18:30 , BASE1 , 2000-01-28 , 19:44
LEG_28_201 , AIR12 , 2000-01-28 , 22:35 , BASE1 , 2000-01-29 , 00:00
