#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_06_0 , AIR2 , 2000-01-06 , 12:00 , BASE1 , 2000-01-06 , 13:21
LEG_06_31 , AIR8 , 2000-01-06 , 15:05 , BASE2 , 2000-01-06 , 16:56
LEG_06_32 , BASE2 , 2000-01-06 , 14:14 , AIR8 , 2000-01-06 , 15:51
LEG_06_33 , BASE2 , 2000-01-06 , 14:21 , AIR14 , 2000-01-06 , 16:54
LEG_06_34 , AIR11 , 2000-01-06 , 16:55 , BASE2 , 2000-01-06 , 18:12
LEG_06_35 , BASE2 , 2000-01-06 , 19:32 , AIR12 , 2000-01-06 , 20:42
LEG_06_36 , AIR4 , 2000-01-06 , 18:45 , BASE2 , 2000-01-06 , 20:01
LEG_06_37 , BASE2 , 2000-01-06 , 19:38 , AIR14 , 2000-01-06 , 22:20
LEG_06_38 , AIR14 , 2000-01-06 , 21:25 , BASE2 , 2000-01-07 , 00:06
LEG_06_39 , AIR14 , 2000-01-06 , 17:40 , BASE2 , 2000-01-06 , 20:23
LEG_06_40 , BASE3 , 2000-01-06 , 13:36 , BASE1 , 2000-01-06 , 15:45
LEG_06_41 , AIR15 , 2000-01-06 , 11:25 , BASE3 , 2000-01-06 , 12:50
LEG_06_42 , BASE3 , 2000-01-06 , 17:35 , BASE1 , 2000-01-06 , 19:40
LEG_06_43 , AIR7 , 2000-01-06 , 21:15 , BASE2 , 2000-01-06 , 22:26
LEG_06_44 , BASE2 , 2000-01-06 , 23:14 , AIR16 , 2000-01-07 , 01:33
LEG_06_45 , AIR16 , 2000-01-06 , 12:45 , BASE2 , 2000-01-06 , 15:06
LEG_06_46 , BASE2 , 2000-01-06 , 16:11 , AIR17 , 2000-01-06 , 17:25
LEG_06_47 , AIR18 , 2000-01-06 , 13:05 , BASE2 , 2000-01-06 , 14:57
LEG_06_48 , AIR7 , 2000-01-06 , 23:00 , BASE2 , 2000-01-07 , 00:17
LEG_06_49 , BASE2 , 2000-01-06 , 21:16 , AIR36 , 2000-01-06 , 23:06
LEG_06_50 , BASE2 , 2000-01-06 , 17:33 , AIR19 , 2000-01-06 , 20:16
LEG_06_51 , AIR19 , 2000-01-06 , 21:00 , BASE2 , 2000-01-06 , 23:44
LEG_06_52 , BASE2 , 2000-01-06 , 00:57 , AIR38 , 2000-01-06 , 02:00
LEG_06_53 , BASE2 , 2000-01-06 , 23:13 , AIR4 , 2000-01-07 , 00:28
LEG_06_54 , AIR18 , 2000-01-06 , 20:20 , BASE2 , 2000-01-06 , 22:16
LEG_06_55 , BASE2 , 2000-01-06 , 21:01 , AIR18 , 2000-01-06 , 23:05
LEG_06_56 , AIR2 , 2000-01-06 , 18:25 , BASE2 , 2000-01-06 , 20:20
LEG_06_57 , BASE2 , 2000-01-06 , 17:34 , AIR18 , 2000-01-06 , 19:29
LEG_06_58 , BASE1 , 2000-01-06 , 12:17 , AIR21 , 2000-01-06 , 13:52
LEG_06_59 , AIR22 , 2000-01-06 , 13:00 , BASE1 , 2000-01-06 , 15:03
LEG_06_60 , AIR2 , 2000-01-06 , 21:00 , BASE1 , 2000-01-06 , 22:26
LEG_06_61 , BASE1 , 2000-01-06 , 23:37 , AIR23 , 2000-01-07 , 02:02
LEG_06_62 , BASE2 , 2000-01-06 , 16:15 , AIR2 , 2000-01-06 , 18:22
LEG_06_63 , AIR12 , 2000-01-06 , 21:30 , BASE1 , 2000-01-06 , 22:50
LEG_06_64 , BASE2 , 2000-01-06 , 17:45 , BASE1 , 2000-01-06 , 19:31
LEG_06_65 , BASE1 , 2000-01-06 , 16:25 , BASE2 , 2000-01-06 , 18:09
LEG_06_66 , BASE2 , 2000-01-06 , 19:22 , BASE1 , 2000-01-06 , 21:14
LEG_06_67 , BASE1 , 2000-01-06 , 22:06 , BASE2 , 2000-01-06 , 23:58
LEG_06_68 , BASE2 , 2000-01-06 , 16:15 , BASE1 , 2000-01-06 , 18:14
LEG_06_69 , BASE1 , 2000-01-06 , 14:01 , AIR25 , 2000-01-06 , 15:25
LEG_06_70 , BASE3 , 2000-01-06 , 22:25 , AIR18 , 2000-01-06 , 23:43
LEG_06_71 , AIR18 , 2000-01-06 , 23:55 , BASE3 , 2000-01-07 , 01:10
LEG_06_72 , BASE3 , 2000-01-06 , 13:30 , AIR12 , 2000-01-06 , 15:08
LEG_06_73 , AIR26 , 2000-01-06 , 00:05 , BASE3 , 2000-01-06 , 01:22
LEG_06_74 , BASE3 , 2000-01-06 , 02:30 , AIR39 , 2000-01-06 , 03:24
LEG_06_75 , AIR39 , 2000-01-06 , 00:05 , BASE3 , 2000-01-06 , 01:03
LEG_06_76 , BASE3 , 2000-01-06 , 22:25 , AIR12 , 2000-01-07 , 00:05
LEG_06_77 , BASE3 , 2000-01-06 , 14:10 , AIR14 , 2000-01-06 , 16:08
LEG_06_78 , AIR14 , 2000-01-06 , 23:15 , BASE3 , 2000-01-07 , 01:18
LEG_06_79 , AIR2 , 2000-01-06 , 17:25 , BASE1 , 2000-01-06 , 18:47
LEG_06_80 , BASE1 , 2000-01-06 , 20:11 , AIR27 , 2000-01-06 , 22:07
LEG_06_81 , AIR27 , 2000-01-06 , 22:55 , BASE1 , 2000-01-07 , 01:12
LEG_06_82 , BASE2 , 2000-01-06 , 21:08 , AIR8 , 2000-01-06 , 22:59
LEG_06_83 , AIR17 , 2000-01-06 , 18:50 , BASE2 , 2000-01-06 , 20:02
LEG_06_84 , AIR3 , 2000-01-06 , 18:15 , BASE1 , 2000-01-06 , 19:13
LEG_06_85 , BASE1 , 2000-01-06 , 20:35 , AIR6 , 2000-01-06 , 23:05
LEG_06_86 , AIR28 , 2000-01-06 , 13:15 , BASE2 , 2000-01-06 , 15:11
LEG_06_87 , BASE2 , 2000-01-06 , 14:15 , AIR28 , 2000-01-06 , 16:00
LEG_06_88 , AIR28 , 2000-01-06 , 16:43 , BASE2 , 2000-01-06 , 18:39
LEG_06_89 , BASE2 , 2000-01-06 , 19:28 , AIR21 , 2000-01-06 , 21:15
LEG_06_90 , BASE2 , 2000-01-06 , 17:50 , AIR28 , 2000-01-06 , 19:36
LEG_06_91 , AIR12 , 2000-01-06 , 15:50 , BASE2 , 2000-01-06 , 16:59
LEG_06_92 , BASE2 , 2000-01-06 , 23:24 , AIR29 , 2000-01-07 , 00:16
LEG_06_93 , AIR28 , 2000-01-06 , 20:28 , BASE2 , 2000-01-06 , 22:22
LEG_06_94 , BASE2 , 2000-01-06 , 21:15 , AIR28 , 2000-01-06 , 23:01
LEG_06_95 , AIR12 , 2000-01-06 , 18:40 , BASE2 , 2000-01-06 , 19:53
LEG_06_96 , AIR11 , 2000-01-06 , 10:35 , BASE2 , 2000-01-06 , 11:48
LEG_06_97 , BASE2 , 2000-01-06 , 00:52 , AIR11 , 2000-01-06 , 01:58
LEG_06_98 , AIR21 , 2000-01-06 , 22:00 , BASE2 , 2000-01-06 , 23:41
LEG_06_99 , BASE2 , 2000-01-06 , 16:24 , AIR4 , 2000-01-06 , 17:44
LEG_06_100 , BASE2 , 2000-01-06 , 14:39 , AIR11 , 2000-01-06 , 15:45
LEG_06_101 , BASE2 , 2000-01-06 , 01:22 , AIR9 , 2000-01-06 , 02:05
LEG_06_102 , AIR6 , 2000-01-06 , 00:15 , BASE2 , 2000-01-06 , 01:50
LEG_06_103 , BASE2 , 2000-01-06 , 14:28 , AIR6 , 2000-01-06 , 15:56
LEG_06_104 , AIR30 , 2000-01-06 , 23:00 , BASE2 , 2000-01-07 , 00:17
LEG_06_105 , AIR7 , 2000-01-06 , 12:10 , BASE2 , 2000-01-06 , 13:24
LEG_06_106 , AIR5 , 2000-01-06 , 13:20 , BASE2 , 2000-01-06 , 15:19
LEG_06_107 , BASE2 , 2000-01-06 , 16:07 , AIR21 , 2000-01-06 , 17:50
LEG_06_108 , AIR21 , 2000-01-06 , 18:35 , BASE2 , 2000-01-06 , 20:16
LEG_06_109 , AIR21 , 2000-01-06 , 14:55 , BASE2 , 2000-01-06 , 16:34
LEG_06_110 , BASE1 , 2000-01-06 , 20:34 , AIR29 , 2000-01-06 , 21:53
LEG_06_111 , AIR29 , 2000-01-06 , 22:45 , BASE1 , 2000-01-07 , 00:12
LEG_06_112 , BASE3 , 2000-01-06 , 02:30 , AIR15 , 2000-01-06 , 03:48
LEG_06_113 , BASE2 , 2000-01-06 , 16:01 , AIR20 , 2000-01-06 , 16:54
LEG_06_114 , AIR23 , 2000-01-06 , 13:20 , BASE2 , 2000-01-06 , 14:58
LEG_06_115 , BASE3 , 2000-01-06 , 02:25 , AIR31 , 2000-01-06 , 03:21
LEG_06_116 , AIR41 , 2000-01-06 , 13:10 , BASE2 , 2000-01-06 , 15:05
LEG_06_117 , AIR3 , 2000-01-06 , 15:50 , BASE1 , 2000-01-06 , 16:46
LEG_06_118 , BASE1 , 2000-01-06 , 18:01 , AIR31 , 2000-01-06 , 19:56
LEG_06_119 , BASE2 , 2000-01-06 , 16:22 , AIR26 , 2000-01-06 , 19:00
LEG_06_120 , AIR26 , 2000-01-06 , 21:00 , BASE2 , 2000-01-06 , 23:34
LEG_06_121 , BASE1 , 2000-01-06 , 19:22 , AIR1 , 2000-01-06 , 20:48
LEG_06_122 , AIR1 , 2000-01-06 , 11:40 , BASE1 , 2000-01-06 , 12:57
LEG_06_123 , BASE1 , 2000-01-06 , 14:03 , AIR3 , 2000-01-06 , 15:01
LEG_06_124 , AIR4 , 2000-01-06 , 14:10 , BASE1 , 2000-01-06 , 15:16
LEG_06_125 , BASE1 , 2000-01-06 , 16:33 , AIR3 , 2000-01-06 , 17:29
LEG_06_126 , BASE2 , 2000-01-06 , 13:02 , AIR4 , 2000-01-06 , 14:19
LEG_06_127 , BASE1 , 2000-01-06 , 21:55 , BASE2 , 2000-01-06 , 23:47
LEG_06_128 , BASE1 , 2000-01-06 , 14:02 , AIR1 , 2000-01-06 , 15:24
LEG_06_129 , BASE2 , 2000-01-06 , 00:55 , AIR22 , 2000-01-06 , 01:44
LEG_06_130 , AIR33 , 2000-01-06 , 16:00 , BASE3 , 2000-01-06 , 16:44
LEG_06_131 , BASE3 , 2000-01-06 , 14:05 , AIR33 , 2000-01-06 , 14:54
LEG_06_132 , BASE2 , 2000-01-06 , 19:11 , BASE1 , 2000-01-06 , 21:03
LEG_06_133 , AIR20 , 2000-01-06 , 17:35 , BASE2 , 2000-01-06 , 18:20
LEG_06_134 , BASE2 , 2000-01-06 , 17:40 , AIR34 , 2000-01-06 , 19:21
LEG_06_135 , AIR34 , 2000-01-06 , 20:10 , BASE2 , 2000-01-06 , 22:05
LEG_06_136 , BASE2 , 2000-01-06 , 23:00 , AIR7 , 2000-01-07 , 00:19
LEG_06_137 , AIR31 , 2000-01-06 , 20:45 , BASE2 , 2000-01-06 , 22:22
LEG_06_138 , BASE2 , 2000-01-06 , 16:10 , AIR31 , 2000-01-06 , 17:53
LEG_06_139 , AIR29 , 2000-01-06 , 14:34 , BASE2 , 2000-01-06 , 15:25
LEG_06_140 , BASE2 , 2000-01-06 , 21:26 , AIR31 , 2000-01-06 , 23:06
LEG_06_141 , AIR31 , 2000-01-06 , 13:40 , BASE2 , 2000-01-06 , 15:11
LEG_06_142 , BASE1 , 2000-01-06 , 18:18 , BASE2 , 2000-01-06 , 20:05
LEG_06_143 , AIR25 , 2000-01-06 , 16:05 , BASE1 , 2000-01-06 , 17:30
LEG_06_144 , BASE2 , 2000-01-06 , 10:43 , AIR36 , 2000-01-06 , 12:25
LEG_06_145 , BASE2 , 2000-01-06 , 14:26 , AIR36 , 2000-01-06 , 16:01
LEG_06_146 , AIR36 , 2000-01-06 , 13:20 , BASE2 , 2000-01-06 , 15:08
LEG_06_147 , AIR36 , 2000-01-06 , 16:45 , BASE2 , 2000-01-06 , 18:30
LEG_06_148 , AIR39 , 2000-01-06 , 11:55 , BASE3 , 2000-01-06 , 12:56
LEG_06_149 , BASE2 , 2000-01-06 , 21:00 , AIR30 , 2000-01-06 , 22:14
LEG_06_150 , BASE2 , 2000-01-06 , 16:25 , AIR12 , 2000-01-06 , 17:40
LEG_06_151 , AIR37 , 2000-01-06 , 13:00 , BASE2 , 2000-01-06 , 15:05
LEG_06_152 , AIR31 , 2000-01-06 , 18:40 , BASE2 , 2000-01-06 , 20:18
LEG_06_153 , BASE2 , 2000-01-06 , 21:03 , AIR37 , 2000-01-06 , 22:54
LEG_06_154 , AIR37 , 2000-01-06 , 20:15 , BASE2 , 2000-01-06 , 22:23
LEG_06_155 , BASE2 , 2000-01-06 , 23:16 , AIR2 , 2000-01-07 , 01:13
LEG_06_156 , AIR38 , 2000-01-06 , 11:00 , BASE2 , 2000-01-06 , 11:59
LEG_06_157 , BASE2 , 2000-01-06 , 17:37 , AIR37 , 2000-01-06 , 19:23
LEG_06_158 , AIR4 , 2000-01-06 , 15:15 , BASE2 , 2000-01-06 , 16:33
LEG_06_159 , BASE2 , 2000-01-06 , 16:03 , AIR40 , 2000-01-06 , 16:59
LEG_06_160 , AIR40 , 2000-01-06 , 17:40 , BASE2 , 2000-01-06 , 18:35
