#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_31_0 , AIR1 , 2000-01-31 , 12:40 , BASE1 , 2000-01-31 , 13:59
LEG_31_61 , BASE1 , 2000-01-31 , 22:58 , BASE2 , 2000-02-01 , 00:47
LEG_31_62 , BASE2 , 2000-01-31 , 17:28 , BASE1 , 2000-01-31 , 19:25
LEG_31_63 , AIR41 , 2000-01-31 , 14:10 , BASE2 , 2000-01-31 , 16:08
LEG_31_64 , BASE2 , 2000-01-31 , 20:05 , BASE1 , 2000-01-31 , 21:56
LEG_31_65 , AIR13 , 2000-01-31 , 18:35 , BASE2 , 2000-01-31 , 19:19
LEG_31_66 , BASE1 , 2000-01-31 , 23:02 , BASE2 , 2000-02-01 , 00:51
LEG_31_67 , BASE2 , 2000-01-31 , 20:15 , BASE1 , 2000-01-31 , 22:06
LEG_31_68 , BASE1 , 2000-01-31 , 19:02 , BASE2 , 2000-01-31 , 20:49
LEG_31_69 , BASE2 , 2000-01-31 , 20:11 , BASE1 , 2000-01-31 , 22:02
LEG_31_71 , BASE2 , 2000-01-31 , 02:30 , BASE1 , 2000-01-31 , 04:14
LEG_31_72 , AIR3 , 2000-01-31 , 13:00 , BASE1 , 2000-01-31 , 14:03
LEG_31_73 , BASE1 , 2000-01-31 , 15:01 , AIR25 , 2000-01-31 , 16:25
LEG_31_74 , BASE1 , 2000-01-31 , 19:16 , AIR17 , 2000-01-31 , 20:55
LEG_31_75 , AIR25 , 2000-01-31 , 17:05 , BASE1 , 2000-01-31 , 18:29
LEG_31_76 , BASE3 , 2000-01-31 , 03:35 , AIR18 , 2000-01-31 , 04:46
LEG_31_77 , AIR2 , 2000-01-31 , 01:05 , BASE3 , 2000-01-31 , 02:25
LEG_31_78 , BASE1 , 2000-01-31 , 03:03 , AIR3 , 2000-01-31 , 04:03
LEG_31_79 , BASE3 , 2000-01-31 , 03:40 , AIR2 , 2000-01-31 , 05:06
LEG_31_80 , AIR26 , 2000-01-31 , 01:00 , BASE3 , 2000-01-31 , 02:16
LEG_31_81 , AIR33 , 2000-01-31 , 13:05 , BASE3 , 2000-01-31 , 13:57
LEG_31_82 , BASE3 , 2000-01-31 , 14:45 , AIR26 , 2000-01-31 , 16:05
LEG_31_83 , AIR26 , 2000-01-31 , 12:25 , BASE3 , 2000-01-31 , 13:40
LEG_31_85 , AIR26 , 2000-01-31 , 16:45 , BASE3 , 2000-01-31 , 18:02
LEG_31_86 , BASE3 , 2000-01-31 , 03:40 , AIR26 , 2000-01-31 , 04:53
LEG_31_87 , AIR12 , 2000-01-31 , 00:45 , BASE3 , 2000-01-31 , 02:32
LEG_31_88 , BASE3 , 2000-01-31 , 03:20 , AIR46 , 2000-01-31 , 04:59
LEG_31_89 , AIR46 , 2000-01-31 , 12:05 , BASE3 , 2000-01-31 , 13:46
LEG_31_90 , BASE3 , 2000-01-31 , 14:30 , AIR12 , 2000-01-31 , 16:07
LEG_31_91 , AIR12 , 2000-01-31 , 16:00 , BASE3 , 2000-01-31 , 17:46
LEG_31_92 , AIR7 , 2000-01-31 , 12:20 , BASE3 , 2000-01-31 , 14:04
LEG_31_93 , BASE3 , 2000-01-31 , 18:45 , AIR26 , 2000-01-31 , 19:57
LEG_31_94 , AIR7 , 2000-01-31 , 16:15 , BASE3 , 2000-01-31 , 17:57
LEG_31_96 , AIR17 , 2000-01-31 , 14:45 , BASE2 , 2000-01-31 , 15:52
LEG_31_97 , AIR17 , 2000-01-31 , 21:50 , BASE2 , 2000-01-31 , 22:55
LEG_31_98 , BASE2 , 2000-01-31 , 12:03 , AIR17 , 2000-01-31 , 13:11
LEG_31_99 , AIR17 , 2000-01-31 , 19:50 , BASE2 , 2000-01-31 , 20:59
LEG_31_100 , BASE2 , 2000-01-31 , 17:11 , AIR17 , 2000-01-31 , 18:20
LEG_31_101 , AIR29 , 2000-01-31 , 15:34 , BASE2 , 2000-01-31 , 16:26
LEG_31_102 , BASE1 , 2000-01-31 , 13:02 , AIR29 , 2000-01-31 , 14:19
LEG_31_103 , AIR29 , 2000-01-31 , 15:00 , BASE1 , 2000-01-31 , 16:33
LEG_31_104 , AIR4 , 2000-01-31 , 12:50 , BASE1 , 2000-01-31 , 14:00
LEG_31_105 , BASE1 , 2000-01-31 , 15:04 , AIR3 , 2000-01-31 , 16:05
LEG_31_106 , BASE1 , 2000-01-31 , 01:08 , AIR8 , 2000-01-31 , 03:52
LEG_31_107 , AIR46 , 2000-01-31 , 00:55 , BASE1 , 2000-01-31 , 02:09
LEG_31_109 , AIR24 , 2000-01-31 , 12:50 , BASE1 , 2000-01-31 , 13:54
LEG_31_110 , BASE1 , 2000-01-31 , 15:03 , AIR1 , 2000-01-31 , 16:26
LEG_31_111 , BASE2 , 2000-01-31 , 15:38 , AIR11 , 2000-01-31 , 16:42
LEG_31_112 , AIR11 , 2000-01-31 , 11:35 , BASE2 , 2000-01-31 , 12:48
LEG_31_113 , BASE2 , 2000-01-31 , 13:53 , AIR7 , 2000-01-31 , 15:10
LEG_31_114 , AIR13 , 2000-01-31 , 12:00 , BASE2 , 2000-01-31 , 12:44
LEG_31_115 , BASE2 , 2000-01-31 , 13:51 , AIR29 , 2000-01-31 , 14:41
LEG_31_116 , BASE2 , 2000-01-31 , 01:52 , AIR11 , 2000-01-31 , 02:51
LEG_31_117 , AIR2 , 2000-01-31 , 23:05 , BASE2 , 2000-02-01 , 00:56
LEG_31_119 , BASE2 , 2000-01-31 , 15:19 , AIR6 , 2000-01-31 , 16:45
LEG_31_120 , AIR29 , 2000-01-31 , 13:20 , BASE2 , 2000-01-31 , 14:12
LEG_31_121 , AIR6 , 2000-01-31 , 17:45 , BASE2 , 2000-01-31 , 19:21
LEG_31_122 , AIR30 , 2000-01-31 , 00:00 , BASE2 , 2000-01-31 , 01:16
LEG_31_123 , AIR3 , 2000-01-31 , 16:50 , BASE1 , 2000-01-31 , 17:48
LEG_31_124 , BASE1 , 2000-01-31 , 18:57 , AIR31 , 2000-01-31 , 21:04
LEG_31_125 , BASE2 , 2000-01-31 , 00:21 , AIR17 , 2000-01-31 , 01:29
LEG_31_126 , AIR5 , 2000-01-31 , 21:10 , BASE2 , 2000-01-31 , 23:10
LEG_31_127 , BASE2 , 2000-01-31 , 18:47 , AIR5 , 2000-01-31 , 20:22
LEG_31_128 , AIR17 , 2000-01-31 , 16:40 , BASE2 , 2000-01-31 , 17:51
LEG_31_129 , BASE2 , 2000-01-31 , 02:17 , AIR13 , 2000-01-31 , 02:55
LEG_31_130 , AIR7 , 2000-01-31 , 22:15 , BASE2 , 2000-01-31 , 23:24
LEG_31_131 , BASE2 , 2000-01-31 , 00:00 , AIR7 , 2000-01-31 , 01:14
LEG_31_132 , AIR27 , 2000-01-31 , 21:35 , BASE2 , 2000-01-31 , 22:48
LEG_31_133 , AIR7 , 2000-01-31 , 02:00 , BASE2 , 2000-01-31 , 03:10
LEG_31_134 , BASE1 , 2000-01-31 , 19:06 , AIR4 , 2000-01-31 , 20:02
LEG_31_135 , AIR4 , 2000-01-31 , 20:50 , BASE1 , 2000-01-31 , 21:54
LEG_31_136 , BASE1 , 2000-01-31 , 04:18 , AIR4 , 2000-01-31 , 05:14
LEG_31_137 , BASE1 , 2000-01-31 , 04:15 , AIR1 , 2000-01-31 , 05:37
LEG_31_139 , AIR2 , 2000-01-31 , 19:29 , BASE2 , 2000-01-31 , 21:20
LEG_31_140 , BASE2 , 2000-01-31 , 02:20 , AIR27 , 2000-01-31 , 03:37
LEG_31_141 , BASE1 , 2000-01-31 , 13:18 , AIR2 , 2000-01-31 , 14:51
LEG_31_142 , AIR2 , 2000-01-31 , 15:10 , BASE1 , 2000-01-31 , 16:34
LEG_31_143 , AIR4 , 2000-01-31 , 15:05 , BASE1 , 2000-01-31 , 16:15
LEG_31_144 , BASE1 , 2000-01-31 , 17:18 , AIR2 , 2000-01-31 , 18:47
LEG_31_145 , AIR1 , 2000-01-31 , 17:10 , BASE1 , 2000-01-31 , 18:30
LEG_31_146 , BASE1 , 2000-01-31 , 19:40 , AIR2 , 2000-01-31 , 21:11
LEG_31_148 , AIR2 , 2000-01-31 , 20:15 , BASE1 , 2000-01-31 , 21:37
LEG_31_151 , AIR2 , 2000-01-31 , 22:00 , BASE1 , 2000-01-31 , 23:26
LEG_31_152 , AIR2 , 2000-01-31 , 00:00 , BASE1 , 2000-01-31 , 01:22
LEG_31_153 , BASE1 , 2000-01-31 , 04:10 , AIR10 , 2000-01-31 , 05:11
LEG_31_154 , AIR2 , 2000-01-31 , 01:55 , BASE1 , 2000-01-31 , 03:22
LEG_31_155 , BASE2 , 2000-01-31 , 20:32 , AIR12 , 2000-01-31 , 21:38
LEG_31_156 , AIR16 , 2000-01-31 , 17:12 , BASE2 , 2000-01-31 , 19:34
LEG_31_157 , AIR12 , 2000-01-31 , 12:00 , BASE2 , 2000-01-31 , 13:14
LEG_31_158 , BASE2 , 2000-01-31 , 14:04 , AIR16 , 2000-01-31 , 16:19
LEG_31_159 , BASE1 , 2000-01-31 , 19:13 , AIR22 , 2000-01-31 , 21:10
LEG_31_160 , BASE2 , 2000-01-31 , 00:24 , AIR29 , 2000-01-31 , 01:14
LEG_31_161 , AIR46 , 2000-01-31 , 19:15 , BASE1 , 2000-01-31 , 20:23
LEG_31_162 , BASE1 , 2000-01-31 , 17:28 , AIR46 , 2000-01-31 , 18:33
LEG_31_163 , BASE1 , 2000-01-31 , 04:11 , AIR3 , 2000-01-31 , 05:08
LEG_31_164 , BASE2 , 2000-01-31 , 00:16 , AIR2 , 2000-01-31 , 02:13
LEG_31_165 , AIR34 , 2000-01-31 , 21:10 , BASE2 , 2000-01-31 , 23:04
LEG_31_166 , AIR34 , 2000-01-31 , 14:00 , BASE2 , 2000-01-31 , 15:55
LEG_31_167 , BASE2 , 2000-01-31 , 17:00 , AIR44 , 2000-01-31 , 17:46
LEG_31_168 , AIR12 , 2000-01-31 , 16:50 , BASE2 , 2000-01-31 , 17:55
LEG_31_169 , BASE2 , 2000-01-31 , 18:47 , AIR34 , 2000-01-31 , 20:24
LEG_31_170 , BASE1 , 2000-01-31 , 21:34 , AIR29 , 2000-01-31 , 22:53
LEG_31_171 , BASE2 , 2000-01-31 , 00:25 , AIR12 , 2000-01-31 , 01:29
LEG_31_172 , AIR31 , 2000-01-31 , 21:45 , BASE2 , 2000-01-31 , 23:23
LEG_31_173 , BASE2 , 2000-01-31 , 17:25 , AIR12 , 2000-01-31 , 18:36
LEG_31_174 , AIR12 , 2000-01-31 , 19:35 , BASE2 , 2000-01-31 , 20:45
LEG_31_175 , BASE2 , 2000-01-31 , 13:54 , AIR12 , 2000-01-31 , 15:01
LEG_31_176 , AIR20 , 2000-01-31 , 12:00 , BASE2 , 2000-01-31 , 12:44
LEG_31_177 , AIR31 , 2000-01-31 , 01:30 , BASE2 , 2000-01-31 , 02:59
LEG_31_179 , AIR13 , 2000-01-31 , 15:30 , BASE2 , 2000-01-31 , 16:13
LEG_31_180 , BASE2 , 2000-01-31 , 17:15 , AIR2 , 2000-01-31 , 19:17
LEG_31_182 , AIR45 , 2000-01-31 , 00:50 , BASE1 , 2000-01-31 , 01:52
LEG_31_183 , AIR20 , 2000-01-31 , 18:35 , BASE2 , 2000-01-31 , 19:18
LEG_31_185 , AIR26 , 2000-01-31 , 20:45 , BASE3 , 2000-01-31 , 22:01
LEG_31_186 , BASE2 , 2000-01-31 , 17:09 , AIR13 , 2000-01-31 , 17:47
LEG_31_187 , AIR36 , 2000-01-31 , 14:20 , BASE2 , 2000-01-31 , 16:08
LEG_31_188 , BASE2 , 2000-01-31 , 11:43 , AIR36 , 2000-01-31 , 13:19
LEG_31_189 , AIR10 , 2000-01-31 , 13:10 , BASE2 , 2000-01-31 , 14:25
LEG_31_190 , BASE2 , 2000-01-31 , 15:24 , AIR36 , 2000-01-31 , 16:55
LEG_31_191 , BASE2 , 2000-01-31 , 20:24 , AIR29 , 2000-01-31 , 21:15
LEG_31_192 , AIR36 , 2000-01-31 , 17:45 , BASE2 , 2000-01-31 , 19:32
LEG_31_193 , AIR29 , 2000-01-31 , 23:45 , BASE1 , 2000-02-01 , 01:13
LEG_31_194 , AIR2 , 2000-01-31 , 15:55 , BASE2 , 2000-01-31 , 17:48
LEG_31_195 , BASE2 , 2000-01-31 , 18:37 , AIR37 , 2000-01-31 , 20:16
LEG_31_197 , AIR17 , 2000-01-31 , 01:05 , BASE3 , 2000-01-31 , 02:31
LEG_31_198 , AIR3 , 2000-01-31 , 14:15 , BASE1 , 2000-01-31 , 15:17
LEG_31_199 , BASE1 , 2000-01-31 , 16:32 , AIR12 , 2000-01-31 , 17:36
LEG_31_200 , AIR12 , 2000-01-31 , 18:30 , BASE1 , 2000-01-31 , 19:44
LEG_31_201 , AIR12 , 2000-01-31 , 22:35 , BASE1 , 2000-02-01 , 00:00
