#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_01_0 , AIR1 , 2000-01-01 , 21:40 , BASE1 , 2000-01-01 , 23:00
LEG_01_46 , BASE2 , 2000-01-01 , 23:13 , AIR4 , 2000-01-02 , 00:28
LEG_01_47 , AIR18 , 2000-01-01 , 20:20 , BASE2 , 2000-01-01 , 22:16
LEG_01_48 , BASE2 , 2000-01-01 , 16:14 , AIR18 , 2000-01-01 , 18:22
LEG_01_49 , AIR20 , 2000-01-01 , 14:40 , BASE2 , 2000-01-01 , 15:24
LEG_01_50 , BASE2 , 2000-01-01 , 21:01 , AIR18 , 2000-01-01 , 23:05
LEG_01_51 , AIR2 , 2000-01-01 , 18:25 , BASE2 , 2000-01-01 , 20:20
LEG_01_52 , BASE2 , 2000-01-01 , 17:34 , AIR18 , 2000-01-01 , 19:29
LEG_01_53 , BASE1 , 2000-01-01 , 12:17 , AIR21 , 2000-01-01 , 13:52
LEG_01_54 , AIR22 , 2000-01-01 , 22:40 , BASE1 , 2000-01-02 , 00:41
LEG_01_55 , AIR2 , 2000-01-01 , 21:00 , BASE1 , 2000-01-01 , 22:26
LEG_01_56 , BASE1 , 2000-01-01 , 23:37 , AIR23 , 2000-01-02 , 02:02
LEG_01_57 , BASE2 , 2000-01-01 , 16:15 , AIR2 , 2000-01-01 , 18:22
LEG_01_58 , AIR12 , 2000-01-01 , 21:30 , BASE1 , 2000-01-01 , 22:50
LEG_01_59 , BASE2 , 2000-01-01 , 17:45 , BASE1 , 2000-01-01 , 19:31
LEG_01_60 , BASE1 , 2000-01-01 , 16:25 , BASE2 , 2000-01-01 , 18:09
LEG_01_61 , BASE2 , 2000-01-01 , 19:22 , BASE1 , 2000-01-01 , 21:14
LEG_01_62 , BASE1 , 2000-01-01 , 22:06 , BASE2 , 2000-01-01 , 23:58
LEG_01_63 , BASE2 , 2000-01-01 , 16:15 , BASE1 , 2000-01-01 , 18:14
LEG_01_65 , BASE1 , 2000-01-01 , 14:01 , AIR25 , 2000-01-01 , 15:25
LEG_01_66 , BASE3 , 2000-01-01 , 22:25 , AIR18 , 2000-01-01 , 23:43
LEG_01_67 , AIR18 , 2000-01-01 , 19:35 , BASE3 , 2000-01-01 , 20:51
LEG_01_68 , BASE3 , 2000-01-01 , 22:05 , AIR26 , 2000-01-01 , 23:19
LEG_01_69 , AIR18 , 2000-01-01 , 23:55 , BASE3 , 2000-01-02 , 01:10
LEG_01_71 , BASE3 , 2000-01-01 , 13:30 , AIR12 , 2000-01-01 , 15:08
LEG_01_73 , BASE3 , 2000-01-01 , 22:25 , AIR12 , 2000-01-02 , 00:05
LEG_01_74 , BASE3 , 2000-01-01 , 14:10 , AIR14 , 2000-01-01 , 16:08
LEG_01_75 , AIR14 , 2000-01-01 , 23:15 , BASE3 , 2000-01-02 , 01:18
LEG_01_76 , AIR2 , 2000-01-01 , 17:25 , BASE1 , 2000-01-01 , 18:47
LEG_01_77 , BASE1 , 2000-01-01 , 20:11 , AIR27 , 2000-01-01 , 22:07
LEG_01_78 , AIR27 , 2000-01-01 , 22:55 , BASE1 , 2000-01-02 , 01:12
LEG_01_79 , BASE2 , 2000-01-01 , 20:57 , AIR22 , 2000-01-01 , 21:48
LEG_01_80 , AIR17 , 2000-01-01 , 18:50 , BASE2 , 2000-01-01 , 20:02
LEG_01_81 , BASE2 , 2000-01-01 , 13:12 , AIR17 , 2000-01-01 , 14:25
LEG_01_82 , BASE2 , 2000-01-01 , 13:05 , AIR20 , 2000-01-01 , 13:58
LEG_01_84 , AIR3 , 2000-01-01 , 18:15 , BASE1 , 2000-01-01 , 19:13
LEG_01_85 , BASE1 , 2000-01-01 , 20:35 , AIR6 , 2000-01-01 , 23:05
LEG_01_88 , BASE2 , 2000-01-01 , 14:15 , AIR28 , 2000-01-01 , 16:00
LEG_01_89 , AIR28 , 2000-01-01 , 16:43 , BASE2 , 2000-01-01 , 18:39
LEG_01_90 , BASE2 , 2000-01-01 , 19:28 , AIR21 , 2000-01-01 , 21:15
LEG_01_91 , BASE2 , 2000-01-01 , 17:50 , AIR28 , 2000-01-01 , 19:36
LEG_01_92 , AIR12 , 2000-01-01 , 15:50 , BASE2 , 2000-01-01 , 16:59
LEG_01_93 , BASE2 , 2000-01-01 , 23:24 , AIR29 , 2000-01-02 , 00:16
LEG_01_94 , AIR28 , 2000-01-01 , 20:28 , BASE2 , 2000-01-01 , 22:22
LEG_01_95 , BASE2 , 2000-01-01 , 21:15 , AIR28 , 2000-01-01 , 23:01
LEG_01_96 , AIR12 , 2000-01-01 , 18:40 , BASE2 , 2000-01-01 , 19:53
LEG_01_98 , BASE2 , 2000-01-01 , 12:50 , AIR29 , 2000-01-01 , 13:40
LEG_01_99 , AIR21 , 2000-01-01 , 22:00 , BASE2 , 2000-01-01 , 23:41
LEG_01_100 , BASE2 , 2000-01-01 , 14:39 , AIR11 , 2000-01-01 , 15:45
LEG_01_101 , AIR11 , 2000-01-01 , 23:12 , BASE2 , 2000-01-02 , 00:23
LEG_01_103 , BASE2 , 2000-01-01 , 14:28 , AIR6 , 2000-01-01 , 15:56
LEG_01_104 , AIR30 , 2000-01-01 , 23:00 , BASE2 , 2000-01-02 , 00:17
LEG_01_106 , BASE2 , 2000-01-01 , 16:07 , AIR21 , 2000-01-01 , 17:50
LEG_01_107 , AIR21 , 2000-01-01 , 18:35 , BASE2 , 2000-01-01 , 20:16
LEG_01_108 , AIR21 , 2000-01-01 , 14:55 , BASE2 , 2000-01-01 , 16:34
LEG_01_109 , BASE1 , 2000-01-01 , 20:34 , AIR29 , 2000-01-01 , 21:53
LEG_01_110 , AIR29 , 2000-01-01 , 22:45 , BASE1 , 2000-01-02 , 00:12
LEG_01_111 , BASE2 , 2000-01-01 , 16:01 , AIR20 , 2000-01-01 , 16:54
LEG_01_113 , AIR3 , 2000-01-01 , 15:50 , BASE1 , 2000-01-01 , 16:46
LEG_01_114 , BASE1 , 2000-01-01 , 18:01 , AIR31 , 2000-01-01 , 19:56
LEG_01_115 , BASE2 , 2000-01-01 , 16:22 , AIR26 , 2000-01-01 , 19:00
LEG_01_116 , AIR26 , 2000-01-01 , 21:00 , BASE2 , 2000-01-01 , 23:34
LEG_01_117 , BASE1 , 2000-01-01 , 19:22 , AIR1 , 2000-01-01 , 20:48
LEG_01_119 , BASE1 , 2000-01-01 , 14:03 , AIR3 , 2000-01-01 , 15:01
LEG_01_120 , BASE1 , 2000-01-01 , 16:33 , AIR3 , 2000-01-01 , 17:29
LEG_01_122 , BASE2 , 2000-01-01 , 13:02 , AIR4 , 2000-01-01 , 14:19
LEG_01_123 , BASE1 , 2000-01-01 , 21:55 , BASE2 , 2000-01-01 , 23:47
LEG_01_125 , BASE1 , 2000-01-01 , 14:02 , AIR1 , 2000-01-01 , 15:24
LEG_01_126 , AIR33 , 2000-01-01 , 16:00 , BASE3 , 2000-01-01 , 16:44
LEG_01_127 , BASE3 , 2000-01-01 , 14:05 , AIR33 , 2000-01-01 , 14:54
LEG_01_128 , BASE2 , 2000-01-01 , 19:11 , BASE1 , 2000-01-01 , 21:03
LEG_01_129 , AIR20 , 2000-01-01 , 17:35 , BASE2 , 2000-01-01 , 18:20
LEG_01_130 , BASE2 , 2000-01-01 , 17:40 , AIR34 , 2000-01-01 , 19:21
LEG_01_131 , AIR34 , 2000-01-01 , 20:10 , BASE2 , 2000-01-01 , 22:05
LEG_01_132 , BASE2 , 2000-01-01 , 23:00 , AIR7 , 2000-01-02 , 00:19
LEG_01_133 , AIR31 , 2000-01-01 , 20:45 , BASE2 , 2000-01-01 , 22:22
LEG_01_134 , BASE2 , 2000-01-01 , 16:10 , AIR31 , 2000-01-01 , 17:53
LEG_01_135 , AIR29 , 2000-01-01 , 14:34 , BASE2 , 2000-01-01 , 15:25
LEG_01_136 , BASE2 , 2000-01-01 , 21:26 , AIR31 , 2000-01-01 , 23:06
LEG_01_137 , AIR31 , 2000-01-01 , 13:40 , BASE2 , 2000-01-01 , 15:11
LEG_01_138 , BASE2 , 2000-01-01 , 10:45 , AIR31 , 2000-01-01 , 12:29
LEG_01_139 , BASE2 , 2000-01-01 , 10:52 , AIR35 , 2000-01-01 , 12:32
LEG_01_140 , BASE1 , 2000-01-01 , 18:18 , BASE2 , 2000-01-01 , 20:05
LEG_01_141 , AIR25 , 2000-01-01 , 16:05 , BASE1 , 2000-01-01 , 17:30
LEG_01_142 , AIR35 , 2000-01-01 , 13:15 , BASE2 , 2000-01-01 , 15:04
LEG_01_143 , BASE2 , 2000-01-01 , 10:43 , AIR36 , 2000-01-01 , 12:25
LEG_01_145 , BASE2 , 2000-01-01 , 14:26 , AIR36 , 2000-01-01 , 16:01
LEG_01_146 , AIR17 , 2000-01-01 , 15:40 , BASE2 , 2000-01-01 , 16:54
LEG_01_147 , AIR36 , 2000-01-01 , 13:20 , BASE2 , 2000-01-01 , 15:08
LEG_01_148 , BASE2 , 2000-01-01 , 16:09 , AIR13 , 2000-01-01 , 16:53
LEG_01_149 , AIR36 , 2000-01-01 , 16:45 , BASE2 , 2000-01-01 , 18:30
LEG_01_150 , BASE2 , 2000-01-01 , 21:00 , AIR30 , 2000-01-01 , 22:14
LEG_01_151 , BASE2 , 2000-01-01 , 16:25 , AIR12 , 2000-01-01 , 17:40
LEG_01_153 , AIR31 , 2000-01-01 , 18:40 , BASE2 , 2000-01-01 , 20:18
LEG_01_154 , BASE2 , 2000-01-01 , 21:03 , AIR37 , 2000-01-01 , 22:54
LEG_01_155 , AIR37 , 2000-01-01 , 20:15 , BASE2 , 2000-01-01 , 22:23
LEG_01_156 , BASE2 , 2000-01-01 , 23:16 , AIR2 , 2000-01-02 , 01:13
LEG_01_158 , BASE2 , 2000-01-01 , 17:37 , AIR37 , 2000-01-01 , 19:23
LEG_01_159 , AIR4 , 2000-01-01 , 15:15 , BASE2 , 2000-01-01 , 16:33
