#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_14_0 , AIR1 , 2000-01-14 , 12:00 , BASE1 , 2000-01-14 , 13:21
LEG_14_48 , AIR16 , 2000-01-14 , 13:00 , BASE2 , 2000-01-14 , 14:43
LEG_14_49 , BASE2 , 2000-01-14 , 16:27 , AIR7 , 2000-01-14 , 19:22
LEG_14_50 , AIR7 , 2000-01-14 , 23:20 , BASE2 , 2000-01-15 , 01:55
LEG_14_51 , AIR3 , 2000-01-14 , 20:10 , BASE2 , 2000-01-14 , 22:17
LEG_14_52 , BASE2 , 2000-01-14 , 23:05 , AIR7 , 2000-01-15 , 02:01
LEG_14_53 , BASE2 , 2000-01-14 , 00:52 , AIR5 , 2000-01-14 , 02:33
LEG_14_54 , AIR7 , 2000-01-14 , 21:00 , BASE2 , 2000-01-14 , 23:43
LEG_14_55 , BASE2 , 2000-01-14 , 19:43 , AIR7 , 2000-01-14 , 22:29
LEG_14_56 , AIR17 , 2000-01-14 , 17:46 , BASE2 , 2000-01-14 , 18:37
LEG_14_57 , BASE3 , 2000-01-14 , 22:10 , AIR11 , 2000-01-15 , 00:35
LEG_14_58 , AIR18 , 2000-01-14 , 19:45 , BASE3 , 2000-01-14 , 21:17
LEG_14_59 , AIR11 , 2000-01-14 , 22:55 , BASE3 , 2000-01-15 , 01:05
LEG_14_60 , AIR11 , 2000-01-14 , 14:45 , BASE3 , 2000-01-14 , 16:53
LEG_14_61 , AIR18 , 2000-01-14 , 11:30 , BASE3 , 2000-01-14 , 13:00
LEG_14_62 , BASE3 , 2000-01-14 , 13:55 , AIR11 , 2000-01-14 , 16:18
LEG_14_63 , AIR1 , 2000-01-14 , 15:50 , BASE3 , 2000-01-14 , 17:10
LEG_14_64 , BASE3 , 2000-01-14 , 18:00 , AIR18 , 2000-01-14 , 19:37
LEG_14_65 , AIR18 , 2000-01-14 , 15:35 , BASE3 , 2000-01-14 , 17:02
LEG_14_66 , BASE3 , 2000-01-14 , 17:55 , AIR19 , 2000-01-14 , 20:45
LEG_14_67 , AIR19 , 2000-01-14 , 21:40 , BASE3 , 2000-01-15 , 00:53
LEG_14_68 , BASE3 , 2000-01-14 , 02:05 , AIR18 , 2000-01-14 , 03:32
LEG_14_69 , BASE3 , 2000-01-14 , 02:35 , AIR36 , 2000-01-14 , 03:53
LEG_14_70 , AIR7 , 2000-01-14 , 23:55 , BASE3 , 2000-01-15 , 01:30
LEG_14_71 , BASE3 , 2000-01-14 , 13:45 , AIR20 , 2000-01-14 , 15:42
LEG_14_72 , AIR20 , 2000-01-14 , 10:20 , BASE3 , 2000-01-14 , 12:34
LEG_14_73 , AIR20 , 2000-01-14 , 18:55 , BASE3 , 2000-01-14 , 21:11
LEG_14_74 , BASE3 , 2000-01-14 , 22:00 , AIR20 , 2000-01-15 , 00:02
LEG_14_75 , AIR19 , 2000-01-14 , 12:00 , BASE1 , 2000-01-14 , 15:12
LEG_14_76 , BASE3 , 2000-01-14 , 18:10 , AIR8 , 2000-01-14 , 19:48
LEG_14_77 , AIR21 , 2000-01-14 , 17:30 , BASE1 , 2000-01-14 , 20:15
LEG_14_78 , BASE1 , 2000-01-14 , 18:21 , AIR12 , 2000-01-14 , 20:53
LEG_14_79 , AIR21 , 2000-01-14 , 21:35 , BASE1 , 2000-01-15 , 00:24
LEG_14_80 , AIR23 , 2000-01-14 , 11:45 , BASE2 , 2000-01-14 , 14:43
LEG_14_81 , BASE2 , 2000-01-14 , 15:57 , AIR22 , 2000-01-14 , 16:55
LEG_14_82 , AIR17 , 2000-01-14 , 23:15 , BASE2 , 2000-01-15 , 00:09
LEG_14_83 , BASE2 , 2000-01-14 , 00:55 , AIR23 , 2000-01-14 , 03:49
LEG_14_84 , AIR12 , 2000-01-14 , 12:05 , BASE1 , 2000-01-14 , 15:03
LEG_14_85 , BASE1 , 2000-01-14 , 16:18 , AIR24 , 2000-01-14 , 19:10
LEG_14_86 , AIR24 , 2000-01-14 , 20:10 , BASE1 , 2000-01-14 , 22:47
LEG_14_87 , BASE1 , 2000-01-14 , 00:14 , AIR26 , 2000-01-14 , 01:19
LEG_14_88 , AIR18 , 2000-01-14 , 18:05 , BASE1 , 2000-01-14 , 20:42
LEG_14_89 , BASE1 , 2000-01-14 , 22:07 , AIR24 , 2000-01-15 , 00:59
LEG_14_90 , BASE1 , 2000-01-14 , 18:09 , AIR15 , 2000-01-14 , 20:59
LEG_14_91 , AIR24 , 2000-01-14 , 14:10 , BASE1 , 2000-01-14 , 16:48
LEG_14_92 , BASE1 , 2000-01-14 , 02:01 , AIR24 , 2000-01-14 , 04:55
LEG_14_93 , AIR3 , 2000-01-14 , 21:40 , BASE1 , 2000-01-15 , 00:45
LEG_14_94 , BASE1 , 2000-01-14 , 20:30 , AIR7 , 2000-01-14 , 23:01
LEG_14_95 , AIR24 , 2000-01-14 , 16:40 , BASE1 , 2000-01-14 , 19:19
LEG_14_96 , AIR26 , 2000-01-14 , 11:40 , BASE1 , 2000-01-14 , 12:43
LEG_14_97 , BASE1 , 2000-01-14 , 14:15 , AIR25 , 2000-01-14 , 17:56
LEG_14_98 , BASE1 , 2000-01-14 , 18:06 , AIR26 , 2000-01-14 , 18:58
LEG_14_99 , AIR25 , 2000-01-14 , 13:50 , BASE1 , 2000-01-14 , 17:18
LEG_14_100 , BASE1 , 2000-01-14 , 22:15 , AIR25 , 2000-01-15 , 01:53
LEG_14_101 , AIR25 , 2000-01-14 , 19:10 , BASE1 , 2000-01-14 , 22:35
LEG_14_102 , AIR30 , 2000-01-14 , 11:45 , BASE1 , 2000-01-14 , 12:38
LEG_14_103 , BASE3 , 2000-01-14 , 13:45 , AIR18 , 2000-01-14 , 15:21
LEG_14_104 , AIR15 , 2000-01-14 , 11:05 , BASE3 , 2000-01-14 , 12:50
LEG_14_105 , AIR28 , 2000-01-14 , 12:10 , BASE2 , 2000-01-14 , 13:24
LEG_14_106 , BASE2 , 2000-01-14 , 14:37 , AIR12 , 2000-01-14 , 16:20
LEG_14_107 , AIR11 , 2000-01-14 , 17:15 , BASE2 , 2000-01-14 , 20:03
LEG_14_108 , AIR22 , 2000-01-14 , 17:35 , BASE2 , 2000-01-14 , 18:32
LEG_14_109 , BASE2 , 2000-01-14 , 19:21 , AIR11 , 2000-01-14 , 22:27
LEG_14_110 , AIR11 , 2000-01-14 , 23:25 , BASE2 , 2000-01-15 , 02:12
LEG_14_111 , AIR29 , 2000-01-14 , 20:05 , BASE1 , 2000-01-14 , 22:18
LEG_14_112 , BASE1 , 2000-01-14 , 23:45 , AIR30 , 2000-01-15 , 00:44
LEG_14_113 , BASE1 , 2000-01-14 , 16:36 , AIR29 , 2000-01-14 , 19:03
LEG_14_114 , AIR29 , 2000-01-14 , 14:40 , BASE1 , 2000-01-14 , 16:55
LEG_14_115 , BASE1 , 2000-01-14 , 18:10 , AIR21 , 2000-01-14 , 20:36
LEG_14_116 , BASE1 , 2000-01-14 , 02:15 , AIR29 , 2000-01-14 , 04:48
LEG_14_117 , AIR18 , 2000-01-14 , 22:35 , BASE1 , 2000-01-15 , 01:12
LEG_14_118 , AIR31 , 2000-01-14 , 14:05 , BASE1 , 2000-01-14 , 16:48
LEG_14_119 , BASE1 , 2000-01-14 , 18:03 , AIR3 , 2000-01-14 , 20:40
LEG_14_120 , BASE1 , 2000-01-14 , 16:23 , AIR31 , 2000-01-14 , 19:20
LEG_14_121 , AIR21 , 2000-01-14 , 12:10 , BASE1 , 2000-01-14 , 14:53
LEG_14_122 , BASE1 , 2000-01-14 , 00:09 , AIR18 , 2000-01-14 , 02:56
LEG_14_123 , AIR31 , 2000-01-14 , 20:10 , BASE1 , 2000-01-14 , 22:55
LEG_14_124 , BASE1 , 2000-01-14 , 01:58 , AIR31 , 2000-01-14 , 04:54
LEG_14_125 , AIR15 , 2000-01-14 , 21:50 , BASE1 , 2000-01-15 , 00:32
LEG_14_126 , BASE1 , 2000-01-14 , 22:03 , AIR31 , 2000-01-15 , 01:03
LEG_14_127 , AIR12 , 2000-01-14 , 17:40 , BASE1 , 2000-01-14 , 20:33
LEG_14_128 , AIR31 , 2000-01-14 , 11:53 , BASE1 , 2000-01-14 , 14:40
LEG_14_129 , BASE1 , 2000-01-14 , 15:43 , AIR20 , 2000-01-14 , 17:58
LEG_14_130 , BASE1 , 2000-01-14 , 16:41 , AIR32 , 2000-01-14 , 18:48
LEG_14_131 , BASE1 , 2000-01-14 , 15:34 , AIR9 , 2000-01-14 , 18:18
LEG_14_132 , AIR32 , 2000-01-14 , 12:25 , BASE1 , 2000-01-14 , 14:28
LEG_14_133 , AIR12 , 2000-01-14 , 21:50 , BASE1 , 2000-01-15 , 00:52
LEG_14_134 , BASE1 , 2000-01-14 , 02:06 , AIR32 , 2000-01-14 , 04:05
LEG_14_135 , BASE2 , 2000-01-14 , 21:07 , AIR27 , 2000-01-14 , 22:13
LEG_14_136 , BASE2 , 2000-01-14 , 01:10 , AIR3 , 2000-01-14 , 02:55
LEG_14_137 , AIR27 , 2000-01-14 , 23:00 , BASE2 , 2000-01-15 , 00:12
LEG_14_138 , AIR3 , 2000-01-14 , 13:20 , BASE2 , 2000-01-14 , 15:23
LEG_14_139 , BASE2 , 2000-01-14 , 16:08 , AIR17 , 2000-01-14 , 16:59
LEG_14_140 , BASE1 , 2000-01-14 , 23:35 , AIR21 , 2000-01-15 , 01:59
LEG_14_141 , AIR33 , 2000-01-14 , 19:10 , BASE1 , 2000-01-14 , 22:23
LEG_14_142 , BASE1 , 2000-01-14 , 14:23 , AIR33 , 2000-01-14 , 18:00
LEG_14_143 , AIR7 , 2000-01-14 , 12:45 , BASE1 , 2000-01-14 , 15:05
LEG_14_144 , BASE1 , 2000-01-14 , 16:27 , AIR34 , 2000-01-14 , 19:14
LEG_14_145 , AIR28 , 2000-01-14 , 23:00 , BASE1 , 2000-01-15 , 00:29
LEG_14_146 , BASE1 , 2000-01-14 , 02:11 , AIR34 , 2000-01-14 , 04:57
LEG_14_147 , AIR34 , 2000-01-14 , 14:10 , BASE1 , 2000-01-14 , 16:45
LEG_14_148 , AIR9 , 2000-01-14 , 17:29 , BASE1 , 2000-01-14 , 20:29
LEG_14_149 , BASE1 , 2000-01-14 , 21:52 , AIR34 , 2000-01-15 , 00:40
LEG_14_150 , BASE1 , 2000-01-14 , 20:00 , AIR28 , 2000-01-14 , 21:24
LEG_14_151 , AIR34 , 2000-01-14 , 16:15 , BASE1 , 2000-01-14 , 18:56
LEG_14_152 , BASE1 , 2000-01-14 , 23:51 , AIR15 , 2000-01-15 , 02:40
LEG_14_153 , AIR34 , 2000-01-14 , 20:20 , BASE1 , 2000-01-14 , 22:54
LEG_14_154 , BASE1 , 2000-01-14 , 14:10 , AIR35 , 2000-01-14 , 17:55
LEG_14_155 , AIR35 , 2000-01-14 , 19:05 , BASE1 , 2000-01-14 , 22:27
LEG_14_156 , AIR32 , 2000-01-14 , 20:15 , BASE1 , 2000-01-14 , 22:13
LEG_14_157 , AIR36 , 2000-01-14 , 12:15 , BASE2 , 2000-01-14 , 13:23
LEG_14_158 , BASE2 , 2000-01-14 , 14:45 , AIR21 , 2000-01-14 , 16:22
LEG_14_159 , AIR15 , 2000-01-14 , 17:15 , BASE2 , 2000-01-14 , 20:12
LEG_14_160 , BASE2 , 2000-01-14 , 21:12 , AIR17 , 2000-01-14 , 22:02
LEG_14_161 , BASE2 , 2000-01-14 , 13:09 , AIR15 , 2000-01-14 , 16:21
LEG_14_162 , AIR18 , 2000-01-14 , 14:20 , BASE1 , 2000-01-14 , 17:02
LEG_14_163 , BASE1 , 2000-01-14 , 12:04 , AIR18 , 2000-01-14 , 14:49
LEG_14_164 , AIR18 , 2000-01-14 , 16:05 , BASE1 , 2000-01-14 , 18:42
LEG_14_165 , AIR10 , 2000-01-14 , 11:45 , BASE1 , 2000-01-14 , 13:06
LEG_14_166 , BASE1 , 2000-01-14 , 14:26 , AIR18 , 2000-01-14 , 17:16
LEG_14_167 , AIR26 , 2000-01-14 , 19:50 , BASE1 , 2000-01-14 , 20:53
LEG_14_168 , BASE1 , 2000-01-14 , 21:56 , AIR18 , 2000-01-15 , 00:43
LEG_14_169 , BASE1 , 2000-01-14 , 18:31 , AIR18 , 2000-01-14 , 21:12
LEG_14_170 , BASE2 , 2000-01-14 , 13:20 , AIR38 , 2000-01-14 , 17:56
LEG_14_171 , BASE2 , 2000-01-14 , 01:08 , AIR14 , 2000-01-14 , 02:40
LEG_14_172 , AIR38 , 2000-01-14 , 19:15 , BASE2 , 2000-01-14 , 23:27
LEG_14_173 , AIR18 , 2000-01-14 , 12:10 , BASE2 , 2000-01-14 , 14:48
LEG_14_174 , BASE2 , 2000-01-14 , 15:58 , AIR9 , 2000-01-14 , 17:46
LEG_14_175 , AIR18 , 2000-01-14 , 16:55 , BASE2 , 2000-01-14 , 19:41
LEG_14_176 , BASE2 , 2000-01-14 , 20:58 , AIR16 , 2000-01-14 , 22:31
LEG_14_177 , BASE2 , 2000-01-14 , 13:00 , AIR18 , 2000-01-14 , 15:57
LEG_14_178 , BASE2 , 2000-01-14 , 17:43 , AIR5 , 2000-01-14 , 19:27
LEG_14_179 , AIR18 , 2000-01-14 , 14:00 , BASE2 , 2000-01-14 , 16:45
LEG_14_180 , AIR6 , 2000-01-14 , 13:45 , BASE2 , 2000-01-14 , 15:01
LEG_14_181 , BASE2 , 2000-01-14 , 16:04 , AIR18 , 2000-01-14 , 18:59
LEG_14_182 , AIR20 , 2000-01-14 , 16:35 , BASE2 , 2000-01-14 , 18:10
LEG_14_183 , BASE2 , 2000-01-14 , 19:23 , AIR18 , 2000-01-14 , 22:21
LEG_14_184 , AIR18 , 2000-01-14 , 21:00 , BASE2 , 2000-01-14 , 23:55
LEG_14_185 , BASE2 , 2000-01-14 , 23:07 , AIR18 , 2000-01-15 , 02:05
LEG_14_186 , BASE1 , 2000-01-14 , 18:15 , AIR39 , 2000-01-14 , 21:08
LEG_14_187 , BASE1 , 2000-01-14 , 23:50 , AIR39 , 2000-01-15 , 02:48
LEG_14_188 , AIR39 , 2000-01-14 , 12:00 , BASE1 , 2000-01-14 , 15:06
LEG_14_189 , AIR39 , 2000-01-14 , 21:53 , BASE1 , 2000-01-15 , 00:58
