#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_04_0 , AIR1 , 2000-01-04 , 12:00 , BASE1 , 2000-01-04 , 13:21
LEG_04_57 , AIR18 , 2000-01-04 , 19:45 , BASE3 , 2000-01-04 , 21:17
LEG_04_58 , AIR11 , 2000-01-04 , 22:55 , BASE3 , 2000-01-05 , 01:05
LEG_04_59 , AIR11 , 2000-01-04 , 14:45 , BASE3 , 2000-01-04 , 16:53
LEG_04_60 , AIR18 , 2000-01-04 , 11:30 , BASE3 , 2000-01-04 , 13:00
LEG_04_61 , BASE3 , 2000-01-04 , 13:55 , AIR11 , 2000-01-04 , 16:18
LEG_04_62 , AIR1 , 2000-01-04 , 15:50 , BASE3 , 2000-01-04 , 17:10
LEG_04_63 , BASE3 , 2000-01-04 , 18:00 , AIR18 , 2000-01-04 , 19:37
LEG_04_64 , AIR18 , 2000-01-04 , 15:35 , BASE3 , 2000-01-04 , 17:02
LEG_04_65 , BASE3 , 2000-01-04 , 17:55 , AIR19 , 2000-01-04 , 20:45
LEG_04_66 , AIR19 , 2000-01-04 , 21:40 , BASE3 , 2000-01-05 , 00:53
LEG_04_67 , BASE3 , 2000-01-04 , 02:05 , AIR18 , 2000-01-04 , 03:32
LEG_04_68 , BASE3 , 2000-01-04 , 02:35 , AIR36 , 2000-01-04 , 03:53
LEG_04_69 , AIR7 , 2000-01-04 , 23:55 , BASE3 , 2000-01-05 , 01:30
LEG_04_70 , BASE3 , 2000-01-04 , 13:45 , AIR20 , 2000-01-04 , 15:42
LEG_04_71 , AIR20 , 2000-01-04 , 10:20 , BASE3 , 2000-01-04 , 12:34
LEG_04_72 , AIR20 , 2000-01-04 , 18:55 , BASE3 , 2000-01-04 , 21:11
LEG_04_73 , BASE3 , 2000-01-04 , 22:00 , AIR20 , 2000-01-05 , 00:02
LEG_04_74 , BASE3 , 2000-01-04 , 18:10 , AIR8 , 2000-01-04 , 19:48
LEG_04_75 , AIR21 , 2000-01-04 , 17:30 , BASE1 , 2000-01-04 , 20:15
LEG_04_76 , BASE1 , 2000-01-04 , 18:21 , AIR12 , 2000-01-04 , 20:53
LEG_04_77 , AIR21 , 2000-01-04 , 21:35 , BASE1 , 2000-01-05 , 00:24
LEG_04_78 , AIR23 , 2000-01-04 , 11:45 , BASE2 , 2000-01-04 , 14:43
LEG_04_79 , BASE2 , 2000-01-04 , 15:57 , AIR22 , 2000-01-04 , 16:55
LEG_04_80 , AIR17 , 2000-01-04 , 23:15 , BASE2 , 2000-01-05 , 00:09
LEG_04_81 , BASE2 , 2000-01-04 , 00:55 , AIR23 , 2000-01-04 , 03:49
LEG_04_82 , AIR12 , 2000-01-04 , 12:05 , BASE1 , 2000-01-04 , 15:03
LEG_04_83 , BASE1 , 2000-01-04 , 16:18 , AIR24 , 2000-01-04 , 19:10
LEG_04_84 , AIR24 , 2000-01-04 , 20:10 , BASE1 , 2000-01-04 , 22:47
LEG_04_85 , BASE1 , 2000-01-04 , 00:14 , AIR26 , 2000-01-04 , 01:19
LEG_04_86 , AIR18 , 2000-01-04 , 18:05 , BASE1 , 2000-01-04 , 20:42
LEG_04_87 , BASE1 , 2000-01-04 , 22:07 , AIR24 , 2000-01-05 , 00:59
LEG_04_88 , BASE1 , 2000-01-04 , 18:09 , AIR15 , 2000-01-04 , 20:59
LEG_04_89 , AIR24 , 2000-01-04 , 14:10 , BASE1 , 2000-01-04 , 16:48
LEG_04_90 , BASE1 , 2000-01-04 , 02:01 , AIR24 , 2000-01-04 , 04:55
LEG_04_91 , AIR3 , 2000-01-04 , 21:40 , BASE1 , 2000-01-05 , 00:45
LEG_04_92 , BASE1 , 2000-01-04 , 20:30 , AIR7 , 2000-01-04 , 23:01
LEG_04_93 , AIR24 , 2000-01-04 , 16:40 , BASE1 , 2000-01-04 , 19:19
LEG_04_94 , AIR26 , 2000-01-04 , 11:40 , BASE1 , 2000-01-04 , 12:43
LEG_04_95 , BASE1 , 2000-01-04 , 14:15 , AIR25 , 2000-01-04 , 17:56
LEG_04_96 , BASE1 , 2000-01-04 , 18:06 , AIR26 , 2000-01-04 , 18:58
LEG_04_97 , AIR25 , 2000-01-04 , 13:50 , BASE1 , 2000-01-04 , 17:18
LEG_04_98 , BASE1 , 2000-01-04 , 22:15 , AIR25 , 2000-01-05 , 01:53
LEG_04_99 , AIR25 , 2000-01-04 , 19:10 , BASE1 , 2000-01-04 , 22:35
LEG_04_100 , AIR27 , 2000-01-04 , 16:05 , BASE1 , 2000-01-04 , 17:31
LEG_04_101 , AIR30 , 2000-01-04 , 11:45 , BASE1 , 2000-01-04 , 12:38
LEG_04_102 , BASE1 , 2000-01-04 , 14:00 , AIR27 , 2000-01-04 , 15:24
LEG_04_103 , BASE3 , 2000-01-04 , 13:45 , AIR18 , 2000-01-04 , 15:21
LEG_04_104 , AIR15 , 2000-01-04 , 11:05 , BASE3 , 2000-01-04 , 12:50
LEG_04_105 , AIR28 , 2000-01-04 , 12:10 , BASE2 , 2000-01-04 , 13:24
LEG_04_106 , BASE2 , 2000-01-04 , 14:37 , AIR12 , 2000-01-04 , 16:20
LEG_04_107 , AIR11 , 2000-01-04 , 17:15 , BASE2 , 2000-01-04 , 20:03
LEG_04_108 , AIR22 , 2000-01-04 , 17:35 , BASE2 , 2000-01-04 , 18:32
LEG_04_109 , BASE2 , 2000-01-04 , 19:21 , AIR11 , 2000-01-04 , 22:27
LEG_04_110 , AIR11 , 2000-01-04 , 23:25 , BASE2 , 2000-01-05 , 02:12
LEG_04_111 , AIR29 , 2000-01-04 , 20:05 , BASE1 , 2000-01-04 , 22:18
LEG_04_112 , BASE1 , 2000-01-04 , 23:45 , AIR30 , 2000-01-05 , 00:44
LEG_04_113 , AIR18 , 2000-01-04 , 13:00 , BASE1 , 2000-01-04 , 15:42
LEG_04_114 , BASE1 , 2000-01-04 , 16:36 , AIR29 , 2000-01-04 , 19:03
LEG_04_115 , AIR29 , 2000-01-04 , 14:40 , BASE1 , 2000-01-04 , 16:55
LEG_04_116 , BASE1 , 2000-01-04 , 18:10 , AIR21 , 2000-01-04 , 20:36
LEG_04_117 , BASE1 , 2000-01-04 , 02:15 , AIR29 , 2000-01-04 , 04:48
LEG_04_118 , AIR18 , 2000-01-04 , 22:35 , BASE1 , 2000-01-05 , 01:12
LEG_04_119 , AIR31 , 2000-01-04 , 14:05 , BASE1 , 2000-01-04 , 16:48
LEG_04_120 , BASE1 , 2000-01-04 , 18:03 , AIR3 , 2000-01-04 , 20:40
LEG_04_121 , BASE1 , 2000-01-04 , 16:23 , AIR31 , 2000-01-04 , 19:20
LEG_04_122 , AIR21 , 2000-01-04 , 12:10 , BASE1 , 2000-01-04 , 14:53
LEG_04_123 , BASE1 , 2000-01-04 , 00:09 , AIR18 , 2000-01-04 , 02:56
LEG_04_124 , AIR31 , 2000-01-04 , 20:10 , BASE1 , 2000-01-04 , 22:55
LEG_04_125 , BASE1 , 2000-01-04 , 01:58 , AIR31 , 2000-01-04 , 04:54
LEG_04_126 , AIR15 , 2000-01-04 , 21:50 , BASE1 , 2000-01-05 , 00:32
LEG_04_127 , BASE1 , 2000-01-04 , 22:03 , AIR31 , 2000-01-05 , 01:03
LEG_04_128 , AIR12 , 2000-01-04 , 17:40 , BASE1 , 2000-01-04 , 20:33
LEG_04_129 , AIR31 , 2000-01-04 , 11:53 , BASE1 , 2000-01-04 , 14:40
LEG_04_130 , BASE1 , 2000-01-04 , 15:43 , AIR20 , 2000-01-04 , 17:58
LEG_04_131 , BASE1 , 2000-01-04 , 16:41 , AIR32 , 2000-01-04 , 18:48
LEG_04_132 , BASE1 , 2000-01-04 , 15:34 , AIR9 , 2000-01-04 , 18:18
LEG_04_133 , AIR32 , 2000-01-04 , 12:25 , BASE1 , 2000-01-04 , 14:28
LEG_04_134 , AIR12 , 2000-01-04 , 21:50 , BASE1 , 2000-01-05 , 00:52
LEG_04_135 , BASE1 , 2000-01-04 , 02:06 , AIR32 , 2000-01-04 , 04:05
LEG_04_136 , BASE2 , 2000-01-04 , 21:07 , AIR27 , 2000-01-04 , 22:13
LEG_04_137 , BASE2 , 2000-01-04 , 01:10 , AIR3 , 2000-01-04 , 02:55
LEG_04_138 , AIR27 , 2000-01-04 , 23:00 , BASE2 , 2000-01-05 , 00:12
LEG_04_139 , AIR3 , 2000-01-04 , 13:20 , BASE2 , 2000-01-04 , 15:23
LEG_04_140 , BASE2 , 2000-01-04 , 16:08 , AIR17 , 2000-01-04 , 16:59
LEG_04_141 , BASE1 , 2000-01-04 , 23:35 , AIR21 , 2000-01-05 , 01:59
LEG_04_142 , AIR33 , 2000-01-04 , 19:10 , BASE1 , 2000-01-04 , 22:23
LEG_04_143 , BASE1 , 2000-01-04 , 14:23 , AIR33 , 2000-01-04 , 18:00
LEG_04_144 , AIR7 , 2000-01-04 , 12:45 , BASE1 , 2000-01-04 , 15:05
LEG_04_145 , BASE1 , 2000-01-04 , 16:27 , AIR34 , 2000-01-04 , 19:14
LEG_04_146 , AIR28 , 2000-01-04 , 23:00 , BASE1 , 2000-01-05 , 00:29
LEG_04_147 , BASE1 , 2000-01-04 , 02:11 , AIR34 , 2000-01-04 , 04:57
LEG_04_148 , AIR34 , 2000-01-04 , 14:10 , BASE1 , 2000-01-04 , 16:45
LEG_04_149 , AIR9 , 2000-01-04 , 17:29 , BASE1 , 2000-01-04 , 20:29
LEG_04_150 , BASE1 , 2000-01-04 , 21:52 , AIR34 , 2000-01-05 , 00:40
LEG_04_151 , BASE1 , 2000-01-04 , 20:00 , AIR28 , 2000-01-04 , 21:24
LEG_04_152 , AIR34 , 2000-01-04 , 16:15 , BASE1 , 2000-01-04 , 18:56
LEG_04_153 , BASE1 , 2000-01-04 , 23:51 , AIR15 , 2000-01-05 , 02:40
LEG_04_154 , AIR34 , 2000-01-04 , 20:20 , BASE1 , 2000-01-04 , 22:54
LEG_04_155 , BASE1 , 2000-01-04 , 14:10 , AIR35 , 2000-01-04 , 17:55
LEG_04_156 , AIR35 , 2000-01-04 , 19:05 , BASE1 , 2000-01-04 , 22:27
LEG_04_157 , AIR32 , 2000-01-04 , 20:15 , BASE1 , 2000-01-04 , 22:13
LEG_04_158 , AIR36 , 2000-01-04 , 12:15 , BASE2 , 2000-01-04 , 13:23
LEG_04_159 , BASE2 , 2000-01-04 , 14:45 , AIR21 , 2000-01-04 , 16:22
LEG_04_160 , AIR15 , 2000-01-04 , 17:15 , BASE2 , 2000-01-04 , 20:12
LEG_04_161 , BASE2 , 2000-01-04 , 21:12 , AIR17 , 2000-01-04 , 22:02
LEG_04_162 , AIR6 , 2000-01-04 , 10:30 , BASE2 , 2000-01-04 , 11:44
LEG_04_163 , BASE2 , 2000-01-04 , 13:09 , AIR15 , 2000-01-04 , 16:21
LEG_04_164 , AIR18 , 2000-01-04 , 14:20 , BASE1 , 2000-01-04 , 17:02
LEG_04_165 , BASE1 , 2000-01-04 , 12:04 , AIR18 , 2000-01-04 , 14:49
LEG_04_166 , AIR18 , 2000-01-04 , 16:05 , BASE1 , 2000-01-04 , 18:42
LEG_04_167 , AIR10 , 2000-01-04 , 11:45 , BASE1 , 2000-01-04 , 13:06
LEG_04_168 , BASE1 , 2000-01-04 , 14:26 , AIR18 , 2000-01-04 , 17:16
LEG_04_169 , AIR26 , 2000-01-04 , 19:50 , BASE1 , 2000-01-04 , 20:53
LEG_04_170 , BASE1 , 2000-01-04 , 21:56 , AIR18 , 2000-01-05 , 00:43
LEG_04_171 , BASE1 , 2000-01-04 , 18:31 , AIR18 , 2000-01-04 , 21:12
LEG_04_172 , BASE2 , 2000-01-04 , 13:20 , AIR38 , 2000-01-04 , 17:56
LEG_04_173 , BASE2 , 2000-01-04 , 01:08 , AIR14 , 2000-01-04 , 02:40
LEG_04_174 , AIR38 , 2000-01-04 , 19:15 , BASE2 , 2000-01-04 , 23:27
LEG_04_175 , AIR18 , 2000-01-04 , 12:10 , BASE2 , 2000-01-04 , 14:48
LEG_04_176 , BASE2 , 2000-01-04 , 15:58 , AIR9 , 2000-01-04 , 17:46
LEG_04_177 , AIR18 , 2000-01-04 , 16:55 , BASE2 , 2000-01-04 , 19:41
LEG_04_178 , BASE2 , 2000-01-04 , 20:58 , AIR16 , 2000-01-04 , 22:31
LEG_04_179 , BASE2 , 2000-01-04 , 13:00 , AIR18 , 2000-01-04 , 15:57
LEG_04_180 , BASE2 , 2000-01-04 , 17:43 , AIR5 , 2000-01-04 , 19:27
LEG_04_181 , AIR18 , 2000-01-04 , 14:00 , BASE2 , 2000-01-04 , 16:45
LEG_04_182 , AIR6 , 2000-01-04 , 13:45 , BASE2 , 2000-01-04 , 15:01
LEG_04_183 , BASE2 , 2000-01-04 , 16:04 , AIR18 , 2000-01-04 , 18:59
LEG_04_184 , AIR20 , 2000-01-04 , 16:35 , BASE2 , 2000-01-04 , 18:10
LEG_04_185 , BASE2 , 2000-01-04 , 19:23 , AIR18 , 2000-01-04 , 22:21
LEG_04_186 , AIR18 , 2000-01-04 , 21:00 , BASE2 , 2000-01-04 , 23:55
LEG_04_187 , BASE2 , 2000-01-04 , 01:20 , AIR6 , 2000-01-04 , 02:36
LEG_04_188 , BASE2 , 2000-01-04 , 23:07 , AIR18 , 2000-01-05 , 02:05
LEG_04_189 , BASE1 , 2000-01-04 , 18:15 , AIR39 , 2000-01-04 , 21:08
LEG_04_190 , BASE1 , 2000-01-04 , 23:50 , AIR39 , 2000-01-05 , 02:48
LEG_04_191 , AIR39 , 2000-01-04 , 12:00 , BASE1 , 2000-01-04 , 15:06
LEG_04_192 , AIR39 , 2000-01-04 , 21:53 , BASE1 , 2000-01-05 , 00:58
