#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_23_0 , AIR1 , 2000-01-23 , 12:00 , BASE1 , 2000-01-23 , 13:21
LEG_23_163 , BASE2 , 2000-01-23 , 14:45 , AIR21 , 2000-01-23 , 16:22
LEG_23_164 , AIR15 , 2000-01-23 , 17:15 , BASE2 , 2000-01-23 , 20:12
LEG_23_165 , BASE2 , 2000-01-23 , 21:12 , AIR17 , 2000-01-23 , 22:02
LEG_23_166 , AIR6 , 2000-01-23 , 10:30 , BASE2 , 2000-01-23 , 11:44
LEG_23_167 , BASE2 , 2000-01-23 , 13:09 , AIR15 , 2000-01-23 , 16:21
LEG_23_168 , AIR18 , 2000-01-23 , 14:20 , BASE1 , 2000-01-23 , 17:02
LEG_23_169 , BASE1 , 2000-01-23 , 12:04 , AIR18 , 2000-01-23 , 14:49
LEG_23_170 , AIR18 , 2000-01-23 , 16:05 , BASE1 , 2000-01-23 , 18:42
LEG_23_171 , AIR10 , 2000-01-23 , 11:45 , BASE1 , 2000-01-23 , 13:06
LEG_23_172 , BASE1 , 2000-01-23 , 14:26 , AIR18 , 2000-01-23 , 17:16
LEG_23_173 , AIR26 , 2000-01-23 , 19:50 , BASE1 , 2000-01-23 , 20:53
LEG_23_174 , BASE1 , 2000-01-23 , 21:56 , AIR18 , 2000-01-24 , 00:43
LEG_23_175 , BASE1 , 2000-01-23 , 18:31 , AIR18 , 2000-01-23 , 21:12
LEG_23_176 , BASE2 , 2000-01-23 , 13:20 , AIR38 , 2000-01-23 , 17:56
LEG_23_177 , BASE2 , 2000-01-23 , 01:08 , AIR14 , 2000-01-23 , 02:40
LEG_23_178 , AIR38 , 2000-01-23 , 19:15 , BASE2 , 2000-01-23 , 23:27
LEG_23_179 , AIR18 , 2000-01-23 , 12:10 , BASE2 , 2000-01-23 , 14:48
LEG_23_180 , BASE2 , 2000-01-23 , 15:58 , AIR9 , 2000-01-23 , 17:46
LEG_23_181 , AIR18 , 2000-01-23 , 16:55 , BASE2 , 2000-01-23 , 19:41
LEG_23_182 , BASE2 , 2000-01-23 , 20:58 , AIR16 , 2000-01-23 , 22:31
LEG_23_183 , BASE2 , 2000-01-23 , 13:00 , AIR18 , 2000-01-23 , 15:57
LEG_23_184 , BASE2 , 2000-01-23 , 17:43 , AIR5 , 2000-01-23 , 19:27
LEG_23_185 , AIR18 , 2000-01-23 , 14:00 , BASE2 , 2000-01-23 , 16:45
LEG_23_186 , AIR6 , 2000-01-23 , 13:45 , BASE2 , 2000-01-23 , 15:01
LEG_23_187 , BASE2 , 2000-01-23 , 16:04 , AIR18 , 2000-01-23 , 18:59
LEG_23_188 , AIR20 , 2000-01-23 , 16:35 , BASE2 , 2000-01-23 , 18:10
LEG_23_189 , BASE2 , 2000-01-23 , 19:23 , AIR18 , 2000-01-23 , 22:21
LEG_23_190 , AIR18 , 2000-01-23 , 21:00 , BASE2 , 2000-01-23 , 23:55
LEG_23_191 , BASE2 , 2000-01-23 , 01:20 , AIR6 , 2000-01-23 , 02:36
LEG_23_192 , BASE2 , 2000-01-23 , 23:07 , AIR18 , 2000-01-24 , 02:05
LEG_23_193 , BASE1 , 2000-01-23 , 18:15 , AIR39 , 2000-01-23 , 21:08
LEG_23_194 , BASE1 , 2000-01-23 , 23:50 , AIR39 , 2000-01-24 , 02:48
LEG_23_195 , AIR39 , 2000-01-23 , 12:00 , BASE1 , 2000-01-23 , 15:06
LEG_23_196 , AIR39 , 2000-01-23 , 21:53 , BASE1 , 2000-01-24 , 00:58
