#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_17_0 , AIR1 , 2000-01-17 , 12:00 , BASE1 , 2000-01-17 , 13:21
LEG_17_39 , BASE3 , 2000-01-17 , 17:45 , AIR9 , 2000-01-17 , 20:26
LEG_17_40 , AIR9 , 2000-01-17 , 18:29 , BASE3 , 2000-01-17 , 21:28
LEG_17_41 , BASE2 , 2000-01-17 , 13:03 , AIR1 , 2000-01-17 , 15:05
LEG_17_42 , AIR3 , 2000-01-17 , 10:00 , BASE2 , 2000-01-17 , 12:04
LEG_17_43 , AIR7 , 2000-01-17 , 14:10 , BASE2 , 2000-01-17 , 16:51
LEG_17_44 , BASE2 , 2000-01-17 , 17:38 , AIR3 , 2000-01-17 , 19:23
LEG_17_45 , BASE2 , 2000-01-17 , 12:58 , AIR7 , 2000-01-17 , 15:41
LEG_17_46 , AIR5 , 2000-01-17 , 10:05 , BASE2 , 2000-01-17 , 12:07
LEG_17_47 , AIR7 , 2000-01-17 , 17:30 , BASE2 , 2000-01-17 , 20:08
LEG_17_48 , BASE2 , 2000-01-17 , 21:13 , AIR3 , 2000-01-17 , 23:06
LEG_17_49 , AIR16 , 2000-01-17 , 13:00 , BASE2 , 2000-01-17 , 14:43
LEG_17_50 , BASE2 , 2000-01-17 , 16:27 , AIR7 , 2000-01-17 , 19:22
LEG_17_51 , AIR7 , 2000-01-17 , 23:20 , BASE2 , 2000-01-18 , 01:55
LEG_17_52 , AIR3 , 2000-01-17 , 20:10 , BASE2 , 2000-01-17 , 22:17
LEG_17_53 , BASE2 , 2000-01-17 , 23:05 , AIR7 , 2000-01-18 , 02:01
LEG_17_54 , BASE2 , 2000-01-17 , 00:52 , AIR5 , 2000-01-17 , 02:33
LEG_17_55 , AIR7 , 2000-01-17 , 21:00 , BASE2 , 2000-01-17 , 23:43
LEG_17_56 , BASE2 , 2000-01-17 , 19:43 , AIR7 , 2000-01-17 , 22:29
LEG_17_57 , AIR17 , 2000-01-17 , 17:46 , BASE2 , 2000-01-17 , 18:37
LEG_17_58 , BASE3 , 2000-01-17 , 22:10 , AIR11 , 2000-01-18 , 00:35
LEG_17_59 , AIR18 , 2000-01-17 , 19:45 , BASE3 , 2000-01-17 , 21:17
LEG_17_60 , AIR11 , 2000-01-17 , 22:55 , BASE3 , 2000-01-18 , 01:05
LEG_17_61 , AIR11 , 2000-01-17 , 14:45 , BASE3 , 2000-01-17 , 16:53
LEG_17_62 , AIR18 , 2000-01-17 , 11:30 , BASE3 , 2000-01-17 , 13:00
LEG_17_63 , BASE3 , 2000-01-17 , 13:55 , AIR11 , 2000-01-17 , 16:18
LEG_17_64 , AIR1 , 2000-01-17 , 15:50 , BASE3 , 2000-01-17 , 17:10
LEG_17_65 , BASE3 , 2000-01-17 , 18:00 , AIR18 , 2000-01-17 , 19:37
LEG_17_66 , AIR18 , 2000-01-17 , 15:35 , BASE3 , 2000-01-17 , 17:02
LEG_17_67 , BASE3 , 2000-01-17 , 17:55 , AIR19 , 2000-01-17 , 20:45
LEG_17_68 , AIR19 , 2000-01-17 , 21:40 , BASE3 , 2000-01-18 , 00:53
LEG_17_69 , BASE3 , 2000-01-17 , 02:05 , AIR18 , 2000-01-17 , 03:32
LEG_17_70 , BASE3 , 2000-01-17 , 02:35 , AIR36 , 2000-01-17 , 03:53
LEG_17_71 , AIR7 , 2000-01-17 , 23:55 , BASE3 , 2000-01-18 , 01:30
LEG_17_72 , BASE3 , 2000-01-17 , 13:45 , AIR20 , 2000-01-17 , 15:42
LEG_17_73 , AIR20 , 2000-01-17 , 10:20 , BASE3 , 2000-01-17 , 12:34
LEG_17_74 , AIR20 , 2000-01-17 , 18:55 , BASE3 , 2000-01-17 , 21:11
LEG_17_75 , BASE3 , 2000-01-17 , 22:00 , AIR20 , 2000-01-18 , 00:02
LEG_17_76 , BASE3 , 2000-01-17 , 18:10 , AIR8 , 2000-01-17 , 19:48
LEG_17_77 , AIR21 , 2000-01-17 , 17:30 , BASE1 , 2000-01-17 , 20:15
LEG_17_78 , BASE1 , 2000-01-17 , 18:21 , AIR12 , 2000-01-17 , 20:53
LEG_17_79 , AIR21 , 2000-01-17 , 21:35 , BASE1 , 2000-01-18 , 00:24
LEG_17_80 , AIR23 , 2000-01-17 , 11:45 , BASE2 , 2000-01-17 , 14:43
LEG_17_81 , BASE2 , 2000-01-17 , 15:57 , AIR22 , 2000-01-17 , 16:55
LEG_17_82 , AIR17 , 2000-01-17 , 23:15 , BASE2 , 2000-01-18 , 00:09
LEG_17_83 , BASE2 , 2000-01-17 , 00:55 , AIR23 , 2000-01-17 , 03:49
LEG_17_84 , AIR12 , 2000-01-17 , 12:05 , BASE1 , 2000-01-17 , 15:03
LEG_17_85 , BASE1 , 2000-01-17 , 16:18 , AIR24 , 2000-01-17 , 19:10
LEG_17_86 , AIR24 , 2000-01-17 , 20:10 , BASE1 , 2000-01-17 , 22:47
LEG_17_87 , BASE1 , 2000-01-17 , 00:14 , AIR26 , 2000-01-17 , 01:19
LEG_17_88 , AIR18 , 2000-01-17 , 18:05 , BASE1 , 2000-01-17 , 20:42
LEG_17_89 , BASE1 , 2000-01-17 , 22:07 , AIR24 , 2000-01-18 , 00:59
LEG_17_90 , BASE1 , 2000-01-17 , 18:09 , AIR15 , 2000-01-17 , 20:59
LEG_17_91 , AIR24 , 2000-01-17 , 14:10 , BASE1 , 2000-01-17 , 16:48
LEG_17_92 , BASE1 , 2000-01-17 , 02:01 , AIR24 , 2000-01-17 , 04:55
LEG_17_93 , AIR3 , 2000-01-17 , 21:40 , BASE1 , 2000-01-18 , 00:45
LEG_17_94 , BASE1 , 2000-01-17 , 20:30 , AIR7 , 2000-01-17 , 23:01
LEG_17_95 , AIR24 , 2000-01-17 , 16:40 , BASE1 , 2000-01-17 , 19:19
LEG_17_96 , AIR26 , 2000-01-17 , 11:40 , BASE1 , 2000-01-17 , 12:43
LEG_17_97 , BASE1 , 2000-01-17 , 14:15 , AIR25 , 2000-01-17 , 17:56
LEG_17_98 , BASE1 , 2000-01-17 , 18:06 , AIR26 , 2000-01-17 , 18:58
LEG_17_99 , AIR25 , 2000-01-17 , 13:50 , BASE1 , 2000-01-17 , 17:18
LEG_17_100 , BASE1 , 2000-01-17 , 22:15 , AIR25 , 2000-01-18 , 01:53
LEG_17_101 , AIR25 , 2000-01-17 , 19:10 , BASE1 , 2000-01-17 , 22:35
LEG_17_102 , AIR27 , 2000-01-17 , 16:05 , BASE1 , 2000-01-17 , 17:31
LEG_17_103 , AIR30 , 2000-01-17 , 11:45 , BASE1 , 2000-01-17 , 12:38
LEG_17_104 , BASE1 , 2000-01-17 , 14:00 , AIR27 , 2000-01-17 , 15:24
LEG_17_105 , BASE3 , 2000-01-17 , 13:45 , AIR18 , 2000-01-17 , 15:21
LEG_17_106 , AIR15 , 2000-01-17 , 11:05 , BASE3 , 2000-01-17 , 12:50
LEG_17_107 , AIR28 , 2000-01-17 , 12:10 , BASE2 , 2000-01-17 , 13:24
LEG_17_108 , BASE2 , 2000-01-17 , 14:37 , AIR12 , 2000-01-17 , 16:20
LEG_17_109 , AIR11 , 2000-01-17 , 14:00 , BASE2 , 2000-01-17 , 16:48
LEG_17_110 , BASE2 , 2000-01-17 , 17:44 , AIR20 , 2000-01-17 , 19:07
LEG_17_111 , AIR11 , 2000-01-17 , 17:15 , BASE2 , 2000-01-17 , 20:03
LEG_17_112 , AIR22 , 2000-01-17 , 17:35 , BASE2 , 2000-01-17 , 18:32
LEG_17_113 , BASE2 , 2000-01-17 , 19:21 , AIR11 , 2000-01-17 , 22:27
LEG_17_114 , AIR11 , 2000-01-17 , 23:25 , BASE2 , 2000-01-18 , 02:12
LEG_17_115 , AIR29 , 2000-01-17 , 20:05 , BASE1 , 2000-01-17 , 22:18
LEG_17_116 , BASE1 , 2000-01-17 , 23:45 , AIR30 , 2000-01-18 , 00:44
LEG_17_117 , AIR18 , 2000-01-17 , 13:00 , BASE1 , 2000-01-17 , 15:42
LEG_17_118 , BASE1 , 2000-01-17 , 16:36 , AIR29 , 2000-01-17 , 19:03
LEG_17_119 , AIR29 , 2000-01-17 , 14:40 , BASE1 , 2000-01-17 , 16:55
LEG_17_120 , BASE1 , 2000-01-17 , 18:10 , AIR21 , 2000-01-17 , 20:36
LEG_17_121 , BASE1 , 2000-01-17 , 02:15 , AIR29 , 2000-01-17 , 04:48
LEG_17_122 , AIR18 , 2000-01-17 , 22:35 , BASE1 , 2000-01-18 , 01:12
LEG_17_123 , AIR31 , 2000-01-17 , 14:05 , BASE1 , 2000-01-17 , 16:48
LEG_17_124 , BASE1 , 2000-01-17 , 18:03 , AIR3 , 2000-01-17 , 20:40
LEG_17_125 , BASE1 , 2000-01-17 , 16:23 , AIR31 , 2000-01-17 , 19:20
LEG_17_126 , AIR21 , 2000-01-17 , 12:10 , BASE1 , 2000-01-17 , 14:53
LEG_17_127 , BASE1 , 2000-01-17 , 00:09 , AIR18 , 2000-01-17 , 02:56
LEG_17_128 , AIR31 , 2000-01-17 , 20:10 , BASE1 , 2000-01-17 , 22:55
LEG_17_129 , BASE1 , 2000-01-17 , 01:58 , AIR31 , 2000-01-17 , 04:54
LEG_17_130 , AIR15 , 2000-01-17 , 21:50 , BASE1 , 2000-01-18 , 00:32
LEG_17_131 , BASE1 , 2000-01-17 , 22:03 , AIR31 , 2000-01-18 , 01:03
LEG_17_132 , AIR12 , 2000-01-17 , 17:40 , BASE1 , 2000-01-17 , 20:33
LEG_17_133 , AIR31 , 2000-01-17 , 11:53 , BASE1 , 2000-01-17 , 14:40
LEG_17_134 , BASE1 , 2000-01-17 , 15:43 , AIR20 , 2000-01-17 , 17:58
LEG_17_135 , BASE1 , 2000-01-17 , 16:41 , AIR32 , 2000-01-17 , 18:48
LEG_17_136 , BASE1 , 2000-01-17 , 15:34 , AIR9 , 2000-01-17 , 18:18
LEG_17_137 , AIR32 , 2000-01-17 , 12:25 , BASE1 , 2000-01-17 , 14:28
LEG_17_138 , AIR12 , 2000-01-17 , 21:50 , BASE1 , 2000-01-18 , 00:52
LEG_17_139 , BASE1 , 2000-01-17 , 02:06 , AIR32 , 2000-01-17 , 04:05
LEG_17_140 , BASE2 , 2000-01-17 , 21:07 , AIR27 , 2000-01-17 , 22:13
LEG_17_141 , BASE2 , 2000-01-17 , 01:10 , AIR3 , 2000-01-17 , 02:55
LEG_17_142 , AIR27 , 2000-01-17 , 23:00 , BASE2 , 2000-01-18 , 00:12
LEG_17_143 , AIR3 , 2000-01-17 , 13:20 , BASE2 , 2000-01-17 , 15:23
LEG_17_144 , BASE2 , 2000-01-17 , 16:08 , AIR17 , 2000-01-17 , 16:59
LEG_17_145 , BASE1 , 2000-01-17 , 23:35 , AIR21 , 2000-01-18 , 01:59
LEG_17_146 , AIR33 , 2000-01-17 , 19:10 , BASE1 , 2000-01-17 , 22:23
LEG_17_147 , BASE1 , 2000-01-17 , 14:23 , AIR33 , 2000-01-17 , 18:00
LEG_17_148 , AIR7 , 2000-01-17 , 12:45 , BASE1 , 2000-01-17 , 15:05
LEG_17_149 , BASE1 , 2000-01-17 , 16:27 , AIR34 , 2000-01-17 , 19:14
LEG_17_150 , AIR28 , 2000-01-17 , 23:00 , BASE1 , 2000-01-18 , 00:29
LEG_17_151 , BASE1 , 2000-01-17 , 02:11 , AIR34 , 2000-01-17 , 04:57
LEG_17_152 , AIR34 , 2000-01-17 , 14:10 , BASE1 , 2000-01-17 , 16:45
LEG_17_153 , AIR9 , 2000-01-17 , 17:29 , BASE1 , 2000-01-17 , 20:29
LEG_17_154 , BASE1 , 2000-01-17 , 21:52 , AIR34 , 2000-01-18 , 00:40
LEG_17_155 , BASE1 , 2000-01-17 , 20:00 , AIR28 , 2000-01-17 , 21:24
LEG_17_156 , AIR34 , 2000-01-17 , 16:15 , BASE1 , 2000-01-17 , 18:56
LEG_17_157 , BASE1 , 2000-01-17 , 23:51 , AIR15 , 2000-01-18 , 02:40
LEG_17_158 , AIR34 , 2000-01-17 , 20:20 , BASE1 , 2000-01-17 , 22:54
LEG_17_159 , BASE1 , 2000-01-17 , 14:10 , AIR35 , 2000-01-17 , 17:55
LEG_17_160 , AIR35 , 2000-01-17 , 19:05 , BASE1 , 2000-01-17 , 22:27
LEG_17_161 , AIR32 , 2000-01-17 , 20:15 , BASE1 , 2000-01-17 , 22:13
LEG_17_162 , AIR36 , 2000-01-17 , 12:15 , BASE2 , 2000-01-17 , 13:23
LEG_17_163 , BASE2 , 2000-01-17 , 14:45 , AIR21 , 2000-01-17 , 16:22
LEG_17_164 , AIR15 , 2000-01-17 , 17:15 , BASE2 , 2000-01-17 , 20:12
LEG_17_165 , BASE2 , 2000-01-17 , 21:12 , AIR17 , 2000-01-17 , 22:02
LEG_17_166 , AIR6 , 2000-01-17 , 10:30 , BASE2 , 2000-01-17 , 11:44
LEG_17_167 , BASE2 , 2000-01-17 , 13:09 , AIR15 , 2000-01-17 , 16:21
LEG_17_168 , AIR18 , 2000-01-17 , 14:20 , BASE1 , 2000-01-17 , 17:02
LEG_17_169 , BASE1 , 2000-01-17 , 12:04 , AIR18 , 2000-01-17 , 14:49
LEG_17_170 , AIR18 , 2000-01-17 , 16:05 , BASE1 , 2000-01-17 , 18:42
LEG_17_171 , AIR10 , 2000-01-17 , 11:45 , BASE1 , 2000-01-17 , 13:06
LEG_17_172 , BASE1 , 2000-01-17 , 14:26 , AIR18 , 2000-01-17 , 17:16
LEG_17_173 , AIR26 , 2000-01-17 , 19:50 , BASE1 , 2000-01-17 , 20:53
LEG_17_174 , BASE1 , 2000-01-17 , 21:56 , AIR18 , 2000-01-18 , 00:43
LEG_17_175 , BASE1 , 2000-01-17 , 18:31 , AIR18 , 2000-01-17 , 21:12
LEG_17_176 , BASE2 , 2000-01-17 , 13:20 , AIR38 , 2000-01-17 , 17:56
LEG_17_177 , BASE2 , 2000-01-17 , 01:08 , AIR14 , 2000-01-17 , 02:40
LEG_17_178 , AIR38 , 2000-01-17 , 19:15 , BASE2 , 2000-01-17 , 23:27
LEG_17_179 , AIR18 , 2000-01-17 , 12:10 , BASE2 , 2000-01-17 , 14:48
LEG_17_180 , BASE2 , 2000-01-17 , 15:58 , AIR9 , 2000-01-17 , 17:46
LEG_17_181 , AIR18 , 2000-01-17 , 16:55 , BASE2 , 2000-01-17 , 19:41
LEG_17_182 , BASE2 , 2000-01-17 , 20:58 , AIR16 , 2000-01-17 , 22:31
LEG_17_183 , BASE2 , 2000-01-17 , 13:00 , AIR18 , 2000-01-17 , 15:57
LEG_17_184 , BASE2 , 2000-01-17 , 17:43 , AIR5 , 2000-01-17 , 19:27
LEG_17_185 , AIR18 , 2000-01-17 , 14:00 , BASE2 , 2000-01-17 , 16:45
LEG_17_186 , AIR6 , 2000-01-17 , 13:45 , BASE2 , 2000-01-17 , 15:01
LEG_17_187 , BASE2 , 2000-01-17 , 16:04 , AIR18 , 2000-01-17 , 18:59
LEG_17_188 , AIR20 , 2000-01-17 , 16:35 , BASE2 , 2000-01-17 , 18:10
LEG_17_189 , BASE2 , 2000-01-17 , 19:23 , AIR18 , 2000-01-17 , 22:21
LEG_17_190 , AIR18 , 2000-01-17 , 21:00 , BASE2 , 2000-01-17 , 23:55
LEG_17_191 , BASE2 , 2000-01-17 , 01:20 , AIR6 , 2000-01-17 , 02:36
LEG_17_192 , BASE2 , 2000-01-17 , 23:07 , AIR18 , 2000-01-18 , 02:05
LEG_17_193 , BASE1 , 2000-01-17 , 18:15 , AIR39 , 2000-01-17 , 21:08
LEG_17_194 , BASE1 , 2000-01-17 , 23:50 , AIR39 , 2000-01-18 , 02:48
LEG_17_195 , AIR39 , 2000-01-17 , 12:00 , BASE1 , 2000-01-17 , 15:06
LEG_17_196 , AIR39 , 2000-01-17 , 21:53 , BASE1 , 2000-01-18 , 00:58
