#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_08_0 , AIR1 , 2000-01-08 , 12:00 , BASE1 , 2000-01-08 , 13:21
LEG_08_73 , BASE3 , 2000-01-08 , 22:00 , AIR20 , 2000-01-09 , 00:02
LEG_08_74 , BASE3 , 2000-01-08 , 18:10 , AIR8 , 2000-01-08 , 19:48
LEG_08_75 , AIR21 , 2000-01-08 , 17:30 , BASE1 , 2000-01-08 , 20:15
LEG_08_76 , BASE1 , 2000-01-08 , 18:21 , AIR12 , 2000-01-08 , 20:53
LEG_08_77 , AIR21 , 2000-01-08 , 21:35 , BASE1 , 2000-01-09 , 00:24
LEG_08_78 , AIR23 , 2000-01-08 , 11:45 , BASE2 , 2000-01-08 , 14:43
LEG_08_79 , BASE2 , 2000-01-08 , 15:57 , AIR22 , 2000-01-08 , 16:55
LEG_08_80 , AIR17 , 2000-01-08 , 23:15 , BASE2 , 2000-01-09 , 00:09
LEG_08_81 , BASE2 , 2000-01-08 , 00:55 , AIR23 , 2000-01-08 , 03:49
LEG_08_82 , AIR12 , 2000-01-08 , 12:05 , BASE1 , 2000-01-08 , 15:03
LEG_08_83 , BASE1 , 2000-01-08 , 16:18 , AIR24 , 2000-01-08 , 19:10
LEG_08_84 , AIR24 , 2000-01-08 , 20:10 , BASE1 , 2000-01-08 , 22:47
LEG_08_85 , BASE1 , 2000-01-08 , 00:14 , AIR26 , 2000-01-08 , 01:19
LEG_08_86 , AIR18 , 2000-01-08 , 18:05 , BASE1 , 2000-01-08 , 20:42
LEG_08_87 , BASE1 , 2000-01-08 , 22:07 , AIR24 , 2000-01-09 , 00:59
LEG_08_88 , BASE1 , 2000-01-08 , 18:09 , AIR15 , 2000-01-08 , 20:59
LEG_08_89 , AIR24 , 2000-01-08 , 14:10 , BASE1 , 2000-01-08 , 16:48
LEG_08_90 , BASE1 , 2000-01-08 , 02:01 , AIR24 , 2000-01-08 , 04:55
LEG_08_91 , AIR3 , 2000-01-08 , 21:40 , BASE1 , 2000-01-09 , 00:45
LEG_08_92 , BASE1 , 2000-01-08 , 20:30 , AIR7 , 2000-01-08 , 23:01
LEG_08_93 , AIR24 , 2000-01-08 , 16:40 , BASE1 , 2000-01-08 , 19:19
LEG_08_94 , AIR26 , 2000-01-08 , 11:40 , BASE1 , 2000-01-08 , 12:43
LEG_08_95 , BASE1 , 2000-01-08 , 14:15 , AIR25 , 2000-01-08 , 17:56
LEG_08_96 , BASE1 , 2000-01-08 , 18:06 , AIR26 , 2000-01-08 , 18:58
LEG_08_97 , AIR25 , 2000-01-08 , 13:50 , BASE1 , 2000-01-08 , 17:18
LEG_08_98 , BASE1 , 2000-01-08 , 22:15 , AIR25 , 2000-01-09 , 01:53
LEG_08_99 , AIR25 , 2000-01-08 , 19:10 , BASE1 , 2000-01-08 , 22:35
LEG_08_100 , AIR27 , 2000-01-08 , 16:05 , BASE1 , 2000-01-08 , 17:31
LEG_08_101 , AIR30 , 2000-01-08 , 11:45 , BASE1 , 2000-01-08 , 12:38
LEG_08_102 , BASE1 , 2000-01-08 , 14:00 , AIR27 , 2000-01-08 , 15:24
LEG_08_103 , BASE3 , 2000-01-08 , 13:45 , AIR18 , 2000-01-08 , 15:21
LEG_08_104 , AIR15 , 2000-01-08 , 11:05 , BASE3 , 2000-01-08 , 12:50
LEG_08_105 , AIR28 , 2000-01-08 , 12:10 , BASE2 , 2000-01-08 , 13:24
LEG_08_106 , BASE2 , 2000-01-08 , 14:37 , AIR12 , 2000-01-08 , 16:20
LEG_08_107 , AIR11 , 2000-01-08 , 17:15 , BASE2 , 2000-01-08 , 20:03
LEG_08_108 , AIR22 , 2000-01-08 , 17:35 , BASE2 , 2000-01-08 , 18:32
LEG_08_109 , BASE2 , 2000-01-08 , 19:21 , AIR11 , 2000-01-08 , 22:27
LEG_08_110 , AIR11 , 2000-01-08 , 23:25 , BASE2 , 2000-01-09 , 02:12
LEG_08_111 , AIR29 , 2000-01-08 , 20:05 , BASE1 , 2000-01-08 , 22:18
LEG_08_112 , BASE1 , 2000-01-08 , 23:45 , AIR30 , 2000-01-09 , 00:44
LEG_08_113 , AIR18 , 2000-01-08 , 13:00 , BASE1 , 2000-01-08 , 15:42
LEG_08_114 , BASE1 , 2000-01-08 , 16:36 , AIR29 , 2000-01-08 , 19:03
LEG_08_115 , AIR29 , 2000-01-08 , 14:40 , BASE1 , 2000-01-08 , 16:55
LEG_08_116 , BASE1 , 2000-01-08 , 18:10 , AIR21 , 2000-01-08 , 20:36
LEG_08_117 , BASE1 , 2000-01-08 , 02:15 , AIR29 , 2000-01-08 , 04:48
LEG_08_118 , AIR18 , 2000-01-08 , 22:35 , BASE1 , 2000-01-09 , 01:12
LEG_08_119 , AIR31 , 2000-01-08 , 14:05 , BASE1 , 2000-01-08 , 16:48
LEG_08_120 , BASE1 , 2000-01-08 , 18:03 , AIR3 , 2000-01-08 , 20:40
LEG_08_121 , BASE1 , 2000-01-08 , 16:23 , AIR31 , 2000-01-08 , 19:20
LEG_08_122 , AIR21 , 2000-01-08 , 12:10 , BASE1 , 2000-01-08 , 14:53
LEG_08_123 , BASE1 , 2000-01-08 , 00:09 , AIR18 , 2000-01-08 , 02:56
LEG_08_124 , AIR31 , 2000-01-08 , 20:10 , BASE1 , 2000-01-08 , 22:55
LEG_08_125 , BASE1 , 2000-01-08 , 01:58 , AIR31 , 2000-01-08 , 04:54
LEG_08_126 , AIR15 , 2000-01-08 , 21:50 , BASE1 , 2000-01-09 , 00:32
LEG_08_127 , BASE1 , 2000-01-08 , 22:03 , AIR31 , 2000-01-09 , 01:03
LEG_08_128 , AIR12 , 2000-01-08 , 17:40 , BASE1 , 2000-01-08 , 20:33
LEG_08_129 , AIR31 , 2000-01-08 , 11:53 , BASE1 , 2000-01-08 , 14:40
LEG_08_130 , BASE1 , 2000-01-08 , 15:43 , AIR20 , 2000-01-08 , 17:58
LEG_08_131 , BASE1 , 2000-01-08 , 16:41 , AIR32 , 2000-01-08 , 18:48
LEG_08_132 , BASE1 , 2000-01-08 , 15:34 , AIR9 , 2000-01-08 , 18:18
LEG_08_133 , AIR32 , 2000-01-08 , 12:25 , BASE1 , 2000-01-08 , 14:28
LEG_08_134 , AIR12 , 2000-01-08 , 21:50 , BASE1 , 2000-01-09 , 00:52
LEG_08_135 , BASE1 , 2000-01-08 , 02:06 , AIR32 , 2000-01-08 , 04:05
LEG_08_136 , BASE2 , 2000-01-08 , 21:07 , AIR27 , 2000-01-08 , 22:13
LEG_08_137 , BASE2 , 2000-01-08 , 01:10 , AIR3 , 2000-01-08 , 02:55
LEG_08_138 , AIR27 , 2000-01-08 , 23:00 , BASE2 , 2000-01-09 , 00:12
LEG_08_139 , AIR3 , 2000-01-08 , 13:20 , BASE2 , 2000-01-08 , 15:23
LEG_08_140 , BASE2 , 2000-01-08 , 16:08 , AIR17 , 2000-01-08 , 16:59
LEG_08_141 , BASE1 , 2000-01-08 , 23:35 , AIR21 , 2000-01-09 , 01:59
LEG_08_142 , AIR33 , 2000-01-08 , 19:10 , BASE1 , 2000-01-08 , 22:23
LEG_08_143 , BASE1 , 2000-01-08 , 14:23 , AIR33 , 2000-01-08 , 18:00
LEG_08_144 , AIR7 , 2000-01-08 , 12:45 , BASE1 , 2000-01-08 , 15:05
LEG_08_145 , BASE1 , 2000-01-08 , 16:27 , AIR34 , 2000-01-08 , 19:14
LEG_08_146 , AIR28 , 2000-01-08 , 23:00 , BASE1 , 2000-01-09 , 00:29
LEG_08_147 , BASE1 , 2000-01-08 , 02:11 , AIR34 , 2000-01-08 , 04:57
LEG_08_148 , AIR34 , 2000-01-08 , 14:10 , BASE1 , 2000-01-08 , 16:45
LEG_08_149 , AIR9 , 2000-01-08 , 17:29 , BASE1 , 2000-01-08 , 20:29
LEG_08_150 , BASE1 , 2000-01-08 , 21:52 , AIR34 , 2000-01-09 , 00:40
LEG_08_151 , BASE1 , 2000-01-08 , 20:00 , AIR28 , 2000-01-08 , 21:24
LEG_08_152 , AIR34 , 2000-01-08 , 16:15 , BASE1 , 2000-01-08 , 18:56
LEG_08_153 , BASE1 , 2000-01-08 , 23:51 , AIR15 , 2000-01-09 , 02:40
LEG_08_154 , AIR34 , 2000-01-08 , 20:20 , BASE1 , 2000-01-08 , 22:54
LEG_08_155 , BASE1 , 2000-01-08 , 14:10 , AIR35 , 2000-01-08 , 17:55
LEG_08_156 , AIR35 , 2000-01-08 , 19:05 , BASE1 , 2000-01-08 , 22:27
LEG_08_157 , AIR32 , 2000-01-08 , 20:15 , BASE1 , 2000-01-08 , 22:13
LEG_08_158 , AIR36 , 2000-01-08 , 12:15 , BASE2 , 2000-01-08 , 13:23
LEG_08_159 , BASE2 , 2000-01-08 , 14:45 , AIR21 , 2000-01-08 , 16:22
LEG_08_160 , AIR15 , 2000-01-08 , 17:15 , BASE2 , 2000-01-08 , 20:12
LEG_08_161 , BASE2 , 2000-01-08 , 21:12 , AIR17 , 2000-01-08 , 22:02
LEG_08_162 , AIR6 , 2000-01-08 , 10:30 , BASE2 , 2000-01-08 , 11:44
LEG_08_163 , BASE2 , 2000-01-08 , 13:09 , AIR15 , 2000-01-08 , 16:21
LEG_08_164 , AIR18 , 2000-01-08 , 14:20 , BASE1 , 2000-01-08 , 17:02
LEG_08_165 , BASE1 , 2000-01-08 , 12:04 , AIR18 , 2000-01-08 , 14:49
LEG_08_166 , AIR18 , 2000-01-08 , 16:05 , BASE1 , 2000-01-08 , 18:42
LEG_08_167 , AIR10 , 2000-01-08 , 11:45 , BASE1 , 2000-01-08 , 13:06
LEG_08_168 , BASE1 , 2000-01-08 , 14:26 , AIR18 , 2000-01-08 , 17:16
LEG_08_169 , AIR26 , 2000-01-08 , 19:50 , BASE1 , 2000-01-08 , 20:53
LEG_08_170 , BASE1 , 2000-01-08 , 21:56 , AIR18 , 2000-01-09 , 00:43
LEG_08_171 , BASE1 , 2000-01-08 , 18:31 , AIR18 , 2000-01-08 , 21:12
LEG_08_172 , BASE2 , 2000-01-08 , 13:20 , AIR38 , 2000-01-08 , 17:56
LEG_08_173 , BASE2 , 2000-01-08 , 01:08 , AIR14 , 2000-01-08 , 02:40
LEG_08_174 , AIR38 , 2000-01-08 , 19:15 , BASE2 , 2000-01-08 , 23:27
LEG_08_175 , AIR18 , 2000-01-08 , 12:10 , BASE2 , 2000-01-08 , 14:48
LEG_08_176 , BASE2 , 2000-01-08 , 15:58 , AIR9 , 2000-01-08 , 17:46
LEG_08_177 , AIR18 , 2000-01-08 , 16:55 , BASE2 , 2000-01-08 , 19:41
LEG_08_178 , BASE2 , 2000-01-08 , 20:58 , AIR16 , 2000-01-08 , 22:31
LEG_08_179 , BASE2 , 2000-01-08 , 13:00 , AIR18 , 2000-01-08 , 15:57
LEG_08_180 , BASE2 , 2000-01-08 , 17:43 , AIR5 , 2000-01-08 , 19:27
LEG_08_181 , AIR18 , 2000-01-08 , 14:00 , BASE2 , 2000-01-08 , 16:45
LEG_08_182 , AIR6 , 2000-01-08 , 13:45 , BASE2 , 2000-01-08 , 15:01
LEG_08_183 , BASE2 , 2000-01-08 , 16:04 , AIR18 , 2000-01-08 , 18:59
LEG_08_184 , AIR20 , 2000-01-08 , 16:35 , BASE2 , 2000-01-08 , 18:10
LEG_08_185 , BASE2 , 2000-01-08 , 19:23 , AIR18 , 2000-01-08 , 22:21
LEG_08_186 , AIR18 , 2000-01-08 , 21:00 , BASE2 , 2000-01-08 , 23:55
LEG_08_187 , BASE2 , 2000-01-08 , 01:20 , AIR6 , 2000-01-08 , 02:36
LEG_08_188 , BASE2 , 2000-01-08 , 23:07 , AIR18 , 2000-01-09 , 02:05
LEG_08_189 , BASE1 , 2000-01-08 , 18:15 , AIR39 , 2000-01-08 , 21:08
LEG_08_190 , BASE1 , 2000-01-08 , 23:50 , AIR39 , 2000-01-09 , 02:48
LEG_08_191 , AIR39 , 2000-01-08 , 12:00 , BASE1 , 2000-01-08 , 15:06
LEG_08_192 , AIR39 , 2000-01-08 , 21:53 , BASE1 , 2000-01-09 , 00:58
