#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_12_0 , AIR1 , 2000-01-12 , 12:00 , BASE1 , 2000-01-12 , 13:21
LEG_12_69 , BASE3 , 2000-01-12 , 18:10 , AIR8 , 2000-01-12 , 19:48
LEG_12_70 , BASE1 , 2000-01-12 , 12:19 , AIR12 , 2000-01-12 , 14:49
LEG_12_71 , BASE1 , 2000-01-12 , 18:21 , AIR12 , 2000-01-12 , 20:53
LEG_12_72 , AIR21 , 2000-01-12 , 21:35 , BASE1 , 2000-01-13 , 00:24
LEG_12_73 , AIR23 , 2000-01-12 , 11:45 , BASE2 , 2000-01-12 , 14:43
LEG_12_74 , BASE2 , 2000-01-12 , 00:55 , AIR23 , 2000-01-12 , 03:49
LEG_12_75 , AIR12 , 2000-01-12 , 12:05 , BASE1 , 2000-01-12 , 15:03
LEG_12_76 , BASE1 , 2000-01-12 , 16:18 , AIR24 , 2000-01-12 , 19:10
LEG_12_77 , AIR24 , 2000-01-12 , 20:10 , BASE1 , 2000-01-12 , 22:47
LEG_12_78 , BASE1 , 2000-01-12 , 00:14 , AIR26 , 2000-01-12 , 01:19
LEG_12_79 , AIR18 , 2000-01-12 , 18:05 , BASE1 , 2000-01-12 , 20:42
LEG_12_80 , BASE1 , 2000-01-12 , 22:07 , AIR24 , 2000-01-13 , 00:59
LEG_12_81 , BASE1 , 2000-01-12 , 18:09 , AIR15 , 2000-01-12 , 20:59
LEG_12_82 , AIR24 , 2000-01-12 , 14:10 , BASE1 , 2000-01-12 , 16:48
LEG_12_83 , BASE1 , 2000-01-12 , 02:01 , AIR24 , 2000-01-12 , 04:55
LEG_12_84 , AIR3 , 2000-01-12 , 21:40 , BASE1 , 2000-01-13 , 00:45
LEG_12_85 , BASE1 , 2000-01-12 , 20:30 , AIR7 , 2000-01-12 , 23:01
LEG_12_86 , AIR24 , 2000-01-12 , 16:40 , BASE1 , 2000-01-12 , 19:19
LEG_12_87 , AIR26 , 2000-01-12 , 11:40 , BASE1 , 2000-01-12 , 12:43
LEG_12_88 , BASE1 , 2000-01-12 , 18:06 , AIR26 , 2000-01-12 , 18:58
LEG_12_89 , AIR25 , 2000-01-12 , 13:50 , BASE1 , 2000-01-12 , 17:18
LEG_12_90 , BASE1 , 2000-01-12 , 22:15 , AIR25 , 2000-01-13 , 01:53
LEG_12_91 , AIR36 , 2000-01-12 , 13:10 , BASE1 , 2000-01-12 , 14:58
LEG_12_92 , BASE1 , 2000-01-12 , 15:17 , AIR40 , 2000-01-12 , 17:38
LEG_12_93 , AIR30 , 2000-01-12 , 11:45 , BASE1 , 2000-01-12 , 12:38
LEG_12_94 , AIR40 , 2000-01-12 , 18:39 , BASE1 , 2000-01-12 , 21:14
LEG_12_95 , BASE3 , 2000-01-12 , 13:45 , AIR18 , 2000-01-12 , 15:21
LEG_12_96 , BASE2 , 2000-01-12 , 23:24 , AIR17 , 2000-01-13 , 00:16
LEG_12_97 , AIR15 , 2000-01-12 , 11:05 , BASE3 , 2000-01-12 , 12:50
LEG_12_98 , AIR28 , 2000-01-12 , 12:10 , BASE2 , 2000-01-12 , 13:24
LEG_12_99 , BASE2 , 2000-01-12 , 14:37 , AIR12 , 2000-01-12 , 16:20
LEG_12_100 , AIR12 , 2000-01-12 , 16:00 , BASE2 , 2000-01-12 , 18:01
LEG_12_101 , AIR9 , 2000-01-12 , 20:10 , BASE2 , 2000-01-12 , 22:17
LEG_12_102 , AIR11 , 2000-01-12 , 17:15 , BASE2 , 2000-01-12 , 20:03
LEG_12_103 , BASE2 , 2000-01-12 , 16:12 , AIR11 , 2000-01-12 , 19:23
LEG_12_104 , AIR29 , 2000-01-12 , 20:05 , BASE1 , 2000-01-12 , 22:18
LEG_12_105 , BASE1 , 2000-01-12 , 23:45 , AIR30 , 2000-01-13 , 00:44
LEG_12_106 , AIR18 , 2000-01-12 , 13:00 , BASE1 , 2000-01-12 , 15:42
LEG_12_107 , BASE1 , 2000-01-12 , 16:36 , AIR29 , 2000-01-12 , 19:03
LEG_12_108 , AIR29 , 2000-01-12 , 14:40 , BASE1 , 2000-01-12 , 16:55
LEG_12_109 , BASE1 , 2000-01-12 , 18:10 , AIR21 , 2000-01-12 , 20:36
LEG_12_110 , BASE1 , 2000-01-12 , 02:15 , AIR29 , 2000-01-12 , 04:48
LEG_12_111 , AIR18 , 2000-01-12 , 22:35 , BASE1 , 2000-01-13 , 01:12
LEG_12_112 , AIR31 , 2000-01-12 , 14:05 , BASE1 , 2000-01-12 , 16:48
LEG_12_113 , BASE1 , 2000-01-12 , 18:03 , AIR3 , 2000-01-12 , 20:40
LEG_12_114 , BASE1 , 2000-01-12 , 16:23 , AIR31 , 2000-01-12 , 19:20
LEG_12_115 , AIR21 , 2000-01-12 , 12:10 , BASE1 , 2000-01-12 , 14:53
LEG_12_116 , BASE1 , 2000-01-12 , 00:09 , AIR18 , 2000-01-12 , 02:56
LEG_12_117 , AIR31 , 2000-01-12 , 20:10 , BASE1 , 2000-01-12 , 22:55
LEG_12_118 , BASE1 , 2000-01-12 , 01:58 , AIR31 , 2000-01-12 , 04:54
LEG_12_119 , AIR15 , 2000-01-12 , 21:50 , BASE1 , 2000-01-13 , 00:32
LEG_12_120 , BASE1 , 2000-01-12 , 22:03 , AIR31 , 2000-01-13 , 01:03
LEG_12_121 , AIR12 , 2000-01-12 , 17:40 , BASE1 , 2000-01-12 , 20:33
LEG_12_122 , AIR31 , 2000-01-12 , 11:53 , BASE1 , 2000-01-12 , 14:40
LEG_12_123 , BASE1 , 2000-01-12 , 15:43 , AIR20 , 2000-01-12 , 17:58
LEG_12_124 , BASE1 , 2000-01-12 , 16:41 , AIR32 , 2000-01-12 , 18:48
LEG_12_125 , BASE1 , 2000-01-12 , 15:34 , AIR9 , 2000-01-12 , 18:18
LEG_12_126 , AIR32 , 2000-01-12 , 12:25 , BASE1 , 2000-01-12 , 14:28
LEG_12_127 , AIR12 , 2000-01-12 , 21:50 , BASE1 , 2000-01-13 , 00:52
LEG_12_128 , BASE1 , 2000-01-12 , 02:06 , AIR32 , 2000-01-12 , 04:05
LEG_12_129 , BASE2 , 2000-01-12 , 01:10 , AIR3 , 2000-01-12 , 02:55
LEG_12_130 , AIR3 , 2000-01-12 , 13:20 , BASE2 , 2000-01-12 , 15:23
LEG_12_131 , BASE1 , 2000-01-12 , 23:35 , AIR21 , 2000-01-13 , 01:59
LEG_12_132 , AIR33 , 2000-01-12 , 19:10 , BASE1 , 2000-01-12 , 22:23
LEG_12_133 , BASE1 , 2000-01-12 , 14:23 , AIR33 , 2000-01-12 , 18:00
LEG_12_134 , AIR7 , 2000-01-12 , 12:45 , BASE1 , 2000-01-12 , 15:05
LEG_12_135 , BASE1 , 2000-01-12 , 16:27 , AIR34 , 2000-01-12 , 19:14
LEG_12_136 , AIR28 , 2000-01-12 , 23:00 , BASE1 , 2000-01-13 , 00:29
LEG_12_137 , BASE1 , 2000-01-12 , 02:11 , AIR34 , 2000-01-12 , 04:57
LEG_12_138 , AIR34 , 2000-01-12 , 14:10 , BASE1 , 2000-01-12 , 16:45
LEG_12_139 , AIR9 , 2000-01-12 , 17:29 , BASE1 , 2000-01-12 , 20:29
LEG_12_140 , BASE1 , 2000-01-12 , 21:52 , AIR34 , 2000-01-13 , 00:40
LEG_12_141 , BASE1 , 2000-01-12 , 20:00 , AIR28 , 2000-01-12 , 21:24
LEG_12_142 , AIR34 , 2000-01-12 , 16:15 , BASE1 , 2000-01-12 , 18:56
LEG_12_143 , BASE1 , 2000-01-12 , 23:51 , AIR15 , 2000-01-13 , 02:40
LEG_12_144 , AIR34 , 2000-01-12 , 20:20 , BASE1 , 2000-01-12 , 22:54
LEG_12_145 , BASE1 , 2000-01-12 , 21:55 , BASE2 , 2000-01-12 , 23:47
LEG_12_146 , BASE1 , 2000-01-12 , 14:10 , AIR35 , 2000-01-12 , 17:55
LEG_12_147 , AIR35 , 2000-01-12 , 19:05 , BASE1 , 2000-01-12 , 22:27
LEG_12_148 , AIR32 , 2000-01-12 , 20:15 , BASE1 , 2000-01-12 , 22:13
LEG_12_149 , AIR15 , 2000-01-12 , 17:15 , BASE2 , 2000-01-12 , 20:12
LEG_12_150 , AIR6 , 2000-01-12 , 10:30 , BASE2 , 2000-01-12 , 11:44
LEG_12_151 , BASE2 , 2000-01-12 , 13:09 , AIR15 , 2000-01-12 , 16:21
LEG_12_152 , AIR18 , 2000-01-12 , 14:20 , BASE1 , 2000-01-12 , 17:02
LEG_12_153 , BASE1 , 2000-01-12 , 12:04 , AIR18 , 2000-01-12 , 14:49
LEG_12_154 , AIR18 , 2000-01-12 , 16:05 , BASE1 , 2000-01-12 , 18:42
LEG_12_155 , AIR10 , 2000-01-12 , 11:45 , BASE1 , 2000-01-12 , 13:06
LEG_12_156 , BASE1 , 2000-01-12 , 14:26 , AIR18 , 2000-01-12 , 17:16
LEG_12_157 , AIR26 , 2000-01-12 , 19:50 , BASE1 , 2000-01-12 , 20:53
LEG_12_158 , BASE1 , 2000-01-12 , 21:56 , AIR18 , 2000-01-13 , 00:43
LEG_12_159 , BASE1 , 2000-01-12 , 18:31 , AIR18 , 2000-01-12 , 21:12
LEG_12_160 , BASE2 , 2000-01-12 , 13:20 , AIR38 , 2000-01-12 , 17:56
LEG_12_161 , BASE2 , 2000-01-12 , 01:08 , AIR14 , 2000-01-12 , 02:40
LEG_12_162 , AIR38 , 2000-01-12 , 19:15 , BASE2 , 2000-01-12 , 23:27
LEG_12_163 , AIR18 , 2000-01-12 , 12:10 , BASE2 , 2000-01-12 , 14:48
LEG_12_164 , BASE2 , 2000-01-12 , 15:58 , AIR9 , 2000-01-12 , 17:46
LEG_12_165 , AIR18 , 2000-01-12 , 16:55 , BASE2 , 2000-01-12 , 19:41
LEG_12_166 , BASE2 , 2000-01-12 , 20:58 , AIR16 , 2000-01-12 , 22:31
LEG_12_167 , BASE2 , 2000-01-12 , 13:00 , AIR18 , 2000-01-12 , 15:57
LEG_12_168 , BASE2 , 2000-01-12 , 17:43 , AIR5 , 2000-01-12 , 19:27
LEG_12_169 , AIR18 , 2000-01-12 , 14:00 , BASE2 , 2000-01-12 , 16:45
LEG_12_170 , AIR6 , 2000-01-12 , 13:45 , BASE2 , 2000-01-12 , 15:01
LEG_12_171 , BASE2 , 2000-01-12 , 16:04 , AIR18 , 2000-01-12 , 18:59
LEG_12_172 , AIR20 , 2000-01-12 , 16:35 , BASE2 , 2000-01-12 , 18:10
LEG_12_173 , AIR18 , 2000-01-12 , 21:00 , BASE2 , 2000-01-12 , 23:55
LEG_12_174 , BASE2 , 2000-01-12 , 01:20 , AIR6 , 2000-01-12 , 02:36
LEG_12_175 , BASE2 , 2000-01-12 , 23:07 , AIR18 , 2000-01-13 , 02:05
LEG_12_176 , BASE1 , 2000-01-12 , 18:15 , AIR39 , 2000-01-12 , 21:08
LEG_12_177 , BASE1 , 2000-01-12 , 23:50 , AIR39 , 2000-01-13 , 02:48
LEG_12_178 , AIR39 , 2000-01-12 , 12:00 , BASE1 , 2000-01-12 , 15:06
LEG_12_179 , AIR39 , 2000-01-12 , 21:53 , BASE1 , 2000-01-13 , 00:58
LEG_12_180 , BASE2 , 2000-01-12 , 13:17 , AIR5 , 2000-01-12 , 15:05
