#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_07_0 , AIR1 , 2000-01-07 , 12:00 , BASE1 , 2000-01-07 , 13:21
LEG_07_39 , BASE2 , 2000-01-07 , 13:03 , AIR1 , 2000-01-07 , 15:05
LEG_07_40 , AIR3 , 2000-01-07 , 10:00 , BASE2 , 2000-01-07 , 12:04
LEG_07_41 , AIR7 , 2000-01-07 , 14:10 , BASE2 , 2000-01-07 , 16:51
LEG_07_42 , BASE2 , 2000-01-07 , 17:38 , AIR3 , 2000-01-07 , 19:23
LEG_07_43 , BASE2 , 2000-01-07 , 12:58 , AIR7 , 2000-01-07 , 15:41
LEG_07_44 , AIR5 , 2000-01-07 , 10:05 , BASE2 , 2000-01-07 , 12:07
LEG_07_45 , AIR7 , 2000-01-07 , 17:30 , BASE2 , 2000-01-07 , 20:08
LEG_07_46 , BASE2 , 2000-01-07 , 21:13 , AIR3 , 2000-01-07 , 23:06
LEG_07_47 , AIR16 , 2000-01-07 , 13:00 , BASE2 , 2000-01-07 , 14:43
LEG_07_48 , BASE2 , 2000-01-07 , 16:27 , AIR7 , 2000-01-07 , 19:22
LEG_07_49 , AIR7 , 2000-01-07 , 23:20 , BASE2 , 2000-01-08 , 01:55
LEG_07_50 , AIR3 , 2000-01-07 , 20:10 , BASE2 , 2000-01-07 , 22:17
LEG_07_51 , BASE2 , 2000-01-07 , 23:05 , AIR7 , 2000-01-08 , 02:01
LEG_07_52 , BASE2 , 2000-01-07 , 00:52 , AIR5 , 2000-01-07 , 02:33
LEG_07_53 , AIR7 , 2000-01-07 , 21:00 , BASE2 , 2000-01-07 , 23:43
LEG_07_54 , BASE2 , 2000-01-07 , 19:43 , AIR7 , 2000-01-07 , 22:29
LEG_07_55 , AIR17 , 2000-01-07 , 17:46 , BASE2 , 2000-01-07 , 18:37
LEG_07_56 , BASE3 , 2000-01-07 , 22:10 , AIR11 , 2000-01-08 , 00:35
LEG_07_57 , AIR18 , 2000-01-07 , 19:45 , BASE3 , 2000-01-07 , 21:17
LEG_07_58 , AIR11 , 2000-01-07 , 22:55 , BASE3 , 2000-01-08 , 01:05
LEG_07_59 , AIR11 , 2000-01-07 , 14:45 , BASE3 , 2000-01-07 , 16:53
LEG_07_60 , AIR18 , 2000-01-07 , 11:30 , BASE3 , 2000-01-07 , 13:00
LEG_07_61 , BASE3 , 2000-01-07 , 13:55 , AIR11 , 2000-01-07 , 16:18
LEG_07_62 , AIR1 , 2000-01-07 , 15:50 , BASE3 , 2000-01-07 , 17:10
LEG_07_63 , BASE3 , 2000-01-07 , 18:00 , AIR18 , 2000-01-07 , 19:37
LEG_07_64 , AIR18 , 2000-01-07 , 15:35 , BASE3 , 2000-01-07 , 17:02
LEG_07_65 , BASE3 , 2000-01-07 , 17:55 , AIR19 , 2000-01-07 , 20:45
LEG_07_66 , AIR19 , 2000-01-07 , 21:40 , BASE3 , 2000-01-08 , 00:53
LEG_07_67 , BASE3 , 2000-01-07 , 02:05 , AIR18 , 2000-01-07 , 03:32
LEG_07_68 , BASE3 , 2000-01-07 , 02:35 , AIR36 , 2000-01-07 , 03:53
LEG_07_69 , AIR7 , 2000-01-07 , 23:55 , BASE3 , 2000-01-08 , 01:30
LEG_07_70 , BASE3 , 2000-01-07 , 13:45 , AIR20 , 2000-01-07 , 15:42
LEG_07_71 , AIR20 , 2000-01-07 , 10:20 , BASE3 , 2000-01-07 , 12:34
LEG_07_72 , AIR20 , 2000-01-07 , 18:55 , BASE3 , 2000-01-07 , 21:11
LEG_07_73 , BASE3 , 2000-01-07 , 22:00 , AIR20 , 2000-01-08 , 00:02
LEG_07_74 , BASE3 , 2000-01-07 , 18:10 , AIR8 , 2000-01-07 , 19:48
LEG_07_75 , AIR21 , 2000-01-07 , 17:30 , BASE1 , 2000-01-07 , 20:15
LEG_07_76 , BASE1 , 2000-01-07 , 18:21 , AIR12 , 2000-01-07 , 20:53
LEG_07_77 , AIR21 , 2000-01-07 , 21:35 , BASE1 , 2000-01-08 , 00:24
LEG_07_78 , AIR23 , 2000-01-07 , 11:45 , BASE2 , 2000-01-07 , 14:43
LEG_07_79 , BASE2 , 2000-01-07 , 15:57 , AIR22 , 2000-01-07 , 16:55
LEG_07_80 , AIR17 , 2000-01-07 , 23:15 , BASE2 , 2000-01-08 , 00:09
LEG_07_81 , BASE2 , 2000-01-07 , 00:55 , AIR23 , 2000-01-07 , 03:49
LEG_07_82 , AIR12 , 2000-01-07 , 12:05 , BASE1 , 2000-01-07 , 15:03
LEG_07_83 , BASE1 , 2000-01-07 , 16:18 , AIR24 , 2000-01-07 , 19:10
LEG_07_84 , AIR24 , 2000-01-07 , 20:10 , BASE1 , 2000-01-07 , 22:47
LEG_07_85 , BASE1 , 2000-01-07 , 00:14 , AIR26 , 2000-01-07 , 01:19
LEG_07_86 , AIR18 , 2000-01-07 , 18:05 , BASE1 , 2000-01-07 , 20:42
LEG_07_87 , BASE1 , 2000-01-07 , 22:07 , AIR24 , 2000-01-08 , 00:59
LEG_07_88 , BASE1 , 2000-01-07 , 18:09 , AIR15 , 2000-01-07 , 20:59
LEG_07_89 , AIR24 , 2000-01-07 , 14:10 , BASE1 , 2000-01-07 , 16:48
LEG_07_90 , BASE1 , 2000-01-07 , 02:01 , AIR24 , 2000-01-07 , 04:55
LEG_07_91 , AIR3 , 2000-01-07 , 21:40 , BASE1 , 2000-01-08 , 00:45
LEG_07_92 , BASE1 , 2000-01-07 , 20:30 , AIR7 , 2000-01-07 , 23:01
LEG_07_93 , AIR24 , 2000-01-07 , 16:40 , BASE1 , 2000-01-07 , 19:19
LEG_07_94 , AIR26 , 2000-01-07 , 11:40 , BASE1 , 2000-01-07 , 12:43
LEG_07_95 , BASE1 , 2000-01-07 , 14:15 , AIR25 , 2000-01-07 , 17:56
LEG_07_96 , BASE1 , 2000-01-07 , 18:06 , AIR26 , 2000-01-07 , 18:58
LEG_07_97 , AIR25 , 2000-01-07 , 13:50 , BASE1 , 2000-01-07 , 17:18
LEG_07_98 , BASE1 , 2000-01-07 , 22:15 , AIR25 , 2000-01-08 , 01:53
LEG_07_99 , AIR25 , 2000-01-07 , 19:10 , BASE1 , 2000-01-07 , 22:35
LEG_07_100 , AIR27 , 2000-01-07 , 16:05 , BASE1 , 2000-01-07 , 17:31
LEG_07_101 , BASE1 , 2000-01-07 , 14:00 , AIR27 , 2000-01-07 , 15:24
LEG_07_102 , BASE3 , 2000-01-07 , 13:45 , AIR18 , 2000-01-07 , 15:21
LEG_07_103 , AIR15 , 2000-01-07 , 11:05 , BASE3 , 2000-01-07 , 12:50
LEG_07_104 , AIR28 , 2000-01-07 , 12:10 , BASE2 , 2000-01-07 , 13:24
LEG_07_105 , BASE2 , 2000-01-07 , 14:37 , AIR12 , 2000-01-07 , 16:20
LEG_07_106 , AIR11 , 2000-01-07 , 17:15 , BASE2 , 2000-01-07 , 20:03
LEG_07_107 , AIR22 , 2000-01-07 , 17:35 , BASE2 , 2000-01-07 , 18:32
LEG_07_108 , BASE2 , 2000-01-07 , 19:21 , AIR11 , 2000-01-07 , 22:27
LEG_07_109 , AIR11 , 2000-01-07 , 23:25 , BASE2 , 2000-01-08 , 02:12
LEG_07_110 , AIR29 , 2000-01-07 , 20:05 , BASE1 , 2000-01-07 , 22:18
LEG_07_111 , BASE1 , 2000-01-07 , 23:45 , AIR30 , 2000-01-08 , 00:44
LEG_07_112 , AIR18 , 2000-01-07 , 13:00 , BASE1 , 2000-01-07 , 15:42
LEG_07_113 , BASE1 , 2000-01-07 , 16:36 , AIR29 , 2000-01-07 , 19:03
LEG_07_114 , AIR29 , 2000-01-07 , 14:40 , BASE1 , 2000-01-07 , 16:55
LEG_07_115 , BASE1 , 2000-01-07 , 18:10 , AIR21 , 2000-01-07 , 20:36
LEG_07_116 , BASE1 , 2000-01-07 , 02:15 , AIR29 , 2000-01-07 , 04:48
LEG_07_117 , AIR18 , 2000-01-07 , 22:35 , BASE1 , 2000-01-08 , 01:12
LEG_07_118 , AIR31 , 2000-01-07 , 14:05 , BASE1 , 2000-01-07 , 16:48
LEG_07_119 , BASE1 , 2000-01-07 , 18:03 , AIR3 , 2000-01-07 , 20:40
LEG_07_120 , BASE1 , 2000-01-07 , 16:23 , AIR31 , 2000-01-07 , 19:20
LEG_07_121 , AIR21 , 2000-01-07 , 12:10 , BASE1 , 2000-01-07 , 14:53
LEG_07_122 , BASE1 , 2000-01-07 , 00:09 , AIR18 , 2000-01-07 , 02:56
LEG_07_123 , AIR31 , 2000-01-07 , 20:10 , BASE1 , 2000-01-07 , 22:55
LEG_07_124 , BASE1 , 2000-01-07 , 01:58 , AIR31 , 2000-01-07 , 04:54
LEG_07_125 , AIR15 , 2000-01-07 , 21:50 , BASE1 , 2000-01-08 , 00:32
LEG_07_126 , BASE1 , 2000-01-07 , 22:03 , AIR31 , 2000-01-08 , 01:03
LEG_07_127 , AIR12 , 2000-01-07 , 17:40 , BASE1 , 2000-01-07 , 20:33
LEG_07_128 , AIR31 , 2000-01-07 , 11:53 , BASE1 , 2000-01-07 , 14:40
LEG_07_129 , BASE1 , 2000-01-07 , 15:43 , AIR20 , 2000-01-07 , 17:58
LEG_07_130 , BASE1 , 2000-01-07 , 16:41 , AIR32 , 2000-01-07 , 18:48
LEG_07_131 , BASE1 , 2000-01-07 , 15:34 , AIR9 , 2000-01-07 , 18:18
LEG_07_132 , AIR32 , 2000-01-07 , 12:25 , BASE1 , 2000-01-07 , 14:28
LEG_07_133 , AIR12 , 2000-01-07 , 21:50 , BASE1 , 2000-01-08 , 00:52
LEG_07_134 , BASE1 , 2000-01-07 , 02:06 , AIR32 , 2000-01-07 , 04:05
LEG_07_135 , BASE2 , 2000-01-07 , 21:07 , AIR27 , 2000-01-07 , 22:13
LEG_07_136 , BASE2 , 2000-01-07 , 01:10 , AIR3 , 2000-01-07 , 02:55
LEG_07_137 , AIR27 , 2000-01-07 , 23:00 , BASE2 , 2000-01-08 , 00:12
LEG_07_138 , AIR3 , 2000-01-07 , 13:20 , BASE2 , 2000-01-07 , 15:23
LEG_07_139 , BASE2 , 2000-01-07 , 16:08 , AIR17 , 2000-01-07 , 16:59
LEG_07_140 , BASE1 , 2000-01-07 , 23:35 , AIR21 , 2000-01-08 , 01:59
LEG_07_141 , AIR33 , 2000-01-07 , 19:10 , BASE1 , 2000-01-07 , 22:23
LEG_07_142 , BASE1 , 2000-01-07 , 14:23 , AIR33 , 2000-01-07 , 18:00
LEG_07_143 , AIR7 , 2000-01-07 , 12:45 , BASE1 , 2000-01-07 , 15:05
LEG_07_144 , BASE1 , 2000-01-07 , 16:27 , AIR34 , 2000-01-07 , 19:14
LEG_07_145 , AIR28 , 2000-01-07 , 23:00 , BASE1 , 2000-01-08 , 00:29
LEG_07_146 , BASE1 , 2000-01-07 , 02:11 , AIR34 , 2000-01-07 , 04:57
LEG_07_147 , AIR34 , 2000-01-07 , 14:10 , BASE1 , 2000-01-07 , 16:45
LEG_07_148 , AIR9 , 2000-01-07 , 17:29 , BASE1 , 2000-01-07 , 20:29
LEG_07_149 , BASE1 , 2000-01-07 , 21:52 , AIR34 , 2000-01-08 , 00:40
LEG_07_150 , BASE1 , 2000-01-07 , 20:00 , AIR28 , 2000-01-07 , 21:24
LEG_07_151 , AIR34 , 2000-01-07 , 16:15 , BASE1 , 2000-01-07 , 18:56
LEG_07_152 , BASE1 , 2000-01-07 , 23:51 , AIR15 , 2000-01-08 , 02:40
LEG_07_153 , AIR34 , 2000-01-07 , 20:20 , BASE1 , 2000-01-07 , 22:54
LEG_07_154 , BASE1 , 2000-01-07 , 14:10 , AIR35 , 2000-01-07 , 17:55
LEG_07_155 , AIR35 , 2000-01-07 , 19:05 , BASE1 , 2000-01-07 , 22:27
LEG_07_156 , AIR32 , 2000-01-07 , 20:15 , BASE1 , 2000-01-07 , 22:13
LEG_07_157 , AIR36 , 2000-01-07 , 12:15 , BASE2 , 2000-01-07 , 13:23
LEG_07_158 , BASE2 , 2000-01-07 , 14:45 , AIR21 , 2000-01-07 , 16:22
LEG_07_159 , AIR15 , 2000-01-07 , 17:15 , BASE2 , 2000-01-07 , 20:12
LEG_07_160 , BASE2 , 2000-01-07 , 21:12 , AIR17 , 2000-01-07 , 22:02
LEG_07_161 , AIR6 , 2000-01-07 , 10:30 , BASE2 , 2000-01-07 , 11:44
LEG_07_162 , BASE2 , 2000-01-07 , 13:09 , AIR15 , 2000-01-07 , 16:21
LEG_07_163 , AIR18 , 2000-01-07 , 14:20 , BASE1 , 2000-01-07 , 17:02
LEG_07_164 , BASE1 , 2000-01-07 , 12:04 , AIR18 , 2000-01-07 , 14:49
LEG_07_165 , AIR18 , 2000-01-07 , 16:05 , BASE1 , 2000-01-07 , 18:42
LEG_07_166 , AIR10 , 2000-01-07 , 11:45 , BASE1 , 2000-01-07 , 13:06
LEG_07_167 , BASE1 , 2000-01-07 , 14:26 , AIR18 , 2000-01-07 , 17:16
LEG_07_168 , AIR26 , 2000-01-07 , 19:50 , BASE1 , 2000-01-07 , 20:53
LEG_07_169 , BASE1 , 2000-01-07 , 21:56 , AIR18 , 2000-01-08 , 00:43
LEG_07_170 , BASE1 , 2000-01-07 , 18:31 , AIR18 , 2000-01-07 , 21:12
LEG_07_171 , BASE2 , 2000-01-07 , 13:20 , AIR38 , 2000-01-07 , 17:56
LEG_07_172 , BASE2 , 2000-01-07 , 01:08 , AIR14 , 2000-01-07 , 02:40
LEG_07_173 , AIR38 , 2000-01-07 , 19:15 , BASE2 , 2000-01-07 , 23:27
LEG_07_174 , AIR18 , 2000-01-07 , 12:10 , BASE2 , 2000-01-07 , 14:48
LEG_07_175 , BASE2 , 2000-01-07 , 15:58 , AIR9 , 2000-01-07 , 17:46
LEG_07_176 , AIR18 , 2000-01-07 , 16:55 , BASE2 , 2000-01-07 , 19:41
LEG_07_177 , BASE2 , 2000-01-07 , 20:58 , AIR16 , 2000-01-07 , 22:31
LEG_07_178 , BASE2 , 2000-01-07 , 13:00 , AIR18 , 2000-01-07 , 15:57
LEG_07_179 , BASE2 , 2000-01-07 , 17:43 , AIR5 , 2000-01-07 , 19:27
LEG_07_180 , AIR18 , 2000-01-07 , 14:00 , BASE2 , 2000-01-07 , 16:45
LEG_07_181 , AIR6 , 2000-01-07 , 13:45 , BASE2 , 2000-01-07 , 15:01
LEG_07_182 , BASE2 , 2000-01-07 , 16:04 , AIR18 , 2000-01-07 , 18:59
LEG_07_183 , AIR20 , 2000-01-07 , 16:35 , BASE2 , 2000-01-07 , 18:10
LEG_07_184 , BASE2 , 2000-01-07 , 19:23 , AIR18 , 2000-01-07 , 22:21
LEG_07_185 , AIR18 , 2000-01-07 , 21:00 , BASE2 , 2000-01-07 , 23:55
LEG_07_186 , BASE2 , 2000-01-07 , 01:20 , AIR6 , 2000-01-07 , 02:36
LEG_07_187 , BASE2 , 2000-01-07 , 23:07 , AIR18 , 2000-01-08 , 02:05
LEG_07_188 , BASE1 , 2000-01-07 , 18:15 , AIR39 , 2000-01-07 , 21:08
LEG_07_189 , BASE1 , 2000-01-07 , 23:50 , AIR39 , 2000-01-08 , 02:48
LEG_07_190 , AIR39 , 2000-01-07 , 12:00 , BASE1 , 2000-01-07 , 15:06
LEG_07_191 , AIR39 , 2000-01-07 , 21:53 , BASE1 , 2000-01-08 , 00:58
