#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_18_0 , AIR1 , 2000-01-18 , 12:00 , BASE1 , 2000-01-18 , 13:21
LEG_18_22 , BASE1 , 2000-01-18 , 23:57 , AIR7 , 2000-01-19 , 02:31
LEG_18_23 , AIR8 , 2000-01-18 , 20:50 , BASE2 , 2000-01-18 , 21:52
LEG_18_24 , BASE3 , 2000-01-18 , 11:00 , BASE1 , 2000-01-18 , 13:02
LEG_18_25 , BASE3 , 2000-01-18 , 02:05 , BASE1 , 2000-01-18 , 03:58
LEG_18_26 , AIR9 , 2000-01-18 , 19:35 , BASE1 , 2000-01-18 , 22:48
LEG_18_27 , BASE1 , 2000-01-18 , 23:43 , AIR10 , 2000-01-19 , 01:08
LEG_18_28 , BASE1 , 2000-01-18 , 19:38 , AIR11 , 2000-01-18 , 21:33
LEG_18_29 , BASE1 , 2000-01-18 , 23:36 , AIR12 , 2000-01-19 , 02:14
LEG_18_30 , AIR13 , 2000-01-18 , 19:10 , BASE1 , 2000-01-18 , 22:14
LEG_18_31 , BASE1 , 2000-01-18 , 14:30 , AIR13 , 2000-01-18 , 17:53
LEG_18_32 , AIR14 , 2000-01-18 , 10:15 , BASE1 , 2000-01-18 , 13:03
LEG_18_33 , BASE1 , 2000-01-18 , 02:21 , AIR11 , 2000-01-18 , 04:16
LEG_18_34 , AIR15 , 2000-01-18 , 12:50 , BASE1 , 2000-01-18 , 15:31
LEG_18_35 , BASE3 , 2000-01-18 , 13:58 , AIR9 , 2000-01-18 , 16:29
LEG_18_36 , BASE3 , 2000-01-18 , 02:10 , AIR15 , 2000-01-18 , 03:52
LEG_18_37 , AIR9 , 2000-01-18 , 21:55 , BASE3 , 2000-01-19 , 00:55
LEG_18_38 , AIR7 , 2000-01-18 , 15:30 , BASE3 , 2000-01-18 , 16:54
LEG_18_39 , BASE3 , 2000-01-18 , 17:45 , AIR9 , 2000-01-18 , 20:26
LEG_18_40 , AIR9 , 2000-01-18 , 18:29 , BASE3 , 2000-01-18 , 21:28
LEG_18_41 , BASE2 , 2000-01-18 , 13:03 , AIR1 , 2000-01-18 , 15:05
LEG_18_42 , AIR3 , 2000-01-18 , 10:00 , BASE2 , 2000-01-18 , 12:04
LEG_18_43 , AIR7 , 2000-01-18 , 14:10 , BASE2 , 2000-01-18 , 16:51
LEG_18_44 , BASE2 , 2000-01-18 , 17:38 , AIR3 , 2000-01-18 , 19:23
LEG_18_45 , BASE2 , 2000-01-18 , 12:58 , AIR7 , 2000-01-18 , 15:41
LEG_18_46 , AIR5 , 2000-01-18 , 10:05 , BASE2 , 2000-01-18 , 12:07
LEG_18_47 , AIR7 , 2000-01-18 , 17:30 , BASE2 , 2000-01-18 , 20:08
LEG_18_48 , BASE2 , 2000-01-18 , 21:13 , AIR3 , 2000-01-18 , 23:06
LEG_18_49 , AIR16 , 2000-01-18 , 13:00 , BASE2 , 2000-01-18 , 14:43
LEG_18_50 , BASE2 , 2000-01-18 , 16:27 , AIR7 , 2000-01-18 , 19:22
LEG_18_51 , AIR7 , 2000-01-18 , 23:20 , BASE2 , 2000-01-19 , 01:55
LEG_18_52 , AIR3 , 2000-01-18 , 20:10 , BASE2 , 2000-01-18 , 22:17
LEG_18_53 , BASE2 , 2000-01-18 , 23:05 , AIR7 , 2000-01-19 , 02:01
LEG_18_54 , BASE2 , 2000-01-18 , 00:52 , AIR5 , 2000-01-18 , 02:33
LEG_18_55 , AIR7 , 2000-01-18 , 21:00 , BASE2 , 2000-01-18 , 23:43
LEG_18_56 , BASE2 , 2000-01-18 , 19:43 , AIR7 , 2000-01-18 , 22:29
LEG_18_57 , AIR17 , 2000-01-18 , 17:46 , BASE2 , 2000-01-18 , 18:37
LEG_18_58 , BASE3 , 2000-01-18 , 22:10 , AIR11 , 2000-01-19 , 00:35
LEG_18_59 , AIR18 , 2000-01-18 , 19:45 , BASE3 , 2000-01-18 , 21:17
LEG_18_60 , AIR11 , 2000-01-18 , 22:55 , BASE3 , 2000-01-19 , 01:05
LEG_18_61 , AIR11 , 2000-01-18 , 14:45 , BASE3 , 2000-01-18 , 16:53
LEG_18_62 , AIR18 , 2000-01-18 , 11:30 , BASE3 , 2000-01-18 , 13:00
LEG_18_63 , BASE3 , 2000-01-18 , 13:55 , AIR11 , 2000-01-18 , 16:18
LEG_18_64 , AIR1 , 2000-01-18 , 15:50 , BASE3 , 2000-01-18 , 17:10
LEG_18_65 , BASE3 , 2000-01-18 , 18:00 , AIR18 , 2000-01-18 , 19:37
LEG_18_66 , AIR18 , 2000-01-18 , 15:35 , BASE3 , 2000-01-18 , 17:02
LEG_18_67 , BASE3 , 2000-01-18 , 17:55 , AIR19 , 2000-01-18 , 20:45
LEG_18_68 , AIR19 , 2000-01-18 , 21:40 , BASE3 , 2000-01-19 , 00:53
LEG_18_69 , BASE3 , 2000-01-18 , 02:05 , AIR18 , 2000-01-18 , 03:32
LEG_18_70 , BASE3 , 2000-01-18 , 02:35 , AIR36 , 2000-01-18 , 03:53
LEG_18_71 , AIR7 , 2000-01-18 , 23:55 , BASE3 , 2000-01-19 , 01:30
LEG_18_72 , BASE3 , 2000-01-18 , 13:45 , AIR20 , 2000-01-18 , 15:42
LEG_18_73 , AIR20 , 2000-01-18 , 10:20 , BASE3 , 2000-01-18 , 12:34
LEG_18_74 , AIR20 , 2000-01-18 , 18:55 , BASE3 , 2000-01-18 , 21:11
LEG_18_75 , BASE3 , 2000-01-18 , 22:00 , AIR20 , 2000-01-19 , 00:02
LEG_18_76 , BASE3 , 2000-01-18 , 18:10 , AIR8 , 2000-01-18 , 19:48
LEG_18_77 , AIR21 , 2000-01-18 , 17:30 , BASE1 , 2000-01-18 , 20:15
LEG_18_78 , BASE1 , 2000-01-18 , 18:21 , AIR12 , 2000-01-18 , 20:53
LEG_18_79 , AIR21 , 2000-01-18 , 21:35 , BASE1 , 2000-01-19 , 00:24
LEG_18_80 , AIR23 , 2000-01-18 , 11:45 , BASE2 , 2000-01-18 , 14:43
LEG_18_81 , BASE2 , 2000-01-18 , 15:57 , AIR22 , 2000-01-18 , 16:55
LEG_18_82 , AIR17 , 2000-01-18 , 23:15 , BASE2 , 2000-01-19 , 00:09
LEG_18_83 , BASE2 , 2000-01-18 , 00:55 , AIR23 , 2000-01-18 , 03:49
LEG_18_84 , AIR12 , 2000-01-18 , 12:05 , BASE1 , 2000-01-18 , 15:03
LEG_18_85 , BASE1 , 2000-01-18 , 16:18 , AIR24 , 2000-01-18 , 19:10
LEG_18_86 , AIR24 , 2000-01-18 , 20:10 , BASE1 , 2000-01-18 , 22:47
LEG_18_87 , BASE1 , 2000-01-18 , 00:14 , AIR26 , 2000-01-18 , 01:19
LEG_18_88 , AIR18 , 2000-01-18 , 18:05 , BASE1 , 2000-01-18 , 20:42
LEG_18_89 , BASE1 , 2000-01-18 , 22:07 , AIR24 , 2000-01-19 , 00:59
LEG_18_90 , BASE1 , 2000-01-18 , 18:09 , AIR15 , 2000-01-18 , 20:59
LEG_18_91 , AIR24 , 2000-01-18 , 14:10 , BASE1 , 2000-01-18 , 16:48
LEG_18_92 , BASE1 , 2000-01-18 , 02:01 , AIR24 , 2000-01-18 , 04:55
LEG_18_93 , AIR3 , 2000-01-18 , 21:40 , BASE1 , 2000-01-19 , 00:45
LEG_18_94 , BASE1 , 2000-01-18 , 20:30 , AIR7 , 2000-01-18 , 23:01
LEG_18_95 , AIR24 , 2000-01-18 , 16:40 , BASE1 , 2000-01-18 , 19:19
LEG_18_96 , AIR26 , 2000-01-18 , 11:40 , BASE1 , 2000-01-18 , 12:43
LEG_18_97 , BASE1 , 2000-01-18 , 14:15 , AIR25 , 2000-01-18 , 17:56
LEG_18_98 , BASE1 , 2000-01-18 , 18:06 , AIR26 , 2000-01-18 , 18:58
LEG_18_99 , AIR25 , 2000-01-18 , 13:50 , BASE1 , 2000-01-18 , 17:18
LEG_18_100 , BASE1 , 2000-01-18 , 22:15 , AIR25 , 2000-01-19 , 01:53
LEG_18_101 , AIR25 , 2000-01-18 , 19:10 , BASE1 , 2000-01-18 , 22:35
LEG_18_102 , AIR27 , 2000-01-18 , 16:05 , BASE1 , 2000-01-18 , 17:31
LEG_18_103 , AIR30 , 2000-01-18 , 11:45 , BASE1 , 2000-01-18 , 12:38
LEG_18_104 , BASE1 , 2000-01-18 , 14:00 , AIR27 , 2000-01-18 , 15:24
LEG_18_105 , BASE3 , 2000-01-18 , 13:45 , AIR18 , 2000-01-18 , 15:21
LEG_18_106 , AIR15 , 2000-01-18 , 11:05 , BASE3 , 2000-01-18 , 12:50
LEG_18_107 , AIR28 , 2000-01-18 , 12:10 , BASE2 , 2000-01-18 , 13:24
LEG_18_108 , BASE2 , 2000-01-18 , 14:37 , AIR12 , 2000-01-18 , 16:20
LEG_18_109 , AIR11 , 2000-01-18 , 14:00 , BASE2 , 2000-01-18 , 16:48
LEG_18_110 , BASE2 , 2000-01-18 , 17:44 , AIR20 , 2000-01-18 , 19:07
LEG_18_111 , AIR11 , 2000-01-18 , 17:15 , BASE2 , 2000-01-18 , 20:03
LEG_18_112 , AIR22 , 2000-01-18 , 17:35 , BASE2 , 2000-01-18 , 18:32
LEG_18_113 , BASE2 , 2000-01-18 , 19:21 , AIR11 , 2000-01-18 , 22:27
LEG_18_114 , AIR11 , 2000-01-18 , 23:25 , BASE2 , 2000-01-19 , 02:12
LEG_18_115 , AIR29 , 2000-01-18 , 20:05 , BASE1 , 2000-01-18 , 22:18
LEG_18_116 , BASE1 , 2000-01-18 , 23:45 , AIR30 , 2000-01-19 , 00:44
LEG_18_117 , AIR18 , 2000-01-18 , 13:00 , BASE1 , 2000-01-18 , 15:42
LEG_18_118 , BASE1 , 2000-01-18 , 16:36 , AIR29 , 2000-01-18 , 19:03
LEG_18_119 , AIR29 , 2000-01-18 , 14:40 , BASE1 , 2000-01-18 , 16:55
LEG_18_120 , BASE1 , 2000-01-18 , 18:10 , AIR21 , 2000-01-18 , 20:36
LEG_18_121 , BASE1 , 2000-01-18 , 02:15 , AIR29 , 2000-01-18 , 04:48
LEG_18_122 , AIR18 , 2000-01-18 , 22:35 , BASE1 , 2000-01-19 , 01:12
LEG_18_123 , AIR31 , 2000-01-18 , 14:05 , BASE1 , 2000-01-18 , 16:48
LEG_18_124 , BASE1 , 2000-01-18 , 18:03 , AIR3 , 2000-01-18 , 20:40
LEG_18_125 , BASE1 , 2000-01-18 , 16:23 , AIR31 , 2000-01-18 , 19:20
LEG_18_126 , AIR21 , 2000-01-18 , 12:10 , BASE1 , 2000-01-18 , 14:53
LEG_18_127 , BASE1 , 2000-01-18 , 00:09 , AIR18 , 2000-01-18 , 02:56
LEG_18_128 , AIR31 , 2000-01-18 , 20:10 , BASE1 , 2000-01-18 , 22:55
LEG_18_129 , BASE1 , 2000-01-18 , 01:58 , AIR31 , 2000-01-18 , 04:54
LEG_18_130 , AIR15 , 2000-01-18 , 21:50 , BASE1 , 2000-01-19 , 00:32
LEG_18_131 , BASE1 , 2000-01-18 , 22:03 , AIR31 , 2000-01-19 , 01:03
LEG_18_132 , AIR12 , 2000-01-18 , 17:40 , BASE1 , 2000-01-18 , 20:33
LEG_18_133 , AIR31 , 2000-01-18 , 11:53 , BASE1 , 2000-01-18 , 14:40
LEG_18_134 , BASE1 , 2000-01-18 , 15:43 , AIR20 , 2000-01-18 , 17:58
LEG_18_135 , BASE1 , 2000-01-18 , 16:41 , AIR32 , 2000-01-18 , 18:48
LEG_18_136 , BASE1 , 2000-01-18 , 15:34 , AIR9 , 2000-01-18 , 18:18
LEG_18_137 , AIR32 , 2000-01-18 , 12:25 , BASE1 , 2000-01-18 , 14:28
LEG_18_138 , AIR12 , 2000-01-18 , 21:50 , BASE1 , 2000-01-19 , 00:52
LEG_18_139 , BASE1 , 2000-01-18 , 02:06 , AIR32 , 2000-01-18 , 04:05
LEG_18_140 , BASE2 , 2000-01-18 , 21:07 , AIR27 , 2000-01-18 , 22:13
LEG_18_141 , BASE2 , 2000-01-18 , 01:10 , AIR3 , 2000-01-18 , 02:55
LEG_18_142 , AIR27 , 2000-01-18 , 23:00 , BASE2 , 2000-01-19 , 00:12
LEG_18_143 , AIR3 , 2000-01-18 , 13:20 , BASE2 , 2000-01-18 , 15:23
LEG_18_144 , BASE2 , 2000-01-18 , 16:08 , AIR17 , 2000-01-18 , 16:59
LEG_18_145 , BASE1 , 2000-01-18 , 23:35 , AIR21 , 2000-01-19 , 01:59
LEG_18_146 , AIR33 , 2000-01-18 , 19:10 , BASE1 , 2000-01-18 , 22:23
LEG_18_147 , BASE1 , 2000-01-18 , 14:23 , AIR33 , 2000-01-18 , 18:00
LEG_18_148 , AIR7 , 2000-01-18 , 12:45 , BASE1 , 2000-01-18 , 15:05
LEG_18_149 , BASE1 , 2000-01-18 , 16:27 , AIR34 , 2000-01-18 , 19:14
LEG_18_150 , AIR28 , 2000-01-18 , 23:00 , BASE1 , 2000-01-19 , 00:29
LEG_18_151 , BASE1 , 2000-01-18 , 02:11 , AIR34 , 2000-01-18 , 04:57
LEG_18_152 , AIR34 , 2000-01-18 , 14:10 , BASE1 , 2000-01-18 , 16:45
LEG_18_153 , AIR9 , 2000-01-18 , 17:29 , BASE1 , 2000-01-18 , 20:29
LEG_18_154 , BASE1 , 2000-01-18 , 21:52 , AIR34 , 2000-01-19 , 00:40
LEG_18_155 , BASE1 , 2000-01-18 , 20:00 , AIR28 , 2000-01-18 , 21:24
LEG_18_156 , AIR34 , 2000-01-18 , 16:15 , BASE1 , 2000-01-18 , 18:56
LEG_18_157 , BASE1 , 2000-01-18 , 23:51 , AIR15 , 2000-01-19 , 02:40
LEG_18_158 , AIR34 , 2000-01-18 , 20:20 , BASE1 , 2000-01-18 , 22:54
LEG_18_159 , BASE1 , 2000-01-18 , 14:10 , AIR35 , 2000-01-18 , 17:55
LEG_18_160 , AIR35 , 2000-01-18 , 19:05 , BASE1 , 2000-01-18 , 22:27
LEG_18_161 , AIR32 , 2000-01-18 , 20:15 , BASE1 , 2000-01-18 , 22:13
LEG_18_162 , AIR36 , 2000-01-18 , 12:15 , BASE2 , 2000-01-18 , 13:23
LEG_18_163 , BASE2 , 2000-01-18 , 14:45 , AIR21 , 2000-01-18 , 16:22
LEG_18_164 , AIR15 , 2000-01-18 , 17:15 , BASE2 , 2000-01-18 , 20:12
LEG_18_165 , BASE2 , 2000-01-18 , 21:12 , AIR17 , 2000-01-18 , 22:02
LEG_18_166 , AIR6 , 2000-01-18 , 10:30 , BASE2 , 2000-01-18 , 11:44
LEG_18_167 , BASE2 , 2000-01-18 , 13:09 , AIR15 , 2000-01-18 , 16:21
LEG_18_168 , AIR18 , 2000-01-18 , 14:20 , BASE1 , 2000-01-18 , 17:02
LEG_18_169 , BASE1 , 2000-01-18 , 12:04 , AIR18 , 2000-01-18 , 14:49
LEG_18_170 , AIR18 , 2000-01-18 , 16:05 , BASE1 , 2000-01-18 , 18:42
LEG_18_171 , AIR10 , 2000-01-18 , 11:45 , BASE1 , 2000-01-18 , 13:06
LEG_18_172 , BASE1 , 2000-01-18 , 14:26 , AIR18 , 2000-01-18 , 17:16
LEG_18_173 , AIR26 , 2000-01-18 , 19:50 , BASE1 , 2000-01-18 , 20:53
LEG_18_174 , BASE1 , 2000-01-18 , 21:56 , AIR18 , 2000-01-19 , 00:43
LEG_18_175 , BASE1 , 2000-01-18 , 18:31 , AIR18 , 2000-01-18 , 21:12
LEG_18_176 , BASE2 , 2000-01-18 , 13:20 , AIR38 , 2000-01-18 , 17:56
LEG_18_177 , BASE2 , 2000-01-18 , 01:08 , AIR14 , 2000-01-18 , 02:40
LEG_18_178 , AIR38 , 2000-01-18 , 19:15 , BASE2 , 2000-01-18 , 23:27
LEG_18_179 , AIR18 , 2000-01-18 , 12:10 , BASE2 , 2000-01-18 , 14:48
LEG_18_180 , BASE2 , 2000-01-18 , 15:58 , AIR9 , 2000-01-18 , 17:46
LEG_18_181 , AIR18 , 2000-01-18 , 16:55 , BASE2 , 2000-01-18 , 19:41
LEG_18_182 , BASE2 , 2000-01-18 , 20:58 , AIR16 , 2000-01-18 , 22:31
LEG_18_183 , BASE2 , 2000-01-18 , 13:00 , AIR18 , 2000-01-18 , 15:57
LEG_18_184 , BASE2 , 2000-01-18 , 17:43 , AIR5 , 2000-01-18 , 19:27
LEG_18_185 , AIR18 , 2000-01-18 , 14:00 , BASE2 , 2000-01-18 , 16:45
LEG_18_186 , AIR6 , 2000-01-18 , 13:45 , BASE2 , 2000-01-18 , 15:01
LEG_18_187 , BASE2 , 2000-01-18 , 16:04 , AIR18 , 2000-01-18 , 18:59
LEG_18_188 , AIR20 , 2000-01-18 , 16:35 , BASE2 , 2000-01-18 , 18:10
LEG_18_189 , BASE2 , 2000-01-18 , 19:23 , AIR18 , 2000-01-18 , 22:21
LEG_18_190 , AIR18 , 2000-01-18 , 21:00 , BASE2 , 2000-01-18 , 23:55
LEG_18_191 , BASE2 , 2000-01-18 , 01:20 , AIR6 , 2000-01-18 , 02:36
LEG_18_192 , BASE2 , 2000-01-18 , 23:07 , AIR18 , 2000-01-19 , 02:05
LEG_18_193 , BASE1 , 2000-01-18 , 18:15 , AIR39 , 2000-01-18 , 21:08
LEG_18_194 , BASE1 , 2000-01-18 , 23:50 , AIR39 , 2000-01-19 , 02:48
LEG_18_195 , AIR39 , 2000-01-18 , 12:00 , BASE1 , 2000-01-18 , 15:06
LEG_18_196 , AIR39 , 2000-01-18 , 21:53 , BASE1 , 2000-01-19 , 00:58
