#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_15_0 , AIR1 , 2000-01-15 , 12:00 , BASE1 , 2000-01-15 , 13:21
LEG_15_78 , BASE1 , 2000-01-15 , 18:21 , AIR12 , 2000-01-15 , 20:53
LEG_15_79 , AIR21 , 2000-01-15 , 21:35 , BASE1 , 2000-01-16 , 00:24
LEG_15_80 , AIR23 , 2000-01-15 , 11:45 , BASE2 , 2000-01-15 , 14:43
LEG_15_81 , BASE2 , 2000-01-15 , 15:57 , AIR22 , 2000-01-15 , 16:55
LEG_15_82 , AIR17 , 2000-01-15 , 23:15 , BASE2 , 2000-01-16 , 00:09
LEG_15_83 , BASE2 , 2000-01-15 , 00:55 , AIR23 , 2000-01-15 , 03:49
LEG_15_84 , AIR12 , 2000-01-15 , 12:05 , BASE1 , 2000-01-15 , 15:03
LEG_15_85 , BASE1 , 2000-01-15 , 16:18 , AIR24 , 2000-01-15 , 19:10
LEG_15_86 , AIR24 , 2000-01-15 , 20:10 , BASE1 , 2000-01-15 , 22:47
LEG_15_87 , BASE1 , 2000-01-15 , 00:14 , AIR26 , 2000-01-15 , 01:19
LEG_15_88 , AIR18 , 2000-01-15 , 18:05 , BASE1 , 2000-01-15 , 20:42
LEG_15_89 , BASE1 , 2000-01-15 , 22:07 , AIR24 , 2000-01-16 , 00:59
LEG_15_90 , BASE1 , 2000-01-15 , 18:09 , AIR15 , 2000-01-15 , 20:59
LEG_15_91 , AIR24 , 2000-01-15 , 14:10 , BASE1 , 2000-01-15 , 16:48
LEG_15_92 , BASE1 , 2000-01-15 , 02:01 , AIR24 , 2000-01-15 , 04:55
LEG_15_93 , AIR3 , 2000-01-15 , 21:40 , BASE1 , 2000-01-16 , 00:45
LEG_15_94 , BASE1 , 2000-01-15 , 20:30 , AIR7 , 2000-01-15 , 23:01
LEG_15_95 , AIR24 , 2000-01-15 , 16:40 , BASE1 , 2000-01-15 , 19:19
LEG_15_96 , AIR26 , 2000-01-15 , 11:40 , BASE1 , 2000-01-15 , 12:43
LEG_15_97 , BASE1 , 2000-01-15 , 14:15 , AIR25 , 2000-01-15 , 17:56
LEG_15_98 , BASE1 , 2000-01-15 , 18:06 , AIR26 , 2000-01-15 , 18:58
LEG_15_99 , AIR25 , 2000-01-15 , 13:50 , BASE1 , 2000-01-15 , 17:18
LEG_15_100 , BASE1 , 2000-01-15 , 22:15 , AIR25 , 2000-01-16 , 01:53
LEG_15_101 , AIR25 , 2000-01-15 , 19:10 , BASE1 , 2000-01-15 , 22:35
LEG_15_102 , AIR27 , 2000-01-15 , 16:05 , BASE1 , 2000-01-15 , 17:31
LEG_15_103 , AIR30 , 2000-01-15 , 11:45 , BASE1 , 2000-01-15 , 12:38
LEG_15_104 , BASE1 , 2000-01-15 , 14:00 , AIR27 , 2000-01-15 , 15:24
LEG_15_105 , BASE3 , 2000-01-15 , 13:45 , AIR18 , 2000-01-15 , 15:21
LEG_15_106 , AIR15 , 2000-01-15 , 11:05 , BASE3 , 2000-01-15 , 12:50
LEG_15_107 , AIR28 , 2000-01-15 , 12:10 , BASE2 , 2000-01-15 , 13:24
LEG_15_108 , BASE2 , 2000-01-15 , 14:37 , AIR12 , 2000-01-15 , 16:20
LEG_15_109 , AIR11 , 2000-01-15 , 14:00 , BASE2 , 2000-01-15 , 16:48
LEG_15_110 , BASE2 , 2000-01-15 , 17:44 , AIR20 , 2000-01-15 , 19:07
LEG_15_111 , AIR11 , 2000-01-15 , 17:15 , BASE2 , 2000-01-15 , 20:03
LEG_15_112 , AIR22 , 2000-01-15 , 17:35 , BASE2 , 2000-01-15 , 18:32
LEG_15_113 , BASE2 , 2000-01-15 , 19:21 , AIR11 , 2000-01-15 , 22:27
LEG_15_114 , AIR11 , 2000-01-15 , 23:25 , BASE2 , 2000-01-16 , 02:12
LEG_15_115 , AIR29 , 2000-01-15 , 20:05 , BASE1 , 2000-01-15 , 22:18
LEG_15_116 , BASE1 , 2000-01-15 , 23:45 , AIR30 , 2000-01-16 , 00:44
LEG_15_117 , AIR18 , 2000-01-15 , 13:00 , BASE1 , 2000-01-15 , 15:42
LEG_15_118 , BASE1 , 2000-01-15 , 16:36 , AIR29 , 2000-01-15 , 19:03
LEG_15_119 , AIR29 , 2000-01-15 , 14:40 , BASE1 , 2000-01-15 , 16:55
LEG_15_120 , BASE1 , 2000-01-15 , 18:10 , AIR21 , 2000-01-15 , 20:36
LEG_15_121 , BASE1 , 2000-01-15 , 02:15 , AIR29 , 2000-01-15 , 04:48
LEG_15_122 , AIR18 , 2000-01-15 , 22:35 , BASE1 , 2000-01-16 , 01:12
LEG_15_123 , AIR31 , 2000-01-15 , 14:05 , BASE1 , 2000-01-15 , 16:48
LEG_15_124 , BASE1 , 2000-01-15 , 18:03 , AIR3 , 2000-01-15 , 20:40
LEG_15_125 , BASE1 , 2000-01-15 , 16:23 , AIR31 , 2000-01-15 , 19:20
LEG_15_126 , AIR21 , 2000-01-15 , 12:10 , BASE1 , 2000-01-15 , 14:53
LEG_15_127 , BASE1 , 2000-01-15 , 00:09 , AIR18 , 2000-01-15 , 02:56
LEG_15_128 , AIR31 , 2000-01-15 , 20:10 , BASE1 , 2000-01-15 , 22:55
LEG_15_129 , BASE1 , 2000-01-15 , 01:58 , AIR31 , 2000-01-15 , 04:54
LEG_15_130 , AIR15 , 2000-01-15 , 21:50 , BASE1 , 2000-01-16 , 00:32
LEG_15_131 , BASE1 , 2000-01-15 , 22:03 , AIR31 , 2000-01-16 , 01:03
LEG_15_132 , AIR12 , 2000-01-15 , 17:40 , BASE1 , 2000-01-15 , 20:33
LEG_15_133 , AIR31 , 2000-01-15 , 11:53 , BASE1 , 2000-01-15 , 14:40
LEG_15_134 , BASE1 , 2000-01-15 , 15:43 , AIR20 , 2000-01-15 , 17:58
LEG_15_135 , BASE1 , 2000-01-15 , 16:41 , AIR32 , 2000-01-15 , 18:48
LEG_15_136 , BASE1 , 2000-01-15 , 15:34 , AIR9 , 2000-01-15 , 18:18
LEG_15_137 , AIR32 , 2000-01-15 , 12:25 , BASE1 , 2000-01-15 , 14:28
LEG_15_138 , AIR12 , 2000-01-15 , 21:50 , BASE1 , 2000-01-16 , 00:52
LEG_15_139 , BASE1 , 2000-01-15 , 02:06 , AIR32 , 2000-01-15 , 04:05
LEG_15_140 , BASE2 , 2000-01-15 , 21:07 , AIR27 , 2000-01-15 , 22:13
LEG_15_141 , BASE2 , 2000-01-15 , 01:10 , AIR3 , 2000-01-15 , 02:55
LEG_15_142 , AIR27 , 2000-01-15 , 23:00 , BASE2 , 2000-01-16 , 00:12
LEG_15_143 , AIR3 , 2000-01-15 , 13:20 , BASE2 , 2000-01-15 , 15:23
LEG_15_144 , BASE2 , 2000-01-15 , 16:08 , AIR17 , 2000-01-15 , 16:59
LEG_15_145 , BASE1 , 2000-01-15 , 23:35 , AIR21 , 2000-01-16 , 01:59
LEG_15_146 , AIR33 , 2000-01-15 , 19:10 , BASE1 , 2000-01-15 , 22:23
LEG_15_147 , BASE1 , 2000-01-15 , 14:23 , AIR33 , 2000-01-15 , 18:00
LEG_15_148 , AIR7 , 2000-01-15 , 12:45 , BASE1 , 2000-01-15 , 15:05
LEG_15_149 , BASE1 , 2000-01-15 , 16:27 , AIR34 , 2000-01-15 , 19:14
LEG_15_150 , AIR28 , 2000-01-15 , 23:00 , BASE1 , 2000-01-16 , 00:29
LEG_15_151 , BASE1 , 2000-01-15 , 02:11 , AIR34 , 2000-01-15 , 04:57
LEG_15_152 , AIR34 , 2000-01-15 , 14:10 , BASE1 , 2000-01-15 , 16:45
LEG_15_153 , AIR9 , 2000-01-15 , 17:29 , BASE1 , 2000-01-15 , 20:29
LEG_15_154 , BASE1 , 2000-01-15 , 21:52 , AIR34 , 2000-01-16 , 00:40
LEG_15_155 , BASE1 , 2000-01-15 , 20:00 , AIR28 , 2000-01-15 , 21:24
LEG_15_156 , AIR34 , 2000-01-15 , 16:15 , BASE1 , 2000-01-15 , 18:56
LEG_15_157 , BASE1 , 2000-01-15 , 23:51 , AIR15 , 2000-01-16 , 02:40
LEG_15_158 , AIR34 , 2000-01-15 , 20:20 , BASE1 , 2000-01-15 , 22:54
LEG_15_159 , BASE1 , 2000-01-15 , 14:10 , AIR35 , 2000-01-15 , 17:55
LEG_15_160 , AIR35 , 2000-01-15 , 19:05 , BASE1 , 2000-01-15 , 22:27
LEG_15_161 , AIR32 , 2000-01-15 , 20:15 , BASE1 , 2000-01-15 , 22:13
LEG_15_162 , AIR36 , 2000-01-15 , 12:15 , BASE2 , 2000-01-15 , 13:23
LEG_15_163 , BASE2 , 2000-01-15 , 14:45 , AIR21 , 2000-01-15 , 16:22
LEG_15_164 , AIR15 , 2000-01-15 , 17:15 , BASE2 , 2000-01-15 , 20:12
LEG_15_165 , BASE2 , 2000-01-15 , 21:12 , AIR17 , 2000-01-15 , 22:02
LEG_15_166 , AIR6 , 2000-01-15 , 10:30 , BASE2 , 2000-01-15 , 11:44
LEG_15_167 , BASE2 , 2000-01-15 , 13:09 , AIR15 , 2000-01-15 , 16:21
LEG_15_168 , AIR18 , 2000-01-15 , 14:20 , BASE1 , 2000-01-15 , 17:02
LEG_15_169 , BASE1 , 2000-01-15 , 12:04 , AIR18 , 2000-01-15 , 14:49
LEG_15_170 , AIR18 , 2000-01-15 , 16:05 , BASE1 , 2000-01-15 , 18:42
LEG_15_171 , AIR10 , 2000-01-15 , 11:45 , BASE1 , 2000-01-15 , 13:06
LEG_15_172 , BASE1 , 2000-01-15 , 14:26 , AIR18 , 2000-01-15 , 17:16
LEG_15_173 , AIR26 , 2000-01-15 , 19:50 , BASE1 , 2000-01-15 , 20:53
LEG_15_174 , BASE1 , 2000-01-15 , 21:56 , AIR18 , 2000-01-16 , 00:43
LEG_15_175 , BASE1 , 2000-01-15 , 18:31 , AIR18 , 2000-01-15 , 21:12
LEG_15_176 , BASE2 , 2000-01-15 , 13:20 , AIR38 , 2000-01-15 , 17:56
LEG_15_177 , BASE2 , 2000-01-15 , 01:08 , AIR14 , 2000-01-15 , 02:40
LEG_15_178 , AIR38 , 2000-01-15 , 19:15 , BASE2 , 2000-01-15 , 23:27
LEG_15_179 , AIR18 , 2000-01-15 , 12:10 , BASE2 , 2000-01-15 , 14:48
LEG_15_180 , BASE2 , 2000-01-15 , 15:58 , AIR9 , 2000-01-15 , 17:46
LEG_15_181 , AIR18 , 2000-01-15 , 16:55 , BASE2 , 2000-01-15 , 19:41
LEG_15_182 , BASE2 , 2000-01-15 , 20:58 , AIR16 , 2000-01-15 , 22:31
LEG_15_183 , BASE2 , 2000-01-15 , 13:00 , AIR18 , 2000-01-15 , 15:57
LEG_15_184 , BASE2 , 2000-01-15 , 17:43 , AIR5 , 2000-01-15 , 19:27
LEG_15_185 , AIR18 , 2000-01-15 , 14:00 , BASE2 , 2000-01-15 , 16:45
LEG_15_186 , AIR6 , 2000-01-15 , 13:45 , BASE2 , 2000-01-15 , 15:01
LEG_15_187 , BASE2 , 2000-01-15 , 16:04 , AIR18 , 2000-01-15 , 18:59
LEG_15_188 , AIR20 , 2000-01-15 , 16:35 , BASE2 , 2000-01-15 , 18:10
LEG_15_189 , BASE2 , 2000-01-15 , 19:23 , AIR18 , 2000-01-15 , 22:21
LEG_15_190 , AIR18 , 2000-01-15 , 21:00 , BASE2 , 2000-01-15 , 23:55
LEG_15_191 , BASE2 , 2000-01-15 , 01:20 , AIR6 , 2000-01-15 , 02:36
LEG_15_192 , BASE2 , 2000-01-15 , 23:07 , AIR18 , 2000-01-16 , 02:05
LEG_15_193 , BASE1 , 2000-01-15 , 18:15 , AIR39 , 2000-01-15 , 21:08
LEG_15_194 , BASE1 , 2000-01-15 , 23:50 , AIR39 , 2000-01-16 , 02:48
LEG_15_195 , AIR39 , 2000-01-15 , 12:00 , BASE1 , 2000-01-15 , 15:06
LEG_15_196 , AIR39 , 2000-01-15 , 21:53 , BASE1 , 2000-01-16 , 00:58
