#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_05_0 , AIR1 , 2000-01-05 , 12:00 , BASE1 , 2000-01-05 , 13:21
LEG_05_122 , BASE1 , 2000-01-05 , 00:09 , AIR18 , 2000-01-05 , 02:56
LEG_05_123 , AIR31 , 2000-01-05 , 20:10 , BASE1 , 2000-01-05 , 22:55
LEG_05_124 , BASE1 , 2000-01-05 , 01:58 , AIR31 , 2000-01-05 , 04:54
LEG_05_125 , AIR15 , 2000-01-05 , 21:50 , BASE1 , 2000-01-06 , 00:32
LEG_05_126 , BASE1 , 2000-01-05 , 22:03 , AIR31 , 2000-01-06 , 01:03
LEG_05_127 , AIR12 , 2000-01-05 , 17:40 , BASE1 , 2000-01-05 , 20:33
LEG_05_128 , AIR31 , 2000-01-05 , 11:53 , BASE1 , 2000-01-05 , 14:40
LEG_05_129 , BASE1 , 2000-01-05 , 15:43 , AIR20 , 2000-01-05 , 17:58
LEG_05_130 , BASE1 , 2000-01-05 , 16:41 , AIR32 , 2000-01-05 , 18:48
LEG_05_131 , BASE1 , 2000-01-05 , 15:34 , AIR9 , 2000-01-05 , 18:18
LEG_05_132 , AIR32 , 2000-01-05 , 12:25 , BASE1 , 2000-01-05 , 14:28
LEG_05_133 , AIR12 , 2000-01-05 , 21:50 , BASE1 , 2000-01-06 , 00:52
LEG_05_134 , BASE1 , 2000-01-05 , 02:06 , AIR32 , 2000-01-05 , 04:05
LEG_05_135 , BASE2 , 2000-01-05 , 01:10 , AIR3 , 2000-01-05 , 02:55
LEG_05_136 , AIR3 , 2000-01-05 , 13:20 , BASE2 , 2000-01-05 , 15:23
LEG_05_137 , BASE1 , 2000-01-05 , 23:35 , AIR21 , 2000-01-06 , 01:59
LEG_05_138 , AIR33 , 2000-01-05 , 19:10 , BASE1 , 2000-01-05 , 22:23
LEG_05_139 , BASE1 , 2000-01-05 , 14:23 , AIR33 , 2000-01-05 , 18:00
LEG_05_140 , AIR7 , 2000-01-05 , 12:45 , BASE1 , 2000-01-05 , 15:05
LEG_05_141 , BASE1 , 2000-01-05 , 16:27 , AIR34 , 2000-01-05 , 19:14
LEG_05_142 , AIR28 , 2000-01-05 , 23:00 , BASE1 , 2000-01-06 , 00:29
LEG_05_143 , BASE1 , 2000-01-05 , 02:11 , AIR34 , 2000-01-05 , 04:57
LEG_05_144 , AIR34 , 2000-01-05 , 14:10 , BASE1 , 2000-01-05 , 16:45
LEG_05_145 , AIR9 , 2000-01-05 , 17:29 , BASE1 , 2000-01-05 , 20:29
LEG_05_146 , BASE1 , 2000-01-05 , 21:52 , AIR34 , 2000-01-06 , 00:40
LEG_05_147 , BASE1 , 2000-01-05 , 20:00 , AIR28 , 2000-01-05 , 21:24
LEG_05_148 , AIR34 , 2000-01-05 , 16:15 , BASE1 , 2000-01-05 , 18:56
LEG_05_149 , BASE1 , 2000-01-05 , 23:51 , AIR15 , 2000-01-06 , 02:40
LEG_05_150 , AIR34 , 2000-01-05 , 20:20 , BASE1 , 2000-01-05 , 22:54
LEG_05_151 , BASE1 , 2000-01-05 , 21:55 , BASE2 , 2000-01-05 , 23:47
LEG_05_152 , BASE1 , 2000-01-05 , 14:10 , AIR35 , 2000-01-05 , 17:55
LEG_05_153 , AIR35 , 2000-01-05 , 19:05 , BASE1 , 2000-01-05 , 22:27
LEG_05_154 , AIR32 , 2000-01-05 , 20:15 , BASE1 , 2000-01-05 , 22:13
LEG_05_155 , AIR15 , 2000-01-05 , 17:15 , BASE2 , 2000-01-05 , 20:12
LEG_05_156 , AIR6 , 2000-01-05 , 10:30 , BASE2 , 2000-01-05 , 11:44
LEG_05_157 , BASE2 , 2000-01-05 , 13:09 , AIR15 , 2000-01-05 , 16:21
LEG_05_158 , AIR18 , 2000-01-05 , 14:20 , BASE1 , 2000-01-05 , 17:02
LEG_05_159 , BASE1 , 2000-01-05 , 12:04 , AIR18 , 2000-01-05 , 14:49
LEG_05_160 , AIR18 , 2000-01-05 , 16:05 , BASE1 , 2000-01-05 , 18:42
LEG_05_161 , AIR10 , 2000-01-05 , 11:45 , BASE1 , 2000-01-05 , 13:06
LEG_05_162 , BASE1 , 2000-01-05 , 14:26 , AIR18 , 2000-01-05 , 17:16
LEG_05_163 , AIR26 , 2000-01-05 , 19:50 , BASE1 , 2000-01-05 , 20:53
LEG_05_164 , BASE1 , 2000-01-05 , 21:56 , AIR18 , 2000-01-06 , 00:43
LEG_05_165 , BASE1 , 2000-01-05 , 18:31 , AIR18 , 2000-01-05 , 21:12
LEG_05_166 , BASE2 , 2000-01-05 , 13:20 , AIR38 , 2000-01-05 , 17:56
LEG_05_167 , BASE2 , 2000-01-05 , 01:08 , AIR14 , 2000-01-05 , 02:40
LEG_05_168 , AIR38 , 2000-01-05 , 19:15 , BASE2 , 2000-01-05 , 23:27
LEG_05_169 , AIR18 , 2000-01-05 , 12:10 , BASE2 , 2000-01-05 , 14:48
LEG_05_170 , BASE2 , 2000-01-05 , 15:58 , AIR9 , 2000-01-05 , 17:46
LEG_05_171 , AIR18 , 2000-01-05 , 16:55 , BASE2 , 2000-01-05 , 19:41
LEG_05_172 , BASE2 , 2000-01-05 , 20:58 , AIR16 , 2000-01-05 , 22:31
LEG_05_173 , BASE2 , 2000-01-05 , 13:00 , AIR18 , 2000-01-05 , 15:57
LEG_05_174 , BASE2 , 2000-01-05 , 17:43 , AIR5 , 2000-01-05 , 19:27
LEG_05_175 , AIR18 , 2000-01-05 , 14:00 , BASE2 , 2000-01-05 , 16:45
LEG_05_176 , AIR6 , 2000-01-05 , 13:45 , BASE2 , 2000-01-05 , 15:01
LEG_05_177 , BASE2 , 2000-01-05 , 16:04 , AIR18 , 2000-01-05 , 18:59
LEG_05_178 , AIR20 , 2000-01-05 , 16:35 , BASE2 , 2000-01-05 , 18:10
LEG_05_179 , AIR18 , 2000-01-05 , 21:00 , BASE2 , 2000-01-05 , 23:55
LEG_05_180 , BASE2 , 2000-01-05 , 01:20 , AIR6 , 2000-01-05 , 02:36
LEG_05_181 , BASE2 , 2000-01-05 , 23:07 , AIR18 , 2000-01-06 , 02:05
LEG_05_182 , BASE1 , 2000-01-05 , 18:15 , AIR39 , 2000-01-05 , 21:08
LEG_05_183 , BASE1 , 2000-01-05 , 23:50 , AIR39 , 2000-01-06 , 02:48
LEG_05_184 , AIR39 , 2000-01-05 , 12:00 , BASE1 , 2000-01-05 , 15:06
LEG_05_185 , AIR39 , 2000-01-05 , 21:53 , BASE1 , 2000-01-06 , 00:58
