#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_24_0 , AIR1 , 2000-01-24 , 12:00 , BASE1 , 2000-01-24 , 13:21
LEG_24_128 , AIR31 , 2000-01-24 , 20:10 , BASE1 , 2000-01-24 , 22:55
LEG_24_129 , BASE1 , 2000-01-24 , 01:58 , AIR31 , 2000-01-24 , 04:54
LEG_24_130 , AIR15 , 2000-01-24 , 21:50 , BASE1 , 2000-01-25 , 00:32
LEG_24_131 , BASE1 , 2000-01-24 , 22:03 , AIR31 , 2000-01-25 , 01:03
LEG_24_132 , AIR12 , 2000-01-24 , 17:40 , BASE1 , 2000-01-24 , 20:33
LEG_24_133 , AIR31 , 2000-01-24 , 11:53 , BASE1 , 2000-01-24 , 14:40
LEG_24_134 , BASE1 , 2000-01-24 , 15:43 , AIR20 , 2000-01-24 , 17:58
LEG_24_135 , BASE1 , 2000-01-24 , 16:41 , AIR32 , 2000-01-24 , 18:48
LEG_24_136 , BASE1 , 2000-01-24 , 15:34 , AIR9 , 2000-01-24 , 18:18
LEG_24_137 , AIR32 , 2000-01-24 , 12:25 , BASE1 , 2000-01-24 , 14:28
LEG_24_138 , AIR12 , 2000-01-24 , 21:50 , BASE1 , 2000-01-25 , 00:52
LEG_24_139 , BASE1 , 2000-01-24 , 02:06 , AIR32 , 2000-01-24 , 04:05
LEG_24_140 , BASE2 , 2000-01-24 , 21:07 , AIR27 , 2000-01-24 , 22:13
LEG_24_141 , BASE2 , 2000-01-24 , 01:10 , AIR3 , 2000-01-24 , 02:55
LEG_24_142 , AIR27 , 2000-01-24 , 23:00 , BASE2 , 2000-01-25 , 00:12
LEG_24_143 , AIR3 , 2000-01-24 , 13:20 , BASE2 , 2000-01-24 , 15:23
LEG_24_144 , BASE2 , 2000-01-24 , 16:08 , AIR17 , 2000-01-24 , 16:59
LEG_24_145 , BASE1 , 2000-01-24 , 23:35 , AIR21 , 2000-01-25 , 01:59
LEG_24_146 , AIR33 , 2000-01-24 , 19:10 , BASE1 , 2000-01-24 , 22:23
LEG_24_147 , BASE1 , 2000-01-24 , 14:23 , AIR33 , 2000-01-24 , 18:00
LEG_24_148 , AIR7 , 2000-01-24 , 12:45 , BASE1 , 2000-01-24 , 15:05
LEG_24_149 , BASE1 , 2000-01-24 , 16:27 , AIR34 , 2000-01-24 , 19:14
LEG_24_150 , AIR28 , 2000-01-24 , 23:00 , BASE1 , 2000-01-25 , 00:29
LEG_24_151 , BASE1 , 2000-01-24 , 02:11 , AIR34 , 2000-01-24 , 04:57
LEG_24_152 , AIR34 , 2000-01-24 , 14:10 , BASE1 , 2000-01-24 , 16:45
LEG_24_153 , AIR9 , 2000-01-24 , 17:29 , BASE1 , 2000-01-24 , 20:29
LEG_24_154 , BASE1 , 2000-01-24 , 21:52 , AIR34 , 2000-01-25 , 00:40
LEG_24_155 , BASE1 , 2000-01-24 , 20:00 , AIR28 , 2000-01-24 , 21:24
LEG_24_156 , AIR34 , 2000-01-24 , 16:15 , BASE1 , 2000-01-24 , 18:56
LEG_24_157 , BASE1 , 2000-01-24 , 23:51 , AIR15 , 2000-01-25 , 02:40
LEG_24_158 , AIR34 , 2000-01-24 , 20:20 , BASE1 , 2000-01-24 , 22:54
LEG_24_159 , BASE1 , 2000-01-24 , 14:10 , AIR35 , 2000-01-24 , 17:55
LEG_24_160 , AIR35 , 2000-01-24 , 19:05 , BASE1 , 2000-01-24 , 22:27
LEG_24_161 , AIR32 , 2000-01-24 , 20:15 , BASE1 , 2000-01-24 , 22:13
LEG_24_162 , AIR36 , 2000-01-24 , 12:15 , BASE2 , 2000-01-24 , 13:23
LEG_24_163 , BASE2 , 2000-01-24 , 14:45 , AIR21 , 2000-01-24 , 16:22
LEG_24_164 , AIR15 , 2000-01-24 , 17:15 , BASE2 , 2000-01-24 , 20:12
LEG_24_165 , BASE2 , 2000-01-24 , 21:12 , AIR17 , 2000-01-24 , 22:02
LEG_24_166 , AIR6 , 2000-01-24 , 10:30 , BASE2 , 2000-01-24 , 11:44
LEG_24_167 , BASE2 , 2000-01-24 , 13:09 , AIR15 , 2000-01-24 , 16:21
LEG_24_168 , AIR18 , 2000-01-24 , 14:20 , BASE1 , 2000-01-24 , 17:02
LEG_24_169 , BASE1 , 2000-01-24 , 12:04 , AIR18 , 2000-01-24 , 14:49
LEG_24_170 , AIR18 , 2000-01-24 , 16:05 , BASE1 , 2000-01-24 , 18:42
LEG_24_171 , AIR10 , 2000-01-24 , 11:45 , BASE1 , 2000-01-24 , 13:06
LEG_24_172 , BASE1 , 2000-01-24 , 14:26 , AIR18 , 2000-01-24 , 17:16
LEG_24_173 , AIR26 , 2000-01-24 , 19:50 , BASE1 , 2000-01-24 , 20:53
LEG_24_174 , BASE1 , 2000-01-24 , 21:56 , AIR18 , 2000-01-25 , 00:43
LEG_24_175 , BASE1 , 2000-01-24 , 18:31 , AIR18 , 2000-01-24 , 21:12
LEG_24_176 , BASE2 , 2000-01-24 , 13:20 , AIR38 , 2000-01-24 , 17:56
LEG_24_177 , BASE2 , 2000-01-24 , 01:08 , AIR14 , 2000-01-24 , 02:40
LEG_24_178 , AIR38 , 2000-01-24 , 19:15 , BASE2 , 2000-01-24 , 23:27
LEG_24_179 , AIR18 , 2000-01-24 , 12:10 , BASE2 , 2000-01-24 , 14:48
LEG_24_180 , BASE2 , 2000-01-24 , 15:58 , AIR9 , 2000-01-24 , 17:46
LEG_24_181 , AIR18 , 2000-01-24 , 16:55 , BASE2 , 2000-01-24 , 19:41
LEG_24_182 , BASE2 , 2000-01-24 , 20:58 , AIR16 , 2000-01-24 , 22:31
LEG_24_183 , BASE2 , 2000-01-24 , 13:00 , AIR18 , 2000-01-24 , 15:57
LEG_24_184 , BASE2 , 2000-01-24 , 17:43 , AIR5 , 2000-01-24 , 19:27
LEG_24_185 , AIR18 , 2000-01-24 , 14:00 , BASE2 , 2000-01-24 , 16:45
LEG_24_186 , AIR6 , 2000-01-24 , 13:45 , BASE2 , 2000-01-24 , 15:01
LEG_24_187 , BASE2 , 2000-01-24 , 16:04 , AIR18 , 2000-01-24 , 18:59
LEG_24_188 , AIR20 , 2000-01-24 , 16:35 , BASE2 , 2000-01-24 , 18:10
LEG_24_189 , BASE2 , 2000-01-24 , 19:23 , AIR18 , 2000-01-24 , 22:21
LEG_24_190 , AIR18 , 2000-01-24 , 21:00 , BASE2 , 2000-01-24 , 23:55
LEG_24_191 , BASE2 , 2000-01-24 , 01:20 , AIR6 , 2000-01-24 , 02:36
LEG_24_192 , BASE2 , 2000-01-24 , 23:07 , AIR18 , 2000-01-25 , 02:05
LEG_24_193 , BASE1 , 2000-01-24 , 18:15 , AIR39 , 2000-01-24 , 21:08
LEG_24_194 , BASE1 , 2000-01-24 , 23:50 , AIR39 , 2000-01-25 , 02:48
LEG_24_195 , AIR39 , 2000-01-24 , 12:00 , BASE1 , 2000-01-24 , 15:06
LEG_24_196 , AIR39 , 2000-01-24 , 21:53 , BASE1 , 2000-01-25 , 00:58
