#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_27_0 , AIR20 , 2000-01-27 , 16:50 , BASE1 , 2000-01-27 , 19:30
LEG_27_50 , AIR3 , 2000-01-27 , 14:20 , BASE2 , 2000-01-27 , 16:23
LEG_27_51 , AIR7 , 2000-01-27 , 15:15 , BASE2 , 2000-01-27 , 17:48
LEG_27_52 , BASE2 , 2000-01-27 , 18:38 , AIR3 , 2000-01-27 , 20:18
LEG_27_53 , BASE1 , 2000-01-27 , 15:29 , AIR7 , 2000-01-27 , 18:04
LEG_27_54 , AIR9 , 2000-01-27 , 20:26 , BASE1 , 2000-01-27 , 23:39
LEG_27_55 , AIR11 , 2000-01-27 , 15:40 , BASE3 , 2000-01-27 , 17:52
LEG_27_56 , BASE3 , 2000-01-27 , 19:10 , AIR8 , 2000-01-27 , 20:45
LEG_27_57 , BASE3 , 2000-01-27 , 15:00 , AIR11 , 2000-01-27 , 17:30
LEG_27_58 , BASE3 , 2000-01-27 , 23:10 , AIR11 , 2000-01-28 , 01:44
LEG_27_59 , AIR20 , 2000-01-27 , 19:55 , BASE3 , 2000-01-27 , 22:17
LEG_27_60 , BASE3 , 2000-01-27 , 02:35 , AIR36 , 2000-01-27 , 03:53
LEG_27_61 , AIR28 , 2000-01-27 , 12:20 , BASE3 , 2000-01-27 , 14:04
LEG_27_62 , AIR36 , 2000-01-27 , 23:45 , BASE2 , 2000-01-28 , 00:51
LEG_27_63 , BASE1 , 2000-01-27 , 17:18 , AIR24 , 2000-01-27 , 20:11
LEG_27_64 , AIR3 , 2000-01-27 , 13:15 , BASE1 , 2000-01-27 , 16:25
LEG_27_65 , AIR24 , 2000-01-27 , 21:15 , BASE1 , 2000-01-27 , 23:56
LEG_27_66 , BASE1 , 2000-01-27 , 22:51 , AIR24 , 2000-01-28 , 01:48
LEG_27_67 , AIR18 , 2000-01-27 , 19:05 , BASE1 , 2000-01-27 , 21:42
LEG_27_68 , BASE1 , 2000-01-27 , 19:31 , AIR18 , 2000-01-27 , 22:17
LEG_27_69 , AIR24 , 2000-01-27 , 15:10 , BASE1 , 2000-01-27 , 17:56
LEG_27_70 , AIR39 , 2000-01-27 , 22:50 , BASE1 , 2000-01-28 , 02:00
LEG_27_71 , BASE1 , 2000-01-27 , 02:01 , AIR24 , 2000-01-27 , 04:55
LEG_27_72 , BASE1 , 2000-01-27 , 21:12 , AIR36 , 2000-01-27 , 22:50
LEG_27_73 , AIR24 , 2000-01-27 , 17:35 , BASE1 , 2000-01-27 , 20:16
LEG_27_74 , BASE1 , 2000-01-27 , 23:15 , AIR25 , 2000-01-28 , 03:05
LEG_27_75 , AIR25 , 2000-01-27 , 20:05 , BASE1 , 2000-01-27 , 23:35
LEG_27_76 , BASE1 , 2000-01-27 , 15:14 , AIR25 , 2000-01-27 , 18:54
LEG_27_77 , BASE1 , 2000-01-27 , 19:12 , AIR39 , 2000-01-27 , 22:06
LEG_27_78 , AIR25 , 2000-01-27 , 14:50 , BASE1 , 2000-01-27 , 18:16
LEG_27_79 , BASE2 , 2000-01-27 , 22:20 , AIR47 , 2000-01-27 , 23:17
LEG_27_80 , AIR15 , 2000-01-27 , 18:20 , BASE2 , 2000-01-27 , 21:10
LEG_27_81 , BASE2 , 2000-01-27 , 15:37 , AIR12 , 2000-01-27 , 17:12
LEG_27_82 , BASE2 , 2000-01-27 , 20:21 , AIR11 , 2000-01-27 , 23:24
LEG_27_83 , AIR20 , 2000-01-27 , 17:35 , BASE2 , 2000-01-27 , 19:08
LEG_27_84 , AIR11 , 2000-01-27 , 22:10 , BASE2 , 2000-01-28 , 00:53
LEG_27_85 , AIR32 , 2000-01-27 , 21:10 , BASE1 , 2000-01-27 , 23:08
LEG_27_86 , BASE1 , 2000-01-27 , 17:41 , AIR32 , 2000-01-27 , 19:53
LEG_27_87 , AIR21 , 2000-01-27 , 13:10 , BASE1 , 2000-01-27 , 15:59
LEG_27_88 , BASE1 , 2000-01-27 , 02:15 , AIR29 , 2000-01-27 , 04:48
LEG_27_89 , AIR29 , 2000-01-27 , 15:40 , BASE1 , 2000-01-27 , 17:58
LEG_27_90 , AIR7 , 2000-01-27 , 13:45 , BASE1 , 2000-01-27 , 16:08
LEG_27_91 , BASE1 , 2000-01-27 , 17:36 , AIR29 , 2000-01-27 , 20:08
LEG_27_92 , BASE1 , 2000-01-27 , 00:09 , AIR18 , 2000-01-27 , 02:56
LEG_27_93 , AIR29 , 2000-01-27 , 21:00 , BASE1 , 2000-01-27 , 23:17
LEG_27_94 , BASE1 , 2000-01-27 , 01:58 , AIR31 , 2000-01-27 , 04:54
LEG_27_95 , AIR31 , 2000-01-27 , 21:15 , BASE1 , 2000-01-28 , 00:05
LEG_27_96 , AIR12 , 2000-01-27 , 22:55 , BASE1 , 2000-01-28 , 02:02
LEG_27_97 , AIR31 , 2000-01-27 , 15:05 , BASE1 , 2000-01-27 , 17:48
LEG_27_98 , BASE1 , 2000-01-27 , 19:09 , AIR15 , 2000-01-27 , 22:07
LEG_27_99 , BASE1 , 2000-01-27 , 23:03 , AIR31 , 2000-01-28 , 02:01
LEG_27_100 , AIR21 , 2000-01-27 , 18:30 , BASE1 , 2000-01-27 , 21:21
LEG_27_101 , AIR31 , 2000-01-27 , 12:51 , BASE1 , 2000-01-27 , 15:40
LEG_27_102 , BASE1 , 2000-01-27 , 16:46 , AIR20 , 2000-01-27 , 19:00
LEG_27_103 , AIR39 , 2000-01-27 , 12:55 , BASE1 , 2000-01-27 , 16:06
LEG_27_104 , BASE1 , 2000-01-27 , 17:23 , AIR31 , 2000-01-27 , 20:22
LEG_27_105 , BASE2 , 2000-01-27 , 01:10 , AIR3 , 2000-01-27 , 02:55
LEG_27_106 , BASE2 , 2000-01-27 , 14:17 , AIR5 , 2000-01-27 , 15:58
LEG_27_107 , AIR5 , 2000-01-27 , 17:00 , BASE2 , 2000-01-27 , 19:03
LEG_27_108 , BASE2 , 2000-01-27 , 14:05 , AIR15 , 2000-01-27 , 17:30
LEG_27_109 , AIR3 , 2000-01-27 , 11:00 , BASE2 , 2000-01-27 , 13:06
LEG_27_110 , BASE1 , 2000-01-27 , 02:12 , AIR33 , 2000-01-27 , 05:45
LEG_27_111 , BASE1 , 2000-01-27 , 15:21 , AIR33 , 2000-01-27 , 18:57
LEG_27_112 , AIR33 , 2000-01-27 , 20:05 , BASE1 , 2000-01-27 , 23:17
LEG_27_113 , AIR33 , 2000-01-27 , 14:45 , BASE1 , 2000-01-27 , 18:04
LEG_27_114 , AIR34 , 2000-01-27 , 21:20 , BASE1 , 2000-01-27 , 23:57
LEG_27_115 , AIR18 , 2000-01-27 , 14:00 , BASE1 , 2000-01-27 , 16:42
LEG_27_116 , BASE1 , 2000-01-27 , 17:27 , AIR34 , 2000-01-27 , 20:15
LEG_27_117 , AIR18 , 2000-01-27 , 23:20 , BASE1 , 2000-01-28 , 02:00
LEG_27_118 , BASE1 , 2000-01-27 , 19:03 , AIR3 , 2000-01-27 , 21:38
LEG_27_119 , AIR7 , 2000-01-27 , 12:30 , BASE3 , 2000-01-27 , 13:56
LEG_27_120 , BASE3 , 2000-01-27 , 14:50 , AIR45 , 2000-01-27 , 17:03
LEG_27_121 , BASE3 , 2000-01-27 , 22:55 , AIR18 , 2000-01-28 , 00:34
LEG_27_122 , AIR45 , 2000-01-27 , 19:30 , BASE3 , 2000-01-27 , 21:55
LEG_27_123 , AIR35 , 2000-01-27 , 20:05 , BASE1 , 2000-01-27 , 23:27
LEG_27_124 , BASE1 , 2000-01-27 , 15:15 , AIR35 , 2000-01-27 , 18:54
LEG_27_125 , AIR21 , 2000-01-27 , 22:35 , BASE1 , 2000-01-28 , 01:22
LEG_27_126 , BASE2 , 2000-01-27 , 15:33 , AIR21 , 2000-01-27 , 17:08
LEG_27_127 , AIR36 , 2000-01-27 , 13:20 , BASE2 , 2000-01-27 , 14:23
LEG_27_128 , BASE1 , 2000-01-27 , 13:25 , AIR20 , 2000-01-27 , 15:41
LEG_27_129 , BASE1 , 2000-01-27 , 15:20 , AIR48 , 2000-01-27 , 19:04
LEG_27_130 , AIR14 , 2000-01-27 , 11:15 , BASE1 , 2000-01-27 , 14:04
LEG_27_131 , AIR48 , 2000-01-27 , 20:10 , BASE1 , 2000-01-27 , 23:35
LEG_27_132 , AIR14 , 2000-01-27 , 11:30 , BASE2 , 2000-01-27 , 13:20
LEG_27_133 , BASE1 , 2000-01-27 , 15:19 , AIR18 , 2000-01-27 , 18:15
LEG_27_134 , AIR18 , 2000-01-27 , 15:15 , BASE1 , 2000-01-27 , 17:58
LEG_27_135 , BASE1 , 2000-01-27 , 19:21 , AIR12 , 2000-01-27 , 21:50
LEG_27_136 , BASE1 , 2000-01-27 , 13:08 , AIR18 , 2000-01-27 , 15:54
LEG_27_137 , BASE1 , 2000-01-27 , 22:56 , AIR18 , 2000-01-28 , 01:47
LEG_27_138 , AIR12 , 2000-01-27 , 18:40 , BASE1 , 2000-01-27 , 21:42
LEG_27_139 , AIR1 , 2000-01-27 , 00:00 , BASE3 , 2000-01-27 , 01:20
LEG_27_140 , BASE2 , 2000-01-27 , 14:20 , AIR38 , 2000-01-27 , 19:05
LEG_27_141 , BASE2 , 2000-01-27 , 01:08 , AIR14 , 2000-01-27 , 02:40
LEG_27_142 , AIR38 , 2000-01-27 , 20:15 , BASE2 , 2000-01-28 , 00:20
LEG_27_143 , BASE2 , 2000-01-27 , 20:23 , AIR18 , 2000-01-27 , 23:23
LEG_27_144 , BASE2 , 2000-01-27 , 16:57 , AIR22 , 2000-01-27 , 17:49
LEG_27_145 , AIR16 , 2000-01-27 , 21:05 , BASE2 , 2000-01-27 , 22:52
LEG_27_146 , AIR18 , 2000-01-27 , 22:00 , BASE2 , 2000-01-28 , 00:47
LEG_27_147 , BASE2 , 2000-01-27 , 22:31 , AIR6 , 2000-01-27 , 23:44
LEG_27_148 , AIR18 , 2000-01-27 , 18:05 , BASE2 , 2000-01-27 , 20:48
LEG_27_149 , BASE2 , 2000-01-27 , 13:55 , AIR18 , 2000-01-27 , 16:57
LEG_27_150 , BASE2 , 2000-01-27 , 18:50 , AIR16 , 2000-01-27 , 20:15
LEG_27_151 , AIR18 , 2000-01-27 , 15:00 , BASE2 , 2000-01-27 , 17:37
LEG_27_152 , BASE2 , 2000-01-27 , 17:04 , AIR18 , 2000-01-27 , 20:01
LEG_27_153 , AIR6 , 2000-01-27 , 14:45 , BASE2 , 2000-01-27 , 16:00
LEG_27_154 , AIR15 , 2000-01-27 , 13:50 , BASE1 , 2000-01-27 , 16:29
LEG_27_155 , AIR15 , 2000-01-27 , 22:55 , BASE1 , 2000-01-28 , 01:32
LEG_27_156 , AIR18 , 2000-01-27 , 16:35 , BASE3 , 2000-01-27 , 18:06
LEG_27_157 , BASE3 , 2000-01-27 , 18:55 , AIR19 , 2000-01-27 , 21:39
LEG_27_158 , AIR19 , 2000-01-27 , 22:40 , BASE3 , 2000-01-28 , 02:03
LEG_27_159 , AIR20 , 2000-01-27 , 15:35 , BASE3 , 2000-01-27 , 17:54
LEG_27_160 , BASE3 , 2000-01-27 , 18:55 , AIR18 , 2000-01-27 , 20:34
LEG_27_161 , BASE3 , 2000-01-27 , 14:45 , AIR20 , 2000-01-27 , 16:39
LEG_27_162 , AIR15 , 2000-01-27 , 12:05 , BASE3 , 2000-01-27 , 13:48
LEG_27_163 , BASE3 , 2000-01-27 , 23:00 , AIR20 , 2000-01-28 , 00:55
LEG_27_164 , AIR18 , 2000-01-27 , 20:45 , BASE3 , 2000-01-27 , 22:13
LEG_27_165 , AIR3 , 2000-01-27 , 22:40 , BASE1 , 2000-01-28 , 01:49
