#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_09_0 , AIR1 , 2000-01-09 , 12:00 , BASE1 , 2000-01-09 , 13:21
LEG_09_107 , AIR11 , 2000-01-09 , 17:15 , BASE2 , 2000-01-09 , 20:03
LEG_09_108 , AIR22 , 2000-01-09 , 17:35 , BASE2 , 2000-01-09 , 18:32
LEG_09_109 , BASE2 , 2000-01-09 , 19:21 , AIR11 , 2000-01-09 , 22:27
LEG_09_110 , AIR11 , 2000-01-09 , 23:25 , BASE2 , 2000-01-10 , 02:12
LEG_09_111 , AIR29 , 2000-01-09 , 20:05 , BASE1 , 2000-01-09 , 22:18
LEG_09_112 , BASE1 , 2000-01-09 , 23:45 , AIR30 , 2000-01-10 , 00:44
LEG_09_113 , AIR18 , 2000-01-09 , 13:00 , BASE1 , 2000-01-09 , 15:42
LEG_09_114 , BASE1 , 2000-01-09 , 16:36 , AIR29 , 2000-01-09 , 19:03
LEG_09_115 , AIR29 , 2000-01-09 , 14:40 , BASE1 , 2000-01-09 , 16:55
LEG_09_116 , BASE1 , 2000-01-09 , 18:10 , AIR21 , 2000-01-09 , 20:36
LEG_09_117 , BASE1 , 2000-01-09 , 02:15 , AIR29 , 2000-01-09 , 04:48
LEG_09_118 , AIR18 , 2000-01-09 , 22:35 , BASE1 , 2000-01-10 , 01:12
LEG_09_119 , AIR31 , 2000-01-09 , 14:05 , BASE1 , 2000-01-09 , 16:48
LEG_09_120 , BASE1 , 2000-01-09 , 18:03 , AIR3 , 2000-01-09 , 20:40
LEG_09_121 , BASE1 , 2000-01-09 , 16:23 , AIR31 , 2000-01-09 , 19:20
LEG_09_122 , AIR21 , 2000-01-09 , 12:10 , BASE1 , 2000-01-09 , 14:53
LEG_09_123 , BASE1 , 2000-01-09 , 00:09 , AIR18 , 2000-01-09 , 02:56
LEG_09_124 , AIR31 , 2000-01-09 , 20:10 , BASE1 , 2000-01-09 , 22:55
LEG_09_125 , BASE1 , 2000-01-09 , 01:58 , AIR31 , 2000-01-09 , 04:54
LEG_09_126 , AIR15 , 2000-01-09 , 21:50 , BASE1 , 2000-01-10 , 00:32
LEG_09_127 , BASE1 , 2000-01-09 , 22:03 , AIR31 , 2000-01-10 , 01:03
LEG_09_128 , AIR12 , 2000-01-09 , 17:40 , BASE1 , 2000-01-09 , 20:33
LEG_09_129 , AIR31 , 2000-01-09 , 11:53 , BASE1 , 2000-01-09 , 14:40
LEG_09_130 , BASE1 , 2000-01-09 , 15:43 , AIR20 , 2000-01-09 , 17:58
LEG_09_131 , BASE1 , 2000-01-09 , 16:41 , AIR32 , 2000-01-09 , 18:48
LEG_09_132 , BASE1 , 2000-01-09 , 15:34 , AIR9 , 2000-01-09 , 18:18
LEG_09_133 , AIR32 , 2000-01-09 , 12:25 , BASE1 , 2000-01-09 , 14:28
LEG_09_134 , AIR12 , 2000-01-09 , 21:50 , BASE1 , 2000-01-10 , 00:52
LEG_09_135 , BASE1 , 2000-01-09 , 02:06 , AIR32 , 2000-01-09 , 04:05
LEG_09_136 , BASE2 , 2000-01-09 , 21:07 , AIR27 , 2000-01-09 , 22:13
LEG_09_137 , BASE2 , 2000-01-09 , 01:10 , AIR3 , 2000-01-09 , 02:55
LEG_09_138 , AIR27 , 2000-01-09 , 23:00 , BASE2 , 2000-01-10 , 00:12
LEG_09_139 , AIR3 , 2000-01-09 , 13:20 , BASE2 , 2000-01-09 , 15:23
LEG_09_140 , BASE2 , 2000-01-09 , 16:08 , AIR17 , 2000-01-09 , 16:59
LEG_09_141 , BASE1 , 2000-01-09 , 23:35 , AIR21 , 2000-01-10 , 01:59
LEG_09_142 , AIR33 , 2000-01-09 , 19:10 , BASE1 , 2000-01-09 , 22:23
LEG_09_143 , BASE1 , 2000-01-09 , 14:23 , AIR33 , 2000-01-09 , 18:00
LEG_09_144 , AIR7 , 2000-01-09 , 12:45 , BASE1 , 2000-01-09 , 15:05
LEG_09_145 , BASE1 , 2000-01-09 , 16:27 , AIR34 , 2000-01-09 , 19:14
LEG_09_146 , AIR28 , 2000-01-09 , 23:00 , BASE1 , 2000-01-10 , 00:29
LEG_09_147 , BASE1 , 2000-01-09 , 02:11 , AIR34 , 2000-01-09 , 04:57
LEG_09_148 , AIR34 , 2000-01-09 , 14:10 , BASE1 , 2000-01-09 , 16:45
LEG_09_149 , AIR9 , 2000-01-09 , 17:29 , BASE1 , 2000-01-09 , 20:29
LEG_09_150 , BASE1 , 2000-01-09 , 21:52 , AIR34 , 2000-01-10 , 00:40
LEG_09_151 , BASE1 , 2000-01-09 , 20:00 , AIR28 , 2000-01-09 , 21:24
LEG_09_152 , AIR34 , 2000-01-09 , 16:15 , BASE1 , 2000-01-09 , 18:56
LEG_09_153 , BASE1 , 2000-01-09 , 23:51 , AIR15 , 2000-01-10 , 02:40
LEG_09_154 , AIR34 , 2000-01-09 , 20:20 , BASE1 , 2000-01-09 , 22:54
LEG_09_155 , BASE1 , 2000-01-09 , 14:10 , AIR35 , 2000-01-09 , 17:55
LEG_09_156 , AIR35 , 2000-01-09 , 19:05 , BASE1 , 2000-01-09 , 22:27
LEG_09_157 , AIR32 , 2000-01-09 , 20:15 , BASE1 , 2000-01-09 , 22:13
LEG_09_158 , AIR36 , 2000-01-09 , 12:15 , BASE2 , 2000-01-09 , 13:23
LEG_09_159 , BASE2 , 2000-01-09 , 14:45 , AIR21 , 2000-01-09 , 16:22
LEG_09_160 , AIR15 , 2000-01-09 , 17:15 , BASE2 , 2000-01-09 , 20:12
LEG_09_161 , BASE2 , 2000-01-09 , 21:12 , AIR17 , 2000-01-09 , 22:02
LEG_09_162 , AIR6 , 2000-01-09 , 10:30 , BASE2 , 2000-01-09 , 11:44
LEG_09_163 , BASE2 , 2000-01-09 , 13:09 , AIR15 , 2000-01-09 , 16:21
LEG_09_164 , AIR18 , 2000-01-09 , 14:20 , BASE1 , 2000-01-09 , 17:02
LEG_09_165 , BASE1 , 2000-01-09 , 12:04 , AIR18 , 2000-01-09 , 14:49
LEG_09_166 , AIR18 , 2000-01-09 , 16:05 , BASE1 , 2000-01-09 , 18:42
LEG_09_167 , AIR10 , 2000-01-09 , 11:45 , BASE1 , 2000-01-09 , 13:06
LEG_09_168 , BASE1 , 2000-01-09 , 14:26 , AIR18 , 2000-01-09 , 17:16
LEG_09_169 , AIR26 , 2000-01-09 , 19:50 , BASE1 , 2000-01-09 , 20:53
LEG_09_170 , BASE1 , 2000-01-09 , 21:56 , AIR18 , 2000-01-10 , 00:43
LEG_09_171 , BASE1 , 2000-01-09 , 18:31 , AIR18 , 2000-01-09 , 21:12
LEG_09_172 , BASE2 , 2000-01-09 , 13:20 , AIR38 , 2000-01-09 , 17:56
LEG_09_173 , BASE2 , 2000-01-09 , 01:08 , AIR14 , 2000-01-09 , 02:40
LEG_09_174 , AIR38 , 2000-01-09 , 19:15 , BASE2 , 2000-01-09 , 23:27
LEG_09_175 , AIR18 , 2000-01-09 , 12:10 , BASE2 , 2000-01-09 , 14:48
LEG_09_176 , BASE2 , 2000-01-09 , 15:58 , AIR9 , 2000-01-09 , 17:46
LEG_09_177 , AIR18 , 2000-01-09 , 16:55 , BASE2 , 2000-01-09 , 19:41
LEG_09_178 , BASE2 , 2000-01-09 , 20:58 , AIR16 , 2000-01-09 , 22:31
LEG_09_179 , BASE2 , 2000-01-09 , 13:00 , AIR18 , 2000-01-09 , 15:57
LEG_09_180 , BASE2 , 2000-01-09 , 17:43 , AIR5 , 2000-01-09 , 19:27
LEG_09_181 , AIR18 , 2000-01-09 , 14:00 , BASE2 , 2000-01-09 , 16:45
LEG_09_182 , AIR6 , 2000-01-09 , 13:45 , BASE2 , 2000-01-09 , 15:01
LEG_09_183 , BASE2 , 2000-01-09 , 16:04 , AIR18 , 2000-01-09 , 18:59
LEG_09_184 , AIR20 , 2000-01-09 , 16:35 , BASE2 , 2000-01-09 , 18:10
LEG_09_185 , BASE2 , 2000-01-09 , 19:23 , AIR18 , 2000-01-09 , 22:21
LEG_09_186 , AIR18 , 2000-01-09 , 21:00 , BASE2 , 2000-01-09 , 23:55
LEG_09_187 , BASE2 , 2000-01-09 , 01:20 , AIR6 , 2000-01-09 , 02:36
LEG_09_188 , BASE2 , 2000-01-09 , 23:07 , AIR18 , 2000-01-10 , 02:05
LEG_09_189 , BASE1 , 2000-01-09 , 18:15 , AIR39 , 2000-01-09 , 21:08
LEG_09_190 , BASE1 , 2000-01-09 , 23:50 , AIR39 , 2000-01-10 , 02:48
LEG_09_191 , AIR39 , 2000-01-09 , 12:00 , BASE1 , 2000-01-09 , 15:06
LEG_09_192 , AIR39 , 2000-01-09 , 21:53 , BASE1 , 2000-01-10 , 00:58
