#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_16_0 , AIR1 , 2000-01-16 , 12:00 , BASE1 , 2000-01-16 , 13:21
LEG_16_54 , BASE2 , 2000-01-16 , 00:52 , AIR5 , 2000-01-16 , 02:33
LEG_16_55 , AIR7 , 2000-01-16 , 21:00 , BASE2 , 2000-01-16 , 23:43
LEG_16_56 , BASE2 , 2000-01-16 , 19:43 , AIR7 , 2000-01-16 , 22:29
LEG_16_57 , AIR17 , 2000-01-16 , 17:46 , BASE2 , 2000-01-16 , 18:37
LEG_16_58 , BASE3 , 2000-01-16 , 22:10 , AIR11 , 2000-01-17 , 00:35
LEG_16_59 , AIR18 , 2000-01-16 , 19:45 , BASE3 , 2000-01-16 , 21:17
LEG_16_60 , AIR11 , 2000-01-16 , 22:55 , BASE3 , 2000-01-17 , 01:05
LEG_16_61 , AIR11 , 2000-01-16 , 14:45 , BASE3 , 2000-01-16 , 16:53
LEG_16_62 , AIR18 , 2000-01-16 , 11:30 , BASE3 , 2000-01-16 , 13:00
LEG_16_63 , BASE3 , 2000-01-16 , 13:55 , AIR11 , 2000-01-16 , 16:18
LEG_16_64 , AIR1 , 2000-01-16 , 15:50 , BASE3 , 2000-01-16 , 17:10
LEG_16_65 , BASE3 , 2000-01-16 , 18:00 , AIR18 , 2000-01-16 , 19:37
LEG_16_66 , AIR18 , 2000-01-16 , 15:35 , BASE3 , 2000-01-16 , 17:02
LEG_16_67 , BASE3 , 2000-01-16 , 17:55 , AIR19 , 2000-01-16 , 20:45
LEG_16_68 , AIR19 , 2000-01-16 , 21:40 , BASE3 , 2000-01-17 , 00:53
LEG_16_69 , BASE3 , 2000-01-16 , 02:05 , AIR18 , 2000-01-16 , 03:32
LEG_16_70 , BASE3 , 2000-01-16 , 02:35 , AIR36 , 2000-01-16 , 03:53
LEG_16_71 , AIR7 , 2000-01-16 , 23:55 , BASE3 , 2000-01-17 , 01:30
LEG_16_72 , BASE3 , 2000-01-16 , 13:45 , AIR20 , 2000-01-16 , 15:42
LEG_16_73 , AIR20 , 2000-01-16 , 10:20 , BASE3 , 2000-01-16 , 12:34
LEG_16_74 , AIR20 , 2000-01-16 , 18:55 , BASE3 , 2000-01-16 , 21:11
LEG_16_75 , BASE3 , 2000-01-16 , 22:00 , AIR20 , 2000-01-17 , 00:02
LEG_16_76 , BASE3 , 2000-01-16 , 18:10 , AIR8 , 2000-01-16 , 19:48
LEG_16_77 , AIR21 , 2000-01-16 , 17:30 , BASE1 , 2000-01-16 , 20:15
LEG_16_78 , BASE1 , 2000-01-16 , 18:21 , AIR12 , 2000-01-16 , 20:53
LEG_16_79 , AIR21 , 2000-01-16 , 21:35 , BASE1 , 2000-01-17 , 00:24
LEG_16_80 , AIR23 , 2000-01-16 , 11:45 , BASE2 , 2000-01-16 , 14:43
LEG_16_81 , BASE2 , 2000-01-16 , 15:57 , AIR22 , 2000-01-16 , 16:55
LEG_16_82 , AIR17 , 2000-01-16 , 23:15 , BASE2 , 2000-01-17 , 00:09
LEG_16_83 , BASE2 , 2000-01-16 , 00:55 , AIR23 , 2000-01-16 , 03:49
LEG_16_84 , AIR12 , 2000-01-16 , 12:05 , BASE1 , 2000-01-16 , 15:03
LEG_16_85 , BASE1 , 2000-01-16 , 16:18 , AIR24 , 2000-01-16 , 19:10
LEG_16_86 , AIR24 , 2000-01-16 , 20:10 , BASE1 , 2000-01-16 , 22:47
LEG_16_87 , BASE1 , 2000-01-16 , 00:14 , AIR26 , 2000-01-16 , 01:19
LEG_16_88 , AIR18 , 2000-01-16 , 18:05 , BASE1 , 2000-01-16 , 20:42
LEG_16_89 , BASE1 , 2000-01-16 , 22:07 , AIR24 , 2000-01-17 , 00:59
LEG_16_90 , BASE1 , 2000-01-16 , 18:09 , AIR15 , 2000-01-16 , 20:59
LEG_16_91 , AIR24 , 2000-01-16 , 14:10 , BASE1 , 2000-01-16 , 16:48
LEG_16_92 , BASE1 , 2000-01-16 , 02:01 , AIR24 , 2000-01-16 , 04:55
LEG_16_93 , AIR3 , 2000-01-16 , 21:40 , BASE1 , 2000-01-17 , 00:45
LEG_16_94 , BASE1 , 2000-01-16 , 20:30 , AIR7 , 2000-01-16 , 23:01
LEG_16_95 , AIR24 , 2000-01-16 , 16:40 , BASE1 , 2000-01-16 , 19:19
LEG_16_96 , AIR26 , 2000-01-16 , 11:40 , BASE1 , 2000-01-16 , 12:43
LEG_16_97 , BASE1 , 2000-01-16 , 14:15 , AIR25 , 2000-01-16 , 17:56
LEG_16_98 , BASE1 , 2000-01-16 , 18:06 , AIR26 , 2000-01-16 , 18:58
LEG_16_99 , AIR25 , 2000-01-16 , 13:50 , BASE1 , 2000-01-16 , 17:18
LEG_16_100 , BASE1 , 2000-01-16 , 22:15 , AIR25 , 2000-01-17 , 01:53
LEG_16_101 , AIR25 , 2000-01-16 , 19:10 , BASE1 , 2000-01-16 , 22:35
LEG_16_102 , AIR27 , 2000-01-16 , 16:05 , BASE1 , 2000-01-16 , 17:31
LEG_16_103 , AIR30 , 2000-01-16 , 11:45 , BASE1 , 2000-01-16 , 12:38
LEG_16_104 , BASE1 , 2000-01-16 , 14:00 , AIR27 , 2000-01-16 , 15:24
LEG_16_105 , BASE3 , 2000-01-16 , 13:45 , AIR18 , 2000-01-16 , 15:21
LEG_16_106 , AIR15 , 2000-01-16 , 11:05 , BASE3 , 2000-01-16 , 12:50
LEG_16_107 , AIR28 , 2000-01-16 , 12:10 , BASE2 , 2000-01-16 , 13:24
LEG_16_108 , BASE2 , 2000-01-16 , 14:37 , AIR12 , 2000-01-16 , 16:20
LEG_16_109 , AIR11 , 2000-01-16 , 14:00 , BASE2 , 2000-01-16 , 16:48
LEG_16_110 , BASE2 , 2000-01-16 , 17:44 , AIR20 , 2000-01-16 , 19:07
LEG_16_111 , AIR11 , 2000-01-16 , 17:15 , BASE2 , 2000-01-16 , 20:03
LEG_16_112 , AIR22 , 2000-01-16 , 17:35 , BASE2 , 2000-01-16 , 18:32
LEG_16_113 , BASE2 , 2000-01-16 , 19:21 , AIR11 , 2000-01-16 , 22:27
LEG_16_114 , AIR11 , 2000-01-16 , 23:25 , BASE2 , 2000-01-17 , 02:12
LEG_16_115 , AIR29 , 2000-01-16 , 20:05 , BASE1 , 2000-01-16 , 22:18
LEG_16_116 , BASE1 , 2000-01-16 , 23:45 , AIR30 , 2000-01-17 , 00:44
LEG_16_117 , AIR18 , 2000-01-16 , 13:00 , BASE1 , 2000-01-16 , 15:42
LEG_16_118 , BASE1 , 2000-01-16 , 16:36 , AIR29 , 2000-01-16 , 19:03
LEG_16_119 , AIR29 , 2000-01-16 , 14:40 , BASE1 , 2000-01-16 , 16:55
LEG_16_120 , BASE1 , 2000-01-16 , 18:10 , AIR21 , 2000-01-16 , 20:36
LEG_16_121 , BASE1 , 2000-01-16 , 02:15 , AIR29 , 2000-01-16 , 04:48
LEG_16_122 , AIR18 , 2000-01-16 , 22:35 , BASE1 , 2000-01-17 , 01:12
LEG_16_123 , AIR31 , 2000-01-16 , 14:05 , BASE1 , 2000-01-16 , 16:48
LEG_16_124 , BASE1 , 2000-01-16 , 18:03 , AIR3 , 2000-01-16 , 20:40
LEG_16_125 , BASE1 , 2000-01-16 , 16:23 , AIR31 , 2000-01-16 , 19:20
LEG_16_126 , AIR21 , 2000-01-16 , 12:10 , BASE1 , 2000-01-16 , 14:53
LEG_16_127 , BASE1 , 2000-01-16 , 00:09 , AIR18 , 2000-01-16 , 02:56
LEG_16_128 , AIR31 , 2000-01-16 , 20:10 , BASE1 , 2000-01-16 , 22:55
LEG_16_129 , BASE1 , 2000-01-16 , 01:58 , AIR31 , 2000-01-16 , 04:54
LEG_16_130 , AIR15 , 2000-01-16 , 21:50 , BASE1 , 2000-01-17 , 00:32
LEG_16_131 , BASE1 , 2000-01-16 , 22:03 , AIR31 , 2000-01-17 , 01:03
LEG_16_132 , AIR12 , 2000-01-16 , 17:40 , BASE1 , 2000-01-16 , 20:33
LEG_16_133 , AIR31 , 2000-01-16 , 11:53 , BASE1 , 2000-01-16 , 14:40
LEG_16_134 , BASE1 , 2000-01-16 , 15:43 , AIR20 , 2000-01-16 , 17:58
LEG_16_135 , BASE1 , 2000-01-16 , 16:41 , AIR32 , 2000-01-16 , 18:48
LEG_16_136 , BASE1 , 2000-01-16 , 15:34 , AIR9 , 2000-01-16 , 18:18
LEG_16_137 , AIR32 , 2000-01-16 , 12:25 , BASE1 , 2000-01-16 , 14:28
LEG_16_138 , AIR12 , 2000-01-16 , 21:50 , BASE1 , 2000-01-17 , 00:52
LEG_16_139 , BASE1 , 2000-01-16 , 02:06 , AIR32 , 2000-01-16 , 04:05
LEG_16_140 , BASE2 , 2000-01-16 , 21:07 , AIR27 , 2000-01-16 , 22:13
LEG_16_141 , BASE2 , 2000-01-16 , 01:10 , AIR3 , 2000-01-16 , 02:55
LEG_16_142 , AIR27 , 2000-01-16 , 23:00 , BASE2 , 2000-01-17 , 00:12
LEG_16_143 , AIR3 , 2000-01-16 , 13:20 , BASE2 , 2000-01-16 , 15:23
LEG_16_144 , BASE2 , 2000-01-16 , 16:08 , AIR17 , 2000-01-16 , 16:59
LEG_16_145 , BASE1 , 2000-01-16 , 23:35 , AIR21 , 2000-01-17 , 01:59
LEG_16_146 , AIR33 , 2000-01-16 , 19:10 , BASE1 , 2000-01-16 , 22:23
LEG_16_147 , BASE1 , 2000-01-16 , 14:23 , AIR33 , 2000-01-16 , 18:00
LEG_16_148 , AIR7 , 2000-01-16 , 12:45 , BASE1 , 2000-01-16 , 15:05
LEG_16_149 , BASE1 , 2000-01-16 , 16:27 , AIR34 , 2000-01-16 , 19:14
LEG_16_150 , AIR28 , 2000-01-16 , 23:00 , BASE1 , 2000-01-17 , 00:29
LEG_16_151 , BASE1 , 2000-01-16 , 02:11 , AIR34 , 2000-01-16 , 04:57
LEG_16_152 , AIR34 , 2000-01-16 , 14:10 , BASE1 , 2000-01-16 , 16:45
LEG_16_153 , AIR9 , 2000-01-16 , 17:29 , BASE1 , 2000-01-16 , 20:29
LEG_16_154 , BASE1 , 2000-01-16 , 21:52 , AIR34 , 2000-01-17 , 00:40
LEG_16_155 , BASE1 , 2000-01-16 , 20:00 , AIR28 , 2000-01-16 , 21:24
LEG_16_156 , AIR34 , 2000-01-16 , 16:15 , BASE1 , 2000-01-16 , 18:56
LEG_16_157 , BASE1 , 2000-01-16 , 23:51 , AIR15 , 2000-01-17 , 02:40
LEG_16_158 , AIR34 , 2000-01-16 , 20:20 , BASE1 , 2000-01-16 , 22:54
LEG_16_159 , BASE1 , 2000-01-16 , 14:10 , AIR35 , 2000-01-16 , 17:55
LEG_16_160 , AIR35 , 2000-01-16 , 19:05 , BASE1 , 2000-01-16 , 22:27
LEG_16_161 , AIR32 , 2000-01-16 , 20:15 , BASE1 , 2000-01-16 , 22:13
LEG_16_162 , AIR36 , 2000-01-16 , 12:15 , BASE2 , 2000-01-16 , 13:23
LEG_16_163 , BASE2 , 2000-01-16 , 14:45 , AIR21 , 2000-01-16 , 16:22
LEG_16_164 , AIR15 , 2000-01-16 , 17:15 , BASE2 , 2000-01-16 , 20:12
LEG_16_165 , BASE2 , 2000-01-16 , 21:12 , AIR17 , 2000-01-16 , 22:02
LEG_16_166 , AIR6 , 2000-01-16 , 10:30 , BASE2 , 2000-01-16 , 11:44
LEG_16_167 , BASE2 , 2000-01-16 , 13:09 , AIR15 , 2000-01-16 , 16:21
LEG_16_168 , AIR18 , 2000-01-16 , 14:20 , BASE1 , 2000-01-16 , 17:02
LEG_16_169 , BASE1 , 2000-01-16 , 12:04 , AIR18 , 2000-01-16 , 14:49
LEG_16_170 , AIR18 , 2000-01-16 , 16:05 , BASE1 , 2000-01-16 , 18:42
LEG_16_171 , AIR10 , 2000-01-16 , 11:45 , BASE1 , 2000-01-16 , 13:06
LEG_16_172 , BASE1 , 2000-01-16 , 14:26 , AIR18 , 2000-01-16 , 17:16
LEG_16_173 , AIR26 , 2000-01-16 , 19:50 , BASE1 , 2000-01-16 , 20:53
LEG_16_174 , BASE1 , 2000-01-16 , 21:56 , AIR18 , 2000-01-17 , 00:43
LEG_16_175 , BASE1 , 2000-01-16 , 18:31 , AIR18 , 2000-01-16 , 21:12
LEG_16_176 , BASE2 , 2000-01-16 , 13:20 , AIR38 , 2000-01-16 , 17:56
LEG_16_177 , BASE2 , 2000-01-16 , 01:08 , AIR14 , 2000-01-16 , 02:40
LEG_16_178 , AIR38 , 2000-01-16 , 19:15 , BASE2 , 2000-01-16 , 23:27
LEG_16_179 , AIR18 , 2000-01-16 , 12:10 , BASE2 , 2000-01-16 , 14:48
LEG_16_180 , BASE2 , 2000-01-16 , 15:58 , AIR9 , 2000-01-16 , 17:46
LEG_16_181 , AIR18 , 2000-01-16 , 16:55 , BASE2 , 2000-01-16 , 19:41
LEG_16_182 , BASE2 , 2000-01-16 , 20:58 , AIR16 , 2000-01-16 , 22:31
LEG_16_183 , BASE2 , 2000-01-16 , 13:00 , AIR18 , 2000-01-16 , 15:57
LEG_16_184 , BASE2 , 2000-01-16 , 17:43 , AIR5 , 2000-01-16 , 19:27
LEG_16_185 , AIR18 , 2000-01-16 , 14:00 , BASE2 , 2000-01-16 , 16:45
LEG_16_186 , AIR6 , 2000-01-16 , 13:45 , BASE2 , 2000-01-16 , 15:01
LEG_16_187 , BASE2 , 2000-01-16 , 16:04 , AIR18 , 2000-01-16 , 18:59
LEG_16_188 , AIR20 , 2000-01-16 , 16:35 , BASE2 , 2000-01-16 , 18:10
LEG_16_189 , BASE2 , 2000-01-16 , 19:23 , AIR18 , 2000-01-16 , 22:21
LEG_16_190 , AIR18 , 2000-01-16 , 21:00 , BASE2 , 2000-01-16 , 23:55
LEG_16_191 , BASE2 , 2000-01-16 , 01:20 , AIR6 , 2000-01-16 , 02:36
LEG_16_192 , BASE2 , 2000-01-16 , 23:07 , AIR18 , 2000-01-17 , 02:05
LEG_16_193 , BASE1 , 2000-01-16 , 18:15 , AIR39 , 2000-01-16 , 21:08
LEG_16_194 , BASE1 , 2000-01-16 , 23:50 , AIR39 , 2000-01-17 , 02:48
LEG_16_195 , AIR39 , 2000-01-16 , 12:00 , BASE1 , 2000-01-16 , 15:06
LEG_16_196 , AIR39 , 2000-01-16 , 21:53 , BASE1 , 2000-01-17 , 00:58
