#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_19_0 , AIR1 , 2000-01-19 , 12:00 , BASE1 , 2000-01-19 , 13:21
LEG_19_38 , BASE2 , 2000-01-19 , 21:23 , AIR1 , 2000-01-19 , 23:17
LEG_19_39 , BASE1 , 2000-01-19 , 23:00 , AIR28 , 2000-01-20 , 00:20
LEG_19_40 , AIR7 , 2000-01-19 , 14:10 , BASE2 , 2000-01-19 , 16:51
LEG_19_41 , BASE2 , 2000-01-19 , 17:38 , AIR3 , 2000-01-19 , 19:23
LEG_19_42 , BASE2 , 2000-01-19 , 12:58 , AIR7 , 2000-01-19 , 15:41
LEG_19_43 , AIR5 , 2000-01-19 , 10:05 , BASE2 , 2000-01-19 , 12:07
LEG_19_44 , AIR7 , 2000-01-19 , 17:30 , BASE2 , 2000-01-19 , 20:08
LEG_19_45 , BASE2 , 2000-01-19 , 21:13 , AIR3 , 2000-01-19 , 23:06
LEG_19_46 , AIR16 , 2000-01-19 , 13:00 , BASE2 , 2000-01-19 , 14:43
LEG_19_47 , BASE2 , 2000-01-19 , 16:27 , AIR7 , 2000-01-19 , 19:22
LEG_19_48 , AIR3 , 2000-01-19 , 20:10 , BASE2 , 2000-01-19 , 22:17
LEG_19_49 , BASE2 , 2000-01-19 , 00:52 , AIR5 , 2000-01-19 , 02:33
LEG_19_50 , AIR7 , 2000-01-19 , 21:00 , BASE2 , 2000-01-19 , 23:43
LEG_19_51 , BASE2 , 2000-01-19 , 19:43 , AIR7 , 2000-01-19 , 22:29
LEG_19_52 , BASE2 , 2000-01-19 , 21:20 , AIR7 , 2000-01-20 , 00:10
LEG_19_53 , BASE2 , 2000-01-19 , 19:22 , BASE1 , 2000-01-19 , 21:14
LEG_19_54 , BASE3 , 2000-01-19 , 22:10 , AIR11 , 2000-01-20 , 00:35
LEG_19_55 , AIR18 , 2000-01-19 , 19:45 , BASE3 , 2000-01-19 , 21:17
LEG_19_56 , AIR11 , 2000-01-19 , 22:55 , BASE3 , 2000-01-20 , 01:05
LEG_19_57 , AIR11 , 2000-01-19 , 14:45 , BASE3 , 2000-01-19 , 16:53
LEG_19_58 , AIR18 , 2000-01-19 , 11:30 , BASE3 , 2000-01-19 , 13:00
LEG_19_59 , BASE3 , 2000-01-19 , 13:55 , AIR11 , 2000-01-19 , 16:18
LEG_19_60 , BASE3 , 2000-01-19 , 18:00 , AIR18 , 2000-01-19 , 19:37
LEG_19_61 , AIR18 , 2000-01-19 , 15:35 , BASE3 , 2000-01-19 , 17:02
LEG_19_62 , BASE3 , 2000-01-19 , 17:55 , AIR19 , 2000-01-19 , 20:45
LEG_19_63 , AIR19 , 2000-01-19 , 21:40 , BASE3 , 2000-01-20 , 00:53
LEG_19_64 , BASE3 , 2000-01-19 , 02:05 , AIR18 , 2000-01-19 , 03:32
LEG_19_65 , AIR28 , 2000-01-19 , 15:15 , BASE3 , 2000-01-19 , 16:54
LEG_19_66 , BASE3 , 2000-01-19 , 02:35 , AIR36 , 2000-01-19 , 03:53
LEG_19_67 , BASE3 , 2000-01-19 , 13:45 , AIR20 , 2000-01-19 , 15:42
LEG_19_68 , AIR20 , 2000-01-19 , 10:20 , BASE3 , 2000-01-19 , 12:34
LEG_19_69 , AIR20 , 2000-01-19 , 18:55 , BASE3 , 2000-01-19 , 21:11
LEG_19_70 , BASE3 , 2000-01-19 , 22:00 , AIR20 , 2000-01-20 , 00:02
LEG_19_71 , BASE3 , 2000-01-19 , 18:10 , AIR8 , 2000-01-19 , 19:48
LEG_19_72 , BASE1 , 2000-01-19 , 12:19 , AIR12 , 2000-01-19 , 14:49
LEG_19_73 , BASE1 , 2000-01-19 , 18:21 , AIR12 , 2000-01-19 , 20:53
LEG_19_74 , AIR21 , 2000-01-19 , 21:35 , BASE1 , 2000-01-20 , 00:24
LEG_19_75 , AIR23 , 2000-01-19 , 11:45 , BASE2 , 2000-01-19 , 14:43
LEG_19_76 , BASE2 , 2000-01-19 , 15:57 , AIR22 , 2000-01-19 , 16:55
LEG_19_77 , BASE2 , 2000-01-19 , 00:55 , AIR23 , 2000-01-19 , 03:49
LEG_19_78 , AIR12 , 2000-01-19 , 12:05 , BASE1 , 2000-01-19 , 15:03
LEG_19_79 , BASE1 , 2000-01-19 , 16:18 , AIR24 , 2000-01-19 , 19:10
LEG_19_80 , AIR24 , 2000-01-19 , 20:10 , BASE1 , 2000-01-19 , 22:47
LEG_19_81 , BASE1 , 2000-01-19 , 00:14 , AIR26 , 2000-01-19 , 01:19
LEG_19_82 , AIR18 , 2000-01-19 , 18:05 , BASE1 , 2000-01-19 , 20:42
LEG_19_83 , BASE1 , 2000-01-19 , 22:07 , AIR24 , 2000-01-20 , 00:59
LEG_19_84 , BASE1 , 2000-01-19 , 18:09 , AIR15 , 2000-01-19 , 20:59
LEG_19_85 , AIR24 , 2000-01-19 , 14:10 , BASE1 , 2000-01-19 , 16:48
LEG_19_86 , BASE1 , 2000-01-19 , 02:01 , AIR24 , 2000-01-19 , 04:55
LEG_19_87 , AIR3 , 2000-01-19 , 21:40 , BASE1 , 2000-01-20 , 00:45
LEG_19_88 , BASE1 , 2000-01-19 , 20:30 , AIR7 , 2000-01-19 , 23:01
LEG_19_89 , AIR24 , 2000-01-19 , 16:40 , BASE1 , 2000-01-19 , 19:19
LEG_19_90 , AIR26 , 2000-01-19 , 11:40 , BASE1 , 2000-01-19 , 12:43
LEG_19_91 , BASE1 , 2000-01-19 , 18:06 , AIR26 , 2000-01-19 , 18:58
LEG_19_92 , AIR25 , 2000-01-19 , 13:50 , BASE1 , 2000-01-19 , 17:18
LEG_19_93 , BASE1 , 2000-01-19 , 22:15 , AIR25 , 2000-01-20 , 01:53
LEG_19_94 , AIR36 , 2000-01-19 , 13:10 , BASE1 , 2000-01-19 , 14:58
LEG_19_95 , BASE1 , 2000-01-19 , 15:17 , AIR40 , 2000-01-19 , 17:38
LEG_19_96 , AIR30 , 2000-01-19 , 11:45 , BASE1 , 2000-01-19 , 12:38
LEG_19_97 , AIR40 , 2000-01-19 , 18:39 , BASE1 , 2000-01-19 , 21:14
LEG_19_98 , BASE3 , 2000-01-19 , 13:45 , AIR18 , 2000-01-19 , 15:21
LEG_19_99 , BASE2 , 2000-01-19 , 23:24 , AIR17 , 2000-01-20 , 00:16
LEG_19_100 , BASE2 , 2000-01-19 , 10:51 , AIR40 , 2000-01-19 , 12:27
LEG_19_101 , AIR15 , 2000-01-19 , 11:05 , BASE3 , 2000-01-19 , 12:50
LEG_19_102 , AIR28 , 2000-01-19 , 12:10 , BASE2 , 2000-01-19 , 13:24
LEG_19_103 , BASE2 , 2000-01-19 , 14:37 , AIR12 , 2000-01-19 , 16:20
LEG_19_104 , AIR12 , 2000-01-19 , 16:00 , BASE2 , 2000-01-19 , 18:01
LEG_19_105 , AIR9 , 2000-01-19 , 20:10 , BASE2 , 2000-01-19 , 22:17
LEG_19_106 , AIR11 , 2000-01-19 , 14:00 , BASE2 , 2000-01-19 , 16:48
LEG_19_107 , AIR17 , 2000-01-19 , 21:00 , BASE2 , 2000-01-19 , 21:51
LEG_19_108 , AIR11 , 2000-01-19 , 17:15 , BASE2 , 2000-01-19 , 20:03
LEG_19_109 , AIR22 , 2000-01-19 , 17:35 , BASE2 , 2000-01-19 , 18:32
LEG_19_110 , AIR40 , 2000-01-19 , 13:25 , BASE2 , 2000-01-19 , 15:00
LEG_19_111 , BASE2 , 2000-01-19 , 16:12 , AIR11 , 2000-01-19 , 19:23
LEG_19_112 , AIR29 , 2000-01-19 , 20:05 , BASE1 , 2000-01-19 , 22:18
LEG_19_113 , BASE1 , 2000-01-19 , 23:45 , AIR30 , 2000-01-20 , 00:44
LEG_19_114 , AIR18 , 2000-01-19 , 13:00 , BASE1 , 2000-01-19 , 15:42
LEG_19_115 , BASE1 , 2000-01-19 , 16:36 , AIR29 , 2000-01-19 , 19:03
LEG_19_116 , AIR29 , 2000-01-19 , 14:40 , BASE1 , 2000-01-19 , 16:55
LEG_19_117 , BASE1 , 2000-01-19 , 18:10 , AIR21 , 2000-01-19 , 20:36
LEG_19_118 , BASE1 , 2000-01-19 , 02:15 , AIR29 , 2000-01-19 , 04:48
LEG_19_119 , AIR18 , 2000-01-19 , 22:35 , BASE1 , 2000-01-20 , 01:12
LEG_19_120 , AIR31 , 2000-01-19 , 14:05 , BASE1 , 2000-01-19 , 16:48
LEG_19_121 , BASE1 , 2000-01-19 , 18:03 , AIR3 , 2000-01-19 , 20:40
LEG_19_122 , BASE1 , 2000-01-19 , 16:23 , AIR31 , 2000-01-19 , 19:20
LEG_19_123 , AIR21 , 2000-01-19 , 12:10 , BASE1 , 2000-01-19 , 14:53
LEG_19_124 , BASE1 , 2000-01-19 , 00:09 , AIR18 , 2000-01-19 , 02:56
LEG_19_125 , AIR31 , 2000-01-19 , 20:10 , BASE1 , 2000-01-19 , 22:55
LEG_19_126 , BASE1 , 2000-01-19 , 01:58 , AIR31 , 2000-01-19 , 04:54
LEG_19_127 , AIR15 , 2000-01-19 , 21:50 , BASE1 , 2000-01-20 , 00:32
LEG_19_128 , BASE1 , 2000-01-19 , 22:03 , AIR31 , 2000-01-20 , 01:03
LEG_19_129 , AIR12 , 2000-01-19 , 17:40 , BASE1 , 2000-01-19 , 20:33
LEG_19_130 , AIR31 , 2000-01-19 , 11:53 , BASE1 , 2000-01-19 , 14:40
LEG_19_131 , BASE1 , 2000-01-19 , 15:43 , AIR20 , 2000-01-19 , 17:58
LEG_19_132 , BASE1 , 2000-01-19 , 16:41 , AIR32 , 2000-01-19 , 18:48
LEG_19_133 , BASE1 , 2000-01-19 , 15:34 , AIR9 , 2000-01-19 , 18:18
LEG_19_134 , AIR32 , 2000-01-19 , 12:25 , BASE1 , 2000-01-19 , 14:28
LEG_19_135 , AIR12 , 2000-01-19 , 21:50 , BASE1 , 2000-01-20 , 00:52
LEG_19_136 , BASE1 , 2000-01-19 , 02:06 , AIR32 , 2000-01-19 , 04:05
LEG_19_137 , BASE2 , 2000-01-19 , 01:10 , AIR3 , 2000-01-19 , 02:55
LEG_19_138 , AIR3 , 2000-01-19 , 13:20 , BASE2 , 2000-01-19 , 15:23
LEG_19_139 , BASE1 , 2000-01-19 , 23:35 , AIR21 , 2000-01-20 , 01:59
LEG_19_140 , AIR33 , 2000-01-19 , 19:10 , BASE1 , 2000-01-19 , 22:23
LEG_19_141 , BASE1 , 2000-01-19 , 14:23 , AIR33 , 2000-01-19 , 18:00
LEG_19_142 , AIR7 , 2000-01-19 , 12:45 , BASE1 , 2000-01-19 , 15:05
LEG_19_143 , BASE1 , 2000-01-19 , 16:27 , AIR34 , 2000-01-19 , 19:14
LEG_19_144 , AIR28 , 2000-01-19 , 23:00 , BASE1 , 2000-01-20 , 00:29
LEG_19_145 , BASE1 , 2000-01-19 , 02:11 , AIR34 , 2000-01-19 , 04:57
LEG_19_146 , AIR34 , 2000-01-19 , 14:10 , BASE1 , 2000-01-19 , 16:45
LEG_19_147 , AIR9 , 2000-01-19 , 17:29 , BASE1 , 2000-01-19 , 20:29
LEG_19_148 , BASE1 , 2000-01-19 , 21:52 , AIR34 , 2000-01-20 , 00:40
LEG_19_149 , BASE1 , 2000-01-19 , 20:00 , AIR28 , 2000-01-19 , 21:24
LEG_19_150 , AIR34 , 2000-01-19 , 16:15 , BASE1 , 2000-01-19 , 18:56
LEG_19_151 , BASE1 , 2000-01-19 , 23:51 , AIR15 , 2000-01-20 , 02:40
LEG_19_152 , AIR34 , 2000-01-19 , 20:20 , BASE1 , 2000-01-19 , 22:54
LEG_19_153 , BASE1 , 2000-01-19 , 21:55 , BASE2 , 2000-01-19 , 23:47
LEG_19_154 , BASE1 , 2000-01-19 , 14:10 , AIR35 , 2000-01-19 , 17:55
LEG_19_155 , AIR35 , 2000-01-19 , 19:05 , BASE1 , 2000-01-19 , 22:27
LEG_19_156 , AIR32 , 2000-01-19 , 20:15 , BASE1 , 2000-01-19 , 22:13
LEG_19_157 , AIR15 , 2000-01-19 , 17:15 , BASE2 , 2000-01-19 , 20:12
LEG_19_158 , AIR6 , 2000-01-19 , 10:30 , BASE2 , 2000-01-19 , 11:44
LEG_19_159 , BASE2 , 2000-01-19 , 13:09 , AIR15 , 2000-01-19 , 16:21
LEG_19_160 , AIR18 , 2000-01-19 , 14:20 , BASE1 , 2000-01-19 , 17:02
LEG_19_161 , BASE1 , 2000-01-19 , 12:04 , AIR18 , 2000-01-19 , 14:49
LEG_19_162 , AIR18 , 2000-01-19 , 16:05 , BASE1 , 2000-01-19 , 18:42
LEG_19_163 , AIR10 , 2000-01-19 , 11:45 , BASE1 , 2000-01-19 , 13:06
LEG_19_164 , BASE1 , 2000-01-19 , 14:26 , AIR18 , 2000-01-19 , 17:16
LEG_19_165 , AIR26 , 2000-01-19 , 19:50 , BASE1 , 2000-01-19 , 20:53
LEG_19_166 , BASE1 , 2000-01-19 , 21:56 , AIR18 , 2000-01-20 , 00:43
LEG_19_167 , BASE1 , 2000-01-19 , 18:31 , AIR18 , 2000-01-19 , 21:12
LEG_19_168 , BASE2 , 2000-01-19 , 13:20 , AIR38 , 2000-01-19 , 17:56
LEG_19_169 , BASE2 , 2000-01-19 , 01:08 , AIR14 , 2000-01-19 , 02:40
LEG_19_170 , AIR38 , 2000-01-19 , 19:15 , BASE2 , 2000-01-19 , 23:27
LEG_19_171 , AIR18 , 2000-01-19 , 12:10 , BASE2 , 2000-01-19 , 14:48
LEG_19_172 , BASE2 , 2000-01-19 , 15:58 , AIR9 , 2000-01-19 , 17:46
LEG_19_173 , AIR18 , 2000-01-19 , 16:55 , BASE2 , 2000-01-19 , 19:41
LEG_19_174 , BASE2 , 2000-01-19 , 20:58 , AIR16 , 2000-01-19 , 22:31
LEG_19_175 , BASE2 , 2000-01-19 , 13:00 , AIR18 , 2000-01-19 , 15:57
LEG_19_176 , BASE2 , 2000-01-19 , 17:43 , AIR5 , 2000-01-19 , 19:27
LEG_19_177 , AIR18 , 2000-01-19 , 14:00 , BASE2 , 2000-01-19 , 16:45
LEG_19_178 , AIR6 , 2000-01-19 , 13:45 , BASE2 , 2000-01-19 , 15:01
LEG_19_179 , BASE2 , 2000-01-19 , 16:04 , AIR18 , 2000-01-19 , 18:59
LEG_19_180 , AIR20 , 2000-01-19 , 16:35 , BASE2 , 2000-01-19 , 18:10
LEG_19_181 , AIR18 , 2000-01-19 , 21:00 , BASE2 , 2000-01-19 , 23:55
LEG_19_182 , BASE2 , 2000-01-19 , 01:20 , AIR6 , 2000-01-19 , 02:36
LEG_19_183 , BASE2 , 2000-01-19 , 23:07 , AIR18 , 2000-01-20 , 02:05
LEG_19_184 , BASE1 , 2000-01-19 , 18:15 , AIR39 , 2000-01-19 , 21:08
LEG_19_185 , BASE1 , 2000-01-19 , 23:50 , AIR39 , 2000-01-20 , 02:48
LEG_19_186 , AIR39 , 2000-01-19 , 12:00 , BASE1 , 2000-01-19 , 15:06
LEG_19_187 , AIR39 , 2000-01-19 , 21:53 , BASE1 , 2000-01-20 , 00:58
