#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_22_0 , AIR1 , 2000-01-22 , 12:00 , BASE1 , 2000-01-22 , 13:21
LEG_22_68 , AIR19 , 2000-01-22 , 21:40 , BASE3 , 2000-01-23 , 00:53
LEG_22_69 , BASE3 , 2000-01-22 , 02:05 , AIR18 , 2000-01-22 , 03:32
LEG_22_70 , BASE3 , 2000-01-22 , 02:35 , AIR36 , 2000-01-22 , 03:53
LEG_22_71 , AIR7 , 2000-01-22 , 23:55 , BASE3 , 2000-01-23 , 01:30
LEG_22_72 , BASE3 , 2000-01-22 , 13:45 , AIR20 , 2000-01-22 , 15:42
LEG_22_73 , AIR20 , 2000-01-22 , 10:20 , BASE3 , 2000-01-22 , 12:34
LEG_22_74 , AIR20 , 2000-01-22 , 18:55 , BASE3 , 2000-01-22 , 21:11
LEG_22_75 , BASE3 , 2000-01-22 , 22:00 , AIR20 , 2000-01-23 , 00:02
LEG_22_76 , BASE3 , 2000-01-22 , 18:10 , AIR8 , 2000-01-22 , 19:48
LEG_22_77 , AIR21 , 2000-01-22 , 17:30 , BASE1 , 2000-01-22 , 20:15
LEG_22_78 , BASE1 , 2000-01-22 , 18:21 , AIR12 , 2000-01-22 , 20:53
LEG_22_79 , AIR21 , 2000-01-22 , 21:35 , BASE1 , 2000-01-23 , 00:24
LEG_22_80 , AIR23 , 2000-01-22 , 11:45 , BASE2 , 2000-01-22 , 14:43
LEG_22_81 , BASE2 , 2000-01-22 , 15:57 , AIR22 , 2000-01-22 , 16:55
LEG_22_82 , AIR17 , 2000-01-22 , 23:15 , BASE2 , 2000-01-23 , 00:09
LEG_22_83 , BASE2 , 2000-01-22 , 00:55 , AIR23 , 2000-01-22 , 03:49
LEG_22_84 , AIR12 , 2000-01-22 , 12:05 , BASE1 , 2000-01-22 , 15:03
LEG_22_85 , BASE1 , 2000-01-22 , 16:18 , AIR24 , 2000-01-22 , 19:10
LEG_22_86 , AIR24 , 2000-01-22 , 20:10 , BASE1 , 2000-01-22 , 22:47
LEG_22_87 , BASE1 , 2000-01-22 , 00:14 , AIR26 , 2000-01-22 , 01:19
LEG_22_88 , AIR18 , 2000-01-22 , 18:05 , BASE1 , 2000-01-22 , 20:42
LEG_22_89 , BASE1 , 2000-01-22 , 22:07 , AIR24 , 2000-01-23 , 00:59
LEG_22_90 , BASE1 , 2000-01-22 , 18:09 , AIR15 , 2000-01-22 , 20:59
LEG_22_91 , AIR24 , 2000-01-22 , 14:10 , BASE1 , 2000-01-22 , 16:48
LEG_22_92 , BASE1 , 2000-01-22 , 02:01 , AIR24 , 2000-01-22 , 04:55
LEG_22_93 , AIR3 , 2000-01-22 , 21:40 , BASE1 , 2000-01-23 , 00:45
LEG_22_94 , BASE1 , 2000-01-22 , 20:30 , AIR7 , 2000-01-22 , 23:01
LEG_22_95 , AIR24 , 2000-01-22 , 16:40 , BASE1 , 2000-01-22 , 19:19
LEG_22_96 , AIR26 , 2000-01-22 , 11:40 , BASE1 , 2000-01-22 , 12:43
LEG_22_97 , BASE1 , 2000-01-22 , 14:15 , AIR25 , 2000-01-22 , 17:56
LEG_22_98 , BASE1 , 2000-01-22 , 18:06 , AIR26 , 2000-01-22 , 18:58
LEG_22_99 , AIR25 , 2000-01-22 , 13:50 , BASE1 , 2000-01-22 , 17:18
LEG_22_100 , BASE1 , 2000-01-22 , 22:15 , AIR25 , 2000-01-23 , 01:53
LEG_22_101 , AIR25 , 2000-01-22 , 19:10 , BASE1 , 2000-01-22 , 22:35
LEG_22_102 , AIR27 , 2000-01-22 , 16:05 , BASE1 , 2000-01-22 , 17:31
LEG_22_103 , AIR30 , 2000-01-22 , 11:45 , BASE1 , 2000-01-22 , 12:38
LEG_22_104 , BASE1 , 2000-01-22 , 14:00 , AIR27 , 2000-01-22 , 15:24
LEG_22_105 , BASE3 , 2000-01-22 , 13:45 , AIR18 , 2000-01-22 , 15:21
LEG_22_106 , AIR15 , 2000-01-22 , 11:05 , BASE3 , 2000-01-22 , 12:50
LEG_22_107 , AIR28 , 2000-01-22 , 12:10 , BASE2 , 2000-01-22 , 13:24
LEG_22_108 , BASE2 , 2000-01-22 , 14:37 , AIR12 , 2000-01-22 , 16:20
LEG_22_109 , AIR11 , 2000-01-22 , 14:00 , BASE2 , 2000-01-22 , 16:48
LEG_22_110 , BASE2 , 2000-01-22 , 17:44 , AIR20 , 2000-01-22 , 19:07
LEG_22_111 , AIR11 , 2000-01-22 , 17:15 , BASE2 , 2000-01-22 , 20:03
LEG_22_112 , AIR22 , 2000-01-22 , 17:35 , BASE2 , 2000-01-22 , 18:32
LEG_22_113 , BASE2 , 2000-01-22 , 19:21 , AIR11 , 2000-01-22 , 22:27
LEG_22_114 , AIR11 , 2000-01-22 , 23:25 , BASE2 , 2000-01-23 , 02:12
LEG_22_115 , AIR29 , 2000-01-22 , 20:05 , BASE1 , 2000-01-22 , 22:18
LEG_22_116 , BASE1 , 2000-01-22 , 23:45 , AIR30 , 2000-01-23 , 00:44
LEG_22_117 , AIR18 , 2000-01-22 , 13:00 , BASE1 , 2000-01-22 , 15:42
LEG_22_118 , BASE1 , 2000-01-22 , 16:36 , AIR29 , 2000-01-22 , 19:03
LEG_22_119 , AIR29 , 2000-01-22 , 14:40 , BASE1 , 2000-01-22 , 16:55
LEG_22_120 , BASE1 , 2000-01-22 , 18:10 , AIR21 , 2000-01-22 , 20:36
LEG_22_121 , BASE1 , 2000-01-22 , 02:15 , AIR29 , 2000-01-22 , 04:48
LEG_22_122 , AIR18 , 2000-01-22 , 22:35 , BASE1 , 2000-01-23 , 01:12
LEG_22_123 , AIR31 , 2000-01-22 , 14:05 , BASE1 , 2000-01-22 , 16:48
LEG_22_124 , BASE1 , 2000-01-22 , 18:03 , AIR3 , 2000-01-22 , 20:40
LEG_22_125 , BASE1 , 2000-01-22 , 16:23 , AIR31 , 2000-01-22 , 19:20
LEG_22_126 , AIR21 , 2000-01-22 , 12:10 , BASE1 , 2000-01-22 , 14:53
LEG_22_127 , BASE1 , 2000-01-22 , 00:09 , AIR18 , 2000-01-22 , 02:56
LEG_22_128 , AIR31 , 2000-01-22 , 20:10 , BASE1 , 2000-01-22 , 22:55
LEG_22_129 , BASE1 , 2000-01-22 , 01:58 , AIR31 , 2000-01-22 , 04:54
LEG_22_130 , AIR15 , 2000-01-22 , 21:50 , BASE1 , 2000-01-23 , 00:32
LEG_22_131 , BASE1 , 2000-01-22 , 22:03 , AIR31 , 2000-01-23 , 01:03
LEG_22_132 , AIR12 , 2000-01-22 , 17:40 , BASE1 , 2000-01-22 , 20:33
LEG_22_133 , AIR31 , 2000-01-22 , 11:53 , BASE1 , 2000-01-22 , 14:40
LEG_22_134 , BASE1 , 2000-01-22 , 15:43 , AIR20 , 2000-01-22 , 17:58
LEG_22_135 , BASE1 , 2000-01-22 , 16:41 , AIR32 , 2000-01-22 , 18:48
LEG_22_136 , BASE1 , 2000-01-22 , 15:34 , AIR9 , 2000-01-22 , 18:18
LEG_22_137 , AIR32 , 2000-01-22 , 12:25 , BASE1 , 2000-01-22 , 14:28
LEG_22_138 , AIR12 , 2000-01-22 , 21:50 , BASE1 , 2000-01-23 , 00:52
LEG_22_139 , BASE1 , 2000-01-22 , 02:06 , AIR32 , 2000-01-22 , 04:05
LEG_22_140 , BASE2 , 2000-01-22 , 21:07 , AIR27 , 2000-01-22 , 22:13
LEG_22_141 , BASE2 , 2000-01-22 , 01:10 , AIR3 , 2000-01-22 , 02:55
LEG_22_142 , AIR27 , 2000-01-22 , 23:00 , BASE2 , 2000-01-23 , 00:12
LEG_22_143 , AIR3 , 2000-01-22 , 13:20 , BASE2 , 2000-01-22 , 15:23
LEG_22_144 , BASE2 , 2000-01-22 , 16:08 , AIR17 , 2000-01-22 , 16:59
LEG_22_145 , BASE1 , 2000-01-22 , 23:35 , AIR21 , 2000-01-23 , 01:59
LEG_22_146 , AIR33 , 2000-01-22 , 19:10 , BASE1 , 2000-01-22 , 22:23
LEG_22_147 , BASE1 , 2000-01-22 , 14:23 , AIR33 , 2000-01-22 , 18:00
LEG_22_148 , AIR7 , 2000-01-22 , 12:45 , BASE1 , 2000-01-22 , 15:05
LEG_22_149 , BASE1 , 2000-01-22 , 16:27 , AIR34 , 2000-01-22 , 19:14
LEG_22_150 , AIR28 , 2000-01-22 , 23:00 , BASE1 , 2000-01-23 , 00:29
LEG_22_151 , BASE1 , 2000-01-22 , 02:11 , AIR34 , 2000-01-22 , 04:57
LEG_22_152 , AIR34 , 2000-01-22 , 14:10 , BASE1 , 2000-01-22 , 16:45
LEG_22_153 , AIR9 , 2000-01-22 , 17:29 , BASE1 , 2000-01-22 , 20:29
LEG_22_154 , BASE1 , 2000-01-22 , 21:52 , AIR34 , 2000-01-23 , 00:40
LEG_22_155 , BASE1 , 2000-01-22 , 20:00 , AIR28 , 2000-01-22 , 21:24
LEG_22_156 , AIR34 , 2000-01-22 , 16:15 , BASE1 , 2000-01-22 , 18:56
LEG_22_157 , BASE1 , 2000-01-22 , 23:51 , AIR15 , 2000-01-23 , 02:40
LEG_22_158 , AIR34 , 2000-01-22 , 20:20 , BASE1 , 2000-01-22 , 22:54
LEG_22_159 , BASE1 , 2000-01-22 , 14:10 , AIR35 , 2000-01-22 , 17:55
LEG_22_160 , AIR35 , 2000-01-22 , 19:05 , BASE1 , 2000-01-22 , 22:27
LEG_22_161 , AIR32 , 2000-01-22 , 20:15 , BASE1 , 2000-01-22 , 22:13
LEG_22_162 , BASE2 , 2000-01-22 , 14:45 , AIR21 , 2000-01-22 , 16:22
LEG_22_163 , AIR15 , 2000-01-22 , 17:15 , BASE2 , 2000-01-22 , 20:12
LEG_22_164 , BASE2 , 2000-01-22 , 21:12 , AIR17 , 2000-01-22 , 22:02
LEG_22_165 , AIR6 , 2000-01-22 , 10:30 , BASE2 , 2000-01-22 , 11:44
LEG_22_166 , BASE2 , 2000-01-22 , 13:09 , AIR15 , 2000-01-22 , 16:21
LEG_22_167 , AIR18 , 2000-01-22 , 14:20 , BASE1 , 2000-01-22 , 17:02
LEG_22_168 , BASE1 , 2000-01-22 , 12:04 , AIR18 , 2000-01-22 , 14:49
LEG_22_169 , AIR18 , 2000-01-22 , 16:05 , BASE1 , 2000-01-22 , 18:42
LEG_22_170 , AIR10 , 2000-01-22 , 11:45 , BASE1 , 2000-01-22 , 13:06
LEG_22_171 , BASE1 , 2000-01-22 , 14:26 , AIR18 , 2000-01-22 , 17:16
LEG_22_172 , AIR26 , 2000-01-22 , 19:50 , BASE1 , 2000-01-22 , 20:53
LEG_22_173 , BASE1 , 2000-01-22 , 21:56 , AIR18 , 2000-01-23 , 00:43
LEG_22_174 , BASE1 , 2000-01-22 , 18:31 , AIR18 , 2000-01-22 , 21:12
LEG_22_175 , BASE2 , 2000-01-22 , 13:20 , AIR38 , 2000-01-22 , 17:56
LEG_22_176 , BASE2 , 2000-01-22 , 01:08 , AIR14 , 2000-01-22 , 02:40
LEG_22_177 , AIR38 , 2000-01-22 , 19:15 , BASE2 , 2000-01-22 , 23:27
LEG_22_178 , AIR18 , 2000-01-22 , 12:10 , BASE2 , 2000-01-22 , 14:48
LEG_22_179 , BASE2 , 2000-01-22 , 15:58 , AIR9 , 2000-01-22 , 17:46
LEG_22_180 , AIR18 , 2000-01-22 , 16:55 , BASE2 , 2000-01-22 , 19:41
LEG_22_181 , BASE2 , 2000-01-22 , 20:58 , AIR16 , 2000-01-22 , 22:31
LEG_22_182 , BASE2 , 2000-01-22 , 13:00 , AIR18 , 2000-01-22 , 15:57
LEG_22_183 , BASE2 , 2000-01-22 , 17:43 , AIR5 , 2000-01-22 , 19:27
LEG_22_184 , AIR18 , 2000-01-22 , 14:00 , BASE2 , 2000-01-22 , 16:45
LEG_22_185 , AIR6 , 2000-01-22 , 13:45 , BASE2 , 2000-01-22 , 15:01
LEG_22_186 , BASE2 , 2000-01-22 , 16:04 , AIR18 , 2000-01-22 , 18:59
LEG_22_187 , AIR20 , 2000-01-22 , 16:35 , BASE2 , 2000-01-22 , 18:10
LEG_22_188 , BASE2 , 2000-01-22 , 19:23 , AIR18 , 2000-01-22 , 22:21
LEG_22_189 , AIR18 , 2000-01-22 , 21:00 , BASE2 , 2000-01-22 , 23:55
LEG_22_190 , BASE2 , 2000-01-22 , 01:20 , AIR6 , 2000-01-22 , 02:36
LEG_22_191 , BASE2 , 2000-01-22 , 23:07 , AIR18 , 2000-01-23 , 02:05
LEG_22_192 , BASE1 , 2000-01-22 , 18:15 , AIR39 , 2000-01-22 , 21:08
LEG_22_193 , BASE1 , 2000-01-22 , 23:50 , AIR39 , 2000-01-23 , 02:48
LEG_22_194 , AIR39 , 2000-01-22 , 12:00 , BASE1 , 2000-01-22 , 15:06
LEG_22_195 , AIR39 , 2000-01-22 , 21:53 , BASE1 , 2000-01-23 , 00:58
