#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_15_0 , BASE1 , 2000-01-15 , 18:00 , AIR1 , 2000-01-15 , 19:15
LEG_15_24 , AIR14 , 2000-01-15 , 21:35 , BASE1 , 2000-01-15 , 22:59
LEG_15_25 , AIR9 , 2000-01-15 , 17:55 , BASE1 , 2000-01-15 , 18:42
LEG_15_26 , BASE1 , 2000-01-15 , 19:27 , AIR14 , 2000-01-15 , 20:53
LEG_15_27 , BASE2 , 2000-01-15 , 12:54 , AIR15 , 2000-01-15 , 13:59
LEG_15_28 , BASE1 , 2000-01-15 , 23:50 , BASE2 , 2000-01-16 , 01:49
LEG_15_29 , AIR13 , 2000-01-15 , 21:25 , BASE1 , 2000-01-15 , 22:26
LEG_15_30 , BASE3 , 2000-01-15 , 18:08 , BASE2 , 2000-01-15 , 20:02
LEG_15_31 , BASE2 , 2000-01-15 , 21:25 , AIR16 , 2000-01-15 , 23:14
LEG_15_32 , AIR15 , 2000-01-15 , 15:00 , BASE3 , 2000-01-15 , 16:44
LEG_15_33 , BASE3 , 2000-01-15 , 02:30 , AIR10 , 2000-01-15 , 03:34
LEG_15_34 , AIR7 , 2000-01-15 , 00:10 , BASE3 , 2000-01-15 , 00:56
LEG_15_35 , BASE1 , 2000-01-15 , 23:48 , AIR17 , 2000-01-16 , 01:52
LEG_15_36 , AIR17 , 2000-01-15 , 13:00 , BASE1 , 2000-01-15 , 15:10
LEG_15_37 , BASE2 , 2000-01-15 , 10:36 , AIR19 , 2000-01-15 , 11:29
LEG_15_38 , AIR19 , 2000-01-15 , 12:10 , BASE2 , 2000-01-15 , 13:18
LEG_15_39 , BASE2 , 2000-01-15 , 19:35 , AIR20 , 2000-01-15 , 21:12
LEG_15_40 , AIR20 , 2000-01-15 , 22:15 , BASE2 , 2000-01-15 , 23:53
LEG_15_41 , BASE2 , 2000-01-15 , 21:20 , AIR19 , 2000-01-15 , 22:25
LEG_15_42 , AIR21 , 2000-01-15 , 10:20 , BASE2 , 2000-01-15 , 11:53
LEG_15_43 , BASE2 , 2000-01-15 , 12:52 , AIR22 , 2000-01-15 , 14:25
LEG_15_44 , AIR22 , 2000-01-15 , 22:05 , BASE2 , 2000-01-15 , 23:44
LEG_15_45 , BASE2 , 2000-01-15 , 01:01 , AIR21 , 2000-01-15 , 02:29
LEG_15_46 , AIR16 , 2000-01-15 , 20:05 , BASE2 , 2000-01-15 , 22:01
LEG_15_47 , AIR16 , 2000-01-15 , 13:10 , BASE2 , 2000-01-15 , 15:05
LEG_15_48 , AIR22 , 2000-01-15 , 15:10 , BASE2 , 2000-01-15 , 16:47
LEG_15_49 , BASE2 , 2000-01-15 , 17:37 , AIR16 , 2000-01-15 , 19:17
LEG_15_50 , AIR23 , 2000-01-15 , 10:10 , BASE2 , 2000-01-15 , 11:55
LEG_15_51 , BASE2 , 2000-01-15 , 12:56 , AIR24 , 2000-01-15 , 13:43
LEG_15_52 , BASE2 , 2000-01-15 , 14:20 , AIR23 , 2000-01-15 , 15:47
LEG_15_53 , BASE2 , 2000-01-15 , 00:50 , AIR23 , 2000-01-15 , 02:18
LEG_15_54 , AIR23 , 2000-01-15 , 16:30 , BASE2 , 2000-01-15 , 18:18
LEG_15_55 , BASE2 , 2000-01-15 , 17:48 , AIR23 , 2000-01-15 , 19:19
LEG_15_56 , AIR23 , 2000-01-15 , 20:05 , BASE2 , 2000-01-15 , 21:50
LEG_15_57 , BASE2 , 2000-01-15 , 10:44 , AIR11 , 2000-01-15 , 11:39
LEG_15_58 , BASE2 , 2000-01-15 , 19:27 , AIR22 , 2000-01-15 , 21:08
LEG_15_59 , AIR24 , 2000-01-15 , 14:30 , BASE2 , 2000-01-15 , 15:12
LEG_15_60 , AIR25 , 2000-01-15 , 11:00 , BASE2 , 2000-01-15 , 11:44
LEG_15_61 , AIR19 , 2000-01-15 , 23:15 , BASE2 , 2000-01-16 , 00:20
LEG_15_62 , BASE2 , 2000-01-15 , 01:20 , AIR24 , 2000-01-15 , 02:02
