#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_07_0 , BASE1 , 2000-01-07 , 18:00 , AIR1 , 2000-01-07 , 19:15
LEG_07_49 , AIR22 , 2000-01-07 , 15:10 , BASE2 , 2000-01-07 , 16:47
LEG_07_50 , BASE2 , 2000-01-07 , 17:37 , AIR16 , 2000-01-07 , 19:17
LEG_07_51 , AIR23 , 2000-01-07 , 10:10 , BASE2 , 2000-01-07 , 11:55
LEG_07_52 , BASE2 , 2000-01-07 , 12:56 , AIR24 , 2000-01-07 , 13:43
LEG_07_53 , BASE2 , 2000-01-07 , 14:20 , AIR23 , 2000-01-07 , 15:47
LEG_07_54 , BASE2 , 2000-01-07 , 00:50 , AIR23 , 2000-01-07 , 02:18
LEG_07_55 , AIR23 , 2000-01-07 , 16:30 , BASE2 , 2000-01-07 , 18:18
LEG_07_56 , BASE2 , 2000-01-07 , 17:48 , AIR23 , 2000-01-07 , 19:19
LEG_07_57 , AIR23 , 2000-01-07 , 20:05 , BASE2 , 2000-01-07 , 21:50
LEG_07_58 , BASE2 , 2000-01-07 , 10:44 , AIR11 , 2000-01-07 , 11:39
LEG_07_59 , BASE2 , 2000-01-07 , 19:27 , AIR22 , 2000-01-07 , 21:08
LEG_07_60 , AIR24 , 2000-01-07 , 14:30 , BASE2 , 2000-01-07 , 15:12
LEG_07_61 , AIR25 , 2000-01-07 , 11:00 , BASE2 , 2000-01-07 , 11:44
LEG_07_62 , AIR19 , 2000-01-07 , 23:15 , BASE2 , 2000-01-08 , 00:20
LEG_07_63 , BASE2 , 2000-01-07 , 01:20 , AIR24 , 2000-01-07 , 02:02
