#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_28_0 , AIR1 , 2000-01-28 , 14:55 , BASE1 , 2000-01-28 , 18:00
LEG_28_41 , AIR1 , 2000-01-28 , 17:00 , BASE2 , 2000-01-28 , 20:51
LEG_28_42 , BASE3 , 2000-01-28 , 19:05 , BASE2 , 2000-01-28 , 20:58
LEG_28_43 , BASE3 , 2000-01-28 , 14:30 , BASE2 , 2000-01-28 , 16:18
LEG_28_44 , BASE2 , 2000-01-28 , 11:37 , BASE3 , 2000-01-28 , 13:37
LEG_28_45 , BASE2 , 2000-01-28 , 15:36 , BASE3 , 2000-01-28 , 17:35
LEG_28_46 , BASE1 , 2000-01-28 , 22:59 , AIR11 , 2000-01-29 , 02:56
LEG_28_47 , BASE1 , 2000-01-28 , 21:33 , AIR2 , 2000-01-29 , 00:19
LEG_28_48 , AIR11 , 2000-01-28 , 16:50 , BASE1 , 2000-01-28 , 20:18
LEG_28_49 , AIR6 , 2000-01-28 , 13:15 , BASE1 , 2000-01-28 , 16:28
LEG_28_50 , BASE1 , 2000-01-28 , 17:21 , AIR11 , 2000-01-28 , 21:19
LEG_28_51 , AIR11 , 2000-01-28 , 18:15 , BASE1 , 2000-01-28 , 21:44
LEG_28_52 , AIR11 , 2000-01-28 , 23:50 , BASE1 , 2000-01-29 , 03:23
LEG_28_53 , BASE1 , 2000-01-28 , 13:09 , AIR11 , 2000-01-28 , 17:02
LEG_28_54 , AIR11 , 2000-01-28 , 20:15 , BASE1 , 2000-01-28 , 23:49
LEG_28_55 , BASE1 , 2000-01-28 , 01:02 , AIR19 , 2000-01-28 , 02:33
LEG_28_56 , AIR2 , 2000-01-28 , 11:10 , BASE1 , 2000-01-28 , 14:24
LEG_28_57 , BASE1 , 2000-01-28 , 15:19 , AIR11 , 2000-01-28 , 19:21
LEG_28_58 , AIR11 , 2000-01-28 , 22:35 , BASE1 , 2000-01-29 , 02:10
LEG_28_59 , BASE1 , 2000-01-28 , 03:19 , AIR11 , 2000-01-28 , 07:11
LEG_28_60 , AIR12 , 2000-01-28 , 00:15 , BASE1 , 2000-01-28 , 02:08
LEG_28_61 , BASE2 , 2000-01-28 , 17:10 , AIR11 , 2000-01-28 , 22:01
LEG_28_62 , BASE2 , 2000-01-28 , 22:07 , AIR12 , 2000-01-28 , 23:11
LEG_28_63 , AIR11 , 2000-01-28 , 16:25 , BASE2 , 2000-01-28 , 20:47
LEG_28_64 , BASE2 , 2000-01-28 , 22:22 , AIR11 , 2000-01-29 , 03:17
LEG_28_65 , BASE2 , 2000-01-28 , 02:09 , AIR8 , 2000-01-28 , 03:35
LEG_28_66 , AIR11 , 2000-01-28 , 20:25 , BASE2 , 2000-01-29 , 00:46
LEG_28_67 , BASE2 , 2000-01-28 , 14:08 , AIR11 , 2000-01-28 , 19:09
LEG_28_68 , AIR12 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 13:06
LEG_28_69 , BASE2 , 2000-01-28 , 15:23 , AIR2 , 2000-01-28 , 17:11
LEG_28_70 , AIR11 , 2000-01-28 , 10:05 , BASE2 , 2000-01-28 , 14:23
LEG_28_71 , BASE2 , 2000-01-28 , 22:22 , AIR10 , 2000-01-28 , 23:49
LEG_28_72 , AIR5 , 2000-01-28 , 16:10 , BASE2 , 2000-01-28 , 20:42
LEG_28_73 , BASE2 , 2000-01-28 , 14:02 , AIR5 , 2000-01-28 , 19:08
LEG_28_74 , AIR2 , 2000-01-28 , 13:40 , BASE2 , 2000-01-28 , 15:54
LEG_28_75 , BASE2 , 2000-01-28 , 17:24 , AIR5 , 2000-01-28 , 22:33
LEG_28_76 , BASE2 , 2000-01-28 , 00:23 , AIR5 , 2000-01-28 , 05:30
LEG_28_77 , AIR9 , 2000-01-28 , 21:15 , BASE2 , 2000-01-28 , 23:14
LEG_28_78 , BASE1 , 2000-01-28 , 04:14 , AIR3 , 2000-01-28 , 05:20
LEG_28_79 , AIR5 , 2000-01-28 , 23:45 , BASE1 , 2000-01-29 , 03:19
LEG_28_80 , BASE1 , 2000-01-28 , 03:23 , AIR5 , 2000-01-28 , 07:31
LEG_28_81 , AIR2 , 2000-01-28 , 22:50 , BASE1 , 2000-01-29 , 02:14
LEG_28_82 , BASE1 , 2000-01-28 , 00:52 , AIR2 , 2000-01-28 , 03:36
LEG_28_83 , AIR5 , 2000-01-28 , 20:20 , BASE1 , 2000-01-28 , 23:59
LEG_28_84 , BASE1 , 2000-01-28 , 23:30 , AIR5 , 2000-01-29 , 03:39
LEG_28_85 , AIR8 , 2000-01-28 , 13:45 , BASE1 , 2000-01-28 , 16:28
LEG_28_86 , BASE1 , 2000-01-28 , 17:22 , AIR5 , 2000-01-28 , 21:31
LEG_28_87 , BASE1 , 2000-01-28 , 21:41 , AIR3 , 2000-01-28 , 22:51
LEG_28_88 , AIR5 , 2000-01-28 , 16:40 , BASE1 , 2000-01-28 , 20:14
LEG_28_89 , BASE1 , 2000-01-28 , 15:10 , AIR5 , 2000-01-28 , 19:23
LEG_28_90 , AIR5 , 2000-01-28 , 22:36 , BASE1 , 2000-01-29 , 02:09
LEG_28_91 , BASE1 , 2000-01-28 , 19:04 , AIR2 , 2000-01-28 , 21:51
LEG_28_92 , AIR5 , 2000-01-28 , 14:30 , BASE1 , 2000-01-28 , 18:08
LEG_28_93 , AIR3 , 2000-01-28 , 15:05 , BASE2 , 2000-01-28 , 16:10
LEG_28_94 , BASE2 , 2000-01-28 , 17:06 , AIR14 , 2000-01-28 , 19:37
LEG_28_95 , AIR14 , 2000-01-28 , 16:20 , BASE2 , 2000-01-28 , 19:00
LEG_28_96 , BASE2 , 2000-01-28 , 18:51 , AIR14 , 2000-01-28 , 21:20
LEG_28_97 , BASE2 , 2000-01-28 , 00:19 , AIR17 , 2000-01-28 , 04:46
LEG_28_98 , AIR14 , 2000-01-28 , 20:30 , BASE2 , 2000-01-28 , 23:09
LEG_28_99 , BASE2 , 2000-01-28 , 22:28 , AIR14 , 2000-01-29 , 01:03
LEG_28_100 , BASE2 , 2000-01-28 , 02:06 , AIR12 , 2000-01-28 , 03:09
LEG_28_101 , AIR14 , 2000-01-28 , 22:25 , BASE2 , 2000-01-29 , 01:05
LEG_28_102 , BASE2 , 2000-01-28 , 11:58 , AIR14 , 2000-01-28 , 14:29
LEG_28_103 , AIR4 , 2000-01-28 , 06:35 , BASE2 , 2000-01-28 , 10:37
LEG_28_104 , BASE2 , 2000-01-28 , 17:05 , AIR10 , 2000-01-28 , 18:26
LEG_28_105 , AIR14 , 2000-01-28 , 13:15 , BASE2 , 2000-01-28 , 15:55
LEG_28_106 , BASE3 , 2000-01-28 , 14:31 , BASE1 , 2000-01-28 , 16:32
LEG_28_107 , BASE3 , 2000-01-28 , 23:25 , BASE1 , 2000-01-29 , 01:27
LEG_28_108 , AIR15 , 2000-01-28 , 13:05 , BASE2 , 2000-01-28 , 15:44
LEG_28_109 , BASE2 , 2000-01-28 , 02:13 , AIR15 , 2000-01-28 , 04:43
LEG_28_110 , AIR5 , 2000-01-28 , 20:35 , BASE2 , 2000-01-29 , 01:03
LEG_28_111 , BASE2 , 2000-01-28 , 00:22 , AIR4 , 2000-01-28 , 05:17
LEG_28_112 , AIR15 , 2000-01-28 , 20:35 , BASE2 , 2000-01-28 , 23:16
LEG_28_113 , BASE2 , 2000-01-28 , 17:02 , AIR15 , 2000-01-28 , 19:35
LEG_28_114 , AIR6 , 2000-01-28 , 01:00 , BASE2 , 2000-01-28 , 03:03
LEG_28_115 , AIR6 , 2000-01-28 , 11:10 , BASE2 , 2000-01-28 , 13:05
LEG_28_116 , AIR14 , 2000-01-28 , 16:00 , BASE1 , 2000-01-28 , 19:21
LEG_28_117 , BASE1 , 2000-01-28 , 20:37 , AIR4 , 2000-01-29 , 00:18
LEG_28_118 , BASE1 , 2000-01-28 , 21:42 , AIR14 , 2000-01-29 , 00:52
LEG_28_119 , AIR14 , 2000-01-28 , 18:00 , BASE1 , 2000-01-28 , 21:21
LEG_28_120 , AIR8 , 2000-01-28 , 11:45 , BASE1 , 2000-01-28 , 14:28
LEG_28_121 , BASE1 , 2000-01-28 , 15:23 , AIR13 , 2000-01-28 , 19:05
LEG_28_122 , BASE1 , 2000-01-28 , 00:35 , BASE3 , 2000-01-28 , 02:34
LEG_28_123 , AIR13 , 2000-01-28 , 20:10 , BASE1 , 2000-01-28 , 23:27
LEG_28_124 , BASE1 , 2000-01-28 , 21:31 , AIR6 , 2000-01-29 , 00:14
LEG_28_125 , AIR13 , 2000-01-28 , 17:00 , BASE1 , 2000-01-28 , 20:16
LEG_28_126 , BASE1 , 2000-01-28 , 19:14 , AIR8 , 2000-01-28 , 21:41
LEG_28_127 , AIR13 , 2000-01-28 , 15:00 , BASE1 , 2000-01-28 , 18:19
LEG_28_128 , BASE1 , 2000-01-28 , 23:33 , AIR13 , 2000-01-29 , 03:16
LEG_28_129 , BASE1 , 2000-01-28 , 03:20 , AIR13 , 2000-01-28 , 06:58
LEG_28_130 , AIR4 , 2000-01-28 , 09:00 , BASE1 , 2000-01-28 , 12:05
LEG_28_131 , BASE1 , 2000-01-28 , 13:13 , AIR31 , 2000-01-28 , 16:30
LEG_28_132 , AIR31 , 2000-01-28 , 18:10 , BASE1 , 2000-01-28 , 21:41
LEG_28_133 , BASE1 , 2000-01-28 , 03:55 , AIR17 , 2000-01-28 , 07:16
LEG_28_134 , AIR2 , 2000-01-28 , 18:25 , BASE1 , 2000-01-28 , 21:35
LEG_28_135 , BASE1 , 2000-01-28 , 19:18 , BASE2 , 2000-01-28 , 21:06
LEG_28_136 , BASE1 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 13:35
LEG_28_137 , BASE1 , 2000-01-28 , 00:50 , BASE2 , 2000-01-28 , 02:37
LEG_28_138 , BASE1 , 2000-01-28 , 17:20 , BASE2 , 2000-01-28 , 19:03
LEG_28_139 , BASE1 , 2000-01-28 , 14:40 , BASE2 , 2000-01-28 , 16:17
LEG_28_140 , BASE2 , 2000-01-28 , 22:00 , BASE1 , 2000-01-28 , 23:53
LEG_28_141 , BASE1 , 2000-01-28 , 19:14 , BASE2 , 2000-01-28 , 21:02
LEG_28_142 , BASE2 , 2000-01-28 , 23:55 , BASE1 , 2000-01-29 , 01:53
LEG_28_143 , BASE1 , 2000-01-28 , 16:15 , BASE2 , 2000-01-28 , 17:56
LEG_28_144 , AIR17 , 2000-01-28 , 09:10 , BASE1 , 2000-01-28 , 12:03
LEG_28_145 , BASE1 , 2000-01-28 , 13:21 , AIR2 , 2000-01-28 , 16:02
LEG_28_146 , AIR17 , 2000-01-28 , 15:00 , BASE1 , 2000-01-28 , 18:02
LEG_28_147 , BASE1 , 2000-01-28 , 18:55 , AIR3 , 2000-01-28 , 19:57
LEG_28_148 , AIR17 , 2000-01-28 , 20:10 , BASE1 , 2000-01-28 , 23:18
LEG_28_149 , AIR3 , 2000-01-28 , 20:55 , BASE1 , 2000-01-28 , 22:12
LEG_28_150 , BASE1 , 2000-01-28 , 23:02 , AIR17 , 2000-01-29 , 02:27
LEG_28_151 , AIR3 , 2000-01-28 , 12:50 , BASE1 , 2000-01-28 , 14:12
LEG_28_152 , BASE1 , 2000-01-28 , 15:27 , AIR17 , 2000-01-28 , 18:55
LEG_28_153 , BASE1 , 2000-01-28 , 17:44 , AIR18 , 2000-01-28 , 23:39
LEG_28_154 , AIR14 , 2000-01-28 , 12:45 , BASE1 , 2000-01-28 , 16:09
LEG_28_155 , AIR18 , 2000-01-28 , 06:55 , BASE1 , 2000-01-28 , 12:10
LEG_28_156 , BASE1 , 2000-01-28 , 13:24 , AIR14 , 2000-01-28 , 16:33
LEG_28_157 , BASE1 , 2000-01-28 , 23:25 , AIR18 , 2000-01-29 , 05:23
LEG_28_158 , BASE1 , 2000-01-28 , 01:06 , AIR14 , 2000-01-28 , 04:18
LEG_28_159 , AIR18 , 2000-01-28 , 18:00 , BASE1 , 2000-01-28 , 23:29
LEG_28_160 , AIR26 , 2000-01-28 , 12:15 , BASE1 , 2000-01-28 , 14:22
LEG_28_161 , AIR8 , 2000-01-28 , 22:45 , BASE1 , 2000-01-29 , 01:33
LEG_28_162 , AIR31 , 2000-01-28 , 19:50 , BASE2 , 2000-01-28 , 22:40
LEG_28_163 , BASE2 , 2000-01-28 , 02:04 , AIR31 , 2000-01-28 , 04:49
LEG_28_164 , AIR3 , 2000-01-28 , 00:00 , BASE2 , 2000-01-28 , 01:08
LEG_28_165 , AIR31 , 2000-01-28 , 14:55 , BASE2 , 2000-01-28 , 17:50
LEG_28_166 , BASE2 , 2000-01-28 , 15:34 , AIR31 , 2000-01-28 , 18:19
LEG_28_167 , BASE2 , 2000-01-28 , 22:06 , AIR3 , 2000-01-28 , 23:09
LEG_28_168 , AIR31 , 2000-01-28 , 17:45 , BASE2 , 2000-01-28 , 20:41
LEG_28_169 , BASE2 , 2000-01-28 , 14:11 , AIR31 , 2000-01-28 , 16:59
LEG_28_170 , AIR8 , 2000-01-28 , 21:20 , BASE2 , 2000-01-28 , 22:58
LEG_28_171 , BASE2 , 2000-01-28 , 18:52 , AIR8 , 2000-01-28 , 20:22
LEG_28_172 , AIR17 , 2000-01-28 , 20:50 , BASE2 , 2000-01-29 , 00:45
LEG_28_173 , BASE2 , 2000-01-28 , 14:49 , AIR17 , 2000-01-28 , 19:14
LEG_28_174 , AIR17 , 2000-01-28 , 23:00 , BASE2 , 2000-01-29 , 02:50
LEG_28_175 , BASE2 , 2000-01-28 , 11:42 , AIR17 , 2000-01-28 , 16:04
LEG_28_176 , AIR17 , 2000-01-28 , 06:55 , BASE2 , 2000-01-28 , 10:38
LEG_28_177 , BASE2 , 2000-01-28 , 20:39 , AIR17 , 2000-01-29 , 01:07
LEG_28_178 , BASE2 , 2000-01-28 , 22:02 , AIR2 , 2000-01-28 , 23:55
LEG_28_179 , AIR17 , 2000-01-28 , 17:00 , BASE2 , 2000-01-28 , 20:57
LEG_28_180 , BASE2 , 2000-01-28 , 02:21 , AIR17 , 2000-01-28 , 06:43
LEG_28_181 , BASE2 , 2000-01-28 , 18:42 , AIR6 , 2000-01-28 , 20:23
LEG_28_182 , AIR17 , 2000-01-28 , 13:40 , BASE2 , 2000-01-28 , 17:34
LEG_28_183 , BASE2 , 2000-01-28 , 17:16 , AIR17 , 2000-01-28 , 21:42
LEG_28_184 , AIR17 , 2000-01-28 , 07:05 , BASE2 , 2000-01-28 , 10:48
LEG_28_185 , AIR10 , 2000-01-28 , 00:40 , BASE1 , 2000-01-28 , 03:32
LEG_28_186 , BASE1 , 2000-01-28 , 13:05 , AIR3 , 2000-01-28 , 14:12
LEG_28_187 , AIR3 , 2000-01-28 , 14:40 , BASE1 , 2000-01-28 , 15:58
LEG_28_188 , BASE1 , 2000-01-28 , 01:15 , AIR3 , 2000-01-28 , 02:36
LEG_28_189 , AIR3 , 2000-01-28 , 00:25 , BASE1 , 2000-01-28 , 01:48
LEG_28_190 , AIR1 , 2000-01-28 , 22:20 , BASE1 , 2000-01-29 , 01:28
LEG_28_191 , AIR12 , 2000-01-28 , 08:23 , BASE2 , 2000-01-28 , 09:29
LEG_28_192 , AIR8 , 2000-01-28 , 06:00 , AIR12 , 2000-01-28 , 07:33
